
SetupTitle, ADC
PrimitiveTest, I/V-t Sampling
DataValue, 5.6273500000000007, 0.010018
DataValue, 5.64841, 0.0099460000000000017
DataValue, 5.65265, 0.009934
DataValue, 5.6712900000000008, 0.009856
DataValue, 5.67665, 0.0099840000000000016
DataValue, 5.6954100000000007, 0.0098920000000000015
DataValue, 5.71567, 0.009848
DataValue, 5.72064, 0.009898
DataValue, 5.72463, 0.009856
DataValue, 5.72876, 0.009810000000000001
DataValue, 5.7493900000000009, 0.0099300000000000013
DataValue, 5.7672700000000008, 0.0098780000000000014
DataValue, 5.7726900000000008, 0.0098660000000000015
DataValue, 5.77665, 0.009948
DataValue, 5.7958700000000007, 0.009874
DataValue, 5.8153200000000007, 0.009988
DataValue, 5.8362200000000009, 0.00999
DataValue, 5.8552300000000006, 0.009926
DataValue, 5.87345, 0.0099300000000000013
DataValue, 5.89193, 0.0099440000000000014
DataValue, 5.9112700000000009, 0.00995
DataValue, 5.93125, 0.0099040000000000013
DataValue, 5.9525700000000006, 0.0098900000000000012
DataValue, 5.9713300000000009, 0.0098780000000000014
DataValue, 5.99129, 0.009980000000000001
DataValue, 6.01198, 0.009886
DataValue, 6.0312500000000009, 0.0098760000000000011
DataValue, 6.03669, 0.009986
DataValue, 6.05611, 0.009912
DataValue, 6.07533, 0.0099660000000000009
DataValue, 6.0954000000000006, 0.0099320000000000016
DataValue, 6.10069, 0.009934
DataValue, 6.1207, 0.0099460000000000017
DataValue, 6.12464, 0.0099180000000000015
DataValue, 6.14332, 0.009952
DataValue, 6.1622900000000005, 0.009926
DataValue, 6.1838400000000009, 0.009974
DataValue, 6.2040400000000009, 0.009896
DataValue, 6.2255, 0.0098920000000000015
DataValue, 6.22869, 0.00991
DataValue, 6.2473600000000005, 0.009886
DataValue, 6.2679700000000009, 0.0098800000000000016
DataValue, 6.28805, 0.009908
DataValue, 6.3089900000000005, 0.009924
DataValue, 6.3287100000000009, 0.0099
DataValue, 6.3460300000000007, 0.009922
DataValue, 6.36847, 0.009872
DataValue, 6.3880000000000008, 0.009936
DataValue, 6.4078300000000006, 0.0099060000000000016
DataValue, 6.4285700000000006, 0.0098760000000000011
DataValue, 6.4472700000000005, 0.0099660000000000009
DataValue, 6.46734, 0.009886
DataValue, 6.4874300000000007, 0.009948
DataValue, 6.5054200000000009, 0.0098540000000000016
DataValue, 6.52399, 0.0099400000000000009
DataValue, 6.5438500000000008, 0.00992
DataValue, 6.5486800000000009, 0.0098760000000000011
DataValue, 6.5526800000000005, 0.0098800000000000016
DataValue, 6.5712800000000007, 0.0098780000000000014
DataValue, 6.5766500000000008, 0.0099720000000000017
DataValue, 6.59527, 0.009886
DataValue, 6.61596, 0.009886
DataValue, 6.6352300000000008, 0.009886
DataValue, 6.64069, 0.009894
DataValue, 6.65922, 0.0099140000000000009
DataValue, 6.6646600000000005, 0.009912
DataValue, 6.68395, 0.009926
DataValue, 6.7033200000000006, 0.009926
DataValue, 6.7232300000000009, 0.0099060000000000016
DataValue, 6.7432700000000008, 0.0099180000000000015
DataValue, 6.7632200000000005, 0.00991
DataValue, 6.7840000000000007, 0.009962
DataValue, 6.7886500000000005, 0.009934
DataValue, 6.8074100000000008, 0.009884
DataValue, 6.8286900000000008, 0.00991
DataValue, 6.8326400000000005, 0.0099180000000000015
DataValue, 6.8526500000000006, 0.0099300000000000013
DataValue, 6.8702700000000005, 0.00991
DataValue, 6.8919700000000006, 0.00992
DataValue, 6.9094200000000008, 0.0099140000000000009
DataValue, 6.92729, 0.009894
DataValue, 6.9479700000000006, 0.009858
DataValue, 6.96792, 0.0098780000000000014
DataValue, 6.98728, 0.009816
DataValue, 7.0079600000000006, 0.009886
DataValue, 7.0126500000000007, 0.0099180000000000015
DataValue, 7.01665, 0.0099
DataValue, 7.0352700000000006, 0.009874
DataValue, 7.0552800000000007, 0.0098780000000000014
DataValue, 7.09205, 0.0098640000000000012
DataValue, 7.11171, 0.009688
DataValue, 7.13123, 0.009862000000000001
DataValue, 7.15136, 0.0099320000000000016
DataValue, 7.1713400000000007, 0.009882
DataValue, 7.17665, 0.0098780000000000014
DataValue, 7.18069, 0.0099160000000000012
DataValue, 7.1846900000000007, 0.0099280000000000011
DataValue, 7.2032700000000007, 0.009848
DataValue, 7.2086900000000007, 0.009856
DataValue, 7.2278800000000007, 0.009858
DataValue, 7.2473500000000008, 0.009836000000000001
DataValue, 7.2679500000000008, 0.00987
DataValue, 7.287300000000001, 0.00987
DataValue, 7.292650000000001, 0.0099040000000000013
DataValue, 7.2966500000000005, 0.0098900000000000012
DataValue, 7.30069, 0.0098380000000000013
DataValue, 7.3213300000000006, 0.0098660000000000015
DataValue, 7.3411300000000006, 0.0098660000000000015
DataValue, 7.3592800000000009, 0.009894
DataValue, 7.3793200000000008, 0.009872
DataValue, 7.39932, 0.0098400000000000015
DataValue, 7.4213600000000008, 0.0098280000000000017
DataValue, 7.43932, 0.009856
DataValue, 7.4599600000000006, 0.009882
DataValue, 7.4793400000000005, 0.0098780000000000014
DataValue, 7.4993200000000009, 0.0099
DataValue, 7.51923, 0.0099040000000000013
DataValue, 7.53922, 0.0098280000000000017
DataValue, 7.5447000000000006, 0.009842
DataValue, 7.56357, 0.009836000000000001
DataValue, 7.56864, 0.009818
DataValue, 7.5889500000000005, 0.009846
DataValue, 7.5926500000000008, 0.009874
DataValue, 7.6118000000000006, 0.009784000000000001
DataValue, 7.6320900000000007, 0.0098760000000000011
DataValue, 7.6366400000000008, 0.00986
DataValue, 7.65594, 0.009846
DataValue, 7.6606400000000008, 0.009810000000000001
DataValue, 7.68078, 0.0098380000000000013
DataValue, 7.7000000000000011, 0.009874
DataValue, 7.70469, 0.009868
DataValue, 7.70884, 0.009882
DataValue, 7.7126500000000009, 0.009858
DataValue, 7.73383, 0.009888000000000001
DataValue, 7.75159, 0.009792
DataValue, 7.7566400000000009, 0.009886
DataValue, 7.76076, 0.009858
DataValue, 7.76468, 0.009872
DataValue, 7.7686800000000007, 0.009884
DataValue, 7.7872200000000005, 0.009874
DataValue, 7.8073000000000006, 0.009816
DataValue, 7.82732, 0.0097180000000000009
DataValue, 7.8479500000000009, 0.0098760000000000011
DataValue, 7.86861, 0.009306
DataValue, 7.887620000000001, 0.009844
DataValue, 7.90791, 0.009834
DataValue, 7.9292500000000006, 0.009816
DataValue, 7.9472700000000005, 0.0090640000000000009
DataValue, 7.9672600000000005, 0.0096260000000000009
DataValue, 7.9873100000000008, 0.009834
DataValue, 8.00548, 0.0097060000000000011
DataValue, 8.02471, 0.0098920000000000015
DataValue, 8.0443, 0.009806
DataValue, 8.04869, 0.009816
DataValue, 8.06906, 0.0098780000000000014
DataValue, 8.0882300000000011, 0.009756
DataValue, 8.12463, 0.009808
DataValue, 8.12869, 0.009778
DataValue, 8.14798, 0.0098660000000000015
DataValue, 8.16735, 0.009858
DataValue, 8.18828, 0.0098800000000000016
DataValue, 8.20941, 0.0098760000000000011
DataValue, 8.2128100000000011, 0.009832
DataValue, 8.23602, 0.0098900000000000012
DataValue, 8.2566300000000012, 0.0098120000000000013
DataValue, 8.2756800000000013, 0.009856
DataValue, 8.2953500000000009, 0.009842
DataValue, 8.3152800000000013, 0.0098500000000000011
DataValue, 8.33535, 0.0098640000000000012
DataValue, 8.3535, 0.0098280000000000017
DataValue, 8.36069, 0.0098520000000000014
DataValue, 8.37935, 0.0098520000000000014
DataValue, 8.39926, 0.009818
DataValue, 8.4192700000000009, 0.0098400000000000015
DataValue, 8.4246500000000015, 0.0098400000000000015
DataValue, 8.44393, 0.009844
DataValue, 8.45022, 0.0097980000000000012
DataValue, 8.47124, 0.009832
DataValue, 8.49151, 0.0098380000000000013
DataValue, 8.5112300000000012, 0.009810000000000001
DataValue, 8.5319200000000013, 0.0098260000000000014
DataValue, 8.55133, 0.0098260000000000014
DataValue, 8.5566900000000015, 0.009778
DataValue, 8.560690000000001, 0.009792
DataValue, 8.56465, 0.009846
DataValue, 8.5687000000000015, 0.009872
DataValue, 8.58727, 0.009848
DataValue, 8.60791, 0.0098380000000000013
DataValue, 8.62723, 0.0097980000000000012
DataValue, 8.6479600000000012, 0.009808
DataValue, 8.66726, 0.0098260000000000014
DataValue, 8.6879800000000014, 0.0098140000000000015
DataValue, 8.7080700000000011, 0.0088860000000000015
DataValue, 8.72818, 0.0099060000000000016
DataValue, 8.7456900000000015, 0.0098920000000000015
DataValue, 8.76355, 0.009874
DataValue, 8.76875, 0.009836000000000001
DataValue, 8.78796, 0.0097060000000000011
DataValue, 8.80692, 0.009872
DataValue, 8.8272900000000014, 0.008876
DataValue, 8.8472800000000014, 0.0098220000000000009
DataValue, 8.86735, 0.00986
DataValue, 8.8879100000000015, 0.0098500000000000011
DataValue, 8.89269, 0.009896
DataValue, 8.91132, 0.009844
DataValue, 8.9293500000000012, 0.009858
DataValue, 8.94543, 0.0099040000000000013
DataValue, 8.96564, 0.009898
DataValue, 8.9687100000000015, 0.009898
DataValue, 8.9872900000000016, 0.0098380000000000013
DataValue, 8.9926500000000011, 0.00992
DataValue, 9.0114, 0.009926
DataValue, 9.03199, 0.0099300000000000013
DataValue, 9.05128, 0.009924
DataValue, 9.07191, 0.009464
DataValue, 9.09135, 0.0098900000000000012
DataValue, 9.11128, 0.0099280000000000011
DataValue, 9.11665, 0.00992
DataValue, 9.1352900000000012, 0.009022
DataValue, 9.1563600000000012, 0.0099040000000000013
DataValue, 9.17679, 0.009832
DataValue, 9.19654, 0.009856
DataValue, 9.2153300000000016, 0.0098920000000000015
DataValue, 9.2353200000000015, 0.009856
DataValue, 9.25676, 0.009816
DataValue, 9.27562, 0.0098520000000000014
DataValue, 9.296380000000001, 0.009858
DataValue, 9.3166900000000012, 0.009836000000000001
DataValue, 9.33741, 0.009862000000000001
DataValue, 9.3568500000000014, 0.009834
DataValue, 9.3606500000000015, 0.0098540000000000016
DataValue, 9.3794, 0.009844
DataValue, 9.39742, 0.009816
DataValue, 9.415280000000001, 0.0097960000000000009
DataValue, 9.436, 0.009886
DataValue, 9.45532, 0.0099180000000000015
DataValue, 9.47592, 0.009894
DataValue, 9.49529, 0.0098400000000000015
DataValue, 9.515270000000001, 0.0098780000000000014
DataValue, 9.535870000000001, 0.009898
DataValue, 9.5553, 0.0098660000000000015
DataValue, 9.5753200000000014, 0.009836000000000001
DataValue, 9.5935700000000015, 0.009808
DataValue, 9.6112700000000011, 0.009808
DataValue, 9.6313400000000016, 0.009842
DataValue, 9.65131, 0.0099040000000000013
DataValue, 9.6712400000000009, 0.0098380000000000013
DataValue, 9.6914000000000016, 0.0098400000000000015
DataValue, 9.71133, 0.009882
DataValue, 9.7294100000000014, 0.0089260000000000016
DataValue, 9.74723, 0.009858
DataValue, 9.76739, 0.0098140000000000015
DataValue, 9.7873, 0.009882
DataValue, 9.80728, 0.009758000000000001
DataValue, 9.82534, 0.009808
DataValue, 9.82869, 0.0098660000000000015
DataValue, 9.83276, 0.009836000000000001
DataValue, 9.8514100000000013, 0.009832
DataValue, 9.87198, 0.009884
DataValue, 9.88936, 0.0098660000000000015
DataValue, 9.90792, 0.0098260000000000014
DataValue, 9.9287800000000015, 0.009862000000000001
DataValue, 9.94753, 0.0099
DataValue, 9.9682100000000009, 0.00987
DataValue, 9.9854300000000009, 0.0097960000000000009
DataValue, 10.00422, 0.0098000000000000014
DataValue, 10.008640000000002, 0.0098240000000000011
DataValue, 10.02546, 0.009638
DataValue, 10.02865, 0.00949
DataValue, 10.047300000000002, 0.0094220000000000016
DataValue, 10.068800000000001, 0.008968
DataValue, 10.0882, 0.009882
DataValue, 10.10819, 0.0098280000000000017
DataValue, 10.12744, 0.0098220000000000009
DataValue, 10.14802, 0.009784000000000001
DataValue, 10.16801, 0.009806
DataValue, 10.187240000000001, 0.0098780000000000014
DataValue, 10.20893, 0.00991
DataValue, 10.22879, 0.0098540000000000016
DataValue, 10.2475, 0.0098760000000000011
DataValue, 10.267280000000001, 0.0098400000000000015
DataValue, 10.27269, 0.009848
DataValue, 10.291300000000001, 0.009836000000000001
DataValue, 10.31132, 0.009894
DataValue, 10.331280000000001, 0.0097960000000000009
DataValue, 10.35133, 0.009816
DataValue, 10.37198, 0.009858
DataValue, 10.39131, 0.009810000000000001
DataValue, 10.411330000000001, 0.0098520000000000014
DataValue, 10.43124, 0.0098540000000000016
DataValue, 10.451300000000002, 0.009908
DataValue, 10.471350000000001, 0.009834
DataValue, 10.491240000000001, 0.009844
DataValue, 10.51135, 0.009808
DataValue, 10.53124, 0.0098220000000000009
DataValue, 10.55192, 0.0098240000000000011
DataValue, 10.571330000000001, 0.00991
DataValue, 10.576690000000001, 0.009502
DataValue, 10.59617, 0.0097740000000000014
DataValue, 10.60064, 0.0098260000000000014
DataValue, 10.605530000000002, 0.0098500000000000011
DataValue, 10.624550000000001, 0.009832
DataValue, 10.643220000000001, 0.0098120000000000013
DataValue, 10.66327, 0.0097980000000000012
DataValue, 10.668650000000001, 0.009804
DataValue, 10.68795, 0.009768
DataValue, 10.70724, 0.0098380000000000013
DataValue, 10.72728, 0.0098640000000000012
DataValue, 10.74735, 0.009844
DataValue, 10.767290000000001, 0.009808
DataValue, 10.787270000000001, 0.009848
DataValue, 10.80724, 0.009848
DataValue, 10.82792, 0.0098280000000000017
DataValue, 10.847330000000001, 0.0098000000000000014
DataValue, 10.86733, 0.009844
DataValue, 10.88728, 0.0098240000000000011
DataValue, 10.892650000000002, 0.009806
DataValue, 10.91205, 0.009816
DataValue, 10.93133, 0.0097880000000000016
DataValue, 10.951360000000001, 0.0089220000000000011
DataValue, 10.971300000000001, 0.0098240000000000011
DataValue, 10.99125, 0.0098240000000000011
DataValue, 11.01134, 0.009758000000000001
DataValue, 11.03133, 0.00979
DataValue, 11.05286, 0.009816
DataValue, 11.071290000000001, 0.0098520000000000014
DataValue, 11.091920000000002, 0.009832
DataValue, 11.111310000000001, 0.009862000000000001
DataValue, 11.129430000000001, 0.00987
DataValue, 11.147340000000002, 0.0088960000000000011
DataValue, 11.152650000000001, 0.009874
DataValue, 11.17266, 0.008852
DataValue, 11.191770000000002, 0.008864
DataValue, 11.212420000000002, 0.008866
DataValue, 11.2322, 0.009842
DataValue, 11.25144, 0.0098260000000000014
DataValue, 11.27133, 0.009862000000000001
DataValue, 11.29283, 0.0097480000000000015
DataValue, 11.296650000000001, 0.0096580000000000017
DataValue, 11.316, 0.0098020000000000017
DataValue, 11.335230000000001, 0.0098400000000000015
DataValue, 11.341510000000001, 0.009844
DataValue, 11.36017, 0.009810000000000001
DataValue, 11.380260000000002, 0.0098120000000000013
DataValue, 11.400120000000001, 0.0098240000000000011
DataValue, 11.421370000000001, 0.009842
DataValue, 11.43993, 0.0097760000000000017
DataValue, 11.460280000000001, 0.0098500000000000011
DataValue, 11.48135, 0.009844
DataValue, 11.51551, 0.00986
DataValue, 11.53527, 0.0097720000000000012
DataValue, 11.5553, 0.0098140000000000015
DataValue, 11.57347, 0.009816
DataValue, 11.59129, 0.0098220000000000009
DataValue, 11.61129, 0.009792
DataValue, 11.631290000000002, 0.009806
DataValue, 11.651240000000001, 0.00987
DataValue, 11.67134, 0.0098500000000000011
DataValue, 11.691980000000001, 0.0098020000000000017
DataValue, 11.711300000000001, 0.0097220000000000015
DataValue, 11.731340000000001, 0.009868
DataValue, 11.75195, 0.009886
DataValue, 11.770470000000001, 0.0098540000000000016
DataValue, 11.789430000000001, 0.0098400000000000015
DataValue, 11.80733, 0.0097760000000000017
DataValue, 11.82544, 0.009742
DataValue, 11.843240000000002, 0.00978
DataValue, 11.86363, 0.009842
DataValue, 11.884310000000001, 0.0098280000000000017
DataValue, 11.88893, 0.00982
DataValue, 11.907990000000002, 0.009844
DataValue, 11.92885, 0.009884
DataValue, 11.94724, 0.009778
DataValue, 11.96732, 0.009846
DataValue, 11.98732, 0.0098380000000000013
DataValue, 12.00727, 0.009846
DataValue, 12.027320000000001, 0.0098920000000000015
DataValue, 12.03269, 0.0098900000000000012
DataValue, 12.036710000000001, 0.009862000000000001
DataValue, 12.055230000000002, 0.009818
DataValue, 12.075470000000001, 0.009702
DataValue, 12.095320000000001, 0.009888000000000001
DataValue, 12.11532, 0.0098760000000000011
DataValue, 12.120650000000001, 0.009884
DataValue, 12.140270000000001, 0.0098640000000000012
DataValue, 12.159270000000001, 0.009862000000000001
DataValue, 12.179300000000001, 0.0097740000000000014
DataValue, 12.199370000000002, 0.009844
DataValue, 12.21991, 0.009806
DataValue, 12.23925, 0.0098380000000000013
DataValue, 12.259340000000002, 0.009816
DataValue, 12.27988, 0.009778
DataValue, 12.29991, 0.00966
DataValue, 12.336060000000002, 0.009214
DataValue, 12.35523, 0.009846
DataValue, 12.37523, 0.0098140000000000015
DataValue, 12.380690000000001, 0.009782
DataValue, 12.399350000000002, 0.009818
DataValue, 12.419220000000001, 0.009858
DataValue, 12.439300000000001, 0.009782
DataValue, 12.46006, 0.009808
DataValue, 12.47802, 0.0098240000000000011
DataValue, 12.499220000000001, 0.00979
DataValue, 12.504700000000002, 0.00986
DataValue, 12.523230000000002, 0.009844
DataValue, 12.543270000000002, 0.008864
DataValue, 12.563320000000001, 0.009714
DataValue, 12.58392, 0.00935
DataValue, 12.603320000000002, 0.008866
DataValue, 12.623320000000001, 0.0088860000000000015
DataValue, 12.643260000000002, 0.0088860000000000015
DataValue, 12.66538, 0.0097980000000000012
DataValue, 12.68443, 0.008812
DataValue, 12.70414, 0.008904
DataValue, 12.723320000000001, 0.0089220000000000011
DataValue, 12.743250000000002, 0.008892
DataValue, 12.763250000000001, 0.0088960000000000011
DataValue, 12.768730000000002, 0.0098380000000000013
DataValue, 12.77269, 0.009844
DataValue, 12.792750000000002, 0.009544
DataValue, 12.811300000000001, 0.0098140000000000015
DataValue, 12.831240000000001, 0.0098240000000000011
DataValue, 12.85275, 0.0098240000000000011
DataValue, 12.858270000000001, 0.009702
DataValue, 12.881710000000002, 0.0098240000000000011
DataValue, 12.89986, 0.0097980000000000012
DataValue, 12.919350000000001, 0.009808
DataValue, 12.93931, 0.00966
DataValue, 12.959340000000001, 0.00978
DataValue, 12.979930000000001, 0.008854
DataValue, 12.999920000000001, 0.008828
DataValue, 13.01932, 0.008878
DataValue, 13.039230000000002, 0.00936
DataValue, 13.05765, 0.0088200000000000014
DataValue, 13.07923, 0.0098280000000000017
DataValue, 13.099250000000001, 0.0098520000000000014
DataValue, 13.119330000000002, 0.009862000000000001
DataValue, 13.139220000000002, 0.009678
DataValue, 13.15933, 0.009818
DataValue, 13.17923, 0.0098280000000000017
DataValue, 13.19996, 0.0098140000000000015
DataValue, 13.219330000000001, 0.0097880000000000016
DataValue, 13.239910000000002, 0.009454
DataValue, 13.259900000000002, 0.0097100000000000016
DataValue, 13.27922, 0.009834
DataValue, 13.284690000000001, 0.0098540000000000016
DataValue, 13.304430000000002, 0.009154
DataValue, 13.323260000000001, 0.008854
DataValue, 13.344640000000002, 0.0098220000000000009
DataValue, 13.363270000000002, 0.009784000000000001
DataValue, 13.383260000000002, 0.009858
DataValue, 13.403220000000001, 0.00978
DataValue, 13.423240000000002, 0.009856
DataValue, 13.442050000000002, 0.009808
DataValue, 13.463280000000001, 0.009862000000000001
DataValue, 13.48332, 0.008828
DataValue, 13.50336, 0.009816
DataValue, 13.523380000000001, 0.008916
DataValue, 13.543280000000001, 0.0098520000000000014
DataValue, 13.563310000000001, 0.009804
DataValue, 13.58331, 0.0098140000000000015
DataValue, 13.603320000000002, 0.0098020000000000017
DataValue, 13.623230000000001, 0.0097700000000000009
DataValue, 13.643220000000001, 0.0098400000000000015
DataValue, 13.66323, 0.008854
DataValue, 13.68327, 0.0098500000000000011
DataValue, 13.701390000000002, 0.009804
DataValue, 13.71939, 0.00983
DataValue, 13.740810000000002, 0.009816
DataValue, 13.75927, 0.0098500000000000011
DataValue, 13.77926, 0.009844
DataValue, 13.784690000000001, 0.009858
DataValue, 13.803320000000001, 0.0093440000000000016
DataValue, 13.82516, 0.009844
DataValue, 13.843240000000002, 0.009808
DataValue, 13.848690000000001, 0.0092880000000000011
DataValue, 13.86733, 0.0088460000000000014
DataValue, 13.887920000000001, 0.0088680000000000009
DataValue, 13.907330000000002, 0.009816
DataValue, 13.912690000000001, 0.0098520000000000014
DataValue, 13.931910000000002, 0.009810000000000001
DataValue, 13.95128, 0.0097980000000000012
DataValue, 13.971240000000002, 0.0087900000000000009
DataValue, 13.991970000000002, 0.008856000000000001
DataValue, 14.009450000000001, 0.009816
DataValue, 14.01425, 0.0097880000000000016
DataValue, 14.020690000000002, 0.0097340000000000013
DataValue, 14.040790000000001, 0.0089220000000000011
DataValue, 14.044690000000001, 0.0098220000000000009
DataValue, 14.06154, 0.009188
DataValue, 14.079860000000002, 0.008916
DataValue, 14.100740000000002, 0.0088340000000000016
DataValue, 14.13915, 0.008894
DataValue, 14.15929, 0.0089
DataValue, 14.17744, 0.0098520000000000014
DataValue, 14.19536, 0.009836000000000001
DataValue, 14.215280000000002, 0.0098140000000000015
DataValue, 14.235270000000002, 0.0098140000000000015
DataValue, 14.253390000000001, 0.0088340000000000016
DataValue, 14.271970000000001, 0.008848
DataValue, 14.291290000000002, 0.009848
DataValue, 14.312050000000001, 0.00884
DataValue, 14.331900000000001, 0.0088440000000000012
DataValue, 14.351350000000002, 0.008762
DataValue, 14.37133, 0.0088460000000000014
DataValue, 14.391290000000002, 0.008824
DataValue, 14.41191, 0.0089100000000000013
DataValue, 14.43129, 0.008836
DataValue, 14.449440000000001, 0.00888
DataValue, 14.467350000000002, 0.009848
DataValue, 14.48731, 0.009848
DataValue, 14.507270000000002, 0.009810000000000001
DataValue, 14.512690000000001, 0.0097980000000000012
DataValue, 14.532050000000002, 0.0098260000000000014
DataValue, 14.551380000000002, 0.009188
DataValue, 14.571330000000001, 0.009804
DataValue, 14.591400000000002, 0.009702
DataValue, 14.611340000000002, 0.00888
DataValue, 14.630020000000002, 0.0088440000000000012
DataValue, 14.647800000000002, 0.008848
DataValue, 14.66796, 0.008854
DataValue, 14.687270000000002, 0.00983
DataValue, 14.69265, 0.009872
DataValue, 14.711340000000002, 0.0097880000000000016
DataValue, 14.731560000000002, 0.009804
DataValue, 14.751330000000001, 0.0097860000000000013
DataValue, 14.75665, 0.009816
DataValue, 14.775810000000002, 0.009884
DataValue, 14.795930000000002, 0.009792
DataValue, 14.815320000000002, 0.008892
DataValue, 14.835250000000002, 0.008902
DataValue, 14.856000000000002, 0.009804
DataValue, 14.875230000000002, 0.0098020000000000017
DataValue, 14.89587, 0.009568
DataValue, 14.915960000000002, 0.008904
DataValue, 14.935400000000001, 0.009794
DataValue, 14.940690000000002, 0.0097980000000000012
DataValue, 14.9593, 0.009782
DataValue, 14.979220000000002, 0.0088600000000000016
DataValue, 14.99932, 0.0088720000000000014
DataValue, 15.004690000000002, 0.008892
DataValue, 15.023230000000002, 0.008854
DataValue, 15.04338, 0.008914
DataValue, 15.063900000000002, 0.008908000000000001
DataValue, 15.08332, 0.0089
DataValue, 15.103900000000001, 0.008852
DataValue, 15.123230000000001, 0.0089240000000000014
DataValue, 15.143270000000001, 0.0088840000000000013
DataValue, 15.163280000000002, 0.008908000000000001
DataValue, 15.183230000000002, 0.008906
DataValue, 15.203230000000001, 0.008848
DataValue, 15.223870000000002, 0.00888
DataValue, 15.24323, 0.008802
DataValue, 15.26335, 0.008812
DataValue, 15.2833, 0.009794
DataValue, 15.303320000000001, 0.009766
DataValue, 15.32332, 0.0097480000000000015
DataValue, 15.343910000000001, 0.0097180000000000009
DataValue, 15.363280000000001, 0.009766
DataValue, 15.383230000000001, 0.0097700000000000009
DataValue, 15.388650000000002, 0.009810000000000001
DataValue, 15.408310000000002, 0.009768
DataValue, 15.42862, 0.0097360000000000016
DataValue, 15.44757, 0.00973
DataValue, 15.45269, 0.0097320000000000011
DataValue, 15.456650000000002, 0.009804
DataValue, 15.478080000000002, 0.009476
DataValue, 15.49932, 0.008812
DataValue, 15.519330000000002, 0.0088
DataValue, 15.539280000000002, 0.008788
DataValue, 15.56, 0.008830000000000001
DataValue, 15.596070000000001, 0.008812
DataValue, 15.615310000000001, 0.0087680000000000015
DataValue, 15.63343, 0.008776
DataValue, 15.6513, 0.008828
DataValue, 15.669390000000002, 0.0098120000000000013
DataValue, 15.68729, 0.0097220000000000015
DataValue, 15.69265, 0.0097620000000000016
DataValue, 15.71259, 0.009836000000000001
DataValue, 15.731520000000002, 0.00982
DataValue, 15.751780000000002, 0.009886
DataValue, 15.77054, 0.009726
DataValue, 15.79212, 0.009848
DataValue, 15.812080000000002, 0.00923
DataValue, 15.831470000000001, 0.0098660000000000015
DataValue, 15.851230000000001, 0.0098220000000000009
DataValue, 15.872010000000001, 0.00983
DataValue, 15.891800000000002, 0.0098760000000000011
DataValue, 15.912830000000001, 0.0089260000000000016
DataValue, 15.931280000000001, 0.00893
DataValue, 15.95268, 0.008942
DataValue, 15.971340000000001, 0.0089480000000000011
DataValue, 15.991620000000001, 0.0089100000000000013
DataValue, 16.012230000000002, 0.009888000000000001
DataValue, 16.03216, 0.009842
DataValue, 16.052190000000003, 0.009896
DataValue, 16.056810000000002, 0.009894
DataValue, 16.064690000000002, 0.009896
DataValue, 16.0853, 0.0089620000000000012
DataValue, 16.10396, 0.009836000000000001
DataValue, 16.12144, 0.0091320000000000012
DataValue, 16.139290000000003, 0.0089500000000000014
DataValue, 16.15743, 0.008888
DataValue, 16.1753, 0.0089120000000000015
DataValue, 16.195320000000002, 0.009842
DataValue, 16.21528, 0.009346
DataValue, 16.23527, 0.009086
DataValue, 16.25532, 0.0098520000000000014
DataValue, 16.260650000000002, 0.0098240000000000011
DataValue, 16.27992, 0.009862000000000001
DataValue, 16.29991, 0.0097740000000000014
DataValue, 16.319930000000003, 0.009844
DataValue, 16.33922, 0.009818
DataValue, 16.36025, 0.0097700000000000009
DataValue, 16.38007, 0.009782
DataValue, 16.399230000000003, 0.009794
DataValue, 16.419310000000003, 0.009868
DataValue, 16.43929, 0.009804
DataValue, 16.459290000000003, 0.009816
DataValue, 16.48066, 0.009808
DataValue, 16.50072, 0.009756
DataValue, 16.519940000000002, 0.0098380000000000013
DataValue, 16.52465, 0.0098240000000000011
DataValue, 16.54468, 0.009872
DataValue, 16.563570000000002, 0.0098660000000000015
DataValue, 16.58475, 0.009810000000000001
DataValue, 16.603830000000002, 0.009816
DataValue, 16.62469, 0.009766
DataValue, 16.64339, 0.00978
DataValue, 16.66353, 0.0098020000000000017
DataValue, 16.684720000000002, 0.009768
DataValue, 16.703870000000002, 0.009794
DataValue, 16.72331, 0.009818
DataValue, 16.74332, 0.009810000000000001
DataValue, 16.763540000000003, 0.0097960000000000009
DataValue, 16.78327, 0.0098640000000000012
DataValue, 16.80338, 0.009856
DataValue, 16.82392, 0.009808
DataValue, 16.843230000000002, 0.008908000000000001
DataValue, 16.86327, 0.009836000000000001
DataValue, 16.88325, 0.009024
DataValue, 16.90332, 0.009832
DataValue, 16.923270000000002, 0.0097200000000000012
DataValue, 16.94332, 0.0098020000000000017
DataValue, 16.963350000000002, 0.009832
DataValue, 16.98396, 0.009836000000000001
DataValue, 17.00329, 0.0098120000000000013
DataValue, 17.023320000000002, 0.009816
DataValue, 17.04548, 0.00979
DataValue, 17.06323, 0.009804
DataValue, 17.08332, 0.00983
DataValue, 17.103240000000003, 0.0097740000000000014
DataValue, 17.124750000000002, 0.009782
DataValue, 17.14402, 0.0098220000000000009
DataValue, 17.163230000000002, 0.0097880000000000016
DataValue, 17.18139, 0.0088860000000000015
DataValue, 17.19928, 0.0092240000000000013
DataValue, 17.218010000000003, 0.008854
DataValue, 17.237440000000003, 0.00983
DataValue, 17.25533, 0.00982
DataValue, 17.27523, 0.0088460000000000014
DataValue, 17.29528, 0.00982
DataValue, 17.314030000000002, 0.009202
