P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29
3511,1665,1037,1498,786,1511,1441,870,918,2452,3607,1463,1300,2438,1423,1872,2627,1146,1133,975,914,1494,1687
3511,1661,1015,1498,782,1511,1454,883,936,2438,3590,1437,1256,2460,1437,1854,2623,1125,1133,966,896,1529,1665
3528,1687,1010,1516,777,1520,1450,865,914,2447,3559,1441,1300,2403,1406,1858,2627,1111,1120,984,909,1560,1687
3498,1683,1023,1485,795,1511,1450,852,949,2438,3559,1441,1313,2381,1458,1907,2654,1120,1111,958,931,1511,1652
3533,1652,1019,1516,817,1524,1485,896,953,2469,3563,1432,1331,2403,1401,1858,2619,1125,1155,966,936,1507,1661
3489,1669,975,1480,817,1524,1423,883,887,2447,3585,1423,1318,2390,1428,1885,2619,1142,1133,971,909,1520,1691
3484,1639,1019,1538,808,1533,1454,848,936,2416,3568,1454,1283,2443,1437,1876,2610,1129,1133,962,918,1551,1683
3515,1639,1019,1494,747,1502,1441,883,936,2443,3572,1437,1305,2412,1441,1863,2632,1160,1129,979,927,1489,1687
3528,1665,1028,1560,782,1524,1423,878,887,2425,3546,1463,1291,2373,1432,1924,2649,1116,1125,962,962,1485,1665
3480,1691,1054,1485,812,1502,1450,870,966,2425,3603,1476,1313,2373,1419,1942,2632,1138,1129,944,896,1476,1705
3546,1661,1006,1511,812,1502,1480,883,958,2412,3590,1441,1318,2412,1423,1911,2632,1160,1151,953,878,1533,1678
3467,1696,1028,1507,808,1520,1437,865,940,2447,3594,1450,1335,2403,1393,1841,2663,1160,1142,958,975,1538,1643
3471,1652,993,1480,826,1485,1472,874,922,2421,3621,1458,1274,2386,1428,1894,2667,1155,1155,958,936,1507,1643
3484,1678,1015,1516,791,1480,1454,887,936,2425,3568,1450,1274,2381,1423,1894,2619,1146,1120,966,909,1502,1647
3511,1656,993,1507,804,1533,1472,874,918,2465,3581,1441,1291,2377,1415,1902,2623,1151,1168,1023,944,1533,1656
3471,1639,984,1511,764,1520,1476,896,949,2438,3541,1480,1309,2412,1410,1836,2641,1138,1129,962,896,1529,1700
3489,1674,997,1511,795,1516,1450,848,944,2438,3603,1450,1300,2395,1401,1863,2623,1195,1177,993,971,1551,1687
3476,1674,1010,1507,760,1502,1480,874,914,2465,3612,1480,1278,2377,1397,1907,2619,1177,1155,958,918,1502,1696
3462,1665,1015,1502,821,1524,1463,830,927,2465,3585,1454,1300,2373,1415,1880,2636,1164,1142,962,931,1538,1669
3484,1630,1019,1538,808,1520,1423,848,918,2447,3621,1489,1313,2373,1415,1867,2614,1120,1129,997,887,1529,1661
3449,1656,988,1507,808,1485,1485,883,940,2430,3537,1437,1283,2403,1401,1898,2610,1111,1168,1006,918,1520,1674
3489,1652,1001,1520,764,1494,1472,883,940,2416,3590,1432,1322,2425,1401,1894,2654,1125,1199,931,927,1529,1665
3520,1678,975,1494,786,1516,1437,865,927,2443,3550,1428,1291,2386,1450,1902,2667,1129,1168,953,936,1520,1665
3476,1669,997,1498,799,1516,1463,874,909,2425,3581,1463,1305,2390,1406,1902,2619,1120,1125,940,914,1538,1683
3480,1617,1019,1472,826,1507,1445,865,944,2430,3581,1472,1318,2408,1437,1911,2641,1168,1129,997,896,1502,1643
3480,1674,1019,1489,782,1507,1463,861,922,2443,3559,1463,1313,2390,1393,1898,2601,1164,1103,953,909,1538,1630
3520,1687,988,1485,834,1546,1423,918,944,2438,3585,1485,1309,2333,1419,1854,2636,1120,1107,966,909,1494,1625
3493,1661,1001,1485,817,1480,1472,834,927,2416,3577,1450,1291,2386,1419,1937,2614,1125,1151,1001,909,1533,1678
3493,1735,1006,1507,812,1524,1476,865,914,2460,3555,1437,1287,2381,1432,1867,2636,1133,1168,958,883,1507,1678
3449,1678,975,1533,812,1533,1458,883,922,2408,3559,1485,1278,2359,1450,1876,2641,1160,1125,993,922,1551,1691
3476,1665,993,1485,786,1507,1458,909,944,2408,3541,1432,1291,2412,1437,1867,2645,1138,1138,975,905,1524,1639
3440,1683,1041,1498,777,1538,1450,905,909,2425,3581,1458,1300,2386,1423,1889,2597,1133,1133,962,958,1533,1687
3449,1661,988,1494,799,1511,1476,874,918,2403,3581,1428,1296,2355,1406,1889,2627,1094,1142,997,914,1560,1652
3480,1647,984,1498,817,1520,1463,848,944,2425,3563,1441,1296,2386,1415,1885,2605,1125,1111,962,914,1533,1674
3537,1674,988,1516,826,1560,1445,834,949,2412,3585,1489,1309,2373,1454,1872,2610,1146,1111,971,918,1516,1661
3520,1647,975,1494,782,1533,1445,861,953,2447,3577,1458,1305,2408,1437,1898,2636,1116,1164,979,883,1516,1683
3480,1639,1037,1498,799,1516,1454,883,997,2421,3563,1432,1335,2386,1415,1894,2619,1125,1142,984,905,1498,1665
3502,1656,997,1511,799,1520,1428,865,909,2474,3555,1454,1296,2386,1454,1916,2645,1116,1155,971,918,1573,1683
3484,1625,1019,1494,795,1538,1458,887,949,2447,3585,1467,1283,2421,1401,1872,2641,1138,1151,979,914,1538,1669
3502,1665,984,1529,786,1538,1450,856,905,2447,3572,1445,1305,2399,1432,1907,2636,1155,1173,958,927,1520,1696
3471,1643,997,1511,830,1502,1441,887,949,2434,3625,1437,1318,2399,1423,1911,2632,1160,1164,966,905,1542,1700
3493,1669,1015,1498,799,1520,1494,870,936,2478,3616,1467,1300,2403,1445,1916,2671,1142,1111,962,909,1502,1674
3440,1652,1019,1507,817,1502,1441,856,958,2460,3612,1450,1265,2342,1476,1867,2636,1142,1164,966,949,1533,1639
3449,1652,1015,1502,804,1511,1441,839,944,2443,3572,1472,1287,2408,1401,1894,2645,1168,1120,958,905,1564,1674
3480,1652,988,1502,808,1511,1441,839,931,2456,3585,1494,1305,2359,1445,1911,2627,1125,1138,962,953,1494,1683
3467,1696,1019,1485,799,1533,1463,874,949,2456,3594,1415,1313,2408,1432,1858,2658,1125,1120,971,931,1516,1652
3480,1639,1032,1529,812,1529,1445,896,936,2412,3555,1454,1300,2368,1476,1916,2654,1138,1177,949,936,1546,1656
3515,1652,975,1546,799,1533,1428,865,940,2456,3599,1463,1296,2399,1428,1924,2641,1129,1160,958,914,1524,1665
3454,1674,1010,1472,821,1511,1463,878,940,2425,3599,1437,1309,2377,1419,1889,2601,1129,1138,958,936,1485,1700
3471,1656,958,1524,791,1524,1485,865,922,2425,3572,1458,1305,2416,1463,1885,2627,1142,1142,966,918,1542,1669
3462,1674,1006,1498,786,1520,1437,856,940,2465,3581,1454,1305,2399,1432,1898,2627,1138,1160,936,900,1542,1687
3476,1630,1023,1450,799,1520,1472,878,949,2443,3616,1467,1261,2373,1419,1889,2636,1160,1133,927,931,1538,1687
3427,1652,1037,1516,795,1533,1437,865,918,2438,3607,1415,1256,2368,1441,1867,2623,1089,1111,966,909,1524,1709
3454,1691,1028,1445,782,1529,1428,887,958,2425,3607,1467,1287,2355,1458,1854,2614,1138,1103,949,918,1560,1665
3436,1634,984,1511,755,1538,1485,878,962,2425,3550,1423,1309,2377,1397,1929,2623,1138,1129,953,909,1511,1674
3445,1634,988,1467,777,1511,1485,834,958,2408,3581,1445,1309,2416,1406,1894,2623,1138,1098,949,918,1533,1665
3462,1700,984,1489,791,1524,1476,883,949,2425,3634,1406,1309,2395,1432,1894,2601,1125,1155,971,927,1542,1687
3454,1643,1041,1524,817,1507,1458,887,949,2395,3577,1472,1278,2399,1423,1850,2667,1146,1142,953,936,1511,1705
3498,1683,993,1467,786,1502,1529,834,958,2416,3629,1428,1287,2381,1415,1880,2654,1168,1138,975,931,1520,1700
3471,1678,984,1516,764,1480,1502,874,909,2403,3572,1437,1300,2412,1428,1876,2658,1146,1160,966,883,1551,1656
3471,1661,979,1507,782,1529,1463,865,922,2452,3638,1467,1335,2412,1428,1850,2601,1177,1125,971,931,1524,1665
3454,1669,984,1516,804,1476,1428,839,922,2416,3581,1428,1291,2403,1419,1894,2614,1129,1164,936,874,1533,1691
3484,1647,979,1551,804,1555,1432,865,909,2425,3563,1406,1296,2368,1423,1845,2619,1155,1155,979,892,1546,1674
3476,1678,958,1494,786,1502,1445,900,922,2447,3572,1445,1300,2377,1419,1902,2601,1116,1098,966,892,1511,1696
3480,1678,993,1524,804,1520,1472,865,918,2386,3599,1467,1313,2381,1423,1916,2619,1138,1129,962,922,1546,1691
3432,1643,984,1502,812,1520,1480,883,958,2430,3563,1419,1256,2425,1423,1876,2610,1125,1133,962,918,1511,1683
3502,1630,1028,1546,795,1489,1454,883,944,2408,3594,1423,1296,2403,1428,1858,2614,1120,1177,975,927,1542,1661
3502,1665,988,1529,804,1489,1437,883,922,2390,3603,1458,1274,2438,1441,1863,2610,1138,1138,975,922,1524,1647
3493,1700,1028,1516,834,1476,1458,896,966,2425,3572,1437,1318,2456,1423,1885,2623,1164,1103,975,984,1516,1691
3436,1691,1023,1480,821,1502,1480,856,949,2447,3572,1432,1291,2412,1419,1880,2619,1133,1151,918,936,1520,1696
3489,1696,997,1480,786,1489,1423,865,927,2386,3572,1485,1296,2416,1445,1880,2605,1173,1116,944,949,1542,1678
3511,1661,1023,1511,808,1498,1437,852,958,2408,3612,1410,1353,2386,1419,1924,2636,1120,1111,940,892,1520,1661
3449,1691,1010,1498,786,1529,1441,856,900,2434,3581,1415,1287,2434,1428,1889,2619,1155,1111,971,909,1533,1678
3498,1652,993,1511,777,1524,1445,878,914,2412,3616,1450,1318,2377,1445,1916,2627,1116,1151,975,900,1520,1674
3467,1727,1023,1516,808,1507,1458,861,949,2395,3568,1423,1287,2364,1428,1889,2632,1173,1133,966,914,1529,1634
3489,1691,979,1494,799,1546,1445,900,918,2425,3572,1423,1291,2373,1415,1850,2645,1138,1138,936,896,1538,1647
3493,1630,988,1542,782,1511,1419,883,988,2373,3594,1423,1300,2377,1406,1885,2623,1120,1133,953,922,1533,1674
3440,1665,1028,1489,769,1502,1428,856,962,2395,3594,1406,1313,2408,1437,1872,2654,1155,1138,984,922,1538,1656
3458,1665,984,1467,791,1507,1406,834,958,2395,3607,1423,1327,2408,1406,1885,2601,1160,1129,953,905,1533,1647
3506,1678,1010,1498,799,1485,1428,896,909,2373,3603,1437,1283,2377,1432,1880,2614,1133,1160,966,940,1524,1665
3467,1674,988,1502,795,1480,1423,887,936,2403,3638,1472,1296,2359,1428,1880,2663,1138,1142,949,918,1533,1709
3414,1678,1006,1502,769,1494,1467,887,962,2381,3594,1437,1296,2386,1437,1863,2601,1155,1195,953,944,1516,1696
3511,1665,993,1494,773,1533,1467,892,953,2408,3568,1458,1296,2425,1406,1902,2614,1111,1107,940,927,1538,1696
3480,1678,1028,1507,791,1502,1467,887,931,2395,3550,1494,1296,2390,1423,1916,2623,1133,1138,949,944,1542,1656
3493,1669,1015,1516,795,1489,1423,883,914,2373,3590,1401,1274,2359,1388,1854,2632,1094,1142,927,918,1511,1656
3480,1669,997,1489,747,1502,1450,887,958,2395,3603,1441,1265,2434,1419,1876,2610,1142,1111,975,931,1564,1643
3467,1687,1028,1458,830,1489,1467,870,936,2373,3590,1415,1327,2399,1419,1854,2601,1142,1155,984,900,1511,1683
3449,1696,962,1458,817,1494,1428,887,900,2399,3612,1458,1296,2386,1406,1898,2649,1116,1133,958,931,1511,1669
3480,1700,1010,1520,777,1472,1432,865,949,2412,3603,1437,1322,2359,1406,1880,2570,1129,1151,944,900,1494,1674
3467,1621,975,1538,782,1524,1445,874,958,2412,3581,1450,1296,2438,1432,1872,2649,1146,1129,958,892,1507,1665
3489,1652,1028,1498,773,1494,1454,865,922,2355,3581,1423,1313,2373,1384,1885,2597,1125,1146,944,927,1511,1643
3511,1674,1015,1467,782,1489,1463,887,914,2403,3585,1450,1309,2355,1423,1894,2575,1129,1129,975,949,1542,1691
3506,1661,1023,1489,821,1520,1445,918,914,2408,3572,1441,1278,2395,1450,1858,2623,1107,1133,949,922,1502,1700
3493,1661,993,1502,747,1494,1437,883,927,2359,3572,1428,1309,2355,1397,1898,2583,1133,1129,940,918,1546,1687
3418,1665,971,1529,782,1516,1423,883,949,2381,3568,1428,1300,2390,1415,1898,2601,1146,1094,927,918,1511,1652
3454,1656,1001,1520,791,1480,1437,874,892,2381,3555,1441,1305,2425,1423,1902,2605,1133,1098,931,896,1533,1709
3436,1661,997,1485,804,1489,1428,870,936,2425,3568,1463,1283,2368,1379,1885,2544,1116,1151,936,953,1538,1643
3454,1687,1019,1520,760,1520,1423,834,883,2425,3572,1419,1283,2390,1406,1889,2588,1133,1081,949,922,1494,1652
3454,1669,1010,1480,773,1463,1406,839,931,2359,3577,1393,1265,2399,1423,1902,2553,1142,1085,931,914,1542,1652
3489,1661,1006,1502,751,1533,1476,887,940,2395,3541,1450,1300,2412,1428,1832,2588,1146,1125,975,905,1538,1683
3454,1661,1006,1494,799,1529,1441,839,936,2425,3550,1419,1283,2390,1450,1836,2566,1155,1138,953,931,1502,1652
3467,1652,997,1502,791,1498,1463,852,927,2373,3546,1419,1296,2381,1458,1920,2566,1133,1125,931,914,1546,1683
3502,1643,979,1485,764,1498,1423,874,927,2390,3581,1432,1283,2390,1485,1876,2601,1103,1160,936,914,1511,1678
3498,1674,1019,1485,791,1502,1401,874,949,2399,3563,1450,1300,2377,1423,1894,2619,1133,1125,936,931,1511,1656
3467,1656,979,1502,755,1507,1437,839,927,2368,3563,1454,1335,2373,1397,1863,2610,1125,1142,949,914,1524,1652
3476,1674,988,1463,786,1494,1410,883,918,2395,3577,1432,1309,2355,1458,1858,2592,1173,1125,953,936,1507,1669
3445,1674,984,1494,791,1480,1415,887,953,2408,3563,1423,1291,2368,1428,1894,2663,1107,1116,997,914,1502,1661
3471,1665,958,1511,808,1520,1450,883,909,2408,3568,1406,1274,2381,1406,1814,2605,1142,1168,931,936,1476,1669
3476,1674,1015,1480,826,1502,1437,826,927,2399,3577,1423,1305,2355,1454,1894,2636,1129,1138,949,883,1489,1691
3414,1678,997,1485,804,1502,1463,852,971,2403,3533,1463,1287,2386,1437,1863,2601,1142,1129,979,896,1502,1656
3418,1683,1037,1472,799,1507,1458,848,927,2395,3559,1423,1274,2373,1419,1885,2601,1142,1151,979,900,1529,1687
3432,1687,1006,1511,821,1476,1485,865,958,2399,3559,1494,1318,2399,1428,1894,2619,1160,1103,949,927,1533,1687
3458,1643,1019,1472,795,1485,1441,883,953,2386,3594,1458,1283,2395,1397,1854,2588,1151,1160,962,922,1489,1647
3405,1678,1032,1463,777,1529,1432,887,931,2377,3568,1454,1322,2399,1428,1885,2601,1138,1089,940,936,1551,1665
3427,1674,1006,1511,791,1524,1458,900,914,2359,3572,1410,1283,2416,1410,1850,2610,1129,1160,975,914,1538,1718
3445,1696,1001,1529,777,1524,1419,852,918,2377,3559,1406,1283,2421,1450,1863,2649,1116,1103,962,931,1516,1678
3458,1674,997,1507,795,1485,1476,883,905,2412,3559,1428,1309,2364,1397,1876,2636,1103,1133,958,944,1520,1678
3440,1674,966,1494,769,1476,1432,861,953,2430,3568,1458,1309,2381,1401,1898,2641,1125,1138,971,927,1494,1696
3440,1687,1015,1507,826,1498,1450,892,914,2430,3603,1494,1309,2390,1445,1876,2645,1129,1125,953,905,1498,1691
3423,1669,1006,1502,773,1485,1406,883,922,2403,3577,1432,1283,2377,1450,1880,2619,1111,1116,979,944,1533,1647
3462,1665,979,1502,786,1494,1406,856,962,2368,3594,1441,1305,2381,1401,1858,2649,1133,1142,966,944,1485,1652
3436,1639,1028,1498,795,1516,1388,852,918,2390,3563,1450,1274,2386,1406,1885,2667,1120,1133,953,914,1463,1656
3405,1669,997,1480,830,1498,1432,896,914,2395,3550,1445,1278,2416,1428,1867,2601,1120,1151,949,909,1498,1639
3427,1687,979,1502,826,1524,1415,848,927,2412,3563,1388,1283,2416,1388,1898,2619,1164,1116,966,896,1502,1652
3357,1656,979,1516,791,1480,1476,887,878,2399,3541,1458,1296,2399,1406,1876,2623,1155,1116,971,909,1524,1643
3449,1643,993,1511,782,1507,1458,896,892,2447,3563,1441,1305,2438,1406,1850,2605,1111,1098,958,931,1533,1665
3436,1634,993,1489,808,1498,1415,856,936,2386,3555,1423,1278,2390,1415,1876,2658,1146,1146,962,953,1516,1639
3458,1621,1006,1476,817,1524,1423,852,927,2381,3524,1454,1296,2373,1401,1885,2570,1146,1125,949,883,1516,1687
3436,1634,1015,1529,830,1494,1476,865,922,2412,3568,1428,1270,2421,1428,1867,2623,1133,1133,922,883,1533,1647
3454,1652,1019,1494,782,1502,1397,878,900,2373,3559,1423,1291,2408,1401,1894,2605,1151,1098,918,914,1511,1652
3432,1634,1006,1529,786,1476,1419,914,927,2386,3599,1423,1318,2421,1432,1872,2610,1146,1111,984,914,1480,1691
3462,1683,1010,1489,826,1516,1485,878,944,2390,3568,1437,1270,2381,1410,1872,2583,1107,1085,979,896,1524,1634
3436,1709,1006,1480,777,1524,1441,848,927,2416,3581,1450,1296,2412,1410,1880,2654,1151,1151,984,914,1555,1687
3414,1669,1006,1524,773,1538,1441,883,936,2355,3524,1415,1291,2412,1441,1880,2605,1125,1125,962,931,1511,1625
3489,1665,1028,1511,786,1520,1423,914,927,2430,3577,1476,1309,2425,1419,1898,2636,1116,1142,944,927,1520,1674
3511,1678,1037,1489,826,1542,1485,861,958,2430,3541,1437,1335,2421,1445,1902,2588,1133,1111,958,918,1520,1691
3502,1621,1006,1520,769,1507,1489,848,944,2456,3590,1480,1287,2434,1401,1894,2592,1125,1142,988,940,1502,1674
3489,1683,979,1502,812,1516,1415,856,940,2456,3563,1445,1278,2381,1428,1894,2627,1151,1146,979,914,1516,1665
3458,1665,1028,1480,817,1555,1450,883,900,2443,3572,1428,1300,2359,1410,1850,2610,1129,1107,993,931,1546,1678
3515,1656,997,1489,764,1529,1445,878,944,2408,3577,1432,1283,2390,1428,1911,2623,1151,1098,962,949,1502,1665
3524,1687,1001,1489,799,1568,1458,870,944,2425,3546,1458,1291,2421,1423,1836,2636,1129,1129,922,922,1524,1647
3524,1643,971,1450,742,1546,1415,878,940,2421,3590,1428,1287,2408,1415,1898,2614,1111,1111,944,936,1524,1665
3515,1656,997,1507,808,1533,1441,870,883,2465,3572,1450,1300,2381,1437,1876,2605,1155,1133,953,892,1476,1656
3502,1665,1010,1507,777,1551,1410,883,949,2421,3581,1437,1305,2408,1419,1876,2667,1142,1120,988,958,1542,1687
3511,1669,1006,1511,764,1551,1445,848,958,2399,3607,1450,1296,2443,1415,1894,2649,1111,1142,966,944,1507,1674
3506,1687,1019,1476,795,1538,1428,865,953,2430,3585,1454,1278,2412,1423,1872,2654,1133,1129,944,940,1546,1669
3524,1683,971,1507,795,1551,1472,865,940,2399,3537,1437,1256,2403,1423,1863,2619,1129,1120,940,914,1507,1674
3511,1625,988,1476,799,1520,1419,865,922,2403,3572,1410,1291,2373,1397,1898,2601,1125,1098,1001,918,1502,1656
3520,1656,1023,1494,786,1542,1472,865,918,2456,3585,1463,1309,2430,1410,1880,2645,1129,1133,962,905,1520,1661
3533,1656,997,1520,751,1564,1450,856,918,2421,3550,1432,1318,2430,1428,1902,2667,1160,1151,984,940,1498,1674
3511,1634,993,1507,795,1533,1485,874,918,2386,3559,1437,1309,2416,1406,1911,2689,1173,1129,962,922,1524,1683
3528,1634,1015,1507,786,1542,1441,843,940,2368,3577,1432,1291,2452,1410,1898,2641,1173,1107,975,918,1516,1678
3511,1656,1001,1498,795,1586,1423,896,940,2425,3559,1397,1283,2425,1423,1916,2676,1151,1089,984,887,1498,1696
3537,1669,997,1529,782,1586,1458,896,905,2469,3537,1463,1248,2460,1445,1929,2689,1164,1168,944,918,1546,1683
3480,1634,1019,1529,769,1529,1463,870,927,2443,3533,1437,1305,2421,1454,1885,2689,1129,1107,949,931,1485,1656
3489,1661,979,1511,808,1560,1463,870,914,2465,3506,1432,1283,2474,1379,1902,2693,1146,1111,966,892,1502,1652
3546,1656,1019,1502,777,1546,1458,834,944,2456,3546,1437,1274,2456,1441,1911,2720,1133,1103,971,940,1529,1647
3493,1661,975,1507,826,1542,1489,892,922,2416,3563,1445,1283,2469,1428,1885,2680,1107,1111,966,900,1538,1661
3498,1678,997,1476,795,1586,1472,861,940,2465,3537,1450,1278,2487,1406,1889,2711,1146,1103,940,953,1555,1665
3555,1647,1006,1511,769,1595,1441,870,940,2452,3541,1467,1318,2430,1476,1898,2689,1168,1129,936,922,1516,1665
3462,1691,997,1520,812,1604,1476,900,927,2447,3559,1445,1274,2491,1458,1933,2667,1146,1125,971,940,1494,1665
3515,1678,1001,1502,777,1568,1494,870,936,2478,3546,1441,1291,2482,1410,1907,2645,1133,1138,975,922,1529,1669
3515,1599,997,1498,760,1586,1463,874,966,2465,3572,1410,1278,2474,1379,1889,2689,1146,1129,936,944,1542,1656
3524,1639,997,1489,799,1551,1458,874,905,2491,3590,1454,1313,2465,1437,1911,2654,1151,1085,958,892,1511,1700
3568,1647,993,1520,786,1582,1463,843,927,2447,3541,1467,1270,2447,1406,1920,2645,1120,1111,975,905,1546,1678
3550,1683,984,1458,799,1551,1476,883,940,2469,3559,1437,1283,2421,1450,1911,2685,1160,1138,931,905,1516,1669
3528,1705,958,1498,729,1590,1463,861,966,2460,3585,1445,1291,2474,1419,1902,2636,1151,1146,931,909,1498,1683
3541,1665,993,1480,782,1595,1489,865,931,2452,3546,1419,1265,2447,1445,1858,2636,1146,1133,905,918,1546,1669
3577,1683,1006,1476,791,1590,1494,878,887,2465,3594,1437,1296,2443,1384,1911,2645,1138,1129,962,944,1555,1656
3528,1665,1015,1467,769,1595,1498,848,896,2474,3559,1371,1287,2469,1415,1916,2702,1142,1142,940,896,1529,1674
3563,1630,1010,1494,786,1599,1516,848,940,2482,3563,1437,1265,2491,1419,1916,2676,1133,1168,984,931,1529,1713
3528,1661,984,1498,821,1612,1507,856,905,2474,3603,1423,1296,2474,1397,1942,2715,1129,1125,914,944,1516,1678
3577,1674,971,1489,821,1621,1520,848,896,2478,3577,1415,1287,2456,1410,1946,2667,1164,1120,979,914,1533,1691
3533,1656,1023,1542,769,1608,1524,878,971,2456,3563,1419,1309,2465,1441,1955,2685,1164,1142,949,918,1524,1700
3506,1669,971,1476,786,1621,1516,883,940,2460,3568,1423,1278,2434,1419,1911,2685,1173,1155,940,900,1502,1683
3520,1683,1019,1498,760,1643,1476,856,953,2452,3590,1432,1296,2460,1388,1924,2663,1177,1173,971,927,1533,1683
3594,1665,1019,1480,795,1604,1524,905,909,2500,3533,1410,1265,2430,1419,1942,2707,1142,1098,966,909,1520,1652
3568,1643,1010,1546,821,1621,1489,909,962,2460,3568,1415,1283,2474,1450,1924,2680,1151,1138,922,922,1546,1674
3585,1705,1006,1507,755,1617,1533,900,944,2509,3555,1437,1322,2526,1441,1942,2733,1186,1146,993,900,1520,1665
3599,1656,1006,1511,804,1656,1582,896,944,2544,3585,1437,1283,2482,1379,1959,2680,1168,1103,979,949,1507,1665
3678,1700,1028,1516,769,1608,1551,914,909,2513,3572,1437,1322,2500,1463,1937,2689,1208,1138,944,944,1507,1705
3612,1661,1023,1463,760,1612,1538,878,905,2469,3572,1476,1291,2478,1454,1968,2680,1195,1138,979,936,1511,1656
3559,1665,1015,1476,808,1577,1538,874,940,2443,3533,1450,1274,2487,1423,1902,2654,1173,1160,966,900,1498,1691
3528,1674,997,1480,764,1687,1538,839,914,2487,3502,1432,1318,2452,1410,1920,2733,1190,1111,949,918,1507,1674
3533,1669,971,1494,786,1612,1467,874,918,2469,3506,1445,1291,2478,1388,1902,2689,1173,1155,979,914,1498,1696
3533,1700,1023,1511,817,1604,1529,914,962,2434,3524,1454,1278,2487,1419,1959,2711,1212,1111,997,905,1498,1696
3559,1678,1019,1467,769,1625,1520,865,953,2425,3511,1450,1283,2487,1480,1937,2685,1208,1142,966,927,1502,1696
3612,1678,1041,1467,795,1590,1533,826,949,2430,3489,1463,1305,2456,1423,1937,2671,1212,1142,962,900,1524,1643
3546,1656,958,1480,804,1621,1533,874,927,2504,3471,1437,1318,2425,1432,1929,2685,1164,1138,984,896,1516,1661
3550,1691,962,1485,804,1595,1542,861,914,2482,3502,1428,1291,2408,1423,1911,2614,1155,1155,962,914,1551,1652
3524,1656,984,1494,821,1582,1516,878,922,2416,3533,1476,1344,2430,1454,1946,2742,1151,1133,944,878,1511,1652
3524,1639,971,1485,808,1625,1516,909,905,2430,3506,1441,1335,2416,1445,1964,2729,1204,1089,936,944,1520,1661
3537,1669,1045,1476,843,1595,1480,900,918,2438,3524,1415,1322,2430,1397,1916,2654,1173,1125,949,900,1542,1691
3594,1665,993,1485,804,1608,1533,909,958,2469,3467,1437,1300,2456,1415,1920,2627,1190,1182,953,887,1546,1683
3498,1691,1006,1463,808,1595,1555,887,918,2452,3528,1423,1296,2447,1410,1920,2711,1155,1120,953,914,1546,1674
3537,1705,979,1472,773,1590,1511,892,940,2482,3493,1437,1309,2474,1388,1937,2641,1199,1116,997,909,1533,1674
3577,1674,988,1511,782,1599,1516,905,914,2474,3541,1454,1322,2438,1445,1911,2702,1182,1142,940,949,1485,1696
3462,1696,1028,1516,804,1573,1480,887,931,2425,3511,1463,1300,2491,1419,1933,2693,1182,1125,953,922,1533,1700
3480,1678,997,1432,782,1582,1485,918,914,2416,3467,1432,1287,2478,1428,1916,2689,1151,1125,971,936,1542,1678
3524,1691,993,1511,769,1551,1502,839,962,2438,3502,1450,1300,2430,1397,1920,2649,1168,1142,971,936,1546,1639
3515,1656,988,1472,786,1595,1524,843,922,2377,3493,1393,1318,2416,1432,1942,2667,1164,1142,944,870,1507,1665
3533,1639,979,1472,773,1595,1494,870,931,2438,3524,1428,1300,2460,1397,1933,2654,1151,1125,979,896,1533,1661
3533,1656,997,1489,769,1568,1507,887,944,2452,3458,1454,1331,2452,1458,1907,2671,1182,1146,997,931,1564,1674
3520,1709,997,1476,777,1612,1507,874,940,2408,3498,1423,1327,2447,1419,1937,2667,1195,1146,944,914,1511,1643
3577,1718,1010,1494,804,1551,1507,896,931,2416,3568,1441,1327,2438,1445,1924,2671,1177,1129,944,949,1516,1678
3550,1669,997,1511,795,1599,1533,878,940,2412,3528,1458,1300,2452,1423,1894,2658,1199,1151,962,905,1511,1687
3550,1669,988,1476,817,1538,1546,870,931,2416,3502,1437,1274,2430,1419,1898,2641,1164,1125,975,949,1502,1652
3559,1709,997,1529,817,1564,1524,896,940,2386,3528,1463,1318,2443,1450,1911,2645,1160,1133,958,900,1494,1678
3559,1669,997,1502,782,1643,1516,843,918,2403,3502,1437,1300,2408,1472,1924,2623,1164,1120,949,909,1494,1700
3555,1665,993,1480,834,1542,1489,896,953,2416,3493,1428,1335,2421,1437,1942,2645,1164,1160,988,905,1511,1696
3502,1700,979,1485,830,1577,1529,830,927,2438,3471,1410,1270,2412,1393,1916,2654,1173,1164,975,909,1529,1652
3533,1674,988,1458,786,1586,1480,900,918,2408,3471,1441,1318,2425,1445,1880,2649,1199,1142,936,940,1498,1656
3511,1678,1019,1489,791,1590,1520,887,949,2425,3498,1419,1296,2447,1432,1973,2636,1173,1142,962,896,1507,1700
3484,1674,1015,1498,777,1586,1560,909,936,2447,3502,1423,1318,2430,1454,1885,2667,1182,1155,993,931,1507,1674
3498,1696,1006,1463,795,1538,1524,878,931,2430,3520,1432,1283,2456,1428,1955,2654,1186,1142,966,931,1516,1647
3498,1612,993,1480,786,1586,1516,848,958,2421,3498,1423,1278,2403,1406,1933,2649,1173,1160,988,927,1507,1683
3467,1683,979,1476,782,1564,1511,892,905,2434,3524,1437,1353,2460,1401,1955,2667,1182,1151,984,931,1507,1669
3498,1674,1001,1463,782,1524,1546,900,953,2390,3471,1445,1296,2434,1428,1911,2623,1173,1160,931,949,1511,1665
3476,1674,984,1480,773,1577,1507,865,936,2403,3515,1432,1287,2421,1423,1880,2632,1155,1146,993,922,1502,1700
