0.998153305,0.99782041,0.998026091,0.998085754,0.995125819
0.997045008,0.997179168,0.997841411,0.99781589,0.993509626
0.99593343,0.996537295,0.997655322,0.997544449,0.991892813
0.996116917,0.995570118,0.99558619,1.001664444,0.986732721
0.996304452,0.994448875,0.993405481,1.005696736,0.981441844
0.995868234,0.99283283,0.991492772,1.01009597,0.97669473
0.995434803,0.991780733,0.990117319,1.01508614,0.972608858
1.000459646,0.990336006,0.988581691,1.020758549,0.967959292
1.005487739,0.989619826,0.987704717,1.027098732,0.964710831
1.009918627,0.988454593,0.986470907,1.032895121,0.961456356
1.014571987,0.985840278,0.982091055,1.033690533,0.956934923
1.019402602,0.983138668,0.977236944,1.034174468,0.951954187
1.025737421,0.980772572,0.972742193,1.034781322,0.947040559
1.029181131,0.978919412,0.970643065,1.030961277,0.946316435
1.03262208,0.977221413,0.968658019,1.027231858,0.945725358
1.032876115,0.979372664,0.970050589,1.02430521,0.94731513
1.033126898,0.98095898,0.970906168,1.020787975,0.948243696
1.027557841,0.981044074,0.970389698,1.015392286,0.94891967
1.021785298,0.980360762,0.969790645,1.009211894,0.950180259
1.016111932,0.979998213,0.968921847,1.003515956,0.951433103
1.010211576,0.981080295,0.97119442,1.002728674,0.954621989
1.005961464,0.98220286,0.973660247,1.002227708,0.955966565
0.999355771,0.983571514,0.976319418,1.002200597,0.95792484
0.994344112,0.984752891,0.978466009,1.002207947,0.959236284
0.990033255,0.986330106,0.981400476,1.0024468,0.96164509
0.988943504,0.983559069,0.980249403,1.001002755,0.96067688
0.989299569,0.980782159,0.979092286,0.999552281,0.959701692
0.988114937,0.981288846,0.980815252,1.001155482,0.961516558
0.98713134,0.982558146,0.982615919,1.003539442,0.962743313
0.987592602,0.9839761,0.985063829,1.006003984,0.964003173
0.988055858,0.985396766,0.987514068,1.008470688,0.965265934
0.987510437,0.989235355,0.991924642,1.011389743,0.969844956
0.987816392,0.992490588,0.995780039,1.013709416,0.973742108
0.988559287,0.99630728,0.999576737,1.016031279,0.977380634
0.988594794,0.99972144,1.002578591,1.018113917,0.979913095
0.989219861,1.004291508,1.006141935,1.020803569,0.983139279
0.987338691,1.005601578,1.007087202,1.022099594,0.985176359
0.986529512,1.009401192,1.009139396,1.02285598,0.986666513
0.985724862,1.013205831,1.011197988,1.023617564,0.988160738
0.984842994,1.014720078,1.013011618,1.022890022,0.991093378
0.984812986,1.015492885,1.014700054,1.02206504,0.993982133
0.983110363,1.015519233,1.014489675,1.020233199,0.995257516
0.981407739,1.015547564,1.01428234,1.018405046,0.996534584
0.983353239,1.015739356,1.013566915,1.017147813,0.998055547
0.985304037,1.015936255,1.012856423,1.015895879,0.999582363
0.990195096,1.01302834,1.01162599,1.020492955,0.997354015
0.994609552,1.013176452,1.012308257,1.026621786,0.996897208
0.999856328,1.009449192,1.010540055,1.031436422,0.995016494
1.011257351,1.003988218,1.005430718,1.029346139,0.988792117
1.022079464,0.999986467,1.000828709,1.029809027,0.981772969
1.032056594,0.996732472,0.996358077,1.030375633,0.9748034
1.028347281,0.995795403,1.000120786,1.031110878,0.971481224
1.02463478,0.994853755,1.003878963,1.031839625,0.96815433
1.01802797,0.995721489,1.006342722,1.032054478,0.968120416
1.010570097,0.997170243,1.00880198,1.032264558,0.9680812
1.001434546,0.998416721,1.006429644,1.02535219,0.96587993
0.993836487,0.999873888,1.004767752,1.018307691,0.963102594
0.988367589,1.000013397,1.007614017,1.010192445,0.961503921
0.978688474,1.002604587,1.009172555,1.010670379,0.963858186
0.969649137,1.006009073,1.010451905,1.010066149,0.96555189
0.960604188,1.009406893,1.011724487,1.00945521,0.967238731
0.966155917,1.008337267,1.004925986,1.009402167,0.965155129
0.971689134,1.007251852,0.998110413,1.009332852,0.963057259
0.979230673,1.000169542,0.988099158,1.005181285,0.955928839
0.987627364,0.991953416,0.977573646,1.000469388,0.948152597
0.99715373,0.983819484,0.975776812,0.995476846,0.946304829
1.005814486,0.978776583,0.970761482,0.991972962,0.944636075
1.01142995,0.975888066,0.962109673,0.988363818,0.941690789
1.015971599,0.971727184,0.958085677,0.983067134,0.940561123
1.018416202,0.967103527,0.961389597,0.974991769,0.940575152
1.020828139,0.962997142,0.965202244,0.96743735,0.941217505
1.02335936,0.959328235,0.968595389,0.959422745,0.942123115
1.028251242,0.955125143,0.971343293,0.951617679,0.941636181
1.029090803,0.954394074,0.979158406,0.94774853,0.939511281
1.030788251,0.954212933,0.987488294,0.944441508,0.938036665
1.025911728,0.954053426,0.990289036,0.942955266,0.937430219
1.021904103,0.950805992,0.996311891,0.939982378,0.936648655
1.019951958,0.945255403,0.996047849,0.945519378,0.933747566
1.017134942,0.940262564,0.995787539,0.951059765,0.929424998
1.017274028,0.935337429,0.988296083,0.959361257,0.924623162
1.017443772,0.929892834,0.980293716,0.967140216,0.919190748
1.013819844,0.926423585,0.976530372,0.966156289,0.915938852
1.010684458,0.923988032,0.970794136,0.974908227,0.913084866
1.008396443,0.922930016,0.965039393,0.983739032,0.913613831
1.005246449,0.92187487,0.95928863,0.992572812,0.914145636
1.005202518,0.922861776,0.96154439,0.993038622,0.915056653
1.005159879,0.923310007,0.963264625,0.992956202,0.9153232
1.004393608,0.931710723,0.969943557,0.992714519,0.922485786
1.003624794,0.940112556,0.976622825,0.992472329,0.929648467
0.998446081,0.948332701,0.983806812,0.991194379,0.935425683
0.993268617,0.956553074,0.990990275,0.989915594,0.941204
0.995458265,0.962834234,0.992578494,0.997898191,0.944876317
0.99481964,0.968634641,0.996805978,0.995957,0.949561666
0.990619517,0.971313904,1.002403371,0.993531327,0.954260363
0.986426611,0.975132851,1.008007673,0.991112726,0.959006846
0.983308845,0.980520584,1.008188158,0.997285211,0.963129957
0.980185021,0.986443189,1.008899371,1.002835131,0.967891858
0.977512097,0.985303302,1.010060323,1.001205317,0.96797044
0.974837621,0.98416117,1.011218625,0.99957274,0.968046056
0.978466564,0.984756778,1.007759679,1.00168275,0.968749131
0.982098322,0.985356436,1.004305703,1.003797204,0.969456312
0.982154118,0.985916366,1.002742674,1.005409799,0.970115754
0.982204587,0.98647041,1.001172737,1.007015593,0.97076763
0.983082485,0.986883902,1.002168408,1.007117487,0.971340984
0.983954417,0.986158331,1.003158495,1.007213809,0.971867075
0.984245999,0.985416413,1.003026156,1.0067106,0.9717009
0.984543063,0.984678038,1.002900268,1.007379914,0.971541137
0.988703722,0.985907641,0.998785332,1.009371199,0.97213307
0.992863669,0.987136548,0.994670573,1.011362992,0.972726205
0.993445823,0.988428908,0.995246536,1.011464379,0.973506829
0.994025199,0.989717707,0.995819311,1.011561981,0.974283311
0.991536568,0.99243251,1.002222624,1.015645169,0.97487367
0.989059291,0.995159976,1.008639286,1.019742012,0.975476861
0.990217874,1.000126402,1.010707695,1.025857568,0.976172373
0.991376469,1.005679507,1.013342279,1.032579668,0.977557355
0.991759726,1.007387045,1.018144072,1.038324933,0.978127236
0.992145484,1.00909686,1.022946835,1.044071755,0.978697741
0.987354266,1.012460626,1.03165304,1.048103424,0.978672851
0.983198294,1.015568256,1.039324952,1.051510912,0.97803072
0.979869524,1.017453912,1.04632295,1.054122578,0.977295903
0.976539467,1.019338929,1.053320092,1.056733988,0.976561621
0.978077696,1.018704096,1.050342001,1.052123166,0.978183595
0.979622528,1.018076243,1.047369902,1.0475163,0.979811476
0.982984213,1.014983952,1.051962745,1.042282956,0.980221307
0.986345368,1.011305155,1.055989065,1.03644116,0.979940655
0.99040496,1.011096503,1.04963084,1.028815238,0.979606339
0.994460088,1.011452425,1.043816799,1.021762827,0.979947516
0.997464798,1.009708509,1.036984169,1.015469489,0.979998074
0.999831698,1.008216387,1.03118133,1.009795761,0.980661218
1.003738135,1.005269661,1.024049944,1.004731635,0.977886629
1.007653989,1.002332644,1.016394198,0.999676576,0.975737205
1.009766737,1.000487388,1.012342968,0.997856816,0.971385791
1.009151937,0.998945866,1.012170576,0.995375391,0.970923137
1.005834205,0.999511957,1.004861665,0.993505577,0.971665751
1.013734124,0.999767984,0.995730223,0.998382296,0.971751755
1.013615735,1.000761831,1.003412924,1.000906019,0.978000527
1.013077108,1.000682185,1.008015656,1.002792888,0.983060388
1.014023678,0.999642807,1.013714328,1.003639711,0.988246142
1.014972275,0.998606519,1.019415425,1.004490681,0.993434805
1.013746775,1.000898518,1.020759814,1.007546998,0.997284922
1.012511857,1.003180663,1.023168726,1.010594591,1.000521541
1.011320841,1.004937136,1.026165637,1.013101371,1.003113389
1.011969213,1.006787311,1.02515986,1.016851487,1.002511811
