Scenario,Time,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,ECG,AX,AY,AZ,QW,QX,QY,QZ,CS,CA,CG,CM
paper,17:17:01.094,29091,7053,2939,1735,971,1375,808,1564,1582,856,914,2408,3524,29104,29184,29206,29162,29144,1472,1379,2491,1467,1977,2667,1182,1160,966,909,1538,1678,29126,29122,2147483647,64720,128,524,11763,5565,5761,57417,0,3,3,2
paper,17:17:01.195,29153,7070,2917,1652,962,1371,782,1568,1560,887,922,2412,3511,29096,29157,29030,29003,29131,1415,1393,2447,1467,1924,2658,1186,1133,953,918,1516,1700,29039,29113,2147483647,64720,122,521,11769,5556,5774,57430,0,3,3,2
paper,17:17:01.295,29135,7048,2878,1678,1001,1388,799,1568,1560,896,918,2403,3533,29065,29118,29069,29078,29122,1437,1322,2478,1454,2003,2649,1173,1182,962,922,1542,1687,29104,29162,2147483647,64729,121,522,11778,5533,5787,57436,0,3,3,2
paper,17:17:01.395,29162,7070,2878,1700,966,1357,799,1604,1555,883,918,2329,3550,29113,29201,29144,29131,29184,1472,1357,2434,1472,1951,2663,1164,1168,958,918,1551,1687,28863,29175,2147483647,64719,133,520,11793,5503,5795,57442,0,3,3,2
paper,17:17:01.494,29074,7062,2838,1700,971,1371,821,1568,1538,852,900,2434,3511,29100,29148,29056,29074,29157,1463,1335,2487,1432,1955,2689,1182,1142,975,940,1568,1687,28995,29083,2147483647,64720,128,518,11805,5479,5799,57447,0,3,3,2
paper,17:17:01.595,29083,7066,2917,1691,1006,1349,786,1551,1599,861,870,2434,3511,29087,29109,29135,29166,29126,1445,1366,2491,1454,1924,2645,1155,1164,949,927,1511,1647,29135,29131,2147483647,64724,124,526,11807,5475,5797,57447,0,3,3,2
paper,17:17:01.695,29157,7070,2887,1709,1006,1388,786,1590,1568,887,922,2395,3520,29122,29144,29096,29126,29140,1432,1357,2474,1454,1916,2649,1155,1182,944,918,1529,1661,29104,29157,2147483647,64716,119,528,11805,5467,5792,57434,0,3,3,2
paper,17:17:01.794,29153,7088,2944,1687,971,1393,791,1608,1590,865,949,2364,3520,29104,29056,29104,29118,29100,1454,1362,2452,1454,1951,2663,1138,1120,984,892,1494,1674,29188,29126,2147483647,64719,116,533,11798,5454,5791,57414,0,3,3,2
paper,17:17:01.895,29184,7070,2895,1705,962,1388,804,1568,1560,856,905,2399,3462,29118,29069,29122,29153,29052,1467,1357,2504,1428,1924,2654,1186,1138,927,931,1533,1683,29083,29144,2147483647,64718,115,529,11796,5446,5791,57407,0,3,3,2
paper,17:17:02.015,29109,7062,2869,1669,984,1366,795,1604,1582,856,896,2416,3541,29122,29030,29083,29148,29104,1476,1366,2518,1467,1973,2663,1160,1168,949,931,1533,1656,29144,29140,2147483647,64721,112,523,11790,5438,5804,57401,0,3,3,2
paper,17:17:02.095,29122,7062,2909,1709,958,1375,795,1582,1577,852,949,2386,3577,29166,29197,28977,28999,29162,1419,1379,2487,1463,1894,2658,1164,1164,944,936,1573,1652,29078,29091,2147483647,64723,110,523,11786,5429,5807,57392,0,3,3,2
paper,17:17:02.194,29148,7057,2904,1678,971,1410,834,1560,1546,856,927,2434,3498,29140,29065,29104,29135,29052,1441,1393,2456,1441,1946,2623,1190,1164,953,931,1520,1665,29157,29118,2147483647,64722,113,527,11787,5426,5806,57390,0,3,3,2
paper,17:17:02.295,29153,7044,2895,1687,975,1371,795,1577,1555,830,927,2386,3524,29140,29122,29135,29184,29148,1489,1344,2386,1428,1955,2627,1133,1182,988,927,1555,1709,29175,29179,2147483647,64720,115,529,11788,5421,5805,57387,0,3,3,2
paper,17:17:02.395,29179,7053,2926,1705,971,1366,791,1538,1551,843,892,2403,3502,29078,29069,29113,29135,29096,1437,1327,2443,1463,1937,2663,1160,1129,975,887,1542,1674,29100,29179,2147483647,64724,108,527,11787,5419,5807,57386,0,3,3,2
paper,17:17:02.495,29144,7062,2878,1678,975,1362,751,1568,1529,878,958,2460,3502,29140,29065,29140,29140,29083,1485,1362,2474,1415,1933,2632,1146,1173,949,918,1564,1696,29162,29135,2147483647,64719,115,530,11786,5409,5805,57377,0,3,3,2
paper,17:17:02.594,28894,7053,2931,1709,958,1349,830,1555,1551,861,949,2390,3515,29184,29192,29122,29162,29192,1458,1393,2438,1450,1951,2654,1133,1125,936,931,1573,1652,28964,28911,2147483647,64718,110,523,11791,5400,5796,57372,0,3,3,2
paper,17:17:02.695,29197,7048,2904,1683,971,1397,830,1608,1573,848,927,2438,3541,29096,29100,29100,29126,29135,1458,1349,2425,1450,1964,2654,1177,1146,940,918,1564,1669,29188,29250,2147483647,64722,105,521,11791,5398,5796,57371,0,3,3,2
paper,17:17:02.815,29153,7083,2926,1691,971,1375,804,1577,1577,874,958,2430,3493,29043,29100,29135,29083,29052,1445,1379,2421,1437,1946,2623,1182,1160,940,922,1546,1634,29201,29118,2147483647,64722,111,533,11792,5399,5798,57375,0,3,3,2
paper,17:17:02.895,29153,7035,2904,1691,958,1357,773,1560,1586,856,905,2403,3502,29074,29047,29162,29126,29162,1432,1366,2443,1489,1955,2627,1133,1160,953,887,1538,1639,29192,29126,2147483647,64729,107,545,11799,5384,5789,57368,0,3,3,2
paper,17:17:02.995,29100,7040,2913,1696,971,1384,799,1590,1502,843,966,2434,3520,29091,29083,29083,29096,29109,1441,1362,2443,1441,1937,2605,1173,1142,944,896,1542,1643,29078,29087,2147483647,64732,107,538,11810,5368,5779,57366,0,3,3,2
paper,17:17:03.018,29104,7048,2891,1700,958,1362,817,1604,1573,856,927,2381,3489,29179,29091,29144,29113,29087,1432,1344,2460,1463,1924,2632,1186,1173,918,914,1529,1634,29100,29113,2147483647,64737,103,533,11826,5334,5768,57359,0,3,3,2
paper,17:17:03.195,29113,7044,2909,1700,979,1371,773,1546,1542,856,949,2403,3502,29109,29122,29061,29118,29047,1454,1344,2438,1458,1986,2605,1146,1142,966,918,1555,1674,29113,29109,2147483647,64726,112,538,11831,5314,5752,57341,0,3,3,2
paper,17:17:03.219,29065,7088,2904,1687,993,1335,821,1555,1582,887,918,2430,3515,29144,29069,29153,29109,29096,1432,1406,2447,1415,1933,2588,1164,1164,940,953,1546,1674,29074,29065,2147483647,64721,114,549,11850,5321,5735,57362,0,3,3,2
paper,17:17:03.395,29148,7062,2882,1678,953,1375,799,1599,1586,909,918,2412,3524,29148,29078,29140,29135,29109,1423,1331,2408,1441,1968,2562,1182,1186,988,878,1538,1665,29201,29135,2147483647,64721,121,535,11868,5342,5745,57409,0,3,3,2
paper,17:17:03.495,29113,7053,2895,1674,975,1357,812,1555,1546,865,949,2443,3520,29104,29078,29065,29140,29074,1463,1384,2438,1458,1968,2579,1155,1164,966,914,1520,1683,29126,29104,2147483647,64723,121,539,11869,5349,5767,57432,0,3,3,2
paper,17:17:03.595,29157,7066,2953,1691,940,1401,791,1604,1595,839,918,2430,3559,29118,29126,29140,29118,29069,1441,1349,2504,1410,1942,2575,1173,1168,975,931,1542,1661,29166,29122,2147483647,64733,111,544,11865,5348,5771,57427,0,3,3,2
paper,17:17:03.704,29157,7070,2874,1709,984,1384,821,1586,1560,887,936,2416,3528,29113,29074,29109,29087,29047,1472,1371,2456,1458,1911,2562,1142,1160,984,958,1516,1709,29170,29157,2147483647,64724,111,536,11863,5348,5766,57421,0,3,3,2
paper,17:17:03.795,29135,7088,2904,1731,979,1384,834,1582,1533,865,940,2416,3533,29148,29140,29188,29192,29118,1489,1357,2430,1458,1920,2579,1186,1168,931,944,1546,1652,29065,29131,2147483647,64723,107,537,11861,5345,5772,57421,0,3,3,2
paper,17:17:03.895,29096,7075,2909,1731,979,1415,795,1564,1595,865,909,2381,3537,29184,29069,29078,29140,29047,1432,1371,2460,1450,1924,2619,1173,1160,958,909,1568,1705,29113,29078,2147483647,64730,124,528,11859,5348,5785,57428,0,3,3,2
paper,17:17:03.995,29118,7066,2926,1691,971,1375,782,1599,1577,874,927,2443,3515,29210,29078,29074,29140,29096,1489,1384,2430,1454,1933,2588,1208,1146,979,918,1533,1669,29104,29100,2147483647,64720,94,514,11857,5373,5791,57446,0,3,3,2
paper,17:17:04.020,29043,7044,2935,1700,975,1397,760,1542,1595,883,940,2434,3537,29153,29078,29135,29091,29074,1428,1357,2430,1441,1924,2592,1199,1168,966,900,1568,1674,29144,29118,2147483647,64723,94,519,11864,5333,5789,57429,0,3,3,2
paper,17:17:04.215,29162,7062,2834,1678,962,1393,786,1577,1599,878,962,2443,3524,29175,29144,29135,29140,29135,1480,1379,2421,1476,1955,2570,1195,1160,979,914,1538,1639,29109,29157,2147483647,64751,106,575,11861,5272,5721,57337,0,3,3,2
paper,17:17:04.295,29135,7070,2869,1709,975,1388,808,1586,1564,856,940,2452,3533,29091,28973,29175,29210,28973,1476,1357,2469,1454,1964,2610,1168,1186,966,918,1564,1669,29034,29118,2147483647,64728,119,558,11907,5238,5656,57337,0,3,3,2
paper,17:17:04.322,29083,7066,2878,1687,966,1401,791,1551,1573,861,962,2430,3533,29184,29118,29122,29074,29091,1463,1371,2491,1472,1942,2636,1173,1160,949,936,1502,1647,29153,29109,2147483647,64761,136,582,11931,5224,5628,57343,0,3,3,2
paper,17:17:04.495,29074,7031,2882,1665,962,1401,777,1546,1538,887,949,2430,3572,29109,29047,29074,29091,29065,1472,1410,2474,1450,1977,2597,1164,1155,922,900,1577,1656,29091,29126,2147483647,64735,104,569,11918,5176,5556,57245,0,3,3,2
paper,17:17:04.595,29091,7048,2895,1718,958,1379,821,1560,1564,870,922,2443,3524,29030,29096,29061,29083,29091,1445,1340,2430,1445,1942,2632,1125,1151,966,918,1560,1700,29109,29148,2147483647,64728,127,605,11917,5217,5535,57255,0,3,3,2
paper,17:17:04.695,29113,7083,2887,1678,971,1357,786,1573,1529,874,936,2421,3498,29184,28999,29083,29061,29052,1463,1406,2443,1450,1942,2614,1125,1173,944,931,1546,1617,29069,29087,2147483647,64768,118,580,11909,5259,5575,57297,0,3,3,2
paper,17:17:04.794,29113,7079,2865,1665,975,1366,786,1555,1568,896,936,2456,3550,29188,29131,29131,29140,29113,1423,1318,2434,1445,1964,2610,1142,1199,1006,922,1542,1700,29153,29083,2147483647,64716,114,517,11900,5291,5670,57370,0,3,3,2
paper,17:17:04.823,29074,7057,2926,1705,993,1366,795,1582,1573,870,944,2408,3541,29104,29052,29113,29157,29069,1423,1335,2474,1458,1968,2610,1168,1129,940,905,1582,1674,29148,29109,2147483647,64766,139,565,11857,5361,5848,57479,0,3,3,2
paper,17:17:04.995,29166,7083,2909,1700,962,1375,795,1538,1538,870,958,2390,3541,29087,29135,29245,29285,29170,1458,1379,2447,1467,1990,2641,1164,1160,984,896,1546,1634,29179,29197,2147483647,64721,125,544,11795,5268,5893,57361,0,3,3,2
go to fist,17:17:05.095,29140,7070,2900,1709,971,1384,817,1590,1555,848,936,2399,3506,29170,29069,29100,29091,29043,1428,1353,2456,1419,1907,2636,1204,1138,953,949,1538,1643,29065,29118,2147483647,64704,69,503,11756,5253,5896,57298,0,3,3,2
go to fist,17:17:05.195,29100,7062,2904,1691,966,1384,782,1582,1582,883,931,2395,3520,29162,29113,29118,29140,29069,1467,1318,2425,1458,1964,2592,1190,1160,962,918,1520,1634,29078,29179,2147483647,64718,74,534,11713,5272,5894,57246,0,3,3,2
go to fist,17:17:05.295,29113,7070,2891,1678,949,1357,839,1582,1590,861,962,2395,3498,29113,29109,29078,29052,29091,1454,1362,2469,1450,1973,2592,1155,1146,971,896,1520,1617,29083,29166,2147483647,64716,65,540,11699,5266,5909,57234,0,3,3,2
go to fist,17:17:05.395,29069,7079,2948,1722,962,1415,795,1586,1595,852,940,2399,3502,29188,29056,29078,29091,29104,1463,1353,2482,1485,1951,2610,1129,1173,966,922,1529,1687,29166,29113,2147483647,64724,73,540,11716,5237,5936,57259,0,3,3,2
go to fist,17:17:05.495,29113,7079,2895,1669,975,1401,760,1590,1577,874,918,2390,3520,29157,29039,29065,29087,29056,1428,1353,2465,1445,1964,2619,1164,1182,984,892,1546,1687,29096,29122,2147483647,64720,78,528,11743,5193,5949,57278,0,3,3,2
go to fist,17:17:05.595,29113,7062,2948,1705,966,1384,795,1551,1546,887,922,2395,3550,29188,29065,29052,29043,29087,1441,1366,2408,1445,1973,2605,1164,1168,940,900,1538,1713,29122,29100,2147483647,64716,84,537,11765,5172,5935,57287,0,3,3,2
go to fist,17:17:05.695,29135,7044,2887,1691,984,1371,834,1555,1555,896,975,2408,3489,29118,29104,29083,29039,29091,1454,1379,2447,1415,1920,2544,1177,1129,962,874,1489,1665,29140,29175,2147483647,64723,78,537,11780,5158,5924,57291,0,3,3,2
go to fist,17:17:05.795,29091,7075,2904,1687,984,1362,821,1568,1595,856,944,2390,3546,29162,29153,29043,29126,29074,1458,1384,2434,1458,1964,2562,1204,1182,966,914,1520,1696,29148,29096,2147483647,64730,84,544,11785,5155,5920,57294,0,3,3,2
go to fist,17:17:05.894,29113,7088,2909,1700,993,1393,764,1568,1612,896,949,2408,3489,29135,29096,29074,29069,29087,1458,1335,2452,1415,1964,2544,1173,1155,940,900,1560,1669,29153,29153,2147483647,64723,82,548,11782,5167,5913,57292,0,3,3,2
go to fist,17:17:05.995,29135,7097,2882,1735,975,1357,782,1599,1586,865,936,2438,3493,29153,29096,29052,29021,29083,1472,1379,2425,1437,1933,2601,1199,1168,966,918,1533,1661,29104,29113,2147483647,64732,81,547,11783,5176,5902,57292,0,3,3,2
go to fist,17:17:06.095,29118,7075,2852,1661,966,1401,826,1582,1551,878,883,2395,3498,29184,29157,29078,29091,29087,1476,1357,2434,1419,1924,2535,1186,1160,958,909,1573,1678,29065,29100,2147483647,64720,85,541,11784,5173,5902,57291,0,3,3,2
go to fist,17:17:06.195,29126,7083,2909,1696,971,1349,808,1560,1590,843,962,2434,3533,29166,29091,29039,29078,29113,1458,1362,2438,1472,1946,2540,1151,1164,993,927,1542,1696,29074,29104,2147483647,64727,87,541,11790,5164,5905,57297,0,3,3,2
go to fist,17:17:06.294,29157,7044,2957,1687,997,1384,786,1573,1573,896,914,2408,3572,29179,29131,29109,29091,29109,1489,1375,2425,1458,1973,2548,1164,1173,975,940,1564,1656,29122,29170,2147483647,64721,88,538,11795,5166,5917,57313,0,3,3,2
go to fist,17:17:06.318,29126,7070,2926,1683,966,1357,764,1586,1590,843,922,2381,3520,29170,29113,29069,29052,29043,1454,1371,2421,1458,1964,2531,1186,1155,971,922,1555,1674,29096,29210,2147483647,64725,83,534,11796,5177,5930,57332,0,3,3,2
go to fist,17:17:06.418,29157,7101,2891,1678,979,1401,821,1590,1520,887,909,2399,3524,29206,29083,29096,29100,29039,1458,1340,2434,1441,1911,2562,1212,1164,958,892,1551,1678,29144,29192,2147483647,64720,83,532,11794,5191,5933,57339,0,3,3,2
go to fist,17:17:06.595,29170,7044,2944,1669,993,1393,782,1555,1577,848,997,2425,3480,29148,29078,29078,29078,29034,1454,1357,2412,1480,1968,2570,1177,1142,953,909,1507,1696,29091,29170,2147483647,64720,83,537,11796,5204,5924,57343,0,3,3,2
go to fist,17:17:06.695,29192,7075,2895,1683,984,1406,804,1573,1573,861,931,2403,3502,29162,29126,29021,29126,29148,1450,1353,2430,1450,1964,2562,1212,1151,993,931,1546,1674,29118,29188,2147483647,64723,88,538,11797,5200,5920,57340,0,3,3,2
go to fist,17:17:06.719,29219,7062,2878,1722,953,1423,834,1604,1573,861,944,2351,3515,29170,29109,29039,29030,29083,1463,1371,2399,1472,1959,2562,1177,1164,962,922,1568,1674,29061,29140,2147483647,64724,91,538,11798,5197,5919,57338,0,3,3,2
go to fist,17:17:06.821,29228,7062,2874,1691,979,1379,804,1564,1582,852,966,2430,3520,29166,29153,29078,29096,29122,1445,1388,2452,1458,1942,2570,1173,1173,975,914,1542,1625,29153,29188,2147483647,64725,88,539,11800,5193,5916,57336,0,3,3,2
go to fist,17:17:06.995,29144,7057,2917,1705,971,1379,791,1555,1573,878,931,2364,3458,29109,29126,29096,29069,29157,1437,1322,2465,1441,1920,2540,1164,1190,966,896,1573,1683,29069,29157,2147483647,64727,86,538,11803,5188,5910,57333,0,3,3,2
go to fist,17:17:07.257,29175,7018,2904,1691,1006,1371,821,1568,1564,887,949,2386,3541,29214,29100,29096,29157,29126,1476,1384,2421,1415,1937,2540,1138,1133,966,918,1533,1669,29096,29170,2147483647,64715,88,543,11806,5190,5908,57338,0,3,3,2
go to fist,17:17:07.273,29206,7062,2874,1678,971,1375,830,1546,1560,887,940,2412,3533,29175,29118,29118,29083,29131,1476,1366,2399,1437,1942,2522,1195,1164,984,949,1551,1621,29192,29192,2147483647,64729,85,546,11807,5186,5907,57336,0,3,3,2
go to fist,17:17:07.285,29245,7062,2900,1683,984,1384,808,1568,1560,883,940,2434,3541,29184,29131,29197,29162,29126,1463,1371,2434,1428,1937,2544,1168,1160,944,940,1533,1700,29104,29236,2147483647,64723,92,545,11810,5185,5905,57338,0,3,3,2
go to fist,17:17:07.415,29214,7075,2939,1744,975,1357,821,1555,1573,887,958,2478,3489,29074,29087,28885,28850,29056,1432,1318,2434,1432,1986,2557,1138,1208,966,892,1529,1661,29113,29232,2147483647,64726,93,542,11810,5184,5907,57339,0,3,3,2
go to fist,17:17:07.495,29170,7101,2953,1713,1023,1371,830,1595,1573,848,953,2474,3520,29078,29135,28968,29021,29118,1463,1344,2408,1423,1916,2531,1125,1151,940,909,1560,1678,29074,29179,2147483647,64729,83,544,11818,5160,5911,57337,0,3,3,2
go to fist,17:17:07.595,29061,7105,2992,1727,979,1419,795,1630,1573,870,984,2408,3550,29118,29100,28999,29012,29148,1476,1335,2395,1454,1986,2548,1173,1168,979,931,1529,1665,29069,29100,2147483647,64724,89,545,11826,5137,5916,57339,0,3,3,2
go to fist,17:17:07.695,29144,7101,2975,1700,1001,1371,764,1599,1564,856,931,2487,3563,29144,29122,29091,29078,29153,1454,1371,2399,1472,1924,2548,1151,1168,971,909,1533,1661,29104,29197,2147483647,64731,80,540,11829,5115,5929,57339,0,3,3,2
go to fist,17:17:07.805,29179,7092,2970,1713,1019,1384,839,1582,1577,887,936,2456,3520,29162,29144,29166,29109,29188,1454,1357,2381,1428,1977,2553,1164,1138,966,900,1546,1687,29135,29166,2147483647,64728,80,545,11833,5099,5937,57341,0,3,3,2
go to fist,17:17:07.895,29162,7114,2939,1705,958,1393,804,1568,1573,887,931,2491,3533,29096,29184,29166,29131,29175,1489,1335,2399,1454,1990,2562,1168,1155,949,909,1551,1700,28986,29148,2147483647,64727,82,549,11845,5088,5936,57350,0,3,3,2
go to fist,17:17:07.995,29135,7167,2953,1705,975,1384,799,1608,1533,874,944,2487,3555,29157,29179,29065,29096,29104,1463,1318,2408,1458,1968,2557,1186,1190,984,949,1524,1665,29206,29184,2147483647,64724,75,544,11853,5087,5934,57359,0,3,3,2
go to fist,17:17:08.095,29162,7123,2935,1683,988,1415,821,1590,1590,883,909,2452,3550,29179,29175,29091,29104,29184,1437,1379,2452,1476,1968,2544,1208,1146,993,896,1538,1709,29113,29096,2147483647,64729,77,544,11855,5080,5940,57362,0,3,3,2
go to fist,17:17:08.195,29206,7141,2997,1705,988,1384,817,1595,1590,874,936,2575,3585,29061,29078,28920,28973,29030,1494,1335,2421,1437,1942,2522,1190,1173,971,892,1551,1665,29087,29197,2147483647,64725,74,548,11854,5075,5954,57369,0,3,3,2
go to fist,17:17:08.295,29157,7119,2997,1709,1001,1419,821,1595,1577,905,896,2509,3612,29157,29157,29047,29069,29179,1437,1353,2381,1450,1964,2540,1164,1190,979,896,1546,1687,29083,29083,2147483647,64728,77,558,11854,5067,5972,57377,0,3,3,2
go to fist,17:17:08.395,29175,7141,2983,1735,979,1401,821,1599,1560,843,949,2474,3585,29166,29153,29069,29122,29100,1472,1349,2386,1454,1964,2535,1155,1182,984,922,1577,1696,29148,29170,2147483647,64733,73,550,11850,5067,5992,57385,0,3,3,2
go to fist,17:17:08.495,29140,7132,3023,1678,975,1406,834,1546,1582,830,914,2452,3603,29144,29126,29126,29131,29131,1450,1379,2421,1476,1946,2557,1199,1125,971,953,1538,1722,29140,29131,2147483647,64729,79,544,11846,5069,6001,57387,0,3,3,2
go to fist,17:17:08.595,29192,7132,2935,1718,975,1415,830,1595,1560,870,940,2496,3651,29166,29166,29131,29109,29201,1467,1357,2416,1450,1924,2531,1190,1212,953,953,1524,1665,29096,29162,2147483647,64721,76,534,11847,5061,6009,57389,0,3,3,2
go to fist,17:17:08.705,29078,7145,2997,1735,993,1432,804,1582,1529,874,966,2469,3612,29206,29175,29135,29109,29135,1476,1340,2438,1467,1959,2526,1182,1164,962,927,1590,1669,29078,29184,2147483647,64713,76,532,11849,5061,6025,57405,0,3,3,2
go to fist,17:17:08.795,29061,7185,3023,1718,1019,1458,804,1577,1573,861,931,2496,3625,29162,29144,29188,29219,29135,1472,1384,2421,1458,1995,2518,1208,1195,953,958,1538,1691,29056,29025,2147483647,64716,70,531,11849,5069,6066,57440,0,3,3,2
go to fist,17:17:08.894,29109,7171,3032,1678,1015,1415,786,1595,1529,848,940,2491,3572,29157,29179,29100,29061,29162,1489,1340,2434,1463,1946,2513,1195,1177,993,927,1586,1669,29157,29131,2147483647,64720,70,526,11839,5057,6111,57452,0,3,3,2
go to fist,17:17:08.995,29153,7176,3045,1709,975,1441,786,1586,1577,896,949,2531,3563,29148,29166,29074,29061,29192,1485,1344,2456,1458,1964,2562,1173,1182,979,936,1582,1661,29030,29109,2147483647,64724,63,527,11838,5033,6131,57451,0,3,3,2
go to fist,17:17:09.095,29140,7163,3067,1753,984,1463,839,1555,1551,887,940,2522,3599,29175,29140,29091,29091,29206,1520,1322,2456,1454,1959,2526,1186,1182,958,944,1520,1665,29069,29131,2147483647,64718,65,526,11850,5007,6144,57461,0,3,3,2
go to fist,17:17:09.195,29184,7193,3062,1735,1023,1437,817,1564,1564,843,931,2544,3594,29175,29219,29096,29144,29179,1450,1353,2425,1454,2003,2588,1164,1204,1010,909,1551,1700,29087,29228,2147483647,64716,59,534,11865,4979,6155,57474,0,3,3,2
go to fist,17:17:09.295,29184,7202,3036,1709,953,1437,870,1612,1529,861,953,2518,3577,29245,29113,29148,29122,29219,1476,1327,2430,1450,1981,2570,1195,1195,949,922,1560,1691,29113,29104,2147483647,64727,61,538,11868,4955,6168,57473,0,3,3,2
go to fist,17:17:09.320,29118,7193,3010,1735,984,1485,799,1568,1542,843,962,2570,3625,29241,29206,29113,29131,29210,1480,1415,2438,1441,1999,2535,1182,1173,988,940,1586,1678,29122,29126,2147483647,64728,65,535,11867,4947,6167,57468,0,3,3,2
go to fist,17:17:09.444,29100,7176,3058,1691,979,1467,843,1595,1529,896,949,2553,3625,29140,29100,29034,29021,29118,1437,1340,2425,1441,1981,2566,1199,1195,984,896,1568,1665,29175,29135,2147483647,64722,57,536,11871,4937,6160,57462,0,3,3,2
go to fist,17:17:09.594,29170,7215,3102,1696,975,1494,799,1599,1542,887,962,2592,3647,29236,29175,29140,29162,29140,1489,1300,2456,1450,1973,2592,1164,1186,953,914,1564,1674,29109,29206,2147483647,64722,61,539,11871,4937,6161,57464,0,3,3,2
go to fist,17:17:09.714,29170,7272,3106,1727,984,1489,834,1577,1546,892,936,2579,3704,29201,29148,29140,29083,29144,1511,1344,2452,1441,1999,2619,1168,1151,944,936,1599,1652,29052,29144,2147483647,64719,55,537,11870,4943,6166,57469,0,3,3,2
go to fist,17:17:09.794,29192,7299,3124,1691,971,1476,817,1568,1524,878,975,2531,3634,29166,29096,29122,29140,29122,1445,1357,2452,1445,1990,2641,1199,1199,993,953,1555,1665,29166,29192,2147483647,64723,52,529,11868,4945,6169,57470,0,3,3,2
go to fist,17:17:09.894,29083,7246,3150,1722,988,1485,830,1564,1538,848,922,2513,3695,29135,29131,29065,29078,29170,1472,1353,2412,1441,1995,2614,1173,1177,988,900,1577,1665,29126,29188,2147483647,64722,58,536,11867,4947,6172,57471,0,3,3,2
go to fist,17:17:09.995,29140,7325,3164,1735,1001,1485,834,1551,1502,852,953,2579,3691,29188,29118,29140,29131,29166,1476,1340,2443,1480,1977,2566,1199,1168,975,927,1564,1696,28933,29170,2147483647,64717,61,524,11869,4945,6171,57474,0,3,3,2
wait in fist,17:17:10.094,29162,7360,3186,1753,1023,1485,826,1546,1524,874,958,2583,3665,29241,29179,29144,29047,29157,1458,1353,2456,1454,1999,2592,1190,1195,971,953,1604,1656,28981,29206,2147483647,64714,58,535,11876,4933,6179,57483,0,3,3,2
wait in fist,17:17:10.194,29025,7382,3212,1727,922,1485,817,1546,1472,883,931,2601,3704,29223,29179,29100,29135,29162,1476,1331,2430,1419,1999,2597,1146,1155,936,944,1577,1661,29021,29109,2147483647,64722,57,533,11886,4923,6182,57493,0,3,3,2
