Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,PinkyMCPY,PinkyMCPZ,PinkyPIPZ,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPZ,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPZ,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPZ,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-13 15:03:50.961266-07:00,386.5806722,302.1005428,325.4522331,327.3170857,391.9521533,341.9727663,318.4839177,378.390287,350.3398922,363.7496437,373.1723497,360.5587726,361.1358333,330.7561697,354.7353297,398.8836441,367.9963193,312.1591063,343.5112514,322.7644332,377.2521068,358.0702727,311.5462778,355.4677279,366.0957825,394.9408204,330.7854599,342.4826419,417.2483393,-0.420065,-0.577656,-0.577656,-0.577656,-0.496838,-0.49298,-0.49298,-0.49298,-0.472318,-0.497602,-0.490506,-0.483314,-0.542054,-0.38973,-0.329893,-0.266788,-0.456797,-0.545316,-0.608685,-0.517642,-0.520623,-0.500185,-0.484029,-0.522305,0.492674
2022-05-13 15:03:50.961762-07:00,387.0820607,301.6501553,325.517563,326.9653759,392.2380453,341.2213997,319.425085,377.8970388,350.369287,365.7197527,373.4861407,359.3964956,361.5970739,330.8641135,354.9150925,398.8513186,368.4022425,311.9275641,344.340803,325.1458183,379.4430317,357.77136,312.0107858,356.8988364,368.2729609,395.6844693,330.7083114,341.969852,418.7185126,-0.419631,-0.577919,-0.577919,-0.577919,-0.496318,-0.493103,-0.493103,-0.493103,-0.471655,-0.497607,-0.49049,-0.483276,-0.541334,-0.389914,-0.330024,-0.266867,-0.456232,-0.545723,-0.608169,-0.518111,-0.521131,-0.500541,-0.483314,-0.522237,0.493087
2022-05-13 15:03:51.097347-07:00,387.2255447,300.7648655,327.1485008,327.7830265,392.7185048,341.6309473,318.7469889,376.8995021,349.4336195,367.5202618,372.4404376,357.6727574,360.8259212,329.6358421,354.4997377,398.0846395,369.192647,312.842599,341.9805027,324.6266359,378.5318085,358.0820072,312.0303644,357.3972033,367.6562242,394.2230272,333.5600501,339.0495449,416.2284295,-0.419925,-0.577966,-0.577966,-0.577966,-0.496539,-0.493119,-0.493119,-0.493119,-0.471772,-0.4975,-0.490392,-0.483188,-0.541303,-0.389883,-0.329962,-0.26677,-0.456098,-0.545411,-0.608084,-0.517705,-0.520681,-0.500583,-0.483402,-0.522077,0.493128
2022-05-13 15:03:51.098407-07:00,385.7004566,302.5755044,327.0342719,327.8180113,392.4663884,339.4519359,318.5106161,377.9405155,351.2712326,366.6376885,374.2063115,358.7959492,362.2769276,329.548292,356.5618899,398.7710807,369.0101854,313.2078012,343.0385475,322.896123,379.5859858,358.3932014,309.8243687,354.1321678,367.3591772,394.8708763,331.8792682,341.7102646,416.7491748,-0.420013,-0.578458,-0.578458,-0.578458,-0.496592,-0.493562,-0.493562,-0.493562,-0.471966,-0.498117,-0.491032,-0.483852,-0.541653,-0.390375,-0.330512,-0.267371,-0.456744,-0.545636,-0.60861,-0.517933,-0.520905,-0.50049,-0.483553,-0.522645,0.492472
2022-05-13 15:03:51.230635-07:00,385.1598586,302.4393471,326.8112318,328.5243381,392.3114387,340.4496178,319.866728,376.8909793,350.6198173,364.3424375,374.0344373,357.9478986,360.6876336,331.0679089,356.4774243,397.150433,368.6918671,312.2315425,343.8669729,323.0714294,377.6737674,358.1905381,310.8492864,356.59611,368.0444581,395.0006491,328.3856985,342.1673162,417.9472982,-0.419776,-0.578876,-0.578876,-0.578876,-0.496462,-0.494073,-0.494073,-0.494073,-0.471845,-0.498581,-0.491414,-0.484149,-0.541565,-0.390795,-0.330819,-0.267544,-0.457262,-0.5452,-0.609053,-0.51682,-0.519529,-0.500563,-0.483538,-0.523292,0.491725
2022-05-13 15:03:51.232111-07:00,386.062908,301.0248455,325.2499725,325.3831321,390.7396571,340.8269632,318.3295052,380.0844242,349.4070106,364.7579778,373.0892755,358.3176654,360.167631,331.3996766,354.8923368,398.5707531,369.0004648,311.8667224,341.7933625,324.0975249,378.2702035,357.6765724,309.3167228,356.1905623,368.7625644,393.759677,330.1240416,340.2653044,418.6254723,-0.419549,-0.579056,-0.579056,-0.579056,-0.49627,-0.494347,-0.494347,-0.494347,-0.471588,-0.498801,-0.491582,-0.484263,-0.541321,-0.391097,-0.331087,-0.267773,-0.457165,-0.546316,-0.608895,-0.518615,-0.5216,-0.500622,-0.483352,-0.52356,0.491562
2022-05-13 15:03:51.233119-07:00,387.0633696,301.0847759,327.5439321,326.2521902,393.6955003,339.87818,320.1543875,378.34266,349.8817101,365.6565883,374.5021407,359.0258651,360.6921237,332.0259135,354.7595733,397.3727587,366.7932977,311.3322824,343.3591814,323.8572604,378.0987702,357.728688,310.0353744,355.9456408,366.1543288,394.0262844,331.9938207,340.3625304,416.8153899,-0.419533,-0.578736,-0.578736,-0.578736,-0.496055,-0.493895,-0.493895,-0.493895,-0.471576,-0.49857,-0.491357,-0.484046,-0.541229,-0.390803,-0.330732,-0.267355,-0.45677,-0.545944,-0.608593,-0.518135,-0.521075,-0.500686,-0.48333,-0.523315,0.49178
2022-05-13 15:03:51.319857-07:00,387.7565026,301.1878365,326.8965177,328.1846815,390.1528187,339.4066798,319.615512,378.0076173,351.847512,367.0450516,373.232657,359.9793321,360.7750701,330.3309059,354.6657074,397.6525291,368.8707671,311.755351,343.6963714,325.8941686,377.0484756,358.3496252,309.4968915,355.4663674,366.1092839,394.5145252,330.644801,343.3232089,416.5625142,-0.419513,-0.578583,-0.578583,-0.578583,-0.496089,-0.493695,-0.493695,-0.493695,-0.471512,-0.498363,-0.491144,-0.483827,-0.541111,-0.390697,-0.330634,-0.267271,-0.456845,-0.545472,-0.608678,-0.517183,-0.519933,-0.500819,-0.483192,-0.523034,0.492079
2022-05-13 15:03:51.455678-07:00,387.6510034,303.1907872,324.9364004,327.6421572,392.7100539,339.8476856,319.0226638,379.1333243,353.2020016,364.4965526,373.2717314,359.6593066,359.768956,330.7385604,357.0769125,397.0484816,370.0684381,310.8953214,342.9902682,324.2550952,378.2531675,357.7791374,310.7860921,355.9381628,365.920865,392.6323596,330.217659,344.0273251,420.9735481,-0.41936,-0.578883,-0.578883,-0.578883,-0.495947,-0.493969,-0.493969,-0.493969,-0.471417,-0.498718,-0.491486,-0.484154,-0.541063,-0.391004,-0.330914,-0.267515,-0.456826,-0.545953,-0.608608,-0.517687,-0.520437,-0.50094,-0.483042,-0.52337,0.491744
2022-05-13 15:03:51.501356-07:00,385.6552319,301.7492918,325.5123026,328.1104748,391.2172942,342.5260634,318.9974105,377.2982902,349.7905083,363.4160338,373.6041049,359.3306335,360.6597562,330.50575,355.355116,399.0748964,367.9564444,312.4575606,344.1170492,323.9428398,378.4685084,357.8706959,310.053693,355.6268824,368.1340411,393.7933288,330.906347,343.0380511,417.194588,-0.419282,-0.579023,-0.579023,-0.579023,-0.495872,-0.494238,-0.494238,-0.494238,-0.471412,-0.498942,-0.491689,-0.484335,-0.541062,-0.391217,-0.331079,-0.267623,-0.456982,-0.546638,-0.6087,-0.518882,-0.521833,-0.500817,-0.483095,-0.523629,0.491544
