Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,PinkyMCPY,PinkyMCPZ,PinkyPIPZ,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPZ,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPZ,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPZ,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-13 15:05:45.716318-07:00,332.9201156,311.7969057,324.4418971,377.1180005,337.5470036,362.3982104,361.7341104,335.9852969,323.976439,331.3922698,310.4606738,322.5293153,379.6358904,335.0495056,381.1304274,375.4297043,347.1389033,336.0669525,360.5950938,337.4662107,339.6309252,323.3740072,325.3851719,366.6557841,406.7649071,331.2273572,374.1525826,341.817298,453.2846503,-0.420065,-0.577656,-0.577656,-0.577656,-0.496838,-0.49298,-0.49298,-0.49298,-0.472318,-0.497602,-0.490506,-0.483314,-0.542054,-0.38973,-0.329893,-0.266788,-0.456797,-0.545316,-0.608685,-0.517642,-0.520623,-0.500185,-0.484029,-0.522305,0.492674
2022-05-13 15:05:45.762284-07:00,332.011767,314.4753585,323.9358737,378.8603316,338.8865456,363.0535815,363.0662324,336.6577678,323.0310257,333.5268154,309.06558,321.7641924,380.0707616,334.8386954,379.7636128,374.3776434,346.4115995,337.9822447,361.9574338,338.6287932,339.5048397,323.0855984,324.1109626,366.4904758,407.7741661,330.7216113,374.7761583,342.5782031,453.0356601,-0.419631,-0.577919,-0.577919,-0.577919,-0.496318,-0.493103,-0.493103,-0.493103,-0.471655,-0.497607,-0.49049,-0.483276,-0.541334,-0.389914,-0.330024,-0.266867,-0.456232,-0.545723,-0.608169,-0.518111,-0.521131,-0.500541,-0.483314,-0.522237,0.493087
2022-05-13 15:05:45.807301-07:00,334.408049,313.1786819,326.2634879,378.9959824,336.3057987,362.781498,363.1734758,334.5992463,325.0350433,331.4642007,311.0660769,321.0701441,383.5630242,333.4217698,382.0721149,373.3844614,348.8083986,336.7563623,362.3460414,338.0432096,339.3658464,322.9996105,322.6478454,365.9307171,409.7170937,330.0243152,372.0165416,341.0694346,451.5896351,-0.419925,-0.577966,-0.577966,-0.577966,-0.496539,-0.493119,-0.493119,-0.493119,-0.471772,-0.4975,-0.490392,-0.483188,-0.541303,-0.389883,-0.329962,-0.26677,-0.456098,-0.545411,-0.608084,-0.517705,-0.520681,-0.500583,-0.483402,-0.522077,0.493128
2022-05-13 15:05:45.855667-07:00,334.9027136,313.3225325,327.1376991,378.2246541,336.2331795,363.8085977,362.3671407,335.1787207,324.5245167,330.6357038,309.1781355,321.5502597,379.2085191,336.6085719,381.0652766,375.0932886,347.9049297,337.0424975,363.6194543,338.3729817,339.4459219,322.7753259,322.8385122,366.388772,409.0633165,328.2863814,374.0800575,342.1397921,452.5141009,-0.420013,-0.578458,-0.578458,-0.578458,-0.496592,-0.493562,-0.493562,-0.493562,-0.471966,-0.498117,-0.491032,-0.483852,-0.541653,-0.390375,-0.330512,-0.267371,-0.456744,-0.545636,-0.60861,-0.517933,-0.520905,-0.50049,-0.483553,-0.522645,0.492472
2022-05-13 15:05:45.898833-07:00,334.1705995,311.8611772,326.6994123,378.1848028,337.4653513,363.5521927,359.5755633,334.9275583,323.8272831,331.709736,310.3986859,322.6510391,379.9719097,334.7650532,380.734041,374.511798,346.4973111,335.1595849,362.9199387,339.4298408,337.2292692,324.5928968,323.3365426,366.1843714,406.6977616,327.2597063,374.2831998,340.9374357,451.9525912,-0.419776,-0.578876,-0.578876,-0.578876,-0.496462,-0.494073,-0.494073,-0.494073,-0.471845,-0.498581,-0.491414,-0.484149,-0.541565,-0.390795,-0.330819,-0.267544,-0.457262,-0.5452,-0.609053,-0.51682,-0.519529,-0.500563,-0.483538,-0.523292,0.491725
2022-05-13 15:05:45.987010-07:00,333.0041351,312.5437483,327.0459681,376.8487175,336.3009972,363.5529085,361.9244966,335.1346028,325.1689398,332.3750569,308.5845448,321.9622944,380.4401426,332.5234867,381.193963,374.4671063,348.090782,336.8555152,363.293423,337.5502156,338.6412274,325.2044918,323.7655573,365.3739115,407.2572822,330.8693645,373.5910343,340.7361002,450.7561525,-0.419549,-0.579056,-0.579056,-0.579056,-0.49627,-0.494347,-0.494347,-0.494347,-0.471588,-0.498801,-0.491582,-0.484263,-0.541321,-0.391097,-0.331087,-0.267773,-0.457165,-0.546316,-0.608895,-0.518615,-0.5216,-0.500622,-0.483352,-0.52356,0.491562
2022-05-13 15:05:46.031924-07:00,333.2081388,312.6676154,325.5040743,377.4476022,338.0508721,363.9071635,361.430796,334.7147031,323.945548,330.2435905,311.2336195,322.1772455,378.5933138,334.391319,379.8952297,372.3380365,347.5740797,339.3135145,362.5323692,338.6205536,340.5919463,324.5818403,323.7044183,366.2696662,408.0011203,328.4418057,374.2159997,339.6661223,451.6418689,-0.419533,-0.578736,-0.578736,-0.578736,-0.496055,-0.493895,-0.493895,-0.493895,-0.471576,-0.49857,-0.491357,-0.484046,-0.541229,-0.390803,-0.330732,-0.267355,-0.45677,-0.545944,-0.608593,-0.518135,-0.521075,-0.500686,-0.48333,-0.523315,0.49178
2022-05-13 15:05:46.076917-07:00,333.7416922,312.7288987,325.8950892,378.3113923,335.2746131,362.9524053,361.5914142,336.1814366,322.7363974,333.4990703,309.3131588,323.2323542,380.0197588,332.687146,382.7834273,375.7889233,348.6348137,336.9994605,360.6990924,337.8780539,338.8794224,321.7641233,324.9035316,364.2585517,407.912674,327.7116461,375.5045507,343.1791609,452.5874929,-0.419513,-0.578583,-0.578583,-0.578583,-0.496089,-0.493695,-0.493695,-0.493695,-0.471512,-0.498363,-0.491144,-0.483827,-0.541111,-0.390697,-0.330634,-0.267271,-0.456845,-0.545472,-0.608678,-0.517183,-0.519933,-0.500819,-0.483192,-0.523034,0.492079
2022-05-13 15:05:46.123373-07:00,332.6078544,312.0843937,325.4360172,378.4449784,336.807219,363.3764474,362.5636866,336.5340597,325.4651147,330.609932,311.079728,320.1112604,378.2981758,334.6612357,379.9914119,373.6596878,348.1367561,336.4288819,362.6078332,340.1675237,338.0783727,322.8718998,324.2509513,365.8426699,406.1315295,328.817265,376.1991893,340.4709056,452.919522,-0.41936,-0.578883,-0.578883,-0.578883,-0.495947,-0.493969,-0.493969,-0.493969,-0.471417,-0.498718,-0.491486,-0.484154,-0.541063,-0.391004,-0.330914,-0.267515,-0.456826,-0.545953,-0.608608,-0.517687,-0.520437,-0.50094,-0.483042,-0.52337,0.491744
2022-05-13 15:05:46.166881-07:00,332.014635,311.7103591,325.0674955,378.3033644,335.4359566,363.7028421,363.8112261,334.4777547,323.1537022,331.5937399,308.2239878,322.5711664,380.7392373,334.2998583,383.6005951,373.0837647,349.404665,338.3274148,361.9329156,335.8049154,338.8723325,324.3729136,326.3743368,365.8563824,408.9108716,329.4029406,373.6236771,340.8711673,452.5374109,-0.419282,-0.579023,-0.579023,-0.579023,-0.495872,-0.494238,-0.494238,-0.494238,-0.471412,-0.498942,-0.491689,-0.484335,-0.541062,-0.391217,-0.331079,-0.267623,-0.456982,-0.546638,-0.6087,-0.518882,-0.521833,-0.500817,-0.483095,-0.523629,0.491544
2022-05-13 15:05:46.212309-07:00,333.125667,313.9814324,326.3648325,377.7334426,337.7577605,364.0972871,361.8238176,335.6810297,324.3957847,330.6909349,309.2269985,322.2297842,379.221923,334.7978811,381.6546777,373.7112911,346.7336152,336.4778618,361.5801822,337.2543497,338.5202197,322.8134948,325.5867278,365.3882151,409.0636252,329.984448,373.837671,341.3290148,452.4723762,-0.419188,-0.579368,-0.579368,-0.579368,-0.495946,-0.494667,-0.494667,-0.494667,-0.47135,-0.499214,-0.492031,-0.48475,-0.541249,-0.391551,-0.331623,-0.26839,-0.457001,-0.546748,-0.608711,-0.51901,-0.522003,-0.501032,-0.48295,-0.523772,0.491313
2022-05-13 15:05:46.258816-07:00,333.884623,315.0253793,325.644007,377.7981084,338.5837793,361.9124038,362.6971233,334.7243196,324.7649695,332.3403069,310.4822581,322.9030025,380.6411211,334.1074953,382.303069,374.0226509,347.3645738,336.7542895,363.7479543,337.9940583,339.9115293,323.2973541,323.6799792,365.6901015,406.7311049,329.9675947,374.9090321,341.7786623,452.770869,-0.419275,-0.579632,-0.579632,-0.579632,-0.496016,-0.494819,-0.494819,-0.494819,-0.471503,-0.499394,-0.49227,-0.48505,-0.541493,-0.391671,-0.331763,-0.26855,-0.457141,-0.546888,-0.60882,-0.519296,-0.522328,-0.500769,-0.483095,-0.523837,0.49137
2022-05-13 15:05:46.302297-07:00,331.8846845,313.1114468,325.0853091,379.3502554,336.5997149,363.7838608,361.8661756,335.967805,323.4691959,331.1274306,309.0387028,322.5367542,377.1848095,334.9709677,382.7466987,375.6003023,348.7985764,339.211871,361.4135475,336.800341,339.5963502,323.1167149,323.5828529,365.5617123,406.9757843,329.2755835,375.5134516,341.8514154,451.2126349,-0.418869,-0.579641,-0.579641,-0.579641,-0.495577,-0.495007,-0.495007,-0.495007,-0.471125,-0.49953,-0.492407,-0.485188,-0.541054,-0.391903,-0.331955,-0.268696,-0.457004,-0.547333,-0.608649,-0.519651,-0.522667,-0.50106,-0.482757,-0.52398,0.491253
2022-05-13 15:05:46.347373-07:00,332.2875483,313.7948019,325.2508961,378.3099402,338.4764844,365.2714974,363.3608723,335.0450187,325.3121164,332.1475595,308.1755038,323.6809057,380.5157453,334.2967765,381.27251,373.0210635,349.9523785,338.5489349,362.7315613,338.1800581,340.2844621,322.694748,322.269084,366.1242666,409.9017964,329.2055206,374.590238,341.3068503,452.0316883,-0.41823,-0.579749,-0.579749,-0.579749,-0.494776,-0.49509,-0.49509,-0.49509,-0.470394,-0.499679,-0.492529,-0.485282,-0.54031,-0.392109,-0.332073,-0.268715,-0.456674,-0.547938,-0.60829,-0.520028,-0.522999,-0.501629,-0.482097,-0.52424,0.491043
2022-05-13 15:05:46.437470-07:00,331.988154,312.4074713,324.8162171,378.5971021,335.9689244,363.5036295,362.1477501,333.8504649,324.7208854,331.4210481,309.5829732,322.863982,380.8304692,336.008305,380.2281769,374.1747544,347.3591245,337.4665567,363.3939551,337.9205266,338.3174188,323.8775696,323.3635443,366.5580965,408.7717641,329.799335,376.0526619,340.754811,453.3637705,-0.417912,-0.579507,-0.579507,-0.579507,-0.494441,-0.494957,-0.494957,-0.494957,-0.470131,-0.499604,-0.492462,-0.485222,-0.540022,-0.392035,-0.331935,-0.268509,-0.456408,-0.548127,-0.608043,-0.520198,-0.523182,-0.50181,-0.481825,-0.524231,0.491135
2022-05-13 15:05:46.482068-07:00,332.6298534,313.6933441,326.0274755,378.876347,337.8257767,362.6936218,361.1481239,336.2467084,324.1008586,332.6040959,309.6324538,322.1667989,380.2290183,334.0097927,382.232131,374.6224164,348.3466592,336.7210324,362.8987957,337.6295971,339.837292,320.8565473,324.9515835,367.1768025,408.7268272,328.9857446,377.347203,340.2616487,451.3076804,-0.418133,-0.579144,-0.579144,-0.579144,-0.494699,-0.49466,-0.49466,-0.49466,-0.470428,-0.499324,-0.492221,-0.485022,-0.540335,-0.391581,-0.331454,-0.268007,-0.456194,-0.547631,-0.607922,-0.51984,-0.522877,-0.50146,-0.482055,-0.523893,0.491627
2022-05-13 15:05:46.527106-07:00,332.1975062,313.6787293,325.9778413,378.5027774,335.9385769,363.1646675,362.7109473,333.7835872,323.3892094,332.1104976,308.6454391,323.435215,381.7743696,334.8657101,382.134141,374.5265685,348.7025418,338.4203001,364.0198781,337.566544,339.7406791,323.8239413,323.3330985,366.1262186,408.0323996,328.4708787,373.0534652,340.8325832,453.2691881,-0.418304,-0.579071,-0.579071,-0.579071,-0.494822,-0.494654,-0.494654,-0.494654,-0.470558,-0.4994,-0.49229,-0.485084,-0.540469,-0.391661,-0.331555,-0.268128,-0.456544,-0.547703,-0.608219,-0.520003,-0.523082,-0.501444,-0.482305,-0.523905,0.491385
2022-05-13 15:05:46.572013-07:00,335.3606987,314.1096752,325.9888362,379.8393762,338.8177975,362.0636026,362.8557995,334.1811962,324.3062709,332.0941646,308.1309422,322.9264566,379.6132964,334.7874562,383.4855291,374.8776268,348.1634253,339.9013036,364.0075504,338.9905215,338.2097806,320.8842123,323.0580289,365.9952032,405.7906272,329.0875688,374.3435771,340.4726328,452.6758339,-0.418355,-0.579242,-0.579242,-0.579242,-0.495013,-0.494775,-0.494775,-0.494775,-0.470745,-0.499489,-0.492418,-0.485252,-0.540709,-0.391732,-0.331699,-0.268351,-0.456646,-0.547605,-0.608312,-0.519893,-0.522963,-0.50127,-0.482476,-0.523905,0.491395
2022-05-13 15:05:46.618342-07:00,332.253989,312.6855007,327.3356456,378.9953842,340.076902,363.1271573,361.0300708,334.5108469,325.9200195,331.5351058,308.4231609,322.3752825,380.7770595,332.7625792,381.9750992,374.5822058,347.0491661,338.856956,363.9859053,336.7526361,336.4587356,322.5260425,324.8031788,366.9801147,407.0920927,328.7486044,373.3623797,341.810993,451.7848737,-0.418215,-0.579163,-0.579163,-0.579163,-0.494908,-0.49474,-0.49474,-0.49474,-0.470737,-0.499514,-0.492451,-0.485292,-0.540748,-0.391741,-0.331724,-0.268394,-0.456548,-0.547629,-0.608225,-0.519954,-0.523033,-0.501158,-0.482458,-0.523926,0.491505
2022-05-13 15:05:46.749256-07:00,332.5638917,313.7634071,324.8187675,378.0942279,337.1853162,362.6357456,362.33867,333.9495053,325.3210188,332.3986633,309.7642275,319.1739022,381.3275378,334.900506,381.5265423,376.1695602,346.4337125,335.9333159,361.7364126,336.3661267,337.8434058,323.4067359,323.6846345,366.58755,406.5202014,328.4826475,373.2148727,341.4980709,453.6977409,-0.418187,-0.579038,-0.579038,-0.579038,-0.494994,-0.494731,-0.494731,-0.494731,-0.470889,-0.499527,-0.49244,-0.485257,-0.54091,-0.39174,-0.331702,-0.268348,-0.456749,-0.547607,-0.608398,-0.519969,-0.523056,-0.500978,-0.482622,-0.524018,0.491428
2022-05-13 15:05:46.751557-07:00,333.1530253,313.1194584,326.8292763,378.9511064,336.9828266,363.7793849,359.636568,334.4705659,324.2788918,329.3631207,310.3676246,320.7510067,380.9892013,332.3842492,381.6637534,375.2885276,346.9708344,337.0075705,363.6037406,335.9587175,338.0054191,321.6554843,326.1408781,367.4911908,407.1038215,329.0796058,374.8511537,339.690867,453.8999463,-0.41807,-0.578837,-0.578837,-0.578837,-0.494929,-0.494616,-0.494616,-0.494616,-0.470829,-0.499398,-0.492336,-0.485179,-0.540864,-0.391557,-0.331518,-0.268165,-0.456244,-0.547191,-0.607994,-0.51929,-0.522268,-0.501044,-0.482497,-0.523907,0.491603
2022-05-13 15:05:46.772258-07:00,332.5636872,312.3076553,324.91276,379.8176202,337.6708531,362.9814814,361.7033983,335.0609346,324.9286575,333.3676243,308.1657896,321.6994648,378.9061262,334.0628729,382.1020965,374.1991464,347.7027576,336.8051733,363.7339901,338.2138936,337.8911831,321.1120948,324.7189772,364.835799,408.1705555,328.7490525,374.7623136,339.3690548,452.1166987,-0.418061,-0.578891,-0.578891,-0.578891,-0.494973,-0.494737,-0.494737,-0.494737,-0.470863,-0.499488,-0.492519,-0.485457,-0.5409,-0.391605,-0.331661,-0.268411,-0.456181,-0.547252,-0.607931,-0.519315,-0.522296,-0.501087,-0.482419,-0.523919,0.491622
2022-05-13 15:05:46.867392-07:00,333.7626351,312.8986804,327.5128888,379.1516285,337.0931936,363.08628,361.0718554,336.3573151,324.521944,333.5710416,309.9573295,321.5326678,379.7792853,334.4858895,383.4932149,373.3922557,347.7407681,335.7013186,363.558678,338.310937,337.8678823,324.048766,324.3065342,365.5016107,406.3433483,328.1415061,375.9553819,341.3782375,452.3301355,-0.41807,-0.578832,-0.578832,-0.578832,-0.494961,-0.494669,-0.494669,-0.494669,-0.470898,-0.499586,-0.492614,-0.485548,-0.541001,-0.391626,-0.331681,-0.26843,-0.456629,-0.547577,-0.608292,-0.519862,-0.522946,-0.500938,-0.48258,-0.523967,0.491565
2022-05-13 15:05:46.887963-07:00,332.3596755,314.2544008,324.614471,379.3557347,336.9859282,363.7355173,361.3505785,334.567541,325.4456898,330.2102844,308.4103651,321.7101166,381.2633746,332.4862837,381.4520484,373.5068131,348.1388565,338.429144,363.7902155,336.7789725,338.7510848,322.3041806,322.7766029,366.7467681,408.1679469,328.019349,374.6606087,340.4135835,452.8031537,-0.418005,-0.578966,-0.578966,-0.578966,-0.494976,-0.49487,-0.49487,-0.49487,-0.470986,-0.499692,-0.49278,-0.485777,-0.541073,-0.391865,-0.332055,-0.268947,-0.456684,-0.547617,-0.608333,-0.519852,-0.522942,-0.501052,-0.482527,-0.524086,0.491374
2022-05-13 15:05:46.931257-07:00,332.8700974,312.3486019,327.4539406,378.1494702,336.7329053,364.1403119,361.2698055,335.7768327,323.2850192,332.5507141,310.2153069,321.9039897,381.3319413,334.2284426,380.925435,373.3756732,347.0746804,336.8831311,362.192088,337.4624464,338.1691917,323.7161673,325.0083922,366.1889026,408.7073599,328.4181155,373.0860072,344.3599719,453.13844,-0.417782,-0.579134,-0.579134,-0.579134,-0.494826,-0.495134,-0.495134,-0.495134,-0.470725,-0.500064,-0.493253,-0.486353,-0.540943,-0.392048,-0.332313,-0.269285,-0.45652,-0.547866,-0.608168,-0.520122,-0.523245,-0.501133,-0.482244,-0.524265,0.491378
2022-05-13 15:05:47.021605-07:00,332.2692712,313.6298543,325.716326,379.2462535,337.2902516,363.7677498,360.3231323,334.5948301,324.836827,331.3956274,309.648966,323.1990761,380.8796348,336.094849,380.3022057,375.2540461,346.3060468,337.6823592,363.0774627,338.0171194,337.0099252,322.526873,323.5940827,366.2479622,407.7609588,329.7130952,373.2730205,342.0977059,452.9566532,-0.417787,-0.578861,-0.578861,-0.578861,-0.4948,-0.494857,-0.494857,-0.494857,-0.470776,-0.49992,-0.493092,-0.486176,-0.540861,-0.391901,-0.33208,-0.268961,-0.456571,-0.547755,-0.608226,-0.520063,-0.523207,-0.500982,-0.482366,-0.524145,0.49154
2022-05-13 15:05:47.024144-07:00,332.8639674,314.0611781,327.0159263,379.7478239,336.9534276,363.2991226,361.5682301,335.9479826,324.6466222,331.093248,309.1431531,322.4680573,380.8792887,333.5899186,382.8574465,375.168898,347.6449963,338.7777595,363.3007797,336.6039323,338.5439236,323.8790968,322.863934,365.2430532,408.7522731,328.7970614,373.5421595,340.0400547,453.9324915,-0.417588,-0.578554,-0.578554,-0.578554,-0.494675,-0.494674,-0.494674,-0.494674,-0.470632,-0.499768,-0.492971,-0.486086,-0.540761,-0.391736,-0.331942,-0.268856,-0.456082,-0.547416,-0.607832,-0.519533,-0.522601,-0.501048,-0.482223,-0.523929,0.491844
2022-05-13 15:05:47.111443-07:00,334.3345357,314.1324096,323.5954354,380.2600696,335.9805041,363.2819448,363.0582105,337.1589679,323.0782534,331.0936963,308.0872401,320.5359425,381.1651634,334.1224816,380.487135,373.3215973,348.1565376,336.7813896,361.8118612,337.3811019,339.1876512,322.3609554,324.0567226,367.0625351,408.4262404,329.378424,374.5969517,340.4656738,452.3974193,-0.41765,-0.578698,-0.578698,-0.578698,-0.494773,-0.494841,-0.494841,-0.494841,-0.470748,-0.499891,-0.493161,-0.486343,-0.54092,-0.391788,-0.332051,-0.269026,-0.456052,-0.547452,-0.607796,-0.51951,-0.522562,-0.501033,-0.482231,-0.524048,0.491724
