Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,PinkyMCPY,PinkyMCPZ,PinkyPIPZ,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPZ,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPZ,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPZ,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-03 15:24:46.541095-07:00,423.4180486,298.9186254,325.947795,339.5487593,418.5008698,365.0578225,336.0672233,415.3505221,376.9954458,386.6780907,392.4072095,382.2946385,372.8715467,365.232294,393.6678401,452.7241138,401.8462698,314.7170362,348.223572,343.5276043,393.7347047,374.5974128,320.365201,383.9331725,463.7351152,425.5673936,362.3112841,375.390848,531.8054997,-0.420065,-0.577656,-0.577656,-0.577656,-0.496838,-0.49298,-0.49298,-0.49298,-0.472318,-0.497602,-0.490506,-0.483314,-0.542054,-0.38973,-0.329893,-0.266788,-0.456797,-0.545316,-0.608685,-0.517642,-0.520623,-0.500185,-0.484029,-0.522305,0.492674
2022-05-03 15:24:46.570369-07:00,423.7852028,298.5785219,326.6340517,337.860394,418.0670661,366.4781274,337.0312927,414.9696958,375.0290736,385.7683124,392.2309054,382.5970136,371.6488557,366.7831863,393.432656,450.5835044,402.947368,315.9963766,349.379115,343.3457642,397.5970532,375.6740987,320.5122738,382.331838,465.4980668,426.4188667,358.9127996,375.3256715,533.3995374,-0.419631,-0.577919,-0.577919,-0.577919,-0.496318,-0.493103,-0.493103,-0.493103,-0.471655,-0.497607,-0.49049,-0.483276,-0.541334,-0.389914,-0.330024,-0.266867,-0.456232,-0.545723,-0.608169,-0.518111,-0.521131,-0.500541,-0.483314,-0.522237,0.493087
2022-05-03 15:24:46.600200-07:00,422.2517734,297.294264,325.4976653,340.0577494,418.078092,366.868401,336.6192214,413.2173316,377.0397548,385.8808512,393.4960563,380.0629167,372.5720548,366.4229264,395.1546049,451.6735138,402.8265781,316.8386528,349.4423742,342.9744353,395.2352835,373.2026638,322.1175871,383.1863899,463.7067853,426.2653565,360.1890143,374.9928518,534.7329887,-0.419925,-0.577966,-0.577966,-0.577966,-0.496539,-0.493119,-0.493119,-0.493119,-0.471772,-0.4975,-0.490392,-0.483188,-0.541303,-0.389883,-0.329962,-0.26677,-0.456098,-0.545411,-0.608084,-0.517705,-0.520681,-0.500583,-0.483402,-0.522077,0.493128
2022-05-03 15:24:46.690362-07:00,422.7556442,297.4768881,324.2925105,338.3932587,419.2257002,367.0069421,336.6649517,415.6821521,376.5390628,385.2160205,392.6102962,381.733376,374.1675187,366.4032857,395.0644142,450.9461428,404.4257538,313.5662033,349.6134716,343.8194474,397.2414666,374.0357482,321.5637882,383.3132763,463.7733489,427.3588204,361.0673974,375.3666331,533.2761445,-0.420013,-0.578458,-0.578458,-0.578458,-0.496592,-0.493562,-0.493562,-0.493562,-0.471966,-0.498117,-0.491032,-0.483852,-0.541653,-0.390375,-0.330512,-0.267371,-0.456744,-0.545636,-0.60861,-0.517933,-0.520905,-0.50049,-0.483553,-0.522645,0.492472
2022-05-03 15:24:46.720284-07:00,423.9778471,295.6594949,325.0477316,339.2650054,418.9057325,365.2905186,336.3838892,414.6024318,375.9882721,385.6386528,394.0063867,382.3511288,373.0444624,366.5373673,394.3636741,451.7165836,402.0927265,315.0746684,348.5691767,343.6927955,396.2330921,375.3224333,321.4413394,382.4467961,463.9424943,426.5543988,360.354917,376.6155668,532.941235,-0.419776,-0.578876,-0.578876,-0.578876,-0.496462,-0.494073,-0.494073,-0.494073,-0.471845,-0.498581,-0.491414,-0.484149,-0.541565,-0.390795,-0.330819,-0.267544,-0.457262,-0.5452,-0.609053,-0.51682,-0.519529,-0.500563,-0.483538,-0.523292,0.491725
2022-05-03 15:24:46.810138-07:00,424.232395,298.1155238,325.2891878,338.386227,418.9671658,365.1269381,336.0577943,415.9482791,376.9706576,384.2442366,393.3583798,381.7983191,372.0754119,365.7349659,393.8918407,450.6443804,403.153537,313.9285476,349.5238981,343.8882422,396.2274709,375.1002922,321.4890941,380.0488423,463.8554339,426.1103474,359.9973642,374.6661002,534.8188465,-0.419549,-0.579056,-0.579056,-0.579056,-0.49627,-0.494347,-0.494347,-0.494347,-0.471588,-0.498801,-0.491582,-0.484263,-0.541321,-0.391097,-0.331087,-0.267773,-0.457165,-0.546316,-0.608895,-0.518615,-0.5216,-0.500622,-0.483352,-0.52356,0.491562
2022-05-03 15:24:46.811647-07:00,425.5827335,298.7835426,326.2039061,337.821697,419.9149181,365.5293856,333.7041477,414.9544315,376.7663762,384.2893478,392.1799297,382.8670317,374.0355439,366.6240129,395.4252556,452.3336135,401.87078,316.282761,350.3101046,342.5009657,394.8686196,374.0041665,320.0670501,383.9079567,462.7993907,428.3018027,359.1422629,376.5390546,533.6796943,-0.419533,-0.578736,-0.578736,-0.578736,-0.496055,-0.493895,-0.493895,-0.493895,-0.471576,-0.49857,-0.491357,-0.484046,-0.541229,-0.390803,-0.330732,-0.267355,-0.45677,-0.545944,-0.608593,-0.518135,-0.521075,-0.500686,-0.48333,-0.523315,0.49178
2022-05-03 15:24:46.840479-07:00,423.7954197,296.4839142,326.2664329,338.7966875,419.0368776,366.9850308,335.0298952,414.0972484,377.7355431,385.9810813,393.9685298,383.2846009,373.0794723,366.7858632,396.1000975,452.3555261,402.7054793,316.0816913,349.3012501,343.6402815,396.1320424,373.2003592,320.2721743,383.7871868,463.5573555,425.9077168,360.2568368,377.0120912,534.2339849,-0.419513,-0.578583,-0.578583,-0.578583,-0.496089,-0.493695,-0.493695,-0.493695,-0.471512,-0.498363,-0.491144,-0.483827,-0.541111,-0.390697,-0.330634,-0.267271,-0.456845,-0.545472,-0.608678,-0.517183,-0.519933,-0.500819,-0.483192,-0.523034,0.492079
2022-05-03 15:24:46.900163-07:00,423.6324053,296.7984878,326.9017091,338.2526203,418.6162112,366.7052895,335.9440249,415.5308879,376.5277521,385.3423476,390.6489589,382.2985831,373.5712824,367.5004921,394.2254283,451.3260833,403.0583461,314.8760216,349.7557854,342.8042154,394.317996,373.3935983,320.7073086,381.4493238,464.1708388,426.4872513,359.4862876,374.2909283,534.6780055,-0.41936,-0.578883,-0.578883,-0.578883,-0.495947,-0.493969,-0.493969,-0.493969,-0.471417,-0.498718,-0.491486,-0.484154,-0.541063,-0.391004,-0.330914,-0.267515,-0.456826,-0.545953,-0.608608,-0.517687,-0.520437,-0.50094,-0.483042,-0.52337,0.491744
2022-05-03 15:24:46.960077-07:00,425.7010653,297.1745505,324.1452632,338.4550492,417.563502,365.6938917,336.2358233,416.6247993,374.6195609,385.5089809,392.7440116,382.1417606,373.0096693,366.5264399,394.5300974,450.4204846,403.5162246,315.0249338,349.8177015,343.0515616,395.3132601,374.9449108,320.6307065,382.5285269,463.0669663,426.3629296,360.0010376,375.5970119,533.3339867,-0.419282,-0.579023,-0.579023,-0.579023,-0.495872,-0.494238,-0.494238,-0.494238,-0.471412,-0.498942,-0.491689,-0.484335,-0.541062,-0.391217,-0.331079,-0.267623,-0.456982,-0.546638,-0.6087,-0.518882,-0.521833,-0.500817,-0.483095,-0.523629,0.491544
