Time Stamp,sensorPin2,sensorPin3,sensorPin4,sensorPin6,sensorPin7,sensorPin9,sensorPin10,sensorPin11,sensorPin12,sensorPin13,sensorPin19,sensorPin20,sensorPin21,sensorPin22,sensorPin23,sensorPin24,sensorPin26,sensorPin27,sensorPin28,sensorPin29,sensorPin30,sensorPin31
11-05-2018 22:03:19,76.7,183.6,501.3,541.5,544.2,233.0,102.6,254.9,424.4,529.8,129.7,149.7,168.2,76.8,458.2,101.1,119.0,109.6,449.2,139.3,462.2,107.7,200.5
11-05-2018 22:03:19,76.8,183.5,501.6,541.8,545.3,233.0,102.1,254.5,422.4,535.7,130.0,149.2,168.3,77.0,458.7,101.1,119.2,109.4,448.6,138.9,461.4,107.8,199.8
11-05-2018 22:03:19,76.9,183.9,501.0,542.2,545.3,232.3,101.9,254.1,423.1,535.6,130.0,149.6,168.5,77.5,459.0,100.8,118.8,109.4,449.3,139.5,460.8,107.8,200.2
11-05-2018 22:03:19,77.1,183.8,501.5,541.8,545.5,232.7,102.5,254.9,423.2,534.1,129.8,149.1,168.5,77.4,459.6,100.6,119.1,109.6,449.6,139.2,461.0,107.4,199.4
11-05-2018 22:03:19,76.8,183.3,502.1,541.7,546.2,232.7,101.9,254.9,423.3,539.4,130.3,149.5,168.4,77.2,459.1,100.8,119.2,109.5,449.3,139.4,461.0,107.6,199.3
11-05-2018 22:03:19,76.8,184.4,501.6,542.9,545.9,233.6,102.6,254.4,423.5,535.8,130.1,149.0,168.6,77.4,459.2,101.2,118.6,109.8,447.3,139.1,460.8,107.7,199.4
11-05-2018 22:03:19,76.2,183.2,501.2,542.3,545.3,232.7,102.5,253.7,423.5,535.2,130.6,149.8,168.4,77.0,459.0,100.9,118.8,109.0,447.7,139.5,461.3,107.7,199.3
11-05-2018 22:03:19,77.0,183.9,501.1,541.1,545.2,232.7,101.7,254.0,423.7,530.4,129.9,149.4,168.5,77.2,459.0,100.7,119.0,109.3,447.8,139.4,461.1,108.2,198.9
11-05-2018 22:03:20,76.7,184.1,501.6,542.4,545.7,232.6,101.6,253.8,423.7,536.3,130.1,149.5,168.1,76.6,458.5,100.1,119.0,109.4,447.7,139.7,461.3,107.7,199.4
11-05-2018 22:03:20,76.6,183.9,501.6,541.8,544.9,232.7,102.3,254.4,423.8,535.8,129.9,149.6,168.5,77.3,458.7,100.3,118.8,109.4,447.5,139.2,460.9,108.1,199.1
11-05-2018 22:03:20,76.7,184.1,502.6,541.7,545.2,233.5,102.0,253.8,422.8,535.3,130.0,148.7,168.6,76.6,459.0,100.0,119.0,109.6,447.2,139.1,461.7,107.3,198.9
11-05-2018 22:03:20,76.5,183.1,502.4,541.8,545.3,233.6,102.7,254.4,422.9,538.4,130.0,148.7,168.2,77.0,458.6,100.4,118.9,109.1,447.2,138.8,461.1,107.9,198.4
11-05-2018 22:03:20,76.5,183.8,501.7,541.3,544.4,232.8,102.4,254.1,423.3,536.3,130.0,149.4,168.3,76.8,458.1,100.2,119.1,109.0,447.3,139.4,460.6,108.3,199.2
11-05-2018 22:03:20,76.9,184.0,502.6,541.5,545.4,232.8,102.5,254.4,423.5,535.3,130.2,149.5,168.0,77.2,458.4,100.3,119.2,110.1,448.0,139.3,461.7,107.8,199.0
11-05-2018 22:03:20,77.0,183.8,501.2,542.3,545.0,233.4,101.9,254.1,423.6,535.3,130.1,149.7,168.1,77.2,458.6,100.3,118.7,109.2,446.6,139.4,461.8,107.5,198.8
11-05-2018 22:03:20,76.7,183.8,500.8,540.6,545.6,233.5,101.8,255.4,422.7,528.9,130.3,149.5,168.1,76.8,458.9,100.4,118.8,109.3,447.1,139.1,460.9,107.9,198.5
11-05-2018 22:03:20,76.7,183.7,501.3,541.8,545.5,232.9,102.1,255.4,423.2,536.5,130.4,149.6,168.7,77.3,458.5,100.3,118.5,109.4,447.1,139.4,461.2,107.9,198.3
11-05-2018 22:03:20,76.3,183.7,501.6,542.5,545.5,233.1,102.4,255.1,423.5,537.0,130.5,149.5,167.9,77.1,458.6,100.4,118.9,109.5,447.3,139.4,462.1,108.4,199.0
11-05-2018 22:03:20,77.0,184.2,501.3,541.8,545.2,233.1,102.3,255.1,423.6,535.3,130.1,149.3,168.2,76.7,458.3,100.2,119.2,109.5,447.1,139.4,461.3,106.8,198.8
11-05-2018 22:03:20,76.9,183.7,502.3,540.1,544.3,232.6,102.4,254.3,423.9,529.8,129.9,149.4,168.3,76.9,459.2,99.7,118.6,109.4,447.1,139.1,461.7,107.4,198.7
11-05-2018 22:03:21,77.1,184.0,501.8,542.4,544.6,233.2,101.9,254.8,423.3,539.2,130.2,149.6,168.7,77.0,458.8,100.7,119.4,109.3,447.2,139.4,461.0,107.7,198.8
11-05-2018 22:03:21,77.0,184.0,501.1,542.0,545.5,233.0,101.9,254.5,423.0,535.9,130.2,149.7,168.4,77.2,459.1,100.6,119.0,109.1,447.4,139.7,461.0,108.2,198.4
11-05-2018 22:03:21,76.8,183.4,501.3,541.3,545.1,233.2,102.2,254.8,423.5,535.4,129.7,149.7,168.5,76.9,459.1,100.2,118.8,109.0,447.3,139.2,461.4,107.6,198.5
11-05-2018 22:03:21,76.4,183.4,501.4,540.4,545.0,233.2,102.7,254.5,423.9,530.3,129.6,149.3,167.9,77.0,458.8,100.3,118.6,109.3,446.9,139.1,461.0,107.9,198.3
11-05-2018 22:03:21,76.5,183.8,501.5,541.8,544.7,232.6,101.9,254.8,423.3,536.0,129.6,149.1,168.0,77.3,458.4,100.5,119.1,109.1,446.4,139.0,461.5,107.7,198.2
11-05-2018 22:03:21,76.7,183.7,500.8,542.1,545.8,232.9,102.3,254.3,423.4,535.0,130.1,149.0,168.0,77.0,457.7,100.8,119.3,109.0,447.1,139.3,461.7,107.7,198.6
11-05-2018 22:03:21,76.6,183.5,501.5,543.0,545.7,233.3,101.9,255.3,423.4,535.3,130.3,149.1,167.7,77.1,457.7,100.2,118.9,109.3,460.8,138.7,461.5,107.7,198.9
11-05-2018 22:03:21,76.7,184.0,500.8,540.3,545.2,232.4,101.8,254.4,423.6,530.1,129.7,151.3,168.3,76.7,456.9,100.7,119.1,109.2,463.2,139.5,460.1,107.3,202.8
11-05-2018 22:03:21,76.5,184.3,502.7,542.7,545.4,232.8,102.2,254.5,422.8,536.0,129.3,151.1,168.2,76.8,456.6,100.5,119.3,108.3,461.2,139.0,458.3,108.0,204.1
11-05-2018 22:03:21,76.8,183.0,501.1,542.3,545.1,233.7,101.9,253.3,422.7,535.5,129.1,150.7,168.2,77.3,457.1,99.5,119.4,107.7,459.4,139.2,455.0,107.6,203.9
11-05-2018 22:03:21,76.6,183.8,497.1,542.2,545.8,233.9,102.0,253.6,423.0,535.6,129.1,151.4,167.8,76.7,456.8,100.2,119.2,106.5,454.3,138.6,453.7,107.1,201.1
11-05-2018 22:03:21,76.2,183.1,495.7,540.8,545.0,233.3,101.9,252.6,422.7,530.2,129.6,150.1,167.4,77.1,455.6,100.4,119.7,105.9,445.6,138.7,454.1,107.5,206.2
11-05-2018 22:03:21,76.5,182.6,499.5,542.0,544.4,233.1,101.6,253.0,424.7,537.1,129.2,151.1,167.7,77.1,452.7,99.7,119.0,106.1,438.0,138.9,451.9,107.2,204.9
11-05-2018 22:03:22,76.5,183.7,497.6,541.5,546.0,233.1,101.9,253.3,423.5,535.3,128.6,150.8,167.3,76.5,448.3,100.0,119.7,105.9,427.8,139.1,451.7,106.6,204.7
11-05-2018 22:03:22,76.8,182.8,497.0,542.5,544.7,234.5,101.3,253.2,424.5,535.0,127.9,150.5,167.7,77.5,444.7,99.8,119.4,105.4,426.0,139.1,456.2,106.9,202.8
11-05-2018 22:03:22,76.5,183.0,497.1,539.7,544.8,233.5,101.2,253.0,424.0,530.2,127.4,149.8,167.6,76.6,443.1,99.9,119.1,105.2,429.1,138.8,456.1,107.2,203.7
11-05-2018 22:03:22,76.7,182.6,496.5,541.7,545.3,233.7,100.7,253.3,423.7,536.1,127.2,149.8,167.9,76.7,442.7,99.6,118.8,105.1,428.9,139.0,453.7,107.3,203.4
11-05-2018 22:03:22,76.0,182.7,495.3,541.1,545.2,233.5,101.4,253.7,423.7,535.8,127.8,149.5,167.6,76.4,442.5,99.4,119.6,105.5,428.5,138.9,455.8,106.8,203.1
11-05-2018 22:03:22,76.7,183.2,497.9,541.7,545.3,233.9,100.8,252.9,423.4,535.8,127.1,150.1,167.6,76.9,444.4,99.4,119.1,105.1,428.2,138.9,455.6,106.9,202.3
11-05-2018 22:03:22,76.3,183.0,497.4,541.2,545.6,233.6,101.6,253.0,423.8,529.6,127.3,149.8,167.4,76.8,444.9,99.3,118.1,105.3,428.5,139.0,454.5,106.6,200.0
11-05-2018 22:03:22,76.1,183.1,497.4,541.8,545.0,233.3,101.0,253.2,424.0,536.3,127.5,149.8,167.7,76.4,444.6,99.4,119.1,105.4,428.3,138.7,454.8,106.8,200.6
11-05-2018 22:03:22,76.4,182.5,497.1,542.1,545.5,233.2,100.8,253.5,424.4,536.7,127.5,150.2,167.7,76.8,444.1,99.1,119.1,105.2,427.5,138.8,454.8,106.6,200.2
11-05-2018 22:03:22,76.3,183.0,498.0,542.2,545.5,234.2,101.1,253.8,424.1,536.3,127.8,149.9,167.6,77.0,444.9,99.6,119.1,105.4,428.5,138.8,454.3,106.5,199.8
11-05-2018 22:03:22,76.2,182.4,497.6,541.5,545.3,233.4,100.9,253.6,424.3,529.0,127.2,149.7,167.4,76.3,444.2,99.2,119.1,105.1,427.6,139.1,454.0,106.4,200.0
11-05-2018 22:03:22,76.9,182.4,497.3,541.6,544.9,233.0,101.3,252.3,424.1,535.3,127.2,149.8,167.5,76.9,444.8,99.4,119.3,105.0,427.4,138.1,453.7,106.2,200.2
11-05-2018 22:03:23,76.4,182.9,496.7,541.8,545.2,233.3,101.2,253.7,424.0,535.2,127.5,149.6,167.2,76.4,444.2,99.4,119.1,105.3,427.2,138.8,453.6,106.7,199.5
11-05-2018 22:03:23,76.8,182.9,498.0,542.1,545.3,233.5,100.6,253.3,424.5,535.0,127.7,149.8,167.5,76.4,444.6,99.1,118.8,105.3,428.1,139.0,453.0,106.4,199.8
11-05-2018 22:03:23,76.8,182.7,496.8,540.1,544.1,233.2,101.0,252.9,423.5,529.9,127.0,149.7,167.5,76.5,444.0,99.6,118.9,105.3,426.6,138.7,453.0,106.5,199.9
11-05-2018 22:03:23,76.7,182.8,497.1,541.4,545.3,233.7,100.9,253.7,423.7,536.2,127.4,149.6,167.5,76.3,443.9,99.2,119.6,105.0,427.4,138.8,452.8,106.7,200.1
11-05-2018 22:03:23,76.6,182.4,497.3,542.0,544.9,233.3,100.9,252.6,424.4,535.1,127.8,149.9,167.3,76.6,444.2,99.5,119.0,105.4,427.0,138.5,454.2,106.2,199.8
11-05-2018 22:03:23,76.6,182.6,498.0,542.2,545.0,232.9,101.2,253.4,423.8,536.0,127.3,149.9,167.2,76.5,444.4,99.3,118.3,105.4,427.4,138.9,452.0,106.6,200.1
11-05-2018 22:03:23,76.9,182.5,497.1,540.7,544.6,233.1,101.4,253.8,423.7,529.5,127.2,150.1,167.0,76.2,444.6,99.4,119.0,105.6,427.3,138.7,453.1,106.7,200.0
11-05-2018 22:03:23,76.7,182.7,496.5,542.2,545.2,233.1,100.8,252.5,423.7,536.0,127.1,150.0,167.0,76.3,444.7,99.5,118.7,105.3,427.7,138.9,453.9,106.4,199.6
11-05-2018 22:03:23,76.8,182.7,497.6,541.8,544.8,233.6,100.8,253.2,424.4,535.3,128.1,150.1,167.6,76.9,444.9,99.3,119.0,105.0,427.4,138.6,453.2,106.6,200.1
11-05-2018 22:03:23,76.3,182.8,496.8,542.2,544.9,233.1,100.9,253.2,424.4,536.2,127.5,150.1,167.5,76.9,444.2,98.8,119.0,105.4,427.1,138.6,453.0,106.5,199.1
11-05-2018 22:03:23,76.5,182.5,497.0,541.1,545.7,233.8,101.1,253.3,423.4,529.2,127.2,150.1,167.0,76.9,444.2,99.4,119.0,105.1,426.5,138.1,453.0,106.7,198.9
11-05-2018 22:03:23,76.5,183.2,498.2,540.9,546.0,233.2,100.9,253.3,423.5,536.0,127.3,150.0,167.4,76.3,444.6,98.9,118.3,104.7,427.1,138.7,452.5,106.7,198.4
11-05-2018 22:03:23,77.0,182.7,497.3,540.4,545.7,233.1,100.4,253.6,423.7,535.3,127.2,150.1,167.6,76.2,444.2,99.0,119.0,105.0,429.0,139.1,452.8,106.7,197.6
11-05-2018 22:03:24,76.6,182.6,497.4,541.1,544.9,233.4,101.0,253.1,424.1,536.3,127.5,150.2,167.5,77.0,444.3,99.5,118.7,104.7,430.5,138.6,453.1,106.8,197.3
11-05-2018 22:03:24,76.6,182.7,496.5,539.7,544.4,232.5,100.5,252.9,424.0,530.2,128.3,150.0,166.9,76.4,444.6,99.7,118.9,105.6,429.0,138.5,452.9,107.4,198.2
11-05-2018 22:03:24,76.4,182.6,497.7,542.1,544.2,233.4,101.1,252.8,423.1,535.6,128.2,150.0,167.4,76.3,444.6,99.5,119.3,105.4,427.7,138.8,453.3,106.4,197.2
11-05-2018 22:03:24,76.5,182.3,498.5,540.8,544.5,232.9,100.9,252.2,424.2,536.0,128.5,150.0,167.5,76.4,451.5,99.3,118.9,105.0,431.9,138.1,452.7,106.6,199.0
11-05-2018 22:03:24,75.8,182.7,494.5,541.9,544.7,233.2,100.6,251.8,423.1,534.8,129.0,150.8,167.3,76.1,451.7,99.4,119.0,106.2,434.8,138.9,454.3,106.7,199.0
11-05-2018 22:03:24,76.4,183.2,499.7,540.0,545.0,233.1,100.4,249.7,423.3,529.9,129.4,150.4,167.8,76.2,452.1,100.0,119.2,106.3,435.8,138.3,452.8,107.0,199.6
11-05-2018 22:03:24,76.8,183.5,498.3,542.0,545.2,233.5,100.5,249.0,422.9,537.1,128.8,151.3,167.8,76.4,451.7,99.5,119.2,106.4,437.2,138.7,450.8,106.9,197.4
11-05-2018 22:03:24,76.4,182.8,495.5,540.8,545.4,232.9,100.8,250.1,424.2,534.6,127.7,151.3,167.8,76.3,457.1,99.5,119.6,105.4,442.9,138.6,450.8,107.1,192.8
11-05-2018 22:03:24,76.6,184.4,495.2,542.4,544.6,234.9,100.3,251.1,423.6,534.7,127.9,151.1,168.1,76.2,454.0,99.5,119.2,105.0,444.9,138.5,450.4,106.4,191.7
11-05-2018 22:03:24,76.1,183.8,494.8,540.2,544.4,235.1,100.8,250.0,423.7,529.2,127.8,151.8,168.4,76.4,454.3,99.6,119.3,105.8,445.2,139.0,451.3,106.8,191.0
11-05-2018 22:03:24,76.1,184.0,494.9,541.8,545.1,235.1,100.4,249.5,423.3,535.6,127.5,151.8,168.1,76.2,454.6,99.7,119.5,105.5,445.6,138.6,450.0,107.0,190.8
11-05-2018 22:03:24,76.2,183.2,494.8,541.0,545.2,234.4,100.4,249.3,423.7,536.4,127.4,151.6,168.2,76.4,453.8,99.6,119.6,106.0,446.1,138.7,450.2,106.6,191.2
11-05-2018 22:03:25,76.4,183.9,494.5,542.3,545.8,234.3,100.4,247.9,423.4,535.0,126.5,151.5,168.6,76.5,455.4,99.5,119.3,106.2,445.0,139.0,449.8,106.9,190.7
11-05-2018 22:03:25,76.2,183.7,494.1,540.5,545.3,234.4,100.9,247.6,423.6,529.2,126.7,151.9,168.4,76.4,454.9,99.3,119.4,106.2,445.1,138.5,449.5,107.1,191.1
11-05-2018 22:03:25,76.3,183.9,494.6,541.3,545.8,234.8,100.6,248.0,423.3,535.6,126.7,152.2,168.6,76.9,454.7,99.3,119.5,105.6,445.7,138.8,451.0,106.7,190.5
11-05-2018 22:03:25,76.1,184.0,494.8,542.3,545.4,234.0,100.1,248.4,424.2,535.2,126.9,152.1,168.2,77.0,454.7,100.2,119.6,105.8,444.9,139.0,450.0,106.9,190.4
11-05-2018 22:03:25,76.2,184.0,494.7,541.5,545.9,234.3,100.3,248.3,423.7,534.7,126.5,151.3,168.5,76.4,453.8,99.6,119.2,106.1,444.2,138.7,449.4,106.9,189.9
11-05-2018 22:03:25,76.4,183.9,495.0,541.2,545.4,234.5,100.4,247.6,423.1,529.9,126.5,151.9,167.9,76.9,453.9,99.6,119.4,105.8,445.1,138.9,450.5,106.6,190.5
11-05-2018 22:03:25,76.2,184.1,495.3,542.4,545.9,234.6,100.3,247.9,423.6,534.3,126.3,151.5,168.5,77.1,454.7,99.6,119.2,106.1,444.7,138.9,449.1,106.9,189.8
11-05-2018 22:03:25,76.1,184.2,494.7,542.1,545.3,233.8,100.7,248.0,422.8,535.8,126.3,151.9,168.9,76.9,454.1,99.6,119.2,106.3,445.3,139.0,450.0,106.9,189.7
11-05-2018 22:03:25,76.1,184.3,494.8,541.9,544.9,234.9,100.1,248.6,422.6,535.5,126.2,152.1,168.6,77.2,455.0,99.5,119.7,106.0,444.3,139.2,449.4,106.7,190.5
11-05-2018 22:03:25,76.1,184.5,494.4,540.7,545.0,234.4,100.3,248.6,422.4,529.8,126.4,152.1,168.5,76.7,454.7,99.7,119.5,105.7,444.1,139.6,449.5,106.5,189.7
11-05-2018 22:03:25,76.2,184.1,494.4,541.8,545.3,234.4,100.6,248.3,423.5,535.2,126.3,152.3,168.6,76.9,454.8,99.6,119.3,105.8,444.0,139.1,449.3,106.4,189.9
11-05-2018 22:03:25,76.2,183.2,495.0,542.2,544.6,234.3,100.0,248.1,422.6,534.7,127.0,152.3,167.9,76.6,454.4,99.8,119.2,106.1,444.4,139.2,449.8,106.6,190.1
11-05-2018 22:03:25,76.0,183.6,493.9,541.3,544.8,233.2,100.8,248.0,422.8,535.0,125.9,151.6,168.4,76.7,454.0,99.5,119.5,106.0,443.7,139.2,449.1,106.4,189.7
11-05-2018 22:03:26,76.4,183.8,494.0,540.8,544.6,234.0,100.3,247.5,423.6,530.2,126.2,152.0,168.1,76.9,453.8,100.2,119.5,105.7,443.3,139.1,449.0,107.0,189.7
11-05-2018 22:03:26,76.2,183.5,494.3,540.3,545.8,234.1,100.4,247.6,422.8,535.9,126.1,151.8,168.1,76.8,454.5,99.8,119.3,105.6,444.2,139.1,449.4,106.7,189.5
11-05-2018 22:03:26,76.1,183.6,495.0,540.9,545.0,233.6,100.8,247.7,422.9,535.2,126.2,151.7,168.2,76.4,454.5,99.9,119.0,105.8,444.2,139.0,449.6,106.8,189.1
11-05-2018 22:03:26,76.1,183.6,493.9,542.0,545.6,234.3,100.6,247.4,423.5,534.5,125.9,152.3,167.9,76.8,454.7,99.5,119.4,106.1,443.6,139.5,449.8,107.5,189.5
11-05-2018 22:03:26,76.3,184.0,494.0,539.7,545.1,234.1,100.0,248.1,422.5,531.0,126.3,152.3,168.1,76.3,454.6,99.6,119.4,106.0,443.7,138.6,449.1,106.7,189.1
11-05-2018 22:03:26,76.0,183.4,493.9,542.2,544.9,233.9,100.2,247.5,423.3,536.1,126.2,151.5,168.4,76.3,454.5,99.8,119.7,105.5,444.0,139.2,449.1,107.5,189.5
11-05-2018 22:03:26,76.2,183.8,494.4,540.7,544.9,234.0,99.9,247.9,423.0,535.5,125.9,152.2,168.5,76.8,454.7,99.8,119.5,106.0,444.1,138.7,448.8,107.1,189.8
11-05-2018 22:03:26,76.1,183.4,494.6,541.5,545.2,233.8,100.7,248.0,423.0,535.1,126.2,151.8,168.1,76.5,454.5,99.6,119.5,105.8,443.7,138.6,449.0,107.1,189.4
11-05-2018 22:03:26,76.0,184.0,494.2,540.0,545.4,234.1,100.6,247.9,422.8,529.8,125.8,151.5,168.6,77.1,454.0,99.9,119.5,105.9,443.3,138.3,449.3,107.0,189.4
11-05-2018 22:03:26,76.2,184.1,493.8,541.8,545.0,233.8,100.3,248.4,423.3,535.6,125.8,151.5,168.1,76.8,454.4,99.5,119.2,105.9,442.9,138.8,448.8,106.5,189.1
11-05-2018 22:03:26,76.6,184.0,494.3,541.8,544.3,233.5,100.6,249.0,422.8,535.4,126.4,151.8,168.5,76.4,453.9,99.8,119.4,105.8,449.6,138.6,448.6,106.7,189.1
11-05-2018 22:03:26,76.3,184.1,492.7,541.1,544.8,233.2,100.7,248.9,422.5,535.8,126.8,151.9,168.0,76.8,454.2,99.5,119.3,106.3,450.0,138.5,455.0,107.0,190.4
11-05-2018 22:03:27,77.0,183.8,502.1,541.1,545.9,233.0,101.2,250.2,424.4,530.2,127.9,152.2,167.7,76.3,453.5,99.7,119.3,106.6,455.3,139.2,456.9,107.0,201.2
11-05-2018 22:03:27,76.5,183.7,506.1,542.2,544.8,233.6,101.3,250.0,424.0,536.2,129.0,151.7,167.8,76.8,452.8,99.6,118.4,107.0,458.4,139.0,460.2,106.8,201.5
11-05-2018 22:03:27,77.0,183.0,501.5,541.2,545.2,232.3,101.9,251.6,425.8,535.1,129.6,152.2,167.6,76.9,449.7,99.6,118.7,107.0,462.8,139.3,461.4,106.8,209.4
11-05-2018 22:03:27,77.0,183.0,501.1,542.0,545.9,232.6,102.2,251.7,427.6,535.0,130.3,152.2,167.5,76.7,449.1,99.8,118.9,107.0,463.2,139.1,461.2,107.3,211.1
11-05-2018 22:03:27,76.7,182.3,499.7,540.0,545.3,232.5,102.3,253.6,427.2,529.9,129.9,151.8,167.9,76.2,449.1,99.7,119.1,106.9,462.1,139.2,461.7,106.9,211.5
11-05-2018 22:03:27,76.5,182.8,499.5,541.8,545.1,232.8,102.6,253.8,426.9,536.0,130.0,152.5,167.8,76.8,448.9,99.3,118.7,106.8,462.5,139.7,461.6,107.4,211.6
11-05-2018 22:03:27,76.9,183.2,499.6,541.5,544.3,232.0,102.6,253.5,427.2,534.6,130.2,152.2,168.2,76.3,448.7,100.5,118.7,106.7,461.9,139.6,462.0,106.8,211.0
11-05-2018 22:03:27,77.2,183.0,499.5,541.6,545.2,232.0,102.3,253.6,426.6,535.0,130.1,151.6,167.9,76.6,448.9,99.5,119.1,107.2,463.2,139.2,461.2,107.4,211.2
11-05-2018 22:03:27,77.0,182.3,499.9,539.4,545.3,232.6,101.9,253.0,427.5,529.1,130.5,151.8,167.5,76.2,447.8,99.4,118.3,106.5,461.6,139.1,462.0,107.6,210.5
11-05-2018 22:03:27,76.9,182.6,499.9,542.5,545.0,232.2,102.6,253.6,427.4,534.7,129.5,152.5,167.5,76.5,448.8,99.8,118.5,106.7,462.2,139.1,461.5,107.2,210.5
11-05-2018 22:03:27,77.0,182.7,498.9,541.6,545.3,232.7,102.4,253.7,426.9,535.3,129.7,152.3,168.4,77.2,449.9,99.5,118.8,106.7,461.9,138.6,461.9,107.1,210.5
11-05-2018 22:03:27,76.8,183.2,500.4,542.9,545.6,233.1,103.2,253.8,427.2,536.6,129.8,152.3,167.8,77.4,449.8,100.0,119.1,107.6,462.0,139.4,461.6,107.3,210.1
11-05-2018 22:03:27,76.9,182.6,499.3,540.1,545.7,231.8,102.4,253.6,427.0,529.8,129.8,152.3,167.7,76.7,448.9,99.6,119.0,106.7,461.9,139.3,461.3,107.2,209.5
11-05-2018 22:03:28,77.1,183.0,499.9,541.6,546.0,232.3,102.8,253.7,427.3,536.6,130.1,152.2,167.7,77.4,449.1,99.3,118.8,107.1,461.7,139.0,461.5,107.4,209.6
11-05-2018 22:03:28,76.5,182.9,498.9,542.6,545.9,232.8,102.4,253.7,427.2,539.1,129.7,152.4,168.2,76.7,448.9,99.7,118.9,107.4,462.0,139.2,461.3,107.4,209.4
11-05-2018 22:03:28,77.2,182.9,499.4,541.9,546.5,232.5,102.7,253.8,427.4,536.1,130.7,152.1,167.7,77.0,448.1,99.0,118.9,106.9,462.3,139.7,460.7,107.7,209.2
11-05-2018 22:03:28,76.7,182.8,498.9,540.4,544.4,232.4,102.6,253.6,427.0,529.3,130.2,151.7,168.4,77.3,448.9,100.0,119.1,106.7,461.7,139.0,461.2,107.0,209.0
11-05-2018 22:03:28,76.9,182.4,499.4,541.5,544.1,232.0,102.6,253.5,426.7,535.3,130.0,152.4,167.6,76.9,448.2,99.5,118.5,106.3,462.6,139.6,460.9,107.6,209.6
11-05-2018 22:03:28,76.7,183.0,498.9,541.4,544.7,232.7,102.6,254.1,427.2,535.1,129.9,151.6,168.1,76.9,448.6,99.5,118.7,106.9,461.7,139.5,461.2,107.5,209.5
11-05-2018 22:03:28,76.6,182.7,500.0,541.8,544.8,231.9,102.3,253.8,427.1,535.0,130.4,151.7,168.0,76.5,448.6,99.6,119.0,107.6,461.8,139.4,461.4,107.4,209.5
11-05-2018 22:03:28,77.1,182.3,498.3,539.7,544.6,232.6,102.7,253.6,427.5,529.1,130.1,151.8,167.7,77.2,447.8,99.4,118.4,106.7,461.6,139.6,460.8,107.3,208.6
11-05-2018 22:03:28,76.6,182.9,498.9,541.0,544.1,232.9,102.1,253.7,426.5,535.6,130.1,151.8,167.4,77.1,447.6,99.4,118.6,106.9,460.9,139.4,461.7,107.0,208.3
11-05-2018 22:03:28,76.8,182.1,499.1,541.4,545.0,232.1,102.3,253.7,426.8,538.5,130.4,151.1,167.4,76.7,447.8,99.6,118.4,107.1,461.2,139.0,459.9,108.0,209.0
11-05-2018 22:03:28,77.1,182.7,496.1,541.1,543.5,231.9,102.0,253.2,425.9,528.6,129.6,152.1,167.5,77.2,451.5,99.8,119.0,107.3,460.7,139.1,460.9,107.2,206.7
11-05-2018 22:03:29,76.3,183.2,500.3,541.0,543.9,232.3,101.6,251.1,424.6,529.5,129.4,152.2,167.6,77.2,451.9,99.5,118.6,106.6,459.2,138.8,460.5,107.2,201.8
11-05-2018 22:03:29,76.8,183.3,497.4,541.1,545.3,232.3,101.9,251.2,424.2,535.6,128.7,151.8,167.9,76.7,452.3,100.1,118.7,105.7,458.0,139.2,460.2,107.1,198.9
11-05-2018 22:03:29,76.7,182.8,495.0,541.8,545.3,231.8,101.7,250.7,423.8,535.2,128.5,151.9,167.5,76.4,453.0,99.4,118.6,106.5,460.2,138.8,459.9,107.3,199.9
11-05-2018 22:03:29,76.7,182.7,499.2,541.2,544.8,231.6,101.6,250.1,424.1,534.4,128.6,151.7,167.9,76.7,453.8,99.7,119.1,106.3,455.5,139.0,457.1,107.4,192.5
11-05-2018 22:03:29,76.6,183.1,498.3,540.0,544.6,231.7,101.7,250.9,423.9,529.2,128.4,151.6,168.5,76.3,453.0,99.6,119.7,106.3,455.0,139.0,454.8,107.2,189.6
11-05-2018 22:03:29,76.2,182.4,498.6,541.4,545.2,231.3,100.6,250.8,423.7,535.3,128.5,152.4,168.5,76.3,453.7,99.8,119.0,105.7,454.7,139.0,453.5,106.6,189.3
11-05-2018 22:03:29,76.0,182.6,497.4,542.1,544.3,231.8,100.8,251.3,423.3,535.0,128.3,151.3,168.1,76.8,453.8,100.4,119.0,105.6,453.6,139.2,453.5,106.9,189.3
11-05-2018 22:03:29,76.2,183.3,496.7,541.4,545.0,231.4,101.0,250.8,423.2,535.8,127.9,152.3,168.2,76.1,453.3,99.6,119.4,105.8,453.6,138.5,452.3,107.3,188.8
11-05-2018 22:03:29,76.5,183.3,496.5,540.8,543.9,231.1,101.1,250.9,423.3,529.5,127.8,151.3,168.6,76.7,453.0,99.5,119.4,106.2,452.4,138.9,452.5,107.2,188.3
11-05-2018 22:03:29,76.1,183.0,496.2,541.0,543.6,231.1,100.9,250.2,423.1,538.2,128.2,152.1,168.1,76.1,454.0,99.7,119.9,105.9,452.7,138.3,452.4,107.5,188.2
11-05-2018 22:03:29,76.2,183.1,495.9,541.1,545.0,231.4,100.9,250.6,422.5,535.8,128.1,152.2,167.6,76.0,453.4,99.8,119.3,105.7,452.4,138.8,452.0,107.1,188.8
11-05-2018 22:03:29,76.3,183.8,495.2,541.1,545.0,231.2,100.9,250.7,422.3,535.2,127.9,151.4,168.4,77.1,453.5,99.7,119.5,105.6,452.5,138.8,451.8,106.9,188.5
