Scenario,Time,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,ECG,AX,AY,AZ,QW,QX,QY,QZ,CS,CA,CG,CM
Wait,18:07:02.288,28644,28599,28689,28790,28835,28790,28554,28678,28700,28621,28722,28801,28863,28807,28571,28616,28622,28504,28852,28818,28672,28829,28470,28677,28610,28515,28829,28823,28711,28790,28571,28677,2147483647,65530,3,940,15136,61,83,59264,0,0,3,0
Wait,18:07:02.388,28812,28593,28767,28700,28779,28717,28459,28633,28767,28537,28779,28694,28717,28672,28465,28549,28594,28476,28689,28823,28593,28750,28649,28773,28617,28409,28677,28745,28722,28750,28638,28728,2147483647,65529,3,941,15136,61,83,59264,0,0,3,0
Wait,18:07:02.488,28672,28414,28706,28717,28728,28807,28548,28599,28711,28498,28756,28700,28807,28778,28532,28678,28666,28548,28756,28784,28627,28728,28582,28666,28633,28520,28739,28835,28711,28706,28554,28655,2147483647,65532,7,938,15136,61,83,59264,0,0,3,0
Wait,18:07:02.588,28767,28683,28767,28767,28784,28694,28437,28622,28728,28677,28801,28706,28756,28739,28487,28594,28533,28420,28728,28773,28604,28795,28481,28767,28521,28414,28706,28756,28717,28778,28649,28728,2147483647,65531,3,937,15136,61,83,59264,0,0,3,0
Wait,18:07:02.688,28694,28431,28700,28582,28801,28739,28442,28560,28677,28403,28745,28660,28762,28779,28470,28560,28638,28515,28750,28778,28677,28689,28632,28599,28605,28481,28790,28773,28672,28661,28520,28644,2147483647,65527,4,940,15136,61,83,59264,0,0,3,0
Wait,18:07:02.703,28734,28520,28818,28649,28689,28700,28431,28594,28739,28576,28784,28677,28689,28728,28409,28644,28538,28426,28762,28739,28807,28717,28694,28694,28605,28414,28711,28734,28795,28790,28588,28756,2147483647,65531,4,938,15136,61,83,59264,0,0,3,0
Wait,18:07:02.889,28711,28381,28739,28548,28784,28660,28470,28577,28621,28442,28672,28599,28790,28711,28464,28565,28532,28487,28790,28801,28745,28728,28582,28582,28549,28442,28711,28795,28705,28734,28537,28649,2147483647,65529,2,939,15136,61,83,59264,0,0,3,0
Wait,18:07:02.903,28784,28649,28750,28784,28790,28706,28464,28689,28734,28660,28835,28745,28807,28706,28548,28650,28661,28504,28667,28762,28683,28807,28520,28762,28672,28504,28706,28767,28750,28806,28559,28784,2147483647,65529,5,940,15136,61,83,59264,0,0,3,0
Wait,18:07:03.003,28739,28576,28717,28767,28711,28677,28448,28627,28711,28515,28711,28762,28733,28616,28476,28560,28599,28470,28728,28818,28638,28723,28498,28683,28610,28475,28655,28773,28666,28734,28560,28683,2147483647,65527,6,940,15136,61,83,59264,0,0,3,0
Wait,18:07:03.188,28801,28509,28756,28812,28790,28711,28576,28644,28756,28588,28840,28773,28801,28762,28571,28650,28678,28515,28767,28739,28638,28762,28711,28728,28700,28481,28773,28745,28677,28795,28655,28739,2147483647,65530,3,940,15136,61,83,59264,0,0,3,0
Wait,18:07:03.289,28649,28431,28790,28593,28728,28683,28420,28655,28728,28515,28672,28576,28722,28705,28453,28599,28593,28492,28689,28700,28683,28678,28548,28599,28610,28442,28711,28728,28627,28762,28588,28683,2147483647,65531,3,938,15136,61,83,59264,0,0,3,0
Wait,18:07:03.304,28784,28644,28767,28778,28863,28795,28571,28633,28683,28621,28823,28722,28739,28750,28532,28655,28633,28509,28801,28840,28660,28823,28481,28700,28571,28532,28767,28818,28767,28795,28621,28739,2147483647,65527,2,939,15136,61,83,59264,0,0,3,0
Wait,18:07:03.488,28672,28414,28700,28582,28711,28733,28498,28560,28661,28425,28733,28621,28722,28728,28470,28554,28537,28492,28717,28722,28773,28734,28548,28588,28582,28470,28683,28717,28717,28733,28503,28605,2147483647,65529,4,941,15136,61,83,59264,0,0,3,0
Wait,18:07:03.588,28778,28677,28689,28745,28835,28756,28521,28695,28790,28627,28756,28784,28857,28745,28593,28678,28666,28588,28784,28784,28762,28835,28504,28790,28666,28571,28823,28880,28750,28835,28632,28795,2147483647,65529,5,940,15136,61,83,59264,0,0,3,0
Wait,18:07:03.688,28695,28459,28773,28660,28728,28689,28453,28594,28655,28498,28722,28599,28745,28750,28448,28600,28611,28459,28733,28739,28745,28717,28576,28633,28582,28465,28750,28728,28627,28790,28554,28683,2147483647,65529,4,939,15136,61,83,59264,0,0,3,0
Wait,18:07:03.788,28672,28549,28824,28795,28818,28756,28470,28633,28700,28593,28823,28728,28846,28745,28582,28678,28661,28492,28779,28840,28627,28801,28683,28739,28644,28520,28773,28874,28722,28840,28593,28734,2147483647,65530,4,940,15136,61,83,59264,0,0,3,0
