Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,PinkyMCPY,PinkyMCPZ,PinkyPIPZ,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPZ,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPZ,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPZ,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-08 14:48:37.830837-07:00,343.4467711,314.9308524,330.0187281,387.0226319,340.3754986,370.8111461,367.6833978,344.9191594,331.9847864,336.4178924,312.7907437,332.3447274,391.1490773,344.9808125,394.9524231,387.2369754,355.0788988,348.0915704,370.9875855,341.4697155,343.6034118,327.3508014,328.7327276,375.5661699,446.4145378,336.5530052,383.9151656,344.5814726,494.5553117,-0.420065,-0.577656,-0.577656,-0.577656,-0.496838,-0.49298,-0.49298,-0.49298,-0.472318,-0.497602,-0.490506,-0.483314,-0.542054,-0.38973,-0.329893,-0.266788,-0.456797,-0.545316,-0.608685,-0.517642,-0.520623,-0.500185,-0.484029,-0.522305,0.492674
2022-05-08 14:48:38.100555-07:00,341.9221896,313.7337325,332.0633339,384.7054127,342.5857398,370.6761301,368.0578779,343.2306034,332.4947419,337.5623994,312.8989104,332.4006274,392.5126951,345.7804536,391.0086443,389.2412293,355.3560593,348.7604253,370.7473189,341.1368327,343.5084628,327.6562148,328.6923389,375.3092565,447.7127929,335.8410904,384.1232078,343.4852714,493.7317271,-0.419631,-0.577919,-0.577919,-0.577919,-0.496318,-0.493103,-0.493103,-0.493103,-0.471655,-0.497607,-0.49049,-0.483276,-0.541334,-0.389914,-0.330024,-0.266867,-0.456232,-0.545723,-0.608169,-0.518111,-0.521131,-0.500541,-0.483314,-0.522237,0.493087
2022-05-08 14:48:38.191092-07:00,341.7645272,313.5784563,329.987252,385.0035383,342.1453596,371.1635219,369.4954275,342.9168593,332.0796075,337.9440445,314.090456,333.1159973,391.1642247,345.4865089,392.386036,387.9753838,354.5101615,348.2127957,370.1578568,341.3028574,344.1216349,325.942762,329.325101,375.4822379,447.5229439,336.3077349,381.7844716,344.8310908,493.9004769,-0.419925,-0.577966,-0.577966,-0.577966,-0.496539,-0.493119,-0.493119,-0.493119,-0.471772,-0.4975,-0.490392,-0.483188,-0.541303,-0.389883,-0.329962,-0.26677,-0.456098,-0.545411,-0.608084,-0.517705,-0.520681,-0.500583,-0.483402,-0.522077,0.493128
2022-05-08 14:48:38.220326-07:00,341.7099627,315.5381271,330.9896246,385.5841138,341.9563758,370.5740112,368.1741819,341.5703351,333.4396299,337.6909438,312.83504,329.6436172,390.7046349,345.3703942,390.7634447,388.1433729,356.0020751,348.8926892,370.6609279,340.7238602,343.7291029,324.5360859,329.2099886,375.4527089,448.7003966,334.7154302,381.8591641,344.6354664,497.1775623,-0.420013,-0.578458,-0.578458,-0.578458,-0.496592,-0.493562,-0.493562,-0.493562,-0.471966,-0.498117,-0.491032,-0.483852,-0.541653,-0.390375,-0.330512,-0.267371,-0.456744,-0.545636,-0.60861,-0.517933,-0.520905,-0.50049,-0.483553,-0.522645,0.492472
2022-05-08 14:48:38.280928-07:00,343.3807975,314.3053774,330.3485565,385.2415183,343.1054921,371.8708015,368.2138068,341.9061698,334.1505423,336.488495,310.9670424,331.8569678,390.3474948,345.6044688,389.6707998,388.4948248,354.6798648,347.4466125,373.001529,342.3784873,343.9618583,325.973307,330.5051027,375.6658742,447.1691853,334.1112354,382.7255974,345.4155288,493.8671273,-0.419776,-0.578876,-0.578876,-0.578876,-0.496462,-0.494073,-0.494073,-0.494073,-0.471845,-0.498581,-0.491414,-0.484149,-0.541565,-0.390795,-0.330819,-0.267544,-0.457262,-0.5452,-0.609053,-0.51682,-0.519529,-0.500563,-0.483538,-0.523292,0.491725
2022-05-08 14:48:38.460700-07:00,342.6403177,314.6894347,331.551302,385.4279618,342.02549,372.5241976,365.5771195,341.4827619,332.3931929,338.7657841,313.3580157,332.3278243,392.7722938,346.0786082,391.0841412,390.0426096,355.4635575,348.4800699,371.965081,341.3473242,344.6183695,327.0550256,327.9519559,374.7275828,447.5826983,335.4181152,383.6396098,345.3211198,495.8377571,-0.419549,-0.579056,-0.579056,-0.579056,-0.49627,-0.494347,-0.494347,-0.494347,-0.471588,-0.498801,-0.491582,-0.484263,-0.541321,-0.391097,-0.331087,-0.267773,-0.457165,-0.546316,-0.608895,-0.518615,-0.5216,-0.500622,-0.483352,-0.52356,0.491562
2022-05-08 14:48:38.461488-07:00,341.3959112,314.4856258,330.1308918,383.7085065,341.6876924,372.7944415,369.3542816,342.8536656,333.2333414,336.4281775,311.4727608,330.7347853,393.1196325,345.9737107,391.5952652,389.5707106,355.7702473,348.8009222,371.5190886,340.6789362,344.1408789,325.2756902,328.3507341,373.253946,448.9603079,335.0644435,383.4454576,346.569582,495.1060301,-0.419533,-0.578736,-0.578736,-0.578736,-0.496055,-0.493895,-0.493895,-0.493895,-0.471576,-0.49857,-0.491357,-0.484046,-0.541229,-0.390803,-0.330732,-0.267355,-0.45677,-0.545944,-0.608593,-0.518135,-0.521075,-0.500686,-0.48333,-0.523315,0.49178
2022-05-08 14:48:38.462338-07:00,342.1517742,315.2562918,327.7005574,385.8825333,342.262826,373.7240092,366.7712354,342.504891,333.4074218,335.6853112,314.1854752,331.8946043,390.9319935,347.6608584,391.0221168,389.0316844,356.4144084,347.8745632,371.0736234,341.7255273,343.7090333,326.9154742,328.4243646,374.2597734,448.3593288,337.1202832,380.7039334,345.0448945,494.997707,-0.419513,-0.578583,-0.578583,-0.578583,-0.496089,-0.493695,-0.493695,-0.493695,-0.471512,-0.498363,-0.491144,-0.483827,-0.541111,-0.390697,-0.330634,-0.267271,-0.456845,-0.545472,-0.608678,-0.517183,-0.519933,-0.500819,-0.483192,-0.523034,0.492079
2022-05-08 14:48:38.462960-07:00,342.4329437,314.9538411,329.4879841,384.1241809,342.2390897,370.7796486,367.7572798,343.066218,332.7203798,337.42184,311.5451313,331.8684469,392.0703634,346.4524836,389.794399,385.7792906,356.7437366,347.0843035,370.2038329,340.5174141,342.7675472,327.9898385,329.2215561,374.8338647,449.4570225,335.6799541,381.6301521,345.956449,494.6264408,-0.41936,-0.578883,-0.578883,-0.578883,-0.495947,-0.493969,-0.493969,-0.493969,-0.471417,-0.498718,-0.491486,-0.484154,-0.541063,-0.391004,-0.330914,-0.267515,-0.456826,-0.545953,-0.608608,-0.517687,-0.520437,-0.50094,-0.483042,-0.52337,0.491744
2022-05-08 14:48:38.464342-07:00,341.1721356,314.4442592,330.8248327,384.2877363,343.0160785,370.2506551,369.9446212,343.7378195,333.1270523,338.0206551,313.0904542,331.2774496,391.6367204,344.961965,391.0813778,388.5348728,355.5596095,347.1744092,371.6863202,340.0326702,344.4728843,325.7275473,328.1069062,376.0371326,449.3697301,334.2041823,381.4942839,345.2677285,495.3220087,-0.419282,-0.579023,-0.579023,-0.579023,-0.495872,-0.494238,-0.494238,-0.494238,-0.471412,-0.498942,-0.491689,-0.484335,-0.541062,-0.391217,-0.331079,-0.267623,-0.456982,-0.546638,-0.6087,-0.518882,-0.521833,-0.500817,-0.483095,-0.523629,0.491544
2022-05-08 14:48:38.640336-07:00,341.4916343,313.9853121,330.1336811,385.0439389,344.0099779,370.1655511,366.7989382,342.5266864,333.5007752,336.367266,313.1287192,331.2089338,390.7519913,344.9030848,395.0416025,388.6714443,356.4027345,346.9256564,371.4148223,343.18197,343.1008495,327.4100416,330.1545631,374.5690928,448.7497384,336.2571361,382.7686631,344.034869,495.3069835,-0.419188,-0.579368,-0.579368,-0.579368,-0.495946,-0.494667,-0.494667,-0.494667,-0.47135,-0.499214,-0.492031,-0.48475,-0.541249,-0.391551,-0.331623,-0.26839,-0.457001,-0.546748,-0.608711,-0.51901,-0.522003,-0.501032,-0.48295,-0.523772,0.491313
2022-05-08 14:48:38.670418-07:00,342.9454993,313.8135751,328.5225976,384.4124108,342.8406511,371.1231168,366.1170388,341.7787885,334.2248198,338.4035451,313.3077474,331.7003596,392.0033218,344.5199152,392.9223807,386.3545236,355.3088163,347.633204,370.941874,340.2804898,344.601946,325.1119572,327.1151998,374.836648,447.7459466,335.8973931,382.1946259,344.3914809,493.49375,-0.419275,-0.579632,-0.579632,-0.579632,-0.496016,-0.494819,-0.494819,-0.494819,-0.471503,-0.499394,-0.49227,-0.48505,-0.541493,-0.391671,-0.331763,-0.26855,-0.457141,-0.546888,-0.60882,-0.519296,-0.522328,-0.500769,-0.483095,-0.523837,0.49137
2022-05-08 14:48:38.671591-07:00,342.0595317,312.8633558,330.3031276,385.8121077,341.111273,369.7236084,368.7625555,343.3931192,331.4108138,337.8894565,312.8789516,332.6259985,390.985558,344.7760843,390.6689462,388.9868163,356.696635,347.7224115,371.1724126,341.1695344,342.7477116,325.5618258,328.7428961,374.476312,448.9264286,335.3938685,380.5676882,345.0877491,495.9810697,-0.418869,-0.579641,-0.579641,-0.579641,-0.495577,-0.495007,-0.495007,-0.495007,-0.471125,-0.49953,-0.492407,-0.485188,-0.541054,-0.391903,-0.331955,-0.268696,-0.457004,-0.547333,-0.608649,-0.519651,-0.522667,-0.50106,-0.482757,-0.52398,0.491253
2022-05-08 14:48:38.673325-07:00,341.2333928,314.4110755,329.7473737,383.9192236,342.6349281,370.9137659,368.784982,343.3040543,332.0218941,335.9587759,312.4219822,329.7037919,390.3235063,344.5885654,391.0787501,390.8184393,357.1260405,347.0605665,371.429124,340.6238129,341.6361087,326.8552875,330.3702844,375.7819041,447.8887465,335.3964781,381.3575654,345.709443,495.8515442,-0.41823,-0.579749,-0.579749,-0.579749,-0.494776,-0.49509,-0.49509,-0.49509,-0.470394,-0.499679,-0.492529,-0.485282,-0.54031,-0.392109,-0.332073,-0.268715,-0.456674,-0.547938,-0.60829,-0.520028,-0.522999,-0.501629,-0.482097,-0.52424,0.491043
2022-05-08 14:48:38.700013-07:00,343.0755635,313.1363063,330.4916561,385.3517693,341.7101869,370.9486675,369.4620114,341.811106,333.7888964,338.3335853,313.0269614,333.2452035,392.2588511,344.8973653,392.1798107,389.4523421,355.3173539,346.9963974,371.453414,340.9501617,343.9603339,326.0876444,329.4292716,373.6710332,449.5565047,335.188863,381.6353193,343.8597591,494.0714834,-0.417912,-0.579507,-0.579507,-0.579507,-0.494441,-0.494957,-0.494957,-0.494957,-0.470131,-0.499604,-0.492462,-0.485222,-0.540022,-0.392035,-0.331935,-0.268509,-0.456408,-0.548127,-0.608043,-0.520198,-0.523182,-0.50181,-0.481825,-0.524231,0.491135
2022-05-08 14:48:38.820379-07:00,343.5883699,314.2701778,330.1557656,383.5129453,343.6226975,371.3666832,365.9083693,342.6760857,332.3348055,337.7417014,313.0168624,331.9203537,391.0621521,344.9073374,393.5129161,388.2361859,355.1916324,346.4441774,369.6896375,342.1339574,343.9835303,326.5465891,328.2195412,374.2222124,447.7784047,335.5187644,381.9516284,344.2594782,495.5698393,-0.418133,-0.579144,-0.579144,-0.579144,-0.494699,-0.49466,-0.49466,-0.49466,-0.470428,-0.499324,-0.492221,-0.485022,-0.540335,-0.391581,-0.331454,-0.268007,-0.456194,-0.547631,-0.607922,-0.51984,-0.522877,-0.50146,-0.482055,-0.523893,0.491627
