Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,IMU5,IMU6,IMU7,IMU8,IMU9,PinkyMCPY,PinkyMCPZ,PinkyPIPY,PinkyPIPZ,PinkyDIPY,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPY,RingPIPZ,RingDIPY,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPY,MiddlePIPZ,MiddleDIPY,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPY,IndexPIPZ,IndexDIPY,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPY,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-08 14:54:28.452113-07:00,320.2903709,332.485926,308.0023018,458.8023283,353.3214331,336.6109197,329.5199065,410.6289518,377.6956769,386.26687,309.8328356,466.6359113,377.7203125,361.7429275,332.6756952,444.936699,339.9042349,358.0476276,322.5005246,471.194875,377.0012136,382.7196984,341.2690513,409.1117561,391.2408997,402.4007497,406.1237765,405.9161682,350.833082,321.438533,361.3956428,404.4740377,318.9765033,347.021055,-0.437135,-0.565814,-0.437135,-0.565814,-0.437135,-0.565814,-0.518427,-0.562456,-0.518427,-0.562456,-0.518427,-0.562456,-0.511242,-0.611149,-0.507303,-0.607109,-0.50332,-0.603017,-0.532377,-0.535701,-0.518252,-0.511219,-0.503206,-0.485829,-0.437135,-0.565814,-0.437135,-0.565814,-0.437135,-0.565814,-0.518427,-0.562456,-0.518427,-0.562456
2022-05-08 14:54:29.019916-07:00,317.4344884,330.0937384,309.5335542,457.8747975,352.2154317,336.3021662,330.9870077,408.0715469,374.9631192,384.5831438,313.8473674,463.6264317,376.984723,361.002876,334.9515037,442.6345271,339.8869728,358.4193773,321.8581756,469.1535865,378.027918,382.3664665,340.9789444,407.2824274,391.7236052,401.9232119,404.7766781,403.4503521,349.5959675,321.626839,363.8053562,403.736158,316.858787,345.3189429,-0.457378,-0.552979,-0.457378,-0.552979,-0.457378,-0.552979,-0.530769,-0.564891,-0.530769,-0.564891,-0.530769,-0.564891,-0.526674,-0.624937,-0.526674,-0.624937,-0.526674,-0.624937,-0.53334,-0.550472,-0.532066,-0.548136,-0.530783,-0.54579,-0.457378,-0.552979,-0.457378,-0.552979,-0.457378,-0.552979,-0.530769,-0.564891,-0.530769,-0.564891
2022-05-08 14:54:29.080142-07:00,320.7292574,328.3068565,311.2979624,457.9241906,351.0377751,334.1471969,334.6820603,404.0612825,373.7322265,383.3120396,314.6028866,462.3671555,374.0949544,361.9228052,333.8534127,443.3066547,340.7305939,358.7980089,322.38037,469.2714822,378.6295371,382.8314581,342.7571708,406.4392046,391.5551043,400.5277249,408.1769278,402.4812108,349.0559653,320.0445014,366.7516583,402.5574096,315.3723483,345.1909534,-0.460362,-0.536892,-0.460362,-0.536892,-0.460362,-0.536892,-0.528376,-0.556572,-0.528376,-0.556572,-0.528376,-0.556572,-0.52571,-0.630007,-0.52571,-0.630007,-0.52571,-0.630007,-0.531864,-0.55641,-0.531864,-0.55641,-0.531864,-0.55641,-0.460362,-0.536892,-0.460362,-0.536892,-0.460362,-0.536892,-0.528376,-0.556572,-0.528376,-0.556572
2022-05-08 14:54:29.082686-07:00,318.3659319,330.1551528,311.9915125,457.6011957,349.9110815,335.1114199,335.9466574,406.6570903,371.6461842,385.0432502,316.3359241,465.118827,376.1635822,364.030823,333.3955399,443.913768,340.6571329,357.6163574,322.9368275,469.817454,378.4794921,380.5232677,344.8479882,409.6917528,389.1914363,402.7132315,408.6411517,402.311399,350.6683437,321.3162642,366.5766674,400.9787147,312.5783172,346.2677892,-0.46105,-0.525491,-0.46105,-0.525491,-0.46105,-0.525491,-0.528845,-0.549851,-0.528845,-0.549851,-0.528845,-0.549851,-0.526955,-0.629994,-0.526955,-0.629994,-0.526955,-0.629994,-0.532255,-0.557168,-0.532255,-0.557168,-0.532255,-0.557168,-0.46105,-0.525491,-0.46105,-0.525491,-0.46105,-0.525491,-0.528845,-0.549851,-0.528845,-0.549851
2022-05-08 14:54:29.083605-07:00,318.3589963,331.6525589,313.6144542,458.8755149,349.246639,334.5253266,337.2667324,408.167269,373.8527651,386.4742697,315.7267066,466.1367649,375.3113153,363.7538131,336.2418159,443.2129607,339.7734221,358.2208284,323.8906987,470.4568499,378.9607525,380.6527103,342.4332067,409.8333077,388.8806067,401.8150451,406.6466926,404.1848038,349.2287479,320.6619923,366.200522,402.2711169,312.8558523,344.2528788,-0.456153,-0.519125,-0.456153,-0.519125,-0.456153,-0.519125,-0.523552,-0.541873,-0.523552,-0.541873,-0.523552,-0.541873,-0.520683,-0.619851,-0.520286,-0.619447,-0.519889,-0.619043,-0.526005,-0.550774,-0.525946,-0.550661,-0.525886,-0.550548,-0.456153,-0.519125,-0.456153,-0.519125,-0.456153,-0.519125,-0.523552,-0.541873,-0.523552,-0.541873
2022-05-08 14:54:29.084488-07:00,320.3758534,329.6084446,315.0277381,460.5479862,351.3736625,336.2718607,335.1126524,412.117626,373.6546641,384.3139944,317.2851744,467.2600869,377.547512,362.0504826,336.023951,445.4005116,342.2981066,359.5197749,325.6107161,472.5361765,378.5619545,381.608862,344.2051811,408.7566154,390.383356,400.334999,407.2580927,407.4383118,350.8825727,323.2256803,367.6321655,405.0746013,315.0402599,346.3819226,-0.442,-0.52281,-0.442,-0.52281,-0.442,-0.52281,-0.517051,-0.539578,-0.517051,-0.539578,-0.517051,-0.539578,-0.515095,-0.59893,-0.515095,-0.59893,-0.515095,-0.59893,-0.521092,-0.52483,-0.52064,-0.524001,-0.520188,-0.523171,-0.442,-0.52281,-0.442,-0.52281,-0.442,-0.52281,-0.517051,-0.539578,-0.517051,-0.539578
2022-05-08 14:54:29.089728-07:00,318.7815722,335.1313381,311.6566078,462.0842986,352.2661743,341.3806132,335.1657892,418.3887945,375.1168666,388.8399241,315.6886164,473.0475152,378.6037815,365.9417083,336.4811971,449.4288423,341.1683385,361.1233588,325.6668728,475.0861876,379.149862,384.9736825,344.5966734,414.2512525,391.1960306,404.9492559,406.0594351,411.7931221,351.2084881,326.9771825,366.5932339,411.2991951,317.1307575,349.993725,-0.40184,-0.533868,-0.397547,-0.530975,-0.393236,-0.528056,-0.491726,-0.535269,-0.491496,-0.535039,-0.491266,-0.534808,-0.503495,-0.564493,-0.500525,-0.561473,-0.497534,-0.55843,-0.514485,-0.485255,-0.509467,-0.476829,-0.504351,-0.468311,-0.40184,-0.533868,-0.397547,-0.530975,-0.393236,-0.528056,-0.491726,-0.535269,-0.491496,-0.535039
2022-05-08 14:54:29.292335-07:00,320.1134082,339.5043998,310.42192,465.9406262,353.042502,345.0324053,335.5236625,428.8970822,376.5919916,396.8639397,316.5218694,481.2148437,376.8068203,369.7874975,335.677411,452.5757147,341.7152499,363.9252437,325.8983134,477.3460123,378.3949991,389.7874939,345.3301199,418.9511346,392.8210386,407.6913408,406.8863587,415.8637419,350.9315088,333.4154307,366.2310755,416.7790124,317.051067,362.1029859,-0.350037,-0.539745,-0.328498,-0.523083,-0.306554,-0.505777,-0.452312,-0.529813,-0.44906,-0.52631,-0.445788,-0.522784,-0.483414,-0.529417,-0.471047,-0.517079,-0.458392,-0.504426,-0.504017,-0.441644,-0.485894,-0.414168,-0.466849,-0.385907,-0.350037,-0.539745,-0.328498,-0.523083,-0.306554,-0.505777,-0.452312,-0.529813,-0.44906,-0.52631
2022-05-08 14:54:29.380454-07:00,321.7510256,342.2995043,313.2583395,467.719099,353.4903814,347.0577992,335.9603457,431.2849791,372.5531826,402.2340366,321.2346811,483.2201026,376.4791099,371.7798312,339.9874525,455.0640492,337.0334146,364.1401874,328.0325824,480.8447495,377.5680802,391.8838897,348.4695259,421.0868298,393.7199476,409.9519834,405.6830877,418.1022742,350.5804666,334.9130032,365.5794606,417.7656079,316.6249733,367.0835966,-0.329146,-0.540651,-0.29712,-0.514685,-0.264284,-0.487316,-0.43037,-0.514913,-0.42252,-0.50629,-0.414567,-0.497543,-0.467653,-0.507494,-0.44826,-0.488033,-0.428244,-0.467893,-0.507188,-0.417595,-0.481639,-0.381033,-0.454481,-0.343199,-0.329146,-0.540651,-0.29712,-0.514685,-0.264284,-0.487316,-0.43037,-0.514913,-0.42252,-0.50629
2022-05-08 14:54:29.381808-07:00,320.9178796,343.6752481,312.2456586,469.9993374,353.7220514,347.6069563,336.2181191,432.0734525,374.5812202,403.0689003,319.4290657,487.1998646,376.7731505,372.3989366,340.1698584,455.2986243,338.0861578,366.4768057,329.0956474,481.8148552,374.833607,394.3675692,349.4653707,424.0876484,394.0710869,409.6759965,404.6722665,419.2632424,352.219758,338.6771401,366.6188405,419.2946585,315.3957683,366.2741804,-0.322624,-0.545229,-0.287041,-0.515222,-0.250464,-0.483431,-0.420761,-0.501233,-0.410241,-0.489443,-0.399545,-0.477443,-0.46009,-0.491846,-0.436322,-0.46752,-0.411668,-0.442244,-0.515645,-0.391376,-0.482467,-0.345724,-0.446789,-0.29828,-0.322624,-0.545229,-0.287041,-0.515222,-0.250464,-0.483431,-0.420761,-0.501233,-0.410241,-0.489443
2022-05-08 14:54:29.382779-07:00,323.6503085,344.3663786,310.8872645,471.478055,353.8688778,347.0695272,335.3733139,432.7716547,373.9472617,404.7042214,321.8911478,486.1176257,375.7574194,372.6397972,340.8042176,457.1293707,339.4994667,365.4303883,329.8897338,481.6240347,376.0873577,392.0284953,350.4754038,423.7433344,395.1410154,408.4022367,407.5057153,418.6276322,353.5977695,336.7521688,367.4435879,419.8816178,317.4936877,367.1083238,-0.325673,-0.546573,-0.289875,-0.516078,-0.253048,-0.483751,-0.418207,-0.496877,-0.409427,-0.486903,-0.400524,-0.476782,-0.457153,-0.490247,-0.434622,-0.466714,-0.411285,-0.442315,-0.513772,-0.389125,-0.478423,-0.339814,-0.440236,-0.288486,-0.325673,-0.546573,-0.289875,-0.516078,-0.253048,-0.483751,-0.418207,-0.496877,-0.409427,-0.486903
2022-05-08 14:54:29.383435-07:00,321.6922974,340.0100935,313.1632919,469.0122436,351.0065586,346.5326783,336.8007127,430.4363672,373.5579179,399.7539724,320.0288014,485.3005909,377.5901532,371.8179861,341.6552949,455.87015,341.1687075,365.8280779,328.7395912,482.372465,376.862917,390.2187291,350.8121028,422.3839193,393.3996212,407.9678137,408.2063739,416.1475196,348.8966652,335.0620275,370.2288012,419.6872773,313.8936932,365.4597678,-0.347037,-0.532292,-0.312123,-0.504107,-0.2762,-0.474291,-0.426521,-0.488398,-0.419339,-0.480409,-0.412075,-0.472326,-0.454719,-0.501223,-0.43749,-0.482748,-0.419761,-0.463721,-0.510321,-0.401244,-0.477278,-0.353677,-0.441623,-0.304174,-0.347037,-0.532292,-0.312123,-0.504107,-0.2762,-0.474291,-0.426521,-0.488398,-0.419339,-0.480409
2022-05-08 14:54:29.385406-07:00,321.2737966,337.1975908,312.4282812,465.143328,351.1020312,340.0937537,336.7608393,424.5639889,374.1384425,395.1400209,320.2742908,481.0873845,373.6174683,369.0803675,343.538692,454.6009142,338.5384942,361.0674879,328.950727,480.1761274,375.8064627,386.6969313,349.420655,418.412443,391.114369,404.5547233,408.9624821,413.1838963,349.6661934,331.6480862,367.142309,413.6893879,316.0109192,357.5917538,-0.386763,-0.524143,-0.366034,-0.50887,-0.344894,-0.493026,-0.456026,-0.479476,-0.455264,-0.478671,-0.4545,-0.477864,-0.463127,-0.529493,-0.460979,-0.527086,-0.458822,-0.524669,-0.515207,-0.431567,-0.494301,-0.399283,-0.472117,-0.365966,-0.386763,-0.524143,-0.366034,-0.50887,-0.344894,-0.493026,-0.456026,-0.479476,-0.455264,-0.478671
2022-05-08 14:54:29.530236-07:00,320.5045408,331.8862003,314.5576802,465.3650738,352.1516626,337.9941936,334.4029412,418.7724971,374.6958575,389.0724603,316.6293334,474.28276,374.9734487,365.9277513,340.2269334,449.6977609,339.6511271,360.1581876,328.8169956,475.9844085,378.5022561,384.9164524,348.7007108,415.3271505,390.5945354,402.1892061,408.4623144,409.6129583,351.1731753,324.9709529,367.9418553,409.914558,318.2817612,348.5044038,-0.422,-0.519352,-0.422,-0.519353,-0.422,-0.519353,-0.490145,-0.489553,-0.490145,-0.489553,-0.490145,-0.489553,-0.481353,-0.55827,-0.481353,-0.55827,-0.481353,-0.55827,-0.512996,-0.460331,-0.503435,-0.444295,-0.493547,-0.42797,-0.422,-0.519352,-0.422,-0.519353,-0.422,-0.519353,-0.490145,-0.489553,-0.490145,-0.489553
2022-05-08 14:54:29.531434-07:00,319.4654129,331.868848,313.074302,461.3635422,352.2631864,337.4147614,334.5008045,415.9108587,375.0156648,386.8352487,318.0451332,470.8869529,374.8560772,363.1227784,341.9418467,450.3407006,338.2724541,360.2793259,327.6286027,476.4907169,378.1599778,383.0519529,348.9040345,414.2837046,391.7438331,402.5396831,409.1458192,409.4575635,353.1575337,322.7598735,370.8507709,407.60061,317.4072719,347.2049963,-0.440245,-0.516562,-0.440245,-0.516562,-0.440245,-0.516562,-0.504086,-0.493871,-0.504086,-0.493871,-0.504086,-0.493871,-0.495204,-0.571703,-0.495204,-0.571703,-0.495204,-0.571703,-0.519509,-0.471823,-0.517852,-0.468964,-0.516184,-0.466095,-0.440245,-0.516562,-0.440245,-0.516562,-0.440245,-0.516562,-0.504086,-0.493871,-0.504086,-0.493871
2022-05-08 14:54:29.740273-07:00,319.5420645,331.5231981,315.9496078,460.8787415,351.5829792,335.3058063,337.0624965,414.077714,375.3123197,387.3992082,315.5142709,469.8015601,375.5118235,362.8765665,342.3193007,449.4568288,340.8243801,360.8740485,328.3511823,473.8348276,375.4848675,382.219511,347.5456262,414.8595775,391.0806258,401.5588436,408.7014662,409.6153209,349.9469601,321.4097831,366.908483,409.7063567,318.2584199,347.246337,-0.452199,-0.518509,-0.452199,-0.518509,-0.452199,-0.518509,-0.514764,-0.494585,-0.514764,-0.494585,-0.514764,-0.494585,-0.507573,-0.57829,-0.507573,-0.57829,-0.507573,-0.57829,-0.530382,-0.481241,-0.530382,-0.481241,-0.530382,-0.481241,-0.452199,-0.518509,-0.452199,-0.518509,-0.452199,-0.518509,-0.514764,-0.494585,-0.514764,-0.494585
2022-05-08 14:54:29.742099-07:00,319.3353968,330.7416438,313.713996,462.4629375,352.9883132,336.8110987,335.9347008,410.9361241,376.0991403,384.1074646,315.4742787,469.1043487,376.7377457,362.5977166,340.8124551,449.2977217,339.1109709,359.591429,325.7198175,473.811577,377.0029491,381.025101,348.8410859,414.252779,390.6535604,400.0578633,407.3296059,406.0377845,350.7592048,321.5981618,366.9284024,406.8436089,317.069852,345.1236846,-0.461433,-0.520222,-0.461433,-0.520222,-0.461433,-0.520222,-0.522647,-0.497136,-0.522647,-0.497136,-0.522647,-0.497136,-0.514822,-0.583451,-0.514822,-0.583451,-0.514822,-0.583451,-0.531097,-0.490205,-0.531097,-0.490205,-0.531097,-0.490205,-0.461433,-0.520222,-0.461433,-0.520222,-0.461433,-0.520222,-0.522647,-0.497136,-0.522647,-0.497136
2022-05-08 14:54:29.920881-07:00,320.6315149,328.362423,314.3072217,460.3716046,351.516848,335.569911,336.526404,417.2277585,375.6734455,383.6631789,316.4618692,469.9049545,375.5862523,362.5711157,341.0771136,447.6369763,339.5117408,360.6205139,327.822452,474.5165243,376.6843365,381.3392862,348.2024355,413.9299837,392.1451813,401.4228878,406.308608,408.3009456,351.010072,320.9401668,368.926161,406.0238788,315.1056386,344.9532547,-0.464703,-0.517727,-0.464703,-0.517727,-0.464703,-0.517727,-0.525543,-0.495238,-0.525543,-0.495238,-0.525543,-0.495238,-0.517444,-0.584976,-0.517444,-0.584976,-0.517444,-0.584976,-0.529655,-0.493798,-0.529655,-0.493798,-0.529655,-0.493798,-0.464703,-0.517727,-0.464703,-0.517727,-0.464703,-0.517727,-0.525543,-0.495238,-0.525543,-0.495238
2022-05-08 14:54:30.130192-07:00,319.0537436,328.0995313,315.4822956,459.172507,353.8281278,333.8739894,336.8463744,413.9437298,376.3014118,384.1084527,317.9491346,469.3096513,376.3657814,361.6043317,340.4793914,448.6257337,339.0492847,358.4390205,328.4586497,474.99302,376.3348447,381.952371,347.7699222,413.7863835,392.2101905,400.8342212,407.2210199,408.8079323,351.3232176,321.6568873,368.9726992,407.8042264,316.9629204,345.164407,-0.464485,-0.516366,-0.464485,-0.516366,-0.464485,-0.516366,-0.524602,-0.492878,-0.524602,-0.492878,-0.524602,-0.492878,-0.51555,-0.582342,-0.51555,-0.582342,-0.51555,-0.582342,-0.525631,-0.493107,-0.525631,-0.493107,-0.525631,-0.493107,-0.464485,-0.516366,-0.464485,-0.516366,-0.464485,-0.516366,-0.524602,-0.492878,-0.524602,-0.492878
2022-05-08 14:54:30.131363-07:00,322.1857818,328.271289,314.859958,461.0824121,352.1077645,335.1165169,335.6643413,413.9747249,377.5011441,385.8048001,316.6370667,471.7612511,375.5544032,363.3129664,342.701272,451.2436523,339.6474693,359.3986546,327.0271497,474.2273382,377.7099672,382.2812614,348.7382179,414.2078683,393.8547848,400.4849974,407.7488128,408.9767646,351.7971269,322.1372848,368.4715352,407.6345654,317.9181374,345.3954503,-0.45892,-0.518263,-0.45892,-0.518263,-0.45892,-0.518263,-0.520909,-0.489862,-0.520909,-0.489862,-0.520909,-0.489862,-0.51399,-0.573588,-0.51399,-0.573588,-0.51399,-0.573588,-0.522154,-0.483606,-0.522154,-0.483606,-0.522154,-0.483606,-0.45892,-0.518263,-0.45892,-0.518263,-0.45892,-0.518263,-0.520909,-0.489862,-0.520909,-0.489862
2022-05-08 14:54:30.132244-07:00,321.7715434,333.6267672,314.6912836,464.9305873,353.7644107,336.7621339,336.1215607,420.0433282,376.6607185,384.875127,318.2550072,474.3519679,374.9507651,364.1686542,342.6103363,450.547997,340.6233547,360.8335498,330.0673234,478.6014232,379.799989,382.1566797,348.6311609,418.0945054,392.8608248,402.8852026,409.165938,412.8887078,352.7034858,324.7767272,368.7644995,412.7238179,318.6667531,347.064274,-0.441609,-0.51083,-0.439013,-0.509011,-0.436409,-0.507183,-0.510858,-0.478472,-0.508906,-0.476425,-0.506947,-0.47437,-0.509389,-0.539605,-0.505452,-0.534982,-0.501474,-0.530315,-0.526558,-0.444566,-0.522858,-0.437894,-0.519101,-0.431175,-0.441609,-0.51083,-0.439013,-0.509011,-0.436409,-0.507183,-0.510858,-0.478472,-0.508906,-0.476425
2022-05-08 14:54:30.133400-07:00,320.9288335,336.4152992,317.4647151,466.5031264,353.8068911,338.8186811,338.0454885,427.0567048,376.466179,392.4959389,320.3141489,481.0968393,376.8601568,364.2519278,342.2896653,453.1453146,339.6500813,362.4257311,330.026528,480.0281501,376.3500669,384.4528147,349.6761976,419.2215492,392.9919163,403.2179972,408.9764382,415.2773063,350.8858626,326.9781078,368.9045663,414.9290123,316.0071734,354.752387,-0.409703,-0.506238,-0.394681,-0.494657,-0.379417,-0.482774,-0.490056,-0.478511,-0.485749,-0.473746,-0.481405,-0.468944,-0.498686,-0.50955,-0.487281,-0.496522,-0.475586,-0.483199,-0.520212,-0.399521,-0.503017,-0.371539,-0.484902,-0.342876,-0.409703,-0.506238,-0.394681,-0.494657,-0.379417,-0.482774,-0.490056,-0.478511,-0.485749,-0.473746
2022-05-08 14:54:30.190323-07:00,322.4414292,339.8574505,312.3344209,468.8496927,353.3279598,343.6965729,336.4555136,431.4127619,374.9688685,399.0775709,320.4971556,484.9131611,377.7284989,367.7475986,341.7332209,455.9648322,340.8469845,362.459138,328.3082251,481.0641854,378.2570958,388.1940626,348.9026497,421.8474755,394.1025244,407.480822,406.9753885,417.479995,352.2403596,334.4903646,371.0456135,419.929992,319.6864,360.9021452,-0.363372,-0.529056,-0.33716,-0.507078,-0.310299,-0.484126,-0.461912,-0.493512,-0.459276,-0.490507,-0.456626,-0.487488,-0.495844,-0.486642,-0.479738,-0.469735,-0.463142,-0.452348,-0.541767,-0.384145,-0.520792,-0.353811,-0.498599,-0.32265,-0.363372,-0.529056,-0.33716,-0.507078,-0.310299,-0.484126,-0.461912,-0.493512,-0.459276,-0.490507
2022-05-08 14:54:30.191993-07:00,323.5499432,343.5338488,312.423595,469.9159611,353.2402702,345.3205405,337.0299502,434.5516612,375.4041939,400.6122865,320.3713824,487.4580448,376.8386751,370.0367113,342.3693544,458.4380567,338.5636354,363.8615084,331.3646985,481.2878954,376.5132755,388.0744248,351.2348934,421.8770861,394.2678155,407.7831808,407.8882029,417.8848208,351.5383822,334.3925423,367.7869777,420.8118622,317.8092675,363.3860482,-0.344725,-0.534185,-0.310636,-0.504774,-0.275536,-0.47372,-0.445748,-0.480872,-0.439285,-0.473564,-0.432749,-0.466179,-0.481403,-0.471793,-0.458765,-0.448229,-0.435264,-0.423821,-0.542751,-0.369457,-0.515203,-0.331491,-0.485757,-0.292303,-0.344725,-0.534185,-0.310636,-0.504774,-0.275536,-0.47372,-0.445748,-0.480872,-0.439285,-0.473564
2022-05-08 14:54:30.192898-07:00,322.26441,342.0916948,312.0645023,469.0885445,355.761411,345.9626843,336.9494291,433.933429,375.7997475,401.2173244,321.2305436,489.5119427,375.6188413,370.1051999,341.5118398,457.1749509,340.3847935,364.5092951,330.4794703,482.0021954,377.9637347,390.0685127,349.9565125,422.9583547,394.8918223,408.9571971,406.2600024,419.4724134,353.5692711,334.9142015,368.8201152,421.095782,316.2336971,367.9779623,-0.336951,-0.541514,-0.299597,-0.508629,-0.26105,-0.47372,-0.435497,-0.484047,-0.430173,-0.477923,-0.4248,-0.471745,-0.471425,-0.47649,-0.448345,-0.451961,-0.424377,-0.426536,-0.53666,-0.367534,-0.503743,-0.32222,-0.468235,-0.275249,-0.336951,-0.541514,-0.299597,-0.508629,-0.26105,-0.47372,-0.435497,-0.484047,-0.430173,-0.477923
2022-05-08 14:54:30.220270-07:00,323.6770326,343.0744055,311.1398359,469.6956581,354.5743456,348.0181789,334.1478187,433.8344211,374.528225,401.5325188,322.0166892,489.0354101,376.1658242,372.1725729,343.9239362,457.9637728,340.5324108,364.8935455,329.6588342,481.9409079,376.6866028,391.1978129,349.0145978,421.3918258,392.872464,408.202958,406.226214,417.5561978,351.7574367,337.2282919,368.5471053,420.0657129,317.0234125,369.4635398,-0.33295,-0.545013,-0.293506,-0.510205,-0.252758,-0.473131,-0.427805,-0.483699,-0.424054,-0.479375,-0.420279,-0.475025,-0.463453,-0.478777,-0.440393,-0.454074,-0.416464,-0.428473,-0.533791,-0.371994,-0.499317,-0.324492,-0.462029,-0.275162,-0.33295,-0.545013,-0.293506,-0.510205,-0.252758,-0.473131,-0.427805,-0.483699,-0.424054,-0.479375
2022-05-08 14:54:30.310451-07:00,323.4851982,340.5260483,312.6988341,467.692247,354.0122934,346.7094244,337.4782192,432.0797378,376.2076182,400.5640747,322.3565902,488.0086657,374.8277241,369.7054245,343.2119154,456.7900691,341.2169979,363.4607037,330.576732,482.9379396,377.164309,388.5024631,350.5576749,424.0371527,395.697351,405.6174285,408.5129268,417.1410835,353.5012646,335.4698956,368.8701072,420.8784058,316.2402628,364.6193061,-0.35501,-0.53873,-0.316715,-0.505534,-0.277096,-0.470223,-0.439308,-0.47351,-0.435821,-0.469495,-0.432312,-0.465457,-0.467813,-0.477218,-0.444741,-0.451906,-0.420763,-0.425674,-0.536978,-0.375511,-0.50262,-0.326603,-0.465299,-0.275769,-0.35501,-0.53873,-0.316715,-0.505534,-0.277096,-0.470223,-0.439308,-0.47351,-0.435821,-0.469495
2022-05-08 14:54:30.639922-07:00,321.8186893,334.8114506,312.0528871,467.3060331,353.420671,341.29065,337.2883226,426.1312197,374.6149968,392.5473562,319.3810494,479.5843221,376.0093787,366.2644747,342.8055907,455.5365402,339.7099072,361.7605443,330.3514823,479.6851561,378.6431942,385.4172187,350.1233666,417.887797,394.6717877,405.5048066,408.3357398,414.7050298,350.4004803,328.084357,368.9947201,415.0745326,316.9839757,356.6430133,-0.402318,-0.529859,-0.3811,-0.513699,-0.359409,-0.496903,-0.471533,-0.474276,-0.471533,-0.474276,-0.471533,-0.474276,-0.473285,-0.505279,-0.4626,-0.493225,-0.45169,-0.480931,-0.52752,-0.410951,-0.502797,-0.372768,-0.476282,-0.333257,-0.402318,-0.529859,-0.3811,-0.513699,-0.359409,-0.496903,-0.471533,-0.474276,-0.471533,-0.474276
2022-05-08 14:54:30.641068-07:00,321.3215131,333.6982271,313.4233786,463.5254546,353.4049527,339.3731864,333.7055191,419.4331513,376.3255259,387.8428391,316.3371402,476.6618797,377.1580301,364.1711025,341.5212271,452.1159644,339.5520142,357.0953288,327.6793338,476.7474594,377.6341701,384.187478,346.922448,416.1116804,393.6682838,404.0688551,406.5555824,412.1990209,352.2296835,326.5201763,366.6881634,411.1085267,319.0452434,349.7155009,-0.424978,-0.532483,-0.42237,-0.530663,-0.419754,-0.528834,-0.499623,-0.496675,-0.499623,-0.496675,-0.499623,-0.496675,-0.48355,-0.550745,-0.48355,-0.550745,-0.48355,-0.550745,-0.525489,-0.453145,-0.515162,-0.435665,-0.504435,-0.417847,-0.424978,-0.532483,-0.42237,-0.530663,-0.419754,-0.528834,-0.499623,-0.496675,-0.499623,-0.496675
2022-05-08 14:54:30.642647-07:00,321.0880349,331.1742693,310.3298426,461.6459476,354.5663684,339.2869144,332.4292698,417.0143989,380.0307043,387.5352127,315.9031822,470.3864439,375.5953384,363.9837687,341.0276764,450.3789153,340.0714876,358.7930753,327.2388315,474.5471417,379.677523,381.5989506,346.7013276,414.6284421,393.2237892,402.9901785,406.1642537,408.7775375,354.2756767,323.6149625,364.5504314,409.393994,320.4724031,349.2541242,-0.436069,-0.53741,-0.436069,-0.53741,-0.436069,-0.53741,-0.514448,-0.507566,-0.514448,-0.507566,-0.514448,-0.507566,-0.502192,-0.572066,-0.502192,-0.572066,-0.502192,-0.572066,-0.532099,-0.467131,-0.529935,-0.46343,-0.527751,-0.459713,-0.436069,-0.53741,-0.436069,-0.53741,-0.436069,-0.53741,-0.514448,-0.507566,-0.514448,-0.507566
2022-05-08 14:54:30.643876-07:00,322.5681532,332.6178668,310.0732561,460.9528871,352.5437618,335.7936854,333.0992131,417.1480223,376.4554745,386.5940556,314.3169786,469.8667466,376.6599324,362.8138843,340.3645038,447.8163498,342.2950772,357.7009511,328.5678998,476.0609613,376.7381234,380.3227559,346.6593207,413.7521995,391.9513371,402.6490767,406.6948946,409.7411806,354.1786119,322.3050069,365.335696,407.1634352,320.3284036,346.2181205,-0.444567,-0.542401,-0.444567,-0.542401,-0.444567,-0.542401,-0.521912,-0.516884,-0.521912,-0.516884,-0.521912,-0.516884,-0.512182,-0.589902,-0.512182,-0.589902,-0.512182,-0.589902,-0.537497,-0.487197,-0.537497,-0.487197,-0.537497,-0.487197,-0.444567,-0.542401,-0.444567,-0.542401,-0.444567,-0.542401,-0.521912,-0.516884,-0.521912,-0.516884
