Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,PinkyMCPY,PinkyMCPZ,PinkyPIPZ,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPZ,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPZ,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPZ,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-08 14:39:54.691773-07:00,341.3276137,315.4408272,330.1574345,384.2573672,342.9009098,371.2298516,367.5666604,342.6944323,332.8797671,338.9946273,312.5290213,331.1544217,391.7114627,345.9618773,392.255506,389.6366307,357.2632663,349.159924,370.6157733,342.4283899,343.2370195,326.5430324,328.970726,375.1650716,449.5323534,336.2951565,381.1231867,346.1638766,495.0631011,-0.420065,-0.577656,-0.577656,-0.577656,-0.496838,-0.49298,-0.49298,-0.49298,-0.472318,-0.497602,-0.490506,-0.483314,-0.542054,-0.38973,-0.329893,-0.266788,-0.456797,-0.545316,-0.608685,-0.517642,-0.520623,-0.500185,-0.484029,-0.522305,0.492674
2022-05-08 14:39:54.752336-07:00,342.9543649,315.3581645,330.4696417,385.2865889,343.040397,371.4961288,368.0460914,342.7577795,332.7642595,337.9299952,314.8257456,331.9695432,390.7480151,345.610647,392.3717155,387.4647721,356.4253843,349.2354734,370.9078397,341.9876354,342.9989567,327.4550961,329.5895315,375.5477412,448.3412489,334.3180314,382.360881,342.5958005,494.3810786,-0.419631,-0.577919,-0.577919,-0.577919,-0.496318,-0.493103,-0.493103,-0.493103,-0.471655,-0.497607,-0.49049,-0.483276,-0.541334,-0.389914,-0.330024,-0.266867,-0.456232,-0.545723,-0.608169,-0.518111,-0.521131,-0.500541,-0.483314,-0.522237,0.493087
2022-05-08 14:39:54.841662-07:00,343.6739081,314.8819068,330.7776831,384.485852,341.6308259,370.2377495,367.5925205,343.8751553,332.2109081,337.5460899,313.9635202,331.127765,391.1666828,346.3935716,393.3418335,388.4095289,355.3234368,347.0374722,371.8346812,341.7972613,344.1112902,327.2477076,329.2474055,374.1932912,448.6406399,335.2802375,382.8570938,344.0405137,494.4069852,-0.419925,-0.577966,-0.577966,-0.577966,-0.496539,-0.493119,-0.493119,-0.493119,-0.471772,-0.4975,-0.490392,-0.483188,-0.541303,-0.389883,-0.329962,-0.26677,-0.456098,-0.545411,-0.608084,-0.517705,-0.520681,-0.500583,-0.483402,-0.522077,0.493128
2022-05-08 14:39:54.902255-07:00,342.3144468,314.1513474,329.6941472,385.5522398,340.9462998,370.7287358,369.055478,341.7025867,334.1993108,338.5763681,313.892954,330.3657462,393.3259828,344.747895,393.5916685,389.1290099,354.7348953,349.2177951,371.4125799,342.3362302,343.8567438,327.5413792,329.0890764,375.2427707,450.1258045,335.6090832,380.6350707,343.3842015,495.724033,-0.420013,-0.578458,-0.578458,-0.578458,-0.496592,-0.493562,-0.493562,-0.493562,-0.471966,-0.498117,-0.491032,-0.483852,-0.541653,-0.390375,-0.330512,-0.267371,-0.456744,-0.545636,-0.60861,-0.517933,-0.520905,-0.50049,-0.483553,-0.522645,0.492472
2022-05-08 14:39:54.932435-07:00,341.9898679,313.9211135,329.6994249,386.1386974,341.6999908,371.5459492,368.9175828,343.9133155,334.1023523,338.4109839,311.6844703,331.0488212,392.0886763,345.5564039,392.302491,388.5966947,356.3735647,347.4797926,370.3280306,340.9072912,344.6919262,325.7895057,328.7363284,375.9076161,447.9735741,336.4159677,382.0292092,343.7323593,494.5028977,-0.419776,-0.578876,-0.578876,-0.578876,-0.496462,-0.494073,-0.494073,-0.494073,-0.471845,-0.498581,-0.491414,-0.484149,-0.541565,-0.390795,-0.330819,-0.267544,-0.457262,-0.5452,-0.609053,-0.51682,-0.519529,-0.500563,-0.483538,-0.523292,0.491725
2022-05-08 14:39:55.021711-07:00,342.6979921,313.446847,330.7275737,383.4590346,341.5526956,370.3027207,368.6989573,342.7557761,332.8766963,337.3709813,312.6415994,332.1807836,392.366122,345.564096,392.3963217,387.35075,355.6735312,348.0591555,370.4501454,342.2408737,343.2734001,327.8801068,329.1725151,375.7925149,448.3775134,333.9821969,383.2619367,344.9164152,494.7078417,-0.419549,-0.579056,-0.579056,-0.579056,-0.49627,-0.494347,-0.494347,-0.494347,-0.471588,-0.498801,-0.491582,-0.484263,-0.541321,-0.391097,-0.331087,-0.267773,-0.457165,-0.546316,-0.608895,-0.518615,-0.5216,-0.500622,-0.483352,-0.52356,0.491562
2022-05-08 14:39:55.081870-07:00,340.639839,314.9793147,331.4408189,384.3621154,342.1501218,370.9542214,368.6149348,341.005002,333.1216649,336.3287565,313.720204,330.9702464,389.3730003,344.0857445,391.6817145,387.7242165,356.1665591,346.810826,371.2111544,342.9886726,343.4604672,325.6657266,327.4923382,376.4790289,448.9423709,336.6156521,381.9072616,344.2443709,494.5304578,-0.419533,-0.578736,-0.578736,-0.578736,-0.496055,-0.493895,-0.493895,-0.493895,-0.471576,-0.49857,-0.491357,-0.484046,-0.541229,-0.390803,-0.330732,-0.267355,-0.45677,-0.545944,-0.608593,-0.518135,-0.521075,-0.500686,-0.48333,-0.523315,0.49178
2022-05-08 14:39:55.083803-07:00,343.0865837,314.0334165,328.4992055,386.3951367,342.8073336,371.953913,369.4293231,342.1135708,333.4847103,337.2759699,315.2036862,329.4749384,390.9444488,344.5575014,391.1887725,388.5009417,355.3156664,348.756279,372.6413255,342.2584109,342.8268865,326.4002205,328.5577376,375.318744,448.2915788,335.5102322,382.8565157,344.4315684,494.9773552,-0.419513,-0.578583,-0.578583,-0.578583,-0.496089,-0.493695,-0.493695,-0.493695,-0.471512,-0.498363,-0.491144,-0.483827,-0.541111,-0.390697,-0.330634,-0.267271,-0.456845,-0.545472,-0.608678,-0.517183,-0.519933,-0.500819,-0.483192,-0.523034,0.492079
2022-05-08 14:39:55.084436-07:00,341.0596652,313.4813439,329.1459899,385.3817663,341.0855892,370.5228684,366.4160239,344.6673526,333.8633955,338.6320725,313.5929888,330.9034721,392.5454111,345.807042,392.3497344,387.7397592,356.6274524,346.9572149,372.1537552,342.0729913,344.4863237,325.5422611,331.429069,375.1919139,447.5457039,335.4241476,381.5972635,344.333437,495.232849,-0.41936,-0.578883,-0.578883,-0.578883,-0.495947,-0.493969,-0.493969,-0.493969,-0.471417,-0.498718,-0.491486,-0.484154,-0.541063,-0.391004,-0.330914,-0.267515,-0.456826,-0.545953,-0.608608,-0.517687,-0.520437,-0.50094,-0.483042,-0.52337,0.491744
2022-05-08 14:39:55.172073-07:00,342.1457909,314.7283137,331.3426789,384.2508717,342.2024948,371.7607817,369.8381064,342.5142949,333.234443,336.70604,314.2534882,332.3297963,393.7694062,344.4553796,391.5802447,389.3189424,356.6956641,346.7421754,370.0981742,342.6283348,344.4720047,325.4597864,327.9486888,376.1783413,447.6087258,335.7602607,381.3624433,343.9234349,495.9559789,-0.419282,-0.579023,-0.579023,-0.579023,-0.495872,-0.494238,-0.494238,-0.494238,-0.471412,-0.498942,-0.491689,-0.484335,-0.541062,-0.391217,-0.331079,-0.267623,-0.456982,-0.546638,-0.6087,-0.518882,-0.521833,-0.500817,-0.483095,-0.523629,0.491544
