,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
10,-0.575288,-0.359262,-0.537963,0.50057,-0.575288,-0.359262,-0.537963,0.50057,-0.575288,-0.359262,-0.537963,0.50057,-0.470705,-0.462409,-0.502878,0.558326,-0.470705,-0.462409,-0.502878,0.558326,-0.470705,-0.462409,-0.502878,0.558326,-0.466864,-0.438271,-0.502605,0.580815,-0.466864,-0.438271,-0.502605,0.580815,-0.466864,-0.438271,-0.502605,0.580815,-0.397157,-0.509591,-0.39478,0.653247,-0.397157,-0.509591,-0.39478,0.653247,-0.397157,-0.509591,-0.39478,0.653247,0.080883,-0.346069,-0.537864,0.764458,0.004332,-0.512519,-0.527797,0.677301,0.028063,-0.511768,-0.558598,0.65213,-0.466092,-0.434382,-0.502758,0.584213
11,-0.575271,-0.359547,-0.537785,0.500576,-0.575271,-0.359547,-0.537785,0.500576,-0.575271,-0.359547,-0.537785,0.500576,-0.470687,-0.462671,-0.502649,0.558331,-0.470687,-0.462671,-0.502649,0.558331,-0.470687,-0.462671,-0.502649,0.558331,-0.466916,-0.438484,-0.502297,0.580879,-0.466916,-0.438484,-0.502297,0.580879,-0.466916,-0.438484,-0.502297,0.580879,-0.397185,-0.50983,-0.394468,0.653232,-0.397189,-0.509827,-0.394462,0.653236,-0.397193,-0.509824,-0.394457,0.653239,0.080849,-0.346132,-0.537466,0.764713,0.004379,-0.512615,-0.527384,0.677549,0.028107,-0.511862,-0.558188,0.652406,-0.466051,-0.434632,-0.502565,0.584226
12,-0.575363,-0.359559,-0.537632,0.500627,-0.575363,-0.359559,-0.537632,0.500627,-0.575363,-0.359559,-0.537632,0.500627,-0.470927,-0.462565,-0.502297,0.558533,-0.470927,-0.462565,-0.502297,0.558533,-0.470927,-0.462565,-0.502297,0.558533,-0.467097,-0.438468,-0.502037,0.58097,-0.467097,-0.438468,-0.502037,0.58097,-0.467097,-0.438468,-0.502037,0.58097,-0.397332,-0.509771,-0.394215,0.653342,-0.397357,-0.509752,-0.394183,0.653361,-0.397382,-0.509732,-0.39415,0.653381,0.080665,-0.345884,-0.537045,0.765141,0.004173,-0.512439,-0.526778,0.678155,0.027836,-0.5117,-0.557537,0.653101,-0.466146,-0.434615,-0.502405,0.5843
13,-0.575453,-0.359372,-0.537702,0.500582,-0.575453,-0.359372,-0.537702,0.500582,-0.575453,-0.359372,-0.537702,0.500582,-0.471054,-0.462315,-0.502356,0.55858,-0.471054,-0.462315,-0.502356,0.55858,-0.471054,-0.462315,-0.502356,0.55858,-0.467069,-0.438207,-0.502267,0.58099,-0.467069,-0.438207,-0.502267,0.58099,-0.467069,-0.438207,-0.502267,0.58099,-0.397314,-0.50951,-0.394469,0.653403,-0.397316,-0.509509,-0.394467,0.653404,-0.397317,-0.509507,-0.394465,0.653405,0.0807,-0.345601,-0.537164,0.765181,0.004164,-0.512176,-0.526884,0.678271,0.027802,-0.511438,-0.557632,0.653226,-0.466205,-0.434423,-0.502548,0.584273
14,-0.575437,-0.359686,-0.537719,0.500357,-0.575437,-0.359686,-0.537719,0.500357,-0.575437,-0.359686,-0.537719,0.500357,-0.471014,-0.463004,-0.502428,0.557977,-0.471014,-0.463004,-0.502428,0.557977,-0.471014,-0.463004,-0.502428,0.557977,-0.467178,-0.438625,-0.502132,0.580704,-0.467178,-0.438625,-0.502132,0.580704,-0.467178,-0.438625,-0.502132,0.580704,-0.397478,-0.509878,-0.394268,0.653137,-0.397478,-0.509878,-0.394268,0.653137,-0.397478,-0.509878,-0.394268,0.653137,0.080593,-0.34592,-0.536945,0.765202,0.004098,-0.512484,-0.526629,0.678237,0.027741,-0.511749,-0.557363,0.653215,-0.466282,-0.434809,-0.502445,0.584013
15,-0.575345,-0.359565,-0.538027,0.500219,-0.575345,-0.359565,-0.538027,0.500219,-0.575345,-0.359565,-0.538027,0.500219,-0.470879,-0.462854,-0.502807,0.557874,-0.470879,-0.462854,-0.502807,0.557874,-0.470879,-0.462854,-0.502807,0.557874,-0.467114,-0.438451,-0.502415,0.580641,-0.467114,-0.438451,-0.502415,0.580641,-0.467114,-0.438451,-0.502415,0.580641,-0.397352,-0.509877,-0.394706,0.65295,-0.397352,-0.509877,-0.394706,0.65295,-0.397352,-0.509877,-0.394706,0.65295,0.080738,-0.345863,-0.537177,0.76505,0.00416,-0.512408,-0.526849,0.678123,0.027785,-0.511671,-0.55756,0.653107,-0.466246,-0.434711,-0.50271,0.583888
16,-0.575314,-0.35984,-0.537988,0.500097,-0.575314,-0.35984,-0.537988,0.500097,-0.575314,-0.35984,-0.537988,0.500097,-0.470914,-0.463089,-0.502647,0.557795,-0.470914,-0.463089,-0.502647,0.557795,-0.470914,-0.463089,-0.502647,0.557795,-0.467044,-0.438764,-0.5024,0.580474,-0.467044,-0.438764,-0.5024,0.580474,-0.467044,-0.438764,-0.5024,0.580474,-0.39738,-0.510153,-0.39456,0.652807,-0.39738,-0.510153,-0.39456,0.652807,-0.39738,-0.510153,-0.39456,0.652807,0.080622,-0.345964,-0.536835,0.765256,0.004015,-0.512533,-0.526346,0.67842,0.027594,-0.511806,-0.557004,0.653483,-0.466271,-0.434914,-0.502566,0.583839
17,-0.575379,-0.359583,-0.538284,0.49989,-0.575379,-0.359583,-0.538284,0.49989,-0.575379,-0.359583,-0.538284,0.49989,-0.471071,-0.462821,-0.502902,0.557654,-0.471071,-0.462821,-0.502902,0.557654,-0.471071,-0.462821,-0.502902,0.557654,-0.467161,-0.438483,-0.502688,0.580343,-0.467161,-0.438483,-0.502688,0.580343,-0.467161,-0.438483,-0.502688,0.580343,-0.397504,-0.509893,-0.3949,0.652728,-0.397504,-0.509893,-0.3949,0.652728,-0.397504,-0.509893,-0.3949,0.652728,0.080699,-0.345718,-0.537215,0.765092,0.003971,-0.512277,-0.526693,0.678344,0.027523,-0.511552,-0.557328,0.653408,-0.466363,-0.434649,-0.502885,0.583688
18,-0.575054,-0.360163,-0.538358,0.499766,-0.575054,-0.360163,-0.538358,0.499766,-0.575054,-0.360163,-0.538358,0.499766,-0.470857,-0.463313,-0.50273,0.557582,-0.470857,-0.463313,-0.50273,0.557582,-0.470857,-0.463313,-0.50273,0.557582,-0.467006,-0.439091,-0.50248,0.580189,-0.467006,-0.439091,-0.50248,0.580189,-0.467006,-0.439091,-0.50248,0.580189,-0.397274,-0.510772,-0.394799,0.652242,-0.397274,-0.510772,-0.394799,0.652242,-0.397274,-0.510772,-0.394799,0.652242,0.080911,-0.346191,-0.536487,0.765367,0.004136,-0.512766,-0.525741,0.678713,0.027626,-0.512038,-0.556286,0.653912,-0.466009,-0.435269,-0.502908,0.58349
19,-0.575186,-0.360202,-0.53823,0.499723,-0.575186,-0.360202,-0.53823,0.499723,-0.575186,-0.360202,-0.53823,0.499723,-0.471085,-0.463452,-0.502518,0.557465,-0.471085,-0.463452,-0.502518,0.557465,-0.471085,-0.463452,-0.502518,0.557465,-0.467097,-0.439285,-0.50244,0.580002,-0.467097,-0.439285,-0.50244,0.580002,-0.467097,-0.439285,-0.50244,0.580002,-0.397442,-0.511076,-0.394671,0.651979,-0.397442,-0.511076,-0.394671,0.651979,-0.397442,-0.511076,-0.394671,0.651979,0.080673,-0.346204,-0.536378,0.765462,0.003873,-0.512793,-0.525514,0.678869,0.027326,-0.512079,-0.556018,0.654119,-0.466145,-0.435225,-0.502773,0.58353
20,-0.575523,-0.359708,-0.537613,0.500356,-0.575523,-0.359708,-0.537613,0.500356,-0.575523,-0.359708,-0.537613,0.500356,-0.471159,-0.46296,-0.50225,0.558052,-0.471159,-0.46296,-0.50225,0.558052,-0.471159,-0.46296,-0.50225,0.558052,-0.467169,-0.438969,-0.502207,0.580386,-0.467169,-0.438969,-0.502207,0.580386,-0.467169,-0.438969,-0.502207,0.580386,-0.397482,-0.510705,-0.394418,0.652397,-0.397547,-0.510655,-0.394335,0.652447,-0.397612,-0.510605,-0.394253,0.652497,0.080737,-0.345737,-0.536305,0.765718,0.003914,-0.512384,-0.52541,0.679258,0.027331,-0.511669,-0.55591,0.654531,-0.46613,-0.435011,-0.502658,0.583801
21,-0.576098,-0.359114,-0.536629,0.501176,-0.576098,-0.359114,-0.536629,0.501176,-0.576098,-0.359114,-0.536629,0.501176,-0.471457,-0.462705,-0.501699,0.558507,-0.471457,-0.462705,-0.501699,0.558507,-0.471457,-0.462705,-0.501699,0.558507,-0.467378,-0.438941,-0.501811,0.580581,-0.467378,-0.438941,-0.501811,0.580581,-0.467378,-0.438941,-0.501811,0.580581,-0.397727,-0.51062,-0.3939,0.652628,-0.397809,-0.510556,-0.393794,0.652692,-0.397892,-0.510491,-0.393688,0.652756,0.080489,-0.345427,-0.536185,0.765968,0.003672,-0.512125,-0.52521,0.679609,0.027056,-0.511423,-0.555699,0.654915,-0.466313,-0.434851,-0.502269,0.584108
22,-0.576826,-0.357827,-0.53559,0.50237,-0.576826,-0.357827,-0.53559,0.50237,-0.576826,-0.357827,-0.53559,0.50237,-0.47151,-0.462061,-0.501707,0.558988,-0.47151,-0.462061,-0.501707,0.558988,-0.47151,-0.462061,-0.501707,0.558988,-0.467241,-0.438602,-0.502087,0.580709,-0.467241,-0.438602,-0.502087,0.580709,-0.467241,-0.438602,-0.502087,0.580709,-0.397715,-0.510428,-0.394057,0.652691,-0.397725,-0.51042,-0.394044,0.652699,-0.397735,-0.510412,-0.394031,0.652707,0.080475,-0.345163,-0.536452,0.765902,0.0036,-0.511864,-0.525476,0.679601,0.02697,-0.511166,-0.555961,0.654897,-0.466355,-0.434487,-0.502332,0.584291
23,-0.576528,-0.358375,-0.535404,0.502519,-0.576528,-0.358375,-0.535404,0.502519,-0.576528,-0.358375,-0.535404,0.502519,-0.471208,-0.462642,-0.501425,0.559016,-0.471208,-0.462642,-0.501425,0.559016,-0.471208,-0.462642,-0.501425,0.559016,-0.466922,-0.439205,-0.501832,0.58073,-0.466922,-0.439205,-0.501832,0.58073,-0.466922,-0.439205,-0.501832,0.58073,-0.397368,-0.511176,-0.3938,0.652472,-0.397412,-0.511141,-0.393743,0.652506,-0.397457,-0.511107,-0.393687,0.65254,0.080968,-0.345719,-0.535981,0.765929,0.004142,-0.512395,-0.525044,0.679532,0.027519,-0.511672,-0.555506,0.654865,-0.465815,-0.435162,-0.502345,0.584209
24,-0.576641,-0.358474,-0.535441,0.502279,-0.576641,-0.358474,-0.535441,0.502279,-0.576641,-0.358474,-0.535441,0.502279,-0.471382,-0.462396,-0.50136,0.55913,-0.471382,-0.462396,-0.50136,0.55913,-0.471382,-0.462396,-0.50136,0.55913,-0.467065,-0.439051,-0.501819,0.580743,-0.467065,-0.439051,-0.501819,0.580743,-0.467065,-0.439051,-0.501819,0.580743,-0.397559,-0.51113,-0.393747,0.652423,-0.39765,-0.511059,-0.393631,0.652494,-0.397742,-0.510988,-0.393514,0.652564,0.080977,-0.345659,-0.536058,0.765901,0.004009,-0.512335,-0.524959,0.679643,0.027328,-0.511622,-0.555354,0.655041,-0.465822,-0.435043,-0.502494,0.584164
25,-0.576497,-0.358751,-0.535491,0.502194,-0.576497,-0.358751,-0.535491,0.502194,-0.576497,-0.358751,-0.535491,0.502194,-0.471248,-0.462578,-0.501354,0.559098,-0.471248,-0.462578,-0.501354,0.559098,-0.471248,-0.462578,-0.501354,0.559098,-0.466931,-0.439167,-0.501791,0.580787,-0.466931,-0.439167,-0.501791,0.580787,-0.466931,-0.439167,-0.501791,0.580787,-0.397507,-0.511281,-0.393581,0.652437,-0.39753,-0.511263,-0.393551,0.652455,-0.397554,-0.511245,-0.393521,0.652473,0.081223,-0.34536,-0.53613,0.76596,0.004038,-0.51206,-0.524823,0.679956,0.027264,-0.511349,-0.555129,0.655447,-0.465705,-0.434991,-0.502414,0.584365
26,-0.576503,-0.358377,-0.535597,0.502341,-0.576503,-0.358377,-0.535597,0.502341,-0.576503,-0.358377,-0.535597,0.502341,-0.471269,-0.462269,-0.501499,0.559207,-0.471269,-0.462269,-0.501499,0.559207,-0.471269,-0.462269,-0.501499,0.559207,-0.466866,-0.438833,-0.502021,0.580893,-0.466866,-0.438833,-0.502021,0.580893,-0.466866,-0.438833,-0.502021,0.580893,-0.3974,-0.511253,-0.393943,0.652306,-0.3974,-0.511253,-0.393943,0.652306,-0.3974,-0.511253,-0.393943,0.652306,0.081255,-0.345219,-0.536449,0.765796,0.003885,-0.511902,-0.524995,0.679942,0.027065,-0.511201,-0.555251,0.655467,-0.465735,-0.434726,-0.502546,0.584425
27,-0.576328,-0.359099,-0.535544,0.502082,-0.576328,-0.359099,-0.535544,0.502082,-0.576328,-0.359099,-0.535544,0.502082,-0.471133,-0.46288,-0.50128,0.559012,-0.471133,-0.46288,-0.50128,0.559012,-0.471133,-0.46288,-0.50128,0.559012,-0.466845,-0.439481,-0.50169,0.580706,-0.466845,-0.439481,-0.50169,0.580706,-0.466845,-0.439481,-0.50169,0.580706,-0.397459,-0.511645,-0.39341,0.652283,-0.397514,-0.511602,-0.39334,0.652326,-0.397569,-0.511559,-0.39327,0.652368,0.081292,-0.345342,-0.535962,0.766078,0.003797,-0.512061,-0.524213,0.680427,0.026895,-0.511368,-0.554376,0.656084,-0.465651,-0.435163,-0.50225,0.584421
28,-0.576552,-0.358558,-0.535444,0.502319,-0.576552,-0.358558,-0.535444,0.502319,-0.576552,-0.358558,-0.535444,0.502319,-0.471376,-0.462284,-0.501231,0.559344,-0.471376,-0.462284,-0.501231,0.559344,-0.471376,-0.462284,-0.501231,0.559344,-0.467012,-0.438891,-0.50172,0.580992,-0.467012,-0.438891,-0.50172,0.580992,-0.467012,-0.438891,-0.50172,0.580992,-0.39755,-0.511097,-0.393551,0.652573,-0.39762,-0.511042,-0.393461,0.652628,-0.397691,-0.510987,-0.39337,0.652682,0.08127,-0.344937,-0.536348,0.765993,0.003685,-0.511663,-0.524587,0.680438,0.026767,-0.510976,-0.554753,0.656077,-0.465769,-0.434704,-0.50236,0.584574
29,-0.576781,-0.358651,-0.535073,0.502384,-0.576781,-0.358651,-0.535073,0.502384,-0.576781,-0.358651,-0.535073,0.502384,-0.471572,-0.462441,-0.500895,0.55935,-0.471572,-0.462441,-0.500895,0.55935,-0.471572,-0.462441,-0.500895,0.55935,-0.467204,-0.439167,-0.50143,0.580878,-0.467204,-0.439167,-0.50143,0.580878,-0.467204,-0.439167,-0.50143,0.580878,-0.397776,-0.51133,-0.393194,0.652468,-0.397876,-0.511253,-0.393066,0.652544,-0.397975,-0.511176,-0.392939,0.652621,0.081007,-0.345215,-0.535992,0.766144,0.003422,-0.51195,-0.524066,0.680625,0.02648,-0.511276,-0.554193,0.656327,-0.465876,-0.434966,-0.502168,0.584459
30,-0.578032,-0.356532,-0.533957,0.50364,-0.578032,-0.356532,-0.533957,0.50364,-0.578032,-0.356532,-0.533957,0.50364,-0.472442,-0.461162,-0.500672,0.559871,-0.472442,-0.461162,-0.500672,0.559871,-0.472442,-0.461162,-0.500672,0.559871,-0.467881,-0.438252,-0.501499,0.580966,-0.467881,-0.438252,-0.501499,0.580966,-0.467881,-0.438252,-0.501499,0.580966,-0.39832,-0.510486,-0.393494,0.652616,-0.398426,-0.510404,-0.393359,0.652697,-0.398532,-0.510321,-0.393223,0.652779,0.080661,-0.344639,-0.536935,0.76578,0.002941,-0.511351,-0.525021,0.680341,0.026001,-0.510698,-0.555172,0.655969,-0.466396,-0.434092,-0.502423,0.584475
31,-0.579131,-0.355562,-0.532451,0.504657,-0.579131,-0.355562,-0.532451,0.504657,-0.579131,-0.355562,-0.532451,0.504657,-0.473066,-0.460939,-0.49999,0.560138,-0.473066,-0.460939,-0.49999,0.560138,-0.473066,-0.460939,-0.49999,0.560138,-0.468655,-0.438527,-0.500763,0.58077,-0.468655,-0.438527,-0.500763,0.58077,-0.468655,-0.438527,-0.500763,0.58077,-0.399137,-0.510469,-0.392583,0.652679,-0.39945,-0.510224,-0.392183,0.652919,-0.399763,-0.509979,-0.391783,0.653159,0.080123,-0.344711,-0.536527,0.76609,0.00236,-0.511466,-0.524315,0.680802,0.025357,-0.510842,-0.554399,0.656536,-0.466703,-0.434114,-0.502181,0.584421
32,-0.583832,-0.350937,-0.526305,0.508907,-0.584477,-0.349861,-0.525367,0.509876,-0.58512,-0.348784,-0.524427,0.510843,-0.476161,-0.459244,-0.49716,0.561425,-0.476161,-0.459244,-0.49716,0.561425,-0.476161,-0.459244,-0.49716,0.561425,-0.472055,-0.437874,-0.497806,0.581051,-0.472055,-0.437874,-0.497806,0.581051,-0.472055,-0.437874,-0.497806,0.581051,-0.40208,-0.508818,-0.389745,0.653862,-0.4041,-0.507215,-0.387143,0.655406,-0.406113,-0.505605,-0.384534,0.656939,0.079686,-0.344746,-0.536531,0.766117,0.00169,-0.511504,-0.52391,0.681087,0.024571,-0.510916,-0.553854,0.656968,-0.466875,-0.43346,-0.502972,0.584089
33,-0.590021,-0.34053,-0.51624,0.519049,-0.594067,-0.33342,-0.509969,0.525211,-0.598028,-0.326262,-0.503626,0.531297,-0.482217,-0.451465,-0.489329,0.569388,-0.482796,-0.450846,-0.488598,0.570016,-0.483374,-0.450226,-0.487867,0.570642,-0.477216,-0.432626,-0.491627,0.586005,-0.477696,-0.432095,-0.490975,0.586552,-0.478177,-0.431563,-0.490322,0.587098,-0.404746,-0.504178,-0.386382,0.657795,-0.409872,-0.500019,-0.379646,0.661705,-0.414956,-0.495809,-0.372871,0.665547,0.080979,-0.343918,-0.538285,0.765122,0.002679,-0.510573,-0.526064,0.680121,0.025632,-0.509936,-0.556111,0.655781,-0.466125,-0.432041,-0.504537,0.584389
