Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,PinkyMCPY,PinkyMCPZ,PinkyPIPZ,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPZ,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPZ,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPZ,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-23 14:58:40.510672-07:00,374.2529313,302.6052454,326.9514104,323.9839958,381.9884214,332.2427421,314.6989812,365.0872678,341.955782,358.3970485,367.2985229,350.5398155,355.4392922,319.1668311,343.8384327,381.3720067,355.8711674,310.0352445,341.7648362,316.1342188,373.4189846,352.8197526,307.9444981,346.9623097,334.8326831,383.1981097,321.2837627,330.303852,380.7172495,-0.420065,-0.577656,-0.577656,-0.577656,-0.496838,-0.49298,-0.49298,-0.49298,-0.472318,-0.497602,-0.490506,-0.483314,-0.542054,-0.38973,-0.329893,-0.266788,-0.456797,-0.545316,-0.608685,-0.517642,-0.520623,-0.500185,-0.484029,-0.522305,0.492674
2022-05-23 14:58:40.511888-07:00,373.9596662,302.7831156,325.7162017,322.089793,381.540983,331.931578,314.5659516,366.6447379,341.3444901,358.3338314,367.6073039,351.6718958,355.3189801,318.6768966,343.2639653,378.4235837,355.7756684,309.2059973,340.523371,315.9747548,371.9010417,351.6469553,308.0199329,347.6972086,334.009057,382.7493904,321.5245495,331.3129505,379.3420515,-0.419631,-0.577919,-0.577919,-0.577919,-0.496318,-0.493103,-0.493103,-0.493103,-0.471655,-0.497607,-0.49049,-0.483276,-0.541334,-0.389914,-0.330024,-0.266867,-0.456232,-0.545723,-0.608169,-0.518111,-0.521131,-0.500541,-0.483314,-0.522237,0.493087
2022-05-23 14:58:40.512989-07:00,372.5605604,304.8163951,324.8132962,324.3050286,383.2770934,331.7753887,313.6767739,367.0044712,342.0429639,358.922759,366.5409842,351.2596117,355.8590876,317.9197046,342.992411,380.8416448,357.3114598,309.4230259,339.9900652,317.4838115,371.7012023,351.9465629,306.1598398,344.9976998,334.7698182,380.7166985,322.5620586,331.8775418,379.7785582,-0.419925,-0.577966,-0.577966,-0.577966,-0.496539,-0.493119,-0.493119,-0.493119,-0.471772,-0.4975,-0.490392,-0.483188,-0.541303,-0.389883,-0.329962,-0.26677,-0.456098,-0.545411,-0.608084,-0.517705,-0.520681,-0.500583,-0.483402,-0.522077,0.493128
2022-05-23 14:58:40.514106-07:00,372.5391857,302.9279452,326.8454274,322.0505877,381.7403458,333.8819026,314.5201021,366.3648759,341.2024498,359.1365978,367.4423266,350.5029325,354.6702696,319.2981486,342.9833754,380.8803512,355.8471874,310.4435005,340.3991902,317.1179614,372.4240714,352.8188465,305.7008097,345.4183179,334.2070407,384.2054887,322.5353806,330.3925076,379.4800762,-0.420013,-0.578458,-0.578458,-0.578458,-0.496592,-0.493562,-0.493562,-0.493562,-0.471966,-0.498117,-0.491032,-0.483852,-0.541653,-0.390375,-0.330512,-0.267371,-0.456744,-0.545636,-0.60861,-0.517933,-0.520905,-0.50049,-0.483553,-0.522645,0.492472
2022-05-23 14:58:40.570199-07:00,373.1517756,303.2835846,326.1809211,322.7422304,383.1193657,332.5146207,313.5379786,363.9784702,341.5279836,359.9314479,367.3269996,351.8785724,355.4693684,320.0591493,342.7963764,380.3626496,357.0863415,310.7952625,340.0753335,316.1320703,372.4628999,351.6049787,307.5637755,346.4091266,335.3791678,382.5659383,320.9635369,331.4749936,378.9216863,-0.419776,-0.578876,-0.578876,-0.578876,-0.496462,-0.494073,-0.494073,-0.494073,-0.471845,-0.498581,-0.491414,-0.484149,-0.541565,-0.390795,-0.330819,-0.267544,-0.457262,-0.5452,-0.609053,-0.51682,-0.519529,-0.500563,-0.483538,-0.523292,0.491725
2022-05-23 14:58:40.600686-07:00,374.9801487,301.1153879,325.5537303,324.2776243,383.7181677,333.3160042,313.7663788,365.6831304,341.6431743,358.0478519,366.9672936,349.7751601,356.1975943,318.9502153,341.9712625,380.8709703,356.2118946,309.4014181,340.2320716,315.4283017,373.0440087,352.1441568,306.9054241,345.6627679,334.9585748,381.2193577,321.1795248,330.7774382,380.2462071,-0.419549,-0.579056,-0.579056,-0.579056,-0.49627,-0.494347,-0.494347,-0.494347,-0.471588,-0.498801,-0.491582,-0.484263,-0.541321,-0.391097,-0.331087,-0.267773,-0.457165,-0.546316,-0.608895,-0.518615,-0.5216,-0.500622,-0.483352,-0.52356,0.491562
2022-05-23 14:58:40.661512-07:00,373.7382172,303.517612,326.5591315,323.1394015,383.6652295,332.4842418,311.6730535,365.7551038,343.3329128,358.2670848,368.5906751,350.5943205,354.0139684,319.7651865,342.4792793,379.7971276,355.9292815,309.7619621,340.211532,318.3276587,372.7168487,353.0934714,307.1296677,346.2968765,334.5145722,381.7624158,321.584839,331.2493155,379.6722401,-0.419533,-0.578736,-0.578736,-0.578736,-0.496055,-0.493895,-0.493895,-0.493895,-0.471576,-0.49857,-0.491357,-0.484046,-0.541229,-0.390803,-0.330732,-0.267355,-0.45677,-0.545944,-0.608593,-0.518135,-0.521075,-0.500686,-0.48333,-0.523315,0.49178
2022-05-23 14:58:40.691237-07:00,373.5972659,302.5264871,327.2912134,324.4678282,384.7574574,330.9656236,314.238078,365.5974373,341.6789673,360.3853159,367.1255927,350.9570547,355.9692167,318.3559853,341.0526444,379.5227192,356.9740278,308.7355731,339.1823537,318.1721579,374.1436698,352.6882696,307.8640479,346.7174896,334.5645129,382.2907364,321.6412394,330.855707,379.8488739,-0.419513,-0.578583,-0.578583,-0.578583,-0.496089,-0.493695,-0.493695,-0.493695,-0.471512,-0.498363,-0.491144,-0.483827,-0.541111,-0.390697,-0.330634,-0.267271,-0.456845,-0.545472,-0.608678,-0.517183,-0.519933,-0.500819,-0.483192,-0.523034,0.492079
2022-05-23 14:58:40.751225-07:00,370.8724785,302.1719038,326.7166491,323.9977071,384.4212107,331.4213077,313.6440322,365.9978844,340.9701404,360.6000571,366.9323809,349.9317494,356.6193337,319.371749,341.9665482,379.5429563,357.188512,310.5862668,340.2162183,317.9807343,371.8200351,352.772708,307.5670452,346.1428926,335.5914389,382.1906435,320.6333701,330.2219104,379.5653819,-0.41936,-0.578883,-0.578883,-0.578883,-0.495947,-0.493969,-0.493969,-0.493969,-0.471417,-0.498718,-0.491486,-0.484154,-0.541063,-0.391004,-0.330914,-0.267515,-0.456826,-0.545953,-0.608608,-0.517687,-0.520437,-0.50094,-0.483042,-0.52337,0.491744
2022-05-23 14:58:40.810610-07:00,374.6789585,302.8080132,325.1664577,323.1616896,383.0380782,332.640824,313.3899358,366.3210022,341.9158658,359.0250603,366.8704976,352.0323064,356.1795916,319.1990903,342.3736536,379.732792,357.139852,310.7473977,340.3546353,314.2387284,371.99991,353.1457926,307.0228074,346.701717,334.5009696,383.8133024,322.258002,331.306796,377.7527273,-0.419282,-0.579023,-0.579023,-0.579023,-0.495872,-0.494238,-0.494238,-0.494238,-0.471412,-0.498942,-0.491689,-0.484335,-0.541062,-0.391217,-0.331079,-0.267623,-0.456982,-0.546638,-0.6087,-0.518882,-0.521833,-0.500817,-0.483095,-0.523629,0.491544
