Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,PinkyMCPY,PinkyMCPZ,PinkyPIPZ,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPZ,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPZ,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPZ,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-23 15:05:20.925369-07:00,373.6740626,303.8174885,326.5307632,326.1153003,380.4431359,333.6943237,312.88317,364.4149303,343.5631187,359.0790913,367.1854358,353.6566116,355.0150986,318.7689023,342.5912263,379.2924282,356.7514365,310.5722485,340.9845823,317.3994223,373.558204,352.710916,307.1868931,347.4409625,336.4110301,382.4255173,321.860491,331.6524863,379.190139,-0.420065,-0.577656,-0.577656,-0.577656,-0.496838,-0.49298,-0.49298,-0.49298,-0.472318,-0.497602,-0.490506,-0.483314,-0.542054,-0.38973,-0.329893,-0.266788,-0.456797,-0.545316,-0.608685,-0.517642,-0.520623,-0.500185,-0.484029,-0.522305,0.492674
2022-05-23 15:05:20.955217-07:00,374.0586829,303.5070957,326.461503,323.1020335,382.5225139,332.9951043,314.1203288,364.9631005,342.3235882,358.7106171,367.5694139,351.9295392,356.3154375,318.5774257,341.1286807,379.480352,356.0020108,309.5157554,341.9482576,318.1349031,373.0206185,354.8814671,305.4357236,345.6561479,334.5414122,385.4983485,321.6923964,330.8134928,378.1782526,-0.419631,-0.577919,-0.577919,-0.577919,-0.496318,-0.493103,-0.493103,-0.493103,-0.471655,-0.497607,-0.49049,-0.483276,-0.541334,-0.389914,-0.330024,-0.266867,-0.456232,-0.545723,-0.608169,-0.518111,-0.521131,-0.500541,-0.483314,-0.522237,0.493087
2022-05-23 15:05:21.015382-07:00,373.4647037,302.1487839,327.8542468,325.001479,380.7534177,332.3121462,314.4560686,365.1606823,341.4260773,358.7361539,367.8731158,349.7688818,354.8910569,319.8352,343.0416127,379.7902102,356.8149077,310.9635828,341.0041595,315.9669754,373.5082385,351.5626181,307.2355849,346.9693497,334.8100764,383.0541411,319.9701458,331.4732432,379.7817115,-0.419925,-0.577966,-0.577966,-0.577966,-0.496539,-0.493119,-0.493119,-0.493119,-0.471772,-0.4975,-0.490392,-0.483188,-0.541303,-0.389883,-0.329962,-0.26677,-0.456098,-0.545411,-0.608084,-0.517705,-0.520681,-0.500583,-0.483402,-0.522077,0.493128
2022-05-23 15:05:21.045514-07:00,373.6533206,303.0612949,326.6546956,324.1432085,384.2920177,333.4154762,313.2812785,367.6561295,343.2563221,357.4736059,367.4919068,349.9025073,356.2755463,318.640934,342.6458153,379.4881825,356.9109962,309.8920516,339.3232577,316.079582,371.2506283,352.5054267,305.2811129,347.1196248,334.5988503,381.9199282,320.98802,332.6954912,377.9937261,-0.420013,-0.578458,-0.578458,-0.578458,-0.496592,-0.493562,-0.493562,-0.493562,-0.471966,-0.498117,-0.491032,-0.483852,-0.541653,-0.390375,-0.330512,-0.267371,-0.456744,-0.545636,-0.60861,-0.517933,-0.520905,-0.50049,-0.483553,-0.522645,0.492472
2022-05-23 15:05:21.105823-07:00,372.835547,302.9188141,326.2774109,324.2990465,382.5291364,331.8648646,313.6429479,364.9071737,342.3706331,359.2280576,367.7475964,351.2214361,355.449078,319.0312825,342.3380364,380.1253451,358.113562,310.8801068,340.1159767,316.7946133,373.6433413,351.830654,306.9792259,347.4766459,334.1836982,382.5754695,320.629382,329.8917731,380.3402207,-0.419776,-0.578876,-0.578876,-0.578876,-0.496462,-0.494073,-0.494073,-0.494073,-0.471845,-0.498581,-0.491414,-0.484149,-0.541565,-0.390795,-0.330819,-0.267544,-0.457262,-0.5452,-0.609053,-0.51682,-0.519529,-0.500563,-0.483538,-0.523292,0.491725
2022-05-23 15:05:21.165668-07:00,375.6275468,302.408028,327.9517078,323.6541948,383.038198,333.2145925,313.7722638,365.4597806,342.0287519,359.2096797,368.1021822,352.1660889,353.5585441,318.8138505,341.3925184,379.7838166,358.9297354,308.7031667,340.6511419,315.7284718,372.7042927,353.8160386,306.6875339,347.2144703,334.9504847,384.0604969,321.0357719,330.3192448,381.1902734,-0.419549,-0.579056,-0.579056,-0.579056,-0.49627,-0.494347,-0.494347,-0.494347,-0.471588,-0.498801,-0.491582,-0.484263,-0.541321,-0.391097,-0.331087,-0.267773,-0.457165,-0.546316,-0.608895,-0.518615,-0.5216,-0.500622,-0.483352,-0.52356,0.491562
2022-05-23 15:05:21.225202-07:00,373.5713037,303.5773165,327.2423373,324.5539869,382.2314518,332.0647757,311.9420678,365.960382,341.9169012,358.870114,366.6786794,350.6612258,355.1230282,319.3688146,341.8233553,380.2864606,356.3424635,310.936452,339.2187337,317.3380016,373.3061385,351.7506926,306.8128721,348.0836234,335.539097,382.4216764,320.6013969,331.3668333,378.8686483,-0.419533,-0.578736,-0.578736,-0.578736,-0.496055,-0.493895,-0.493895,-0.493895,-0.471576,-0.49857,-0.491357,-0.484046,-0.541229,-0.390803,-0.330732,-0.267355,-0.45677,-0.545944,-0.608593,-0.518135,-0.521075,-0.500686,-0.48333,-0.523315,0.49178
2022-05-23 15:05:21.285429-07:00,374.164564,302.449706,327.0028351,323.7833592,382.5106653,332.9134231,312.7443791,364.6414519,342.6847065,358.8738848,367.1347137,351.2302622,356.8873426,320.7484863,341.7019523,379.0795865,358.7892596,309.9641669,339.3367557,317.921632,372.329591,351.6250989,306.1570767,346.2092658,333.323091,382.6517581,321.1550969,329.8869109,378.3316532,-0.419513,-0.578583,-0.578583,-0.578583,-0.496089,-0.493695,-0.493695,-0.493695,-0.471512,-0.498363,-0.491144,-0.483827,-0.541111,-0.390697,-0.330634,-0.267271,-0.456845,-0.545472,-0.608678,-0.517183,-0.519933,-0.500819,-0.483192,-0.523034,0.492079
2022-05-23 15:05:21.315569-07:00,373.4418518,303.3365701,327.4700436,324.7886093,382.1855129,331.5077333,312.4890238,364.9048551,341.0539563,358.4546824,367.2437467,351.6402942,357.3462538,318.5200533,342.8681479,381.1595958,357.0902259,309.4791566,341.2225928,316.5433571,374.1656881,351.8735259,309.1292584,346.6112758,334.247305,382.2621045,321.8644666,331.1513246,377.416437,-0.41936,-0.578883,-0.578883,-0.578883,-0.495947,-0.493969,-0.493969,-0.493969,-0.471417,-0.498718,-0.491486,-0.484154,-0.541063,-0.391004,-0.330914,-0.267515,-0.456826,-0.545953,-0.608608,-0.517687,-0.520437,-0.50094,-0.483042,-0.52337,0.491744
2022-05-23 15:05:21.345257-07:00,373.0278053,302.7415875,324.9316828,322.1149477,383.3327708,332.5341017,314.3785546,366.2340337,340.8555096,358.9491664,367.891413,350.8837447,353.8478202,319.12613,341.1825464,381.0674344,357.0760187,312.1974914,342.5809764,315.7810058,371.749859,353.198939,307.4815416,348.684884,335.9562791,381.4398586,322.0661386,332.4772246,377.7419911,-0.419282,-0.579023,-0.579023,-0.579023,-0.495872,-0.494238,-0.494238,-0.494238,-0.471412,-0.498942,-0.491689,-0.484335,-0.541062,-0.391217,-0.331079,-0.267623,-0.456982,-0.546638,-0.6087,-0.518882,-0.521833,-0.500817,-0.483095,-0.523629,0.491544
