902.423,958.674,0.42433,890.5,912.175,0.69504,885.731,853.754,0.844648,858.309,809.64,0.825719,842.809,770.295,0.795278,803.464,875.215,0.701239,746.235,863.292,0.938586,706.891,854.946,0.877806,666.353,857.331,0.809203,789.157,910.983,0.736326,723.582,901.445,0.893587,681.853,900.253,0.941587,641.316,899.06,0.771653,782.003,940.79,0.699939,725.967,937.213,0.957798,684.237,931.252,0.97076,648.469,928.867,0.916742,777.234,971.789,0.663537,734.313,965.827,0.757409,705.698,964.635,0.767106,675.892,965.827,0.783722
902.425,959.862,0.424889,890.502,912.17,0.695012,886.925,853.748,0.84756,858.31,809.633,0.826525,842.81,770.287,0.793523,803.464,875.209,0.701765,746.234,863.286,0.938175,706.888,854.94,0.877219,666.35,857.325,0.80907,789.157,910.978,0.735866,723.58,901.44,0.892849,681.85,900.247,0.941923,641.312,899.055,0.771748,782.003,940.786,0.69978,725.965,937.209,0.959704,684.234,931.247,0.970913,648.465,928.863,0.91675,777.234,971.785,0.663406,734.311,965.824,0.757152,705.696,964.631,0.766923,675.888,965.824,0.783701
902.425,959.862,0.424892,890.502,912.17,0.695021,886.925,853.748,0.847539,858.31,809.633,0.82652,842.81,770.287,0.79356,803.464,875.209,0.70177,746.234,863.286,0.93819,706.888,854.94,0.87721,666.35,857.325,0.809061,789.157,910.978,0.735863,723.58,901.44,0.892852,681.85,900.247,0.941927,641.312,899.055,0.771756,782.003,940.785,0.699773,725.965,937.209,0.959704,684.234,931.247,0.970901,648.465,928.862,0.916738,777.234,971.785,0.663404,734.311,965.824,0.757143,705.696,964.631,0.766906,675.888,965.824,0.783686
902.425,959.862,0.424975,890.502,912.17,0.695007,886.925,853.748,0.84754,858.31,809.633,0.826496,842.81,770.287,0.793516,803.465,875.209,0.701682,746.234,863.286,0.938208,706.888,854.94,0.877177,666.35,857.324,0.809058,789.157,910.978,0.735903,723.581,901.439,0.892661,681.85,900.247,0.942011,641.312,899.055,0.771776,782.003,940.785,0.699921,725.965,937.208,0.959505,684.235,931.247,0.970936,648.466,928.862,0.916754,777.234,971.785,0.663548,734.311,965.823,0.757402,705.696,964.631,0.766854,675.889,965.823,0.783747
902.425,959.862,0.424795,890.502,912.17,0.694978,886.925,853.747,0.847513,858.31,809.632,0.826423,842.81,770.286,0.79339,803.464,875.209,0.701753,746.234,863.286,0.938184,706.888,854.94,0.877195,666.35,857.324,0.809046,789.157,910.978,0.735849,723.58,901.439,0.892845,681.85,900.247,0.941926,641.312,899.055,0.771766,782.003,940.785,0.699774,725.965,937.208,0.959699,684.234,931.247,0.970892,648.465,928.862,0.916709,777.234,971.785,0.663464,734.311,965.823,0.757149,705.696,964.631,0.766879,675.888,965.823,0.783653
902.425,959.862,0.424795,890.502,912.17,0.694978,886.925,853.747,0.847513,858.31,809.632,0.826423,842.81,770.286,0.79339,803.464,875.209,0.701753,746.234,863.286,0.938184,706.888,854.94,0.877194,666.35,857.324,0.809046,789.157,910.978,0.735849,723.58,901.439,0.892846,681.85,900.247,0.941927,641.312,899.055,0.771766,782.003,940.785,0.699774,725.965,937.208,0.959699,684.234,931.247,0.970892,648.465,928.862,0.916708,777.234,971.785,0.663463,734.311,965.823,0.757151,705.696,964.631,0.766881,675.888,965.823,0.783655
902.425,959.862,0.424795,890.502,912.17,0.694978,886.925,853.747,0.847513,858.31,809.632,0.826423,842.81,770.286,0.79339,803.464,875.209,0.701753,746.234,863.286,0.938184,706.888,854.94,0.877194,666.35,857.324,0.809046,789.157,910.978,0.735849,723.58,901.439,0.892846,681.85,900.247,0.941927,641.312,899.055,0.771766,782.003,940.785,0.699774,725.965,937.208,0.959699,684.234,931.247,0.970892,648.465,928.862,0.916708,777.234,971.785,0.663463,734.311,965.823,0.757151,705.696,964.631,0.766881,675.888,965.823,0.783655
903.024,958.952,0.458351,890.967,913.136,0.690415,886.144,852.853,0.82469,858.414,810.654,0.809794,842.74,772.073,0.77051,802.953,876.966,0.692176,746.286,862.498,0.929933,706.499,856.47,0.866478,665.506,858.881,0.833511,788.485,910.725,0.752089,723.379,901.079,0.894283,682.386,899.874,0.963047,641.393,899.874,0.809848,781.251,940.867,0.69858,724.584,937.25,0.97528,684.797,932.427,0.952636,646.216,928.81,0.942972,780.045,974.625,0.666841,734.23,966.186,0.747079,705.293,966.186,0.783364,675.152,966.186,0.824718
901.828,958.938,0.455045,890.976,913.121,0.687004,886.154,852.836,0.827301,858.422,810.635,0.808087,842.748,772.053,0.771203,802.959,875.744,0.694118,747.496,862.481,0.928262,706.502,856.453,0.865465,665.508,858.864,0.834849,788.491,910.71,0.755792,723.382,901.064,0.887192,682.388,899.858,0.954003,641.393,899.858,0.811936,781.256,940.853,0.703562,724.588,937.236,0.979089,684.799,932.413,0.949097,646.216,928.796,0.942019,780.051,974.613,0.666457,734.233,966.173,0.747127,705.296,966.173,0.782787,675.153,966.173,0.826544
903.008,958.93,0.454463,890.951,913.113,0.688937,886.128,852.827,0.825338,858.396,810.628,0.804488,842.722,772.045,0.767551,802.934,875.736,0.701137,747.471,862.473,0.92848,706.477,856.445,0.86346,665.483,858.856,0.834669,788.465,910.702,0.756967,723.357,901.056,0.895185,682.363,899.85,0.957583,641.368,899.85,0.812722,781.231,940.844,0.709087,725.768,937.227,0.965505,684.774,932.404,0.948103,646.191,928.787,0.942443,780.025,974.604,0.669904,734.208,966.164,0.75028,705.271,966.164,0.788437,675.128,966.164,0.834085
