,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
91,-0.651014,-0.209105,-0.431193,0.588666,-0.683669,-0.011895,-0.242524,0.688214,-0.657894,0.186332,-0.033127,0.728943,-0.572632,-0.29781,-0.404819,0.647706,-0.638806,-0.092333,-0.168602,0.744967,-0.633524,0.123471,0.086474,0.758897,-0.58181,-0.333689,-0.393842,0.62852,-0.665723,-0.081635,-0.118934,0.732123,-0.645197,0.183227,0.174632,0.72087,-0.514154,-0.356582,-0.315131,0.713574,-0.621072,-0.075993,0.05359,0.778218,-0.584959,0.222097,0.40997,0.663642,0.060591,-0.427755,-0.523413,0.734434,-0.059331,-0.583122,-0.455751,0.66988,-0.069257,-0.582027,-0.444272,0.677548,-0.471914,-0.480138,-0.545363,0.499344
92,-0.654475,-0.190454,-0.418006,0.60055,-0.680778,0.033935,-0.198744,0.704195,-0.63229,0.254596,0.042352,0.730477,-0.581236,-0.266822,-0.389104,0.663,-0.639007,-0.026432,-0.108565,0.761042,-0.601285,0.217908,0.188199,0.745355,-0.594805,-0.310451,-0.370436,0.642343,-0.670779,-0.015122,-0.047871,0.739957,-0.608191,0.283331,0.284582,0.684719,-0.527128,-0.327301,-0.300176,0.724503,-0.620306,-0.014449,0.109105,0.7766,-0.541795,0.302401,0.488188,0.613746,0.057285,-0.432317,-0.523525,0.731944,-0.066817,-0.586404,-0.450918,0.669581,-0.077764,-0.585053,-0.438326,0.677891,-0.471882,-0.478791,-0.547557,0.498265
93,-0.658353,-0.167726,-0.403689,0.61276,-0.67408,0.084718,-0.15157,0.71796,-0.596375,0.325419,0.121558,0.723646,-0.592761,-0.233227,-0.368984,0.676824,-0.63597,0.036076,-0.052077,0.769109,-0.562582,0.298765,0.274378,0.720387,-0.609449,-0.284436,-0.343422,0.655537,-0.671297,0.041137,0.01132,0.739959,-0.570159,0.356722,0.363314,0.644725,-0.543948,-0.297149,-0.280511,0.732896,-0.618357,0.042567,0.158343,0.768603,-0.4981,0.368882,0.547349,0.562345,0.052301,-0.438141,-0.527102,0.726264,-0.075051,-0.590369,-0.451453,0.664847,-0.086377,-0.588819,-0.438599,0.673396,-0.473237,-0.475572,-0.550779,0.496509
94,-0.658987,-0.138308,-0.385153,0.631082,-0.657967,0.143079,-0.093615,0.733378,-0.542041,0.399479,0.214271,0.707598,-0.604592,-0.188617,-0.338296,0.696023,-0.623729,0.109864,0.018833,0.773652,-0.503759,0.383842,0.371763,0.678738,-0.62422,-0.249536,-0.303555,0.67523,-0.663901,0.105619,0.085375,0.735385,-0.515966,0.430927,0.450177,0.587725,-0.563912,-0.260368,-0.24873,0.743199,-0.612182,0.104981,0.216157,0.753318,-0.444945,0.433373,0.604949,0.498245,0.04702,-0.444565,-0.525103,0.724167,-0.084335,-0.595169,-0.444097,0.664409,-0.097198,-0.593204,-0.429611,0.673867,-0.471784,-0.472866,-0.554127,0.49675
95,-0.659217,-0.109186,-0.364035,0.648838,-0.640085,0.19178,-0.041676,0.742816,-0.490572,0.453682,0.289172,0.685486,-0.614694,-0.143639,-0.305089,0.71305,-0.606713,0.174297,0.081292,0.771305,-0.444731,0.44799,0.447039,0.633779,-0.636218,-0.212619,-0.260031,0.694553,-0.650583,0.163469,0.154935,0.725269,-0.460152,0.488099,0.521129,0.527678,-0.582526,-0.223674,-0.213051,0.751826,-0.603654,0.158014,0.265376,0.734989,-0.398226,0.480399,0.644205,0.442305,0.042755,-0.446302,-0.521279,0.726123,-0.091906,-0.59616,-0.434745,0.668688,-0.106351,-0.593753,-0.418385,0.679044,-0.47073,-0.470009,-0.555538,0.498881
96,-0.657358,-0.079325,-0.339852,0.667898,-0.619011,0.235026,0.009192,0.749335,-0.439065,0.495615,0.356134,0.659361,-0.622919,-0.102628,-0.267078,0.728086,-0.588328,0.228977,0.141029,0.762595,-0.389653,0.496721,0.509802,0.584416,-0.64434,-0.177169,-0.212369,0.712977,-0.63372,0.212041,0.221073,0.710327,-0.407967,0.529269,0.579466,0.466537,-0.60193,-0.195082,-0.163245,0.75695,-0.599783,0.201587,0.319452,0.705389,-0.361917,0.519031,0.676603,0.376605,0.038943,-0.446655,-0.512933,0.73204,-0.099633,-0.596197,-0.418705,0.677723,-0.116409,-0.59315,-0.399423,0.689263,-0.467838,-0.467511,-0.556493,0.50287
97,-0.656865,-0.056112,-0.320033,0.680411,-0.603116,0.266215,0.046024,0.750508,-0.401184,0.523135,0.400774,0.636208,-0.630283,-0.073897,-0.234896,0.736279,-0.575936,0.266486,0.184646,0.750459,-0.351671,0.528247,0.549711,0.543231,-0.649913,-0.152162,-0.17532,0.723687,-0.621464,0.243563,0.266365,0.695349,-0.373455,0.553238,0.613943,0.421347,-0.619481,-0.174593,-0.111735,0.75715,-0.597152,0.240107,0.373957,0.667768,-0.326191,0.554837,0.703947,0.300357,0.032928,-0.44525,-0.500943,0.741434,-0.111109,-0.594327,-0.395143,0.691587,-0.131064,-0.590248,-0.371624,0.704504,-0.467092,-0.466437,-0.555323,0.505844
98,-0.65467,-0.032099,-0.302764,0.691889,-0.583426,0.298727,0.082702,0.750691,-0.356661,0.549924,0.446122,0.609387,-0.635818,-0.04635,-0.204666,0.742764,-0.56062,0.30351,0.227755,0.736013,-0.308776,0.557737,0.588412,0.497351,-0.653488,-0.1311,-0.140643,0.732111,-0.608824,0.271232,0.308946,0.678469,-0.339581,0.573514,0.644573,0.374557,-0.631314,-0.161378,-0.066072,0.755669,-0.593674,0.268609,0.42073,0.631179,-0.295543,0.580735,0.722924,0.229742,0.032469,-0.442698,-0.494247,0.747452,-0.116554,-0.5916,-0.379866,0.701517,-0.138557,-0.586837,-0.353415,0.715208,-0.46552,-0.466309,-0.554372,0.508448
99,-0.651789,-0.011013,-0.291502,0.700054,-0.565071,0.325031,0.109061,0.750437,-0.318192,0.56895,0.478712,0.588119,-0.639192,-0.021365,-0.180547,0.747249,-0.544146,0.336047,0.263297,0.722255,-0.267139,0.581085,0.619095,0.45574,-0.655149,-0.113984,-0.11294,0.738263,-0.596758,0.293415,0.343174,0.66334,-0.309786,0.588426,0.667839,0.334333,-0.637821,-0.148043,-0.03499,0.755013,-0.588048,0.287978,0.449642,0.607528,-0.274117,0.594636,0.73229,0.187134,0.033341,-0.439692,-0.492728,0.750186,-0.121544,-0.588007,-0.370344,0.708746,-0.145226,-0.58261,-0.341377,0.723144,-0.46477,-0.464692,-0.555028,0.509896
100,-0.648799,0.014331,-0.277427,0.708441,-0.542515,0.356122,0.140361,0.747765,-0.271193,0.589576,0.51545,0.559612,-0.642392,0.008605,-0.153467,0.750804,-0.521746,0.374863,0.304059,0.703425,-0.213128,0.606068,0.65204,0.40262,-0.656472,-0.094486,-0.077286,0.744408,-0.579726,0.322183,0.389105,0.639308,-0.266411,0.607378,0.696714,0.273325,-0.641539,-0.137621,-0.009123,0.754589,-0.58321,0.30063,0.471678,0.589073,-0.260084,0.602385,0.738323,0.1561,0.034575,-0.435948,-0.491903,0.752852,-0.126564,-0.583622,-0.360954,0.716296,-0.15189,-0.577548,-0.32938,0.731352,-0.464485,-0.463193,-0.55379,0.512857
101,-0.646507,0.028747,-0.268503,0.713519,-0.529449,0.372131,0.15765,0.745888,-0.246001,0.598566,0.534258,0.543848,-0.644235,0.027056,-0.135424,0.752256,-0.507625,0.397603,0.328579,0.690119,-0.180591,0.618998,0.669324,0.3691,-0.656622,-0.084706,-0.053918,0.747506,-0.569636,0.337405,0.417611,0.622313,-0.241263,0.616539,0.712174,0.233411,-0.643427,-0.13362,0.006597,0.753726,-0.581375,0.30636,0.484713,0.577235,-0.253531,0.60628,0.741229,0.136845,0.037555,-0.43432,-0.49051,0.754557,-0.130247,-0.581294,-0.351154,0.722374,-0.157243,-0.574579,-0.317047,0.73798,-0.462729,-0.464178,-0.55277,0.514651
102,-0.644442,0.041903,-0.25906,0.718211,-0.518974,0.384352,0.171347,0.744029,-0.22799,0.60422,0.547107,0.532553,-0.64434,0.042299,-0.121332,0.753867,-0.49569,0.413829,0.346153,0.680599,-0.156675,0.626431,0.680701,0.345952,-0.655074,-0.072384,-0.036464,0.751205,-0.557744,0.351117,0.439069,0.61062,-0.21795,0.62198,0.723729,0.204585,-0.64249,-0.131026,0.014242,0.754874,-0.579465,0.306891,0.490475,0.573997,-0.252634,0.605093,0.743415,0.131803,0.041413,-0.430145,-0.493818,0.754588,-0.132963,-0.576489,-0.347014,0.72771,-0.161104,-0.569267,-0.310871,0.743868,-0.46213,-0.462285,-0.552451,0.51723
103,-0.642436,0.051925,-0.250669,0.722319,-0.510729,0.393162,0.182765,0.742412,-0.214537,0.607778,0.557338,0.523406,-0.64385,0.0523,-0.110949,0.755257,-0.486593,0.424859,0.359837,0.673231,-0.138641,0.630917,0.689604,0.327367,-0.653221,-0.062939,-0.024392,0.754153,-0.548101,0.360893,0.454242,0.602499,-0.200297,0.624932,0.73175,0.184075,-0.641497,-0.130489,0.022094,0.755623,-0.578141,0.30708,0.497415,0.56924,-0.251067,0.604575,0.74584,0.123198,0.045415,-0.426864,-0.496516,0.754452,-0.134676,-0.57274,-0.343318,0.732096,-0.163677,-0.565136,-0.305579,0.748634,-0.460949,-0.460994,-0.552588,0.519286
104,-0.640239,0.056794,-0.248051,0.724803,-0.506379,0.395868,0.186045,0.74314,-0.209634,0.607606,0.560296,0.522434,-0.642206,0.054552,-0.107507,0.756992,-0.483806,0.425836,0.363835,0.672472,-0.135634,0.630086,0.692464,0.324175,-0.651151,-0.061908,-0.021496,0.756113,-0.545732,0.360566,0.457912,0.602068,-0.198465,0.623251,0.734393,0.18121,-0.639675,-0.130581,0.025553,0.757042,-0.576947,0.30556,0.5007,0.568387,-0.251415,0.602516,0.747774,0.120827,0.049624,-0.424123,-0.501325,0.752549,-0.13549,-0.569499,-0.343503,0.734384,-0.165037,-0.561649,-0.304695,0.751315,-0.45988,-0.459126,-0.553412,0.521007
105,-0.640528,0.058177,-0.246594,0.724935,-0.505754,0.397333,0.187555,0.742403,-0.208136,0.608556,0.561315,0.520831,-0.643083,0.055446,-0.105839,0.756418,-0.483733,0.427355,0.365221,0.670808,-0.134306,0.631341,0.692773,0.321614,-0.651779,-0.060799,-0.019534,0.755715,-0.545235,0.362259,0.45967,0.600159,-0.196517,0.624415,0.734705,0.178033,-0.640614,-0.131469,0.027881,0.756011,-0.578217,0.305507,0.501879,0.566081,-0.252391,0.603298,0.747226,0.11825,0.051399,-0.424846,-0.503507,0.750563,-0.138645,-0.569117,-0.340834,0.735333,-0.168568,-0.560983,-0.301445,0.752339,-0.459652,-0.460354,-0.553049,0.520511
106,-0.639463,0.058053,-0.248097,0.725372,-0.505087,0.396447,0.186233,0.743663,-0.208304,0.607366,0.56068,0.522833,-0.642265,0.054713,-0.107218,0.756972,-0.483463,0.426336,0.364521,0.672031,-0.134623,0.630377,0.692977,0.322932,-0.65116,-0.061288,-0.021386,0.756159,-0.545052,0.361502,0.458522,0.601658,-0.196836,0.623716,0.734758,0.179904,-0.640137,-0.13215,0.026046,0.756362,-0.578364,0.304522,0.500531,0.567653,-0.253293,0.602562,0.747152,0.120523,0.053464,-0.425456,-0.506397,0.748125,-0.138655,-0.569316,-0.342864,0.734233,-0.168318,-0.561262,-0.303891,0.751202,-0.458817,-0.460209,-0.554726,0.519589
107,-0.638415,0.05748,-0.250207,0.725616,-0.504707,0.395156,0.18424,0.745103,-0.208975,0.605976,0.559542,0.525391,-0.641393,0.053916,-0.109045,0.757507,-0.483211,0.425204,0.363412,0.673528,-0.135058,0.629326,0.692995,0.324755,-0.650565,-0.062423,-0.023332,0.756521,-0.545351,0.360171,0.457153,0.603225,-0.19799,0.622841,0.734653,0.182083,-0.639583,-0.132986,0.023643,0.756762,-0.57862,0.303234,0.498643,0.56974,-0.254612,0.601602,0.746957,0.123709,0.05481,-0.426211,-0.508362,0.746263,-0.138649,-0.569759,-0.344458,0.733144,-0.168286,-0.561719,-0.305605,0.750171,-0.458062,-0.45998,-0.556463,0.5186
108,-0.63839,0.056766,-0.250827,0.72548,-0.505231,0.394343,0.18335,0.745398,-0.210096,0.605495,0.558747,0.526344,-0.64127,0.053163,-0.109924,0.757538,-0.483662,0.424411,0.362563,0.674162,-0.136042,0.628925,0.692613,0.325934,-0.650566,-0.06327,-0.024368,0.756417,-0.546058,0.359248,0.45599,0.604015,-0.199422,0.622471,0.734155,0.183785,-0.639431,-0.133678,0.022546,0.756803,-0.579148,0.302207,0.497431,0.570807,-0.256084,0.600968,0.746612,0.125815,0.055246,-0.426651,-0.509498,0.745204,-0.138894,-0.569972,-0.345411,0.732483,-0.168311,-0.561989,-0.306901,0.749434,-0.457985,-0.460019,-0.556712,0.518367
109,-0.638911,0.055446,-0.251439,0.724912,-0.506801,0.392981,0.18174,0.745446,-0.212794,0.604979,0.556862,0.527848,-0.641401,0.051635,-0.110989,0.757377,-0.485022,0.422865,0.361061,0.674962,-0.138569,0.628379,0.691614,0.328037,-0.650814,-0.063918,-0.025953,0.756096,-0.547022,0.358345,0.453941,0.605221,-0.20137,0.62217,0.733129,0.186754,-0.639338,-0.133918,0.021102,0.75688,-0.579473,0.301491,0.495899,0.572186,-0.257276,0.600413,0.746198,0.128458,0.054957,-0.426801,-0.510384,0.744533,-0.139251,-0.569951,-0.346505,0.731914,-0.168233,-0.562079,-0.3086,0.748686,-0.458457,-0.459884,-0.556321,0.518488
110,-0.63926,0.049899,-0.252731,0.724558,-0.511435,0.386753,0.177895,0.746466,-0.222135,0.601497,0.552354,0.532693,-0.640763,0.044883,-0.1142,0.75787,-0.490097,0.415207,0.356208,0.678619,-0.149565,0.624678,0.68862,0.336469,-0.650548,-0.069822,-0.030702,0.755625,-0.551956,0.35133,0.447462,0.609664,-0.212141,0.618938,0.730069,0.197259,-0.638045,-0.137246,0.017609,0.757464,-0.581363,0.296572,0.492055,0.576145,-0.263424,0.597114,0.745379,0.135914,0.056626,-0.427059,-0.511253,0.743663,-0.13718,-0.570535,-0.348753,0.730782,-0.165508,-0.562971,-0.311815,0.74729,-0.457532,-0.460529,-0.55556,0.519548
111,-0.641373,0.024247,-0.265222,0.719521,-0.532917,0.357691,0.152491,0.751533,-0.265411,0.584378,0.524695,0.559245,-0.638889,0.012992,-0.136871,0.756914,-0.514965,0.378359,0.323744,0.697743,-0.203328,0.605805,0.666352,0.384232,-0.651136,-0.095898,-0.059971,0.750486,-0.575136,0.31999,0.408944,0.632131,-0.261819,0.603843,0.709116,0.252941,-0.634551,-0.152361,-0.007468,0.757678,-0.592602,0.273302,0.463314,0.599558,-0.296077,0.581559,0.735062,0.183877,0.06076,-0.433866,-0.514552,0.737092,-0.131398,-0.577469,-0.358961,0.721395,-0.157874,-0.570799,-0.325331,0.737173,-0.454605,-0.465462,-0.555688,0.517581
112,-0.647871,-0.045177,-0.291831,0.70218,-0.591833,0.267413,0.076001,0.756603,-0.39428,0.516059,0.425662,0.63011,-0.626192,-0.068537,-0.201689,0.750006,-0.569917,0.26834,0.219377,0.745025,-0.346101,0.526331,0.575953,0.521026,-0.642795,-0.164107,-0.144635,0.734142,-0.625792,0.220234,0.287128,0.69097,-0.398341,0.530513,0.622331,0.415432,-0.608177,-0.19141,-0.097942,0.764127,-0.608242,0.191213,0.357119,0.682602,-0.389258,0.504976,0.683571,0.355257,0.065981,-0.438531,-0.51689,0.732231,-0.117595,-0.584145,-0.375693,0.709789,-0.138941,-0.579439,-0.349407,0.723091,-0.451395,-0.470601,-0.55182,0.519877
113,-0.650413,-0.118765,-0.335333,0.671126,-0.643069,0.153637,-0.036183,0.749366,-0.526487,0.399942,0.269114,0.700311,-0.602537,-0.162601,-0.285464,0.727338,-0.611261,0.125897,0.072326,0.777997,-0.489244,0.387467,0.414647,0.662252,-0.619106,-0.244886,-0.253474,0.701777,-0.660694,0.082122,0.114245,0.737351,-0.540316,0.388998,0.453957,0.592167,-0.558719,-0.25293,-0.210331,0.761328,-0.610338,0.060232,0.198408,0.764522,-0.498501,0.357264,0.55401,0.562967,0.071184,-0.440707,-0.521097,0.727439,-0.100766,-0.588627,-0.397278,0.696804,-0.11595,-0.585825,-0.37913,0.706841,-0.450035,-0.474322,-0.552203,0.517261
114,-0.647263,-0.186327,-0.378391,0.634944,-0.672419,0.038975,-0.146297,0.724521,-0.621401,0.259861,0.10237,0.73202,-0.575593,-0.251993,-0.351842,0.69383,-0.628143,-0.01565,-0.063379,0.775355,-0.587428,0.223018,0.234494,0.741758,-0.587024,-0.314105,-0.33789,0.66526,-0.663933,-0.049517,-0.039588,0.7451,-0.627123,0.223552,0.265496,0.697318,-0.513275,-0.319861,-0.280191,0.745474,-0.601003,-0.067508,0.068334,0.793453,-0.571446,0.198019,0.403522,0.686591,0.074908,-0.443452,-0.520704,0.725676,-0.086167,-0.593281,-0.411171,0.686681,-0.096584,-0.591675,-0.399035,0.693804,-0.447877,-0.479002,-0.550135,0.517025
115,-0.640059,-0.235116,-0.416666,0.601195,-0.679817,-0.052944,-0.238234,0.691585,-0.668742,0.133186,-0.041988,0.730262,-0.553632,-0.321093,-0.39773,0.657421,-0.626825,-0.129228,-0.16905,0.749542,-0.635486,0.07594,0.077033,0.764498,-0.559644,-0.362133,-0.393419,0.633151,-0.650453,-0.145783,-0.14966,0.730247,-0.660671,0.08863,0.112641,0.736865,-0.480168,-0.376929,-0.323775,0.722865,-0.586016,-0.170942,-0.03121,0.791448,-0.607518,0.059649,0.265848,0.746116,0.076744,-0.444926,-0.523519,0.722551,-0.071433,-0.596187,-0.430398,0.673956,-0.076407,-0.59557,-0.424757,0.677525,-0.447905,-0.48077,-0.548319,0.51729
116,-0.631976,-0.261844,-0.445196,0.577793,-0.675638,-0.107093,-0.298028,0.66575,-0.681972,0.053574,-0.134395,0.716925,-0.538418,-0.359927,-0.427861,0.630471,-0.617211,-0.196194,-0.235882,0.724512,-0.647419,-0.017017,-0.025335,0.761523,-0.543401,-0.389119,-0.424515,0.61081,-0.637837,-0.199656,-0.212195,0.712934,-0.668283,0.009837,0.021414,0.743534,-0.46538,-0.408721,-0.344624,0.70541,-0.575582,-0.228771,-0.087814,0.780165,-0.618979,-0.022269,0.179188,0.764369,0.075427,-0.44851,-0.525388,0.719109,-0.06201,-0.60016,-0.445145,0.66167,-0.063052,-0.600052,-0.443996,0.662442,-0.448281,-0.480843,-0.549347,0.515802
117,-0.62229,-0.291047,-0.479338,0.546152,-0.666298,-0.167337,-0.366673,0.627373,-0.685964,-0.037513,-0.240613,0.685675,-0.521373,-0.405012,-0.463702,0.59086,-0.600066,-0.275292,-0.316566,0.681117,-0.647067,-0.131032,-0.152711,0.735401,-0.52386,-0.421618,-0.462719,0.577668,-0.618443,-0.264044,-0.289041,0.68137,-0.666833,-0.086747,-0.093773,0.734177,-0.449468,-0.449377,-0.371452,0.676803,-0.559779,-0.301011,-0.160955,0.755072,-0.622724,-0.127176,0.063162,0.769449,0.073563,-0.452223,-0.531853,0.712191,-0.054111,-0.603482,-0.464133,0.646113,-0.051425,-0.603717,-0.467003,0.644042,-0.451451,-0.480652,-0.55078,0.511671
118,-0.61026,-0.329069,-0.513711,0.505369,-0.651353,-0.237575,-0.435419,0.574201,-0.678816,-0.141109,-0.348015,0.631017,-0.505492,-0.449133,-0.493058,0.547403,-0.578339,-0.350382,-0.38601,0.627497,-0.632138,-0.240092,-0.266249,0.686927,-0.500387,-0.45525,-0.499691,0.540989,-0.590955,-0.329261,-0.363281,0.640614,-0.650433,-0.185949,-0.207759,0.706538,-0.433223,-0.494735,-0.396656,0.640484,-0.538053,-0.378079,-0.23371,0.716194,-0.612279,-0.239917,-0.057471,0.751167,0.071254,-0.455518,-0.537075,0.706383,-0.047641,-0.606362,-0.479856,0.632293,-0.04194,-0.606783,-0.485778,0.627755,-0.456014,-0.482498,-0.548869,0.507926
119,-0.593638,-0.367108,-0.544352,0.465302,-0.627605,-0.305429,-0.494702,0.517779,-0.655184,-0.240642,-0.440017,0.564987,-0.486544,-0.488079,-0.517906,0.506781,-0.548511,-0.417232,-0.444023,0.572623,-0.600246,-0.338602,-0.361858,0.627784,-0.476819,-0.484681,-0.527545,0.509337,-0.559383,-0.386476,-0.422467,0.599374,-0.622027,-0.274508,-0.302346,0.668068,-0.419109,-0.53395,-0.414038,0.60648,-0.512065,-0.445583,-0.292567,0.673535,-0.586739,-0.341309,-0.160652,0.716545,0.069399,-0.45693,-0.538776,0.704357,-0.040512,-0.607964,-0.490964,0.62265,-0.03213,-0.608465,-0.499497,0.615825,-0.459751,-0.485145,-0.544266,0.50699
120,-0.570994,-0.397804,-0.576465,0.428259,-0.593452,-0.363451,-0.550216,0.461497,-0.613846,-0.327834,-0.522054,0.49313,-0.46745,-0.514958,-0.540431,0.473544,-0.515509,-0.466842,-0.491598,0.524061,-0.558639,-0.414263,-0.438066,0.569568,-0.451262,-0.507679,-0.554692,0.480564,-0.521583,-0.435117,-0.477262,0.557535,-0.580361,-0.352926,-0.389272,0.622167,-0.406735,-0.561745,-0.430416,0.577712,-0.484093,-0.496633,-0.341839,0.634157,-0.551161,-0.420965,-0.245996,0.677123,0.065132,-0.458017,-0.537358,0.705142,-0.038162,-0.60935,-0.495041,0.6182,-0.028537,-0.609876,-0.504739,0.610307,-0.463532,-0.486791,-0.541362,0.505074
121,-0.550691,-0.414682,-0.601628,0.403513,-0.559313,-0.402977,-0.592985,0.416109,-0.567687,-0.391093,-0.584079,0.428521,-0.456441,-0.529794,-0.554652,0.450934,-0.490975,-0.49796,-0.523131,0.487149,-0.523294,-0.46388,-0.48925,0.521166,-0.435894,-0.520478,-0.571601,0.460838,-0.494317,-0.465352,-0.513171,0.525124,-0.545819,-0.403711,-0.447557,0.582058,-0.401109,-0.576269,-0.440959,0.55909,-0.464885,-0.526172,-0.373546,0.606209,-0.522458,-0.469054,-0.30115,0.64524,0.061387,-0.45887,-0.539443,0.703329,-0.036188,-0.610138,-0.502568,0.611431,-0.025305,-0.610686,-0.513388,0.602375,-0.467382,-0.486153,-0.540525,0.503033
122,-0.540073,-0.419818,-0.613702,0.394264,-0.540073,-0.419818,-0.613702,0.394264,-0.540073,-0.419818,-0.613702,0.394264,-0.452338,-0.535619,-0.560487,0.440858,-0.474861,-0.515757,-0.541094,0.464456,-0.496512,-0.494949,-0.520707,0.487202,-0.425982,-0.527095,-0.58177,0.449726,-0.473237,-0.485116,-0.53734,0.501971,-0.516375,-0.438916,-0.488236,0.54985,-0.397061,-0.586024,-0.448388,0.545772,-0.449419,-0.546904,-0.396139,0.584802,-0.497946,-0.503121,-0.340512,0.618846,0.058085,-0.458986,-0.53774,0.704836,-0.035315,-0.610617,-0.503917,0.609891,-0.024272,-0.611156,-0.514858,0.600684,-0.469655,-0.486448,-0.540467,0.500687
123,-0.533673,-0.427716,-0.619487,0.385342,-0.533673,-0.427716,-0.619487,0.385342,-0.533673,-0.427716,-0.619487,0.385342,-0.455403,-0.535074,-0.557162,0.442577,-0.467507,-0.524531,-0.546907,0.455189,-0.479368,-0.513715,-0.536366,0.467564,-0.426809,-0.527737,-0.580593,0.44971,-0.465464,-0.49398,-0.544954,0.492293,-0.501456,-0.4574,-0.506201,0.53206,-0.398722,-0.587179,-0.446251,0.54507,-0.444389,-0.553423,-0.401247,0.579001,-0.48721,-0.516125,-0.353673,0.609226,0.05667,-0.456229,-0.536248,0.707871,-0.033022,-0.608614,-0.505423,0.610775,-0.022003,-0.609112,-0.516393,0.601529,-0.471069,-0.485849,-0.53858,0.501973
124,-0.535974,-0.423949,-0.618688,0.387588,-0.535974,-0.423949,-0.618688,0.387588,-0.535974,-0.423949,-0.618688,0.387588,-0.459952,-0.529821,-0.554488,0.447523,-0.469102,-0.521738,-0.546617,0.457103,-0.478109,-0.513496,-0.53858,0.466545,-0.429411,-0.524581,-0.580035,0.451642,-0.464526,-0.493756,-0.547547,0.490523,-0.497434,-0.460586,-0.512458,0.527075,-0.400729,-0.585138,-0.446174,0.545856,-0.443869,-0.553128,-0.403577,0.578062,-0.484463,-0.517944,-0.358665,0.606951,0.055639,-0.454687,-0.537329,0.708126,-0.033365,-0.607222,-0.507177,0.610688,-0.022652,-0.607715,-0.517867,0.60165,-0.472125,-0.483949,-0.539228,0.50212
125,-0.53321,-0.426326,-0.620679,0.385604,-0.53321,-0.426326,-0.620679,0.385604,-0.53321,-0.426326,-0.620679,0.385604,-0.463047,-0.527698,-0.550697,0.451503,-0.46451,-0.52641,-0.549441,0.453031,-0.46597,-0.525119,-0.548181,0.454555,-0.43154,-0.523145,-0.577453,0.454578,-0.45993,-0.498369,-0.551314,0.485948,-0.4869,-0.472055,-0.523473,0.515818,-0.401437,-0.585921,-0.444552,0.545819,-0.440407,-0.557222,-0.406348,0.574827,-0.477333,-0.525936,-0.366258,0.601166,0.056629,-0.454948,-0.535947,0.708926,-0.030607,-0.607678,-0.507493,0.610116,-0.020378,-0.608107,-0.517687,0.60149,-0.471009,-0.485004,-0.539556,0.501798
126,-0.533616,-0.425014,-0.621123,0.385776,-0.533616,-0.425014,-0.621123,0.385776,-0.533616,-0.425014,-0.621123,0.385776,-0.465949,-0.524138,-0.548827,0.454927,-0.466609,-0.523551,-0.548254,0.455618,-0.467268,-0.522963,-0.54768,0.456308,-0.433836,-0.520276,-0.576451,0.45695,-0.461025,-0.496344,-0.551203,0.487108,-0.486896,-0.470992,-0.524379,0.515874,-0.402777,-0.58346,-0.444157,0.547786,-0.441319,-0.554881,-0.406088,0.576573,-0.47784,-0.52376,-0.36616,0.60272,0.056643,-0.453965,-0.537078,0.708699,-0.030517,-0.60673,-0.50894,0.609859,-0.020444,-0.607153,-0.518992,0.601328,-0.471185,-0.483609,-0.540287,0.502192
127,-0.535217,-0.423295,-0.618665,0.389383,-0.535217,-0.423295,-0.618665,0.389383,-0.535217,-0.423295,-0.618665,0.389383,-0.467462,-0.521495,-0.54598,0.459814,-0.467462,-0.521495,-0.54598,0.459814,-0.467462,-0.521495,-0.54598,0.459814,-0.436173,-0.519111,-0.573357,0.459934,-0.462467,-0.49583,-0.548772,0.489005,-0.487521,-0.471218,-0.522715,0.516765,-0.40364,-0.582308,-0.441615,0.550425,-0.442766,-0.553143,-0.402679,0.579518,-0.479791,-0.521353,-0.361834,0.605861,0.05884,-0.455404,-0.535923,0.708471,-0.028027,-0.608088,-0.508333,0.609131,-0.018275,-0.608459,-0.518034,0.600903,-0.468715,-0.484993,-0.541448,0.501918
