,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
137,-0.586921,-0.381032,-0.551576,0.453984,-0.586921,-0.381032,-0.551576,0.453984,-0.586921,-0.381032,-0.551576,0.453984,-0.486155,-0.459916,-0.510541,0.539887,-0.497858,-0.447221,-0.496442,0.552879,-0.50923,-0.434229,-0.482013,0.565503,-0.450814,-0.450426,-0.547379,0.542456,-0.452198,-0.449038,-0.545708,0.544137,-0.453577,-0.447645,-0.544032,0.545813,-0.344893,-0.484086,-0.476866,0.64754,-0.368774,-0.466151,-0.443738,0.670675,-0.391724,-0.447039,-0.409491,0.692117,0.078565,-0.367986,-0.54574,0.74872,-0.018421,-0.530877,-0.511238,0.675623,-0.002628,-0.53119,-0.5311,0.660124,-0.464334,-0.43311,-0.529714,0.562328,-0.586921,-0.381032,-0.551576,0.453984,-0.586921,-0.381032,-0.551576,0.453984,-0.586921,-0.381032,-0.551576,0.453984,-0.486155,-0.459916,-0.510541,0.539887,-0.497858,-0.447221,-0.496442,0.552879,-0.50923,-0.434229,-0.482013,0.565503,-0.450814,-0.450426,-0.547379,0.542456,-0.452198,-0.449038,-0.545708,0.544137,-0.453577,-0.447645,-0.544032,0.545813,-0.344893,-0.484086,-0.476866,0.64754,-0.368774,-0.466151,-0.443738,0.670675,-0.391724,-0.447039,-0.409491,0.692117,0.078565,-0.367986,-0.54574,0.74872,-0.018421,-0.530877,-0.511238,0.675623,-0.002628,-0.53119,-0.5311,0.660124,-0.464334,-0.43311,-0.529714,0.562328
138,-0.596285,-0.404349,-0.548967,0.423771,-0.596285,-0.404349,-0.548967,0.423771,-0.596285,-0.404349,-0.548967,0.423771,-0.489219,-0.473272,-0.514241,0.521761,-0.490374,-0.472075,-0.512964,0.523016,-0.491526,-0.470876,-0.511685,0.524268,-0.436649,-0.469395,-0.569025,0.514992,-0.436649,-0.469395,-0.569025,0.514992,-0.436649,-0.469395,-0.569025,0.514992,-0.323189,-0.472896,-0.499298,0.650092,-0.334794,-0.464752,-0.483056,0.66225,-0.346194,-0.456324,-0.466517,0.674003,0.080681,-0.360576,-0.551289,0.748035,-0.011544,-0.52391,-0.524675,0.670896,0.006952,-0.523991,-0.548024,0.651962,-0.46685,-0.430231,-0.530517,0.561698,-0.596285,-0.404349,-0.548967,0.423771,-0.596285,-0.404349,-0.548967,0.423771,-0.596285,-0.404349,-0.548967,0.423771,-0.489219,-0.473272,-0.514241,0.521761,-0.490374,-0.472075,-0.512964,0.523016,-0.491526,-0.470876,-0.511685,0.524268,-0.436649,-0.469395,-0.569025,0.514992,-0.436649,-0.469395,-0.569025,0.514992,-0.436649,-0.469395,-0.569025,0.514992,-0.323189,-0.472896,-0.499298,0.650092,-0.334794,-0.464752,-0.483056,0.66225,-0.346194,-0.456324,-0.466517,0.674003,0.080681,-0.360576,-0.551289,0.748035,-0.011544,-0.52391,-0.524675,0.670896,0.006952,-0.523991,-0.548024,0.651962,-0.46685,-0.430231,-0.530517,0.561698
139,-0.600352,-0.417522,-0.546244,0.408498,-0.600352,-0.417522,-0.546244,0.408498,-0.600352,-0.417522,-0.546244,0.408498,-0.486161,-0.480976,-0.519036,0.512749,-0.486161,-0.480976,-0.519036,0.512749,-0.486161,-0.480976,-0.519036,0.512749,-0.426789,-0.478664,-0.580003,0.502323,-0.426789,-0.478664,-0.580003,0.502323,-0.426789,-0.478664,-0.580003,0.502323,-0.311212,-0.465876,-0.508,0.654249,-0.311357,-0.46578,-0.507797,0.654407,-0.311501,-0.465683,-0.507594,0.654564,0.082359,-0.355484,-0.55144,0.750175,-0.004835,-0.519463,-0.531622,0.668964,0.016434,-0.519226,-0.558562,0.64664,-0.466054,-0.427406,-0.530039,0.564956,-0.600352,-0.417522,-0.546244,0.408498,-0.600352,-0.417522,-0.546244,0.408498,-0.600352,-0.417522,-0.546244,0.408498,-0.486161,-0.480976,-0.519036,0.512749,-0.486161,-0.480976,-0.519036,0.512749,-0.486161,-0.480976,-0.519036,0.512749,-0.426789,-0.478664,-0.580003,0.502323,-0.426789,-0.478664,-0.580003,0.502323,-0.426789,-0.478664,-0.580003,0.502323,-0.311212,-0.465876,-0.508,0.654249,-0.311357,-0.46578,-0.507797,0.654407,-0.311501,-0.465683,-0.507594,0.654564,0.082359,-0.355484,-0.55144,0.750175,-0.004835,-0.519463,-0.531622,0.668964,0.016434,-0.519226,-0.558562,0.64664,-0.466054,-0.427406,-0.530039,0.564956
140,-0.606196,-0.429096,-0.542014,0.393223,-0.606196,-0.429096,-0.542014,0.393223,-0.606196,-0.429096,-0.542014,0.393223,-0.487359,-0.487144,-0.519845,0.50491,-0.487359,-0.487144,-0.519845,0.50491,-0.487359,-0.487144,-0.519845,0.50491,-0.42368,-0.483737,-0.584638,0.494664,-0.42368,-0.483737,-0.584638,0.494664,-0.42368,-0.483737,-0.584638,0.494664,-0.300641,-0.467896,-0.518145,0.649781,-0.300641,-0.467896,-0.518145,0.649781,-0.300641,-0.467896,-0.518145,0.649781,0.080434,-0.353423,-0.548625,0.753415,-0.001901,-0.517982,-0.533829,0.668369,0.022041,-0.517516,-0.564149,0.642983,-0.466724,-0.425692,-0.529556,0.566149,-0.606196,-0.429096,-0.542014,0.393223,-0.606196,-0.429096,-0.542014,0.393223,-0.606196,-0.429096,-0.542014,0.393223,-0.487359,-0.487144,-0.519845,0.50491,-0.487359,-0.487144,-0.519845,0.50491,-0.487359,-0.487144,-0.519845,0.50491,-0.42368,-0.483737,-0.584638,0.494664,-0.42368,-0.483737,-0.584638,0.494664,-0.42368,-0.483737,-0.584638,0.494664,-0.300641,-0.467896,-0.518145,0.649781,-0.300641,-0.467896,-0.518145,0.649781,-0.300641,-0.467896,-0.518145,0.649781,0.080434,-0.353423,-0.548625,0.753415,-0.001901,-0.517982,-0.533829,0.668369,0.022041,-0.517516,-0.564149,0.642983,-0.466724,-0.425692,-0.529556,0.566149
141,-0.61359,-0.43352,-0.531345,0.39146,-0.61359,-0.43352,-0.531345,0.39146,-0.61359,-0.43352,-0.531345,0.39146,-0.490606,-0.486802,-0.513783,0.508289,-0.490606,-0.486802,-0.513783,0.508289,-0.490606,-0.486802,-0.513783,0.508289,-0.425446,-0.48278,-0.581288,0.498019,-0.425446,-0.48278,-0.581288,0.498019,-0.425446,-0.48278,-0.581288,0.498019,-0.296289,-0.465308,-0.519494,0.652555,-0.296289,-0.465308,-0.519494,0.652555,-0.296289,-0.465308,-0.519494,0.652555,0.077873,-0.351541,-0.543676,0.758137,0.001143,-0.516866,-0.534193,0.668944,0.027917,-0.516112,-0.568129,0.640373,-0.466563,-0.423772,-0.527146,0.569958,-0.61359,-0.43352,-0.531345,0.39146,-0.61359,-0.43352,-0.531345,0.39146,-0.61359,-0.43352,-0.531345,0.39146,-0.490606,-0.486802,-0.513783,0.508289,-0.490606,-0.486802,-0.513783,0.508289,-0.490606,-0.486802,-0.513783,0.508289,-0.425446,-0.48278,-0.581288,0.498019,-0.425446,-0.48278,-0.581288,0.498019,-0.425446,-0.48278,-0.581288,0.498019,-0.296289,-0.465308,-0.519494,0.652555,-0.296289,-0.465308,-0.519494,0.652555,-0.296289,-0.465308,-0.519494,0.652555,0.077873,-0.351541,-0.543676,0.758137,0.001143,-0.516866,-0.534193,0.668944,0.027917,-0.516112,-0.568129,0.640373,-0.466563,-0.423772,-0.527146,0.569958
142,-0.61686,-0.432686,-0.52686,0.3933,-0.61686,-0.432687,-0.52686,0.3933,-0.61686,-0.432687,-0.52686,0.3933,-0.490805,-0.48501,-0.513218,0.510375,-0.490805,-0.48501,-0.513218,0.510375,-0.490805,-0.48501,-0.513218,0.510375,-0.424409,-0.481563,-0.582323,0.498872,-0.424409,-0.481564,-0.582323,0.498872,-0.424409,-0.481564,-0.582323,0.498872,-0.292945,-0.463359,-0.522077,0.653389,-0.292945,-0.463359,-0.522077,0.653389,-0.292945,-0.463359,-0.522077,0.653389,0.076231,-0.350625,-0.539874,0.761437,0.003994,-0.516449,-0.534823,0.668752,0.033293,-0.51539,-0.571909,0.637326,-0.466229,-0.422314,-0.52717,0.571291,-0.61686,-0.432686,-0.52686,0.3933,-0.61686,-0.432687,-0.52686,0.3933,-0.61686,-0.432687,-0.52686,0.3933,-0.490805,-0.48501,-0.513218,0.510375,-0.490805,-0.48501,-0.513218,0.510375,-0.490805,-0.48501,-0.513218,0.510375,-0.424409,-0.481563,-0.582323,0.498872,-0.424409,-0.481564,-0.582323,0.498872,-0.424409,-0.481564,-0.582323,0.498872,-0.292945,-0.463359,-0.522077,0.653389,-0.292945,-0.463359,-0.522077,0.653389,-0.292945,-0.463359,-0.522077,0.653389,0.076231,-0.350625,-0.539874,0.761437,0.003994,-0.516449,-0.534823,0.668752,0.033293,-0.51539,-0.571909,0.637326,-0.466229,-0.422314,-0.52717,0.571291
143,-0.616712,-0.434133,-0.524974,0.394458,-0.616712,-0.434133,-0.524974,0.394458,-0.616712,-0.434133,-0.524974,0.394458,-0.490429,-0.486051,-0.511323,0.511647,-0.490429,-0.486051,-0.511323,0.511647,-0.490429,-0.486051,-0.511323,0.511647,-0.424522,-0.482817,-0.580276,0.499949,-0.424522,-0.482817,-0.580276,0.499949,-0.424522,-0.482817,-0.580276,0.499949,-0.291702,-0.464192,-0.520948,0.654254,-0.291702,-0.464192,-0.520948,0.654254,-0.291702,-0.464192,-0.520948,0.654254,0.074672,-0.351549,-0.534874,0.764688,0.006779,-0.517759,-0.533717,0.6686,0.038378,-0.51638,-0.573542,0.634767,-0.465509,-0.423155,-0.525715,0.572595,-0.616712,-0.434133,-0.524974,0.394458,-0.616712,-0.434133,-0.524974,0.394458,-0.616712,-0.434133,-0.524974,0.394458,-0.490429,-0.486051,-0.511323,0.511647,-0.490429,-0.486051,-0.511323,0.511647,-0.490429,-0.486051,-0.511323,0.511647,-0.424522,-0.482817,-0.580276,0.499949,-0.424522,-0.482817,-0.580276,0.499949,-0.424522,-0.482817,-0.580276,0.499949,-0.291702,-0.464192,-0.520948,0.654254,-0.291702,-0.464192,-0.520948,0.654254,-0.291702,-0.464192,-0.520948,0.654254,0.074672,-0.351549,-0.534874,0.764688,0.006779,-0.517759,-0.533717,0.6686,0.038378,-0.51638,-0.573542,0.634767,-0.465509,-0.423155,-0.525715,0.572595
144,-0.617182,-0.43095,-0.52512,0.39701,-0.617182,-0.43095,-0.52512,0.39701,-0.617182,-0.43095,-0.52512,0.39701,-0.490018,-0.483564,-0.512829,0.512889,-0.490018,-0.483564,-0.512829,0.512889,-0.490018,-0.483564,-0.512829,0.512889,-0.424676,-0.481586,-0.581438,0.499655,-0.424676,-0.481586,-0.581438,0.499655,-0.424676,-0.481586,-0.581438,0.499655,-0.289914,-0.467683,-0.524676,0.649567,-0.289914,-0.467683,-0.524676,0.649567,-0.289914,-0.467683,-0.524676,0.649567,0.073506,-0.351604,-0.531633,0.767032,0.007594,-0.518131,-0.531914,0.669739,0.040406,-0.516609,-0.573278,0.634693,-0.465085,-0.422246,-0.527412,0.572051,-0.617182,-0.43095,-0.52512,0.39701,-0.617182,-0.43095,-0.52512,0.39701,-0.617182,-0.43095,-0.52512,0.39701,-0.490018,-0.483564,-0.512829,0.512889,-0.490018,-0.483564,-0.512829,0.512889,-0.490018,-0.483564,-0.512829,0.512889,-0.424676,-0.481586,-0.581438,0.499655,-0.424676,-0.481586,-0.581438,0.499655,-0.424676,-0.481586,-0.581438,0.499655,-0.289914,-0.467683,-0.524676,0.649567,-0.289914,-0.467683,-0.524676,0.649567,-0.289914,-0.467683,-0.524676,0.649567,0.073506,-0.351604,-0.531633,0.767032,0.007594,-0.518131,-0.531914,0.669739,0.040406,-0.516609,-0.573278,0.634693,-0.465085,-0.422246,-0.527412,0.572051
145,-0.616254,-0.428699,-0.525279,0.400661,-0.616254,-0.428699,-0.525279,0.400661,-0.616254,-0.428699,-0.525279,0.400661,-0.490716,-0.483015,-0.511328,0.514235,-0.490716,-0.483015,-0.511328,0.514235,-0.490716,-0.483015,-0.511328,0.514235,-0.430837,-0.482762,-0.575083,0.500599,-0.430837,-0.482762,-0.575083,0.500599,-0.430837,-0.482762,-0.575083,0.500599,-0.299587,-0.479336,-0.51848,0.64161,-0.299587,-0.479336,-0.51848,0.64161,-0.299587,-0.479336,-0.51848,0.64161,0.071664,-0.353208,-0.529592,0.767881,0.00709,-0.519797,-0.530567,0.669522,0.040769,-0.518244,-0.572851,0.633722,-0.466274,-0.424281,-0.526307,0.570592,-0.616254,-0.428699,-0.525279,0.400661,-0.616254,-0.428699,-0.525279,0.400661,-0.616254,-0.428699,-0.525279,0.400661,-0.490716,-0.483015,-0.511328,0.514235,-0.490716,-0.483015,-0.511328,0.514235,-0.490716,-0.483015,-0.511328,0.514235,-0.430837,-0.482762,-0.575083,0.500599,-0.430837,-0.482762,-0.575083,0.500599,-0.430837,-0.482762,-0.575083,0.500599,-0.299587,-0.479336,-0.51848,0.64161,-0.299587,-0.479336,-0.51848,0.64161,-0.299587,-0.479336,-0.51848,0.64161,0.071664,-0.353208,-0.529592,0.767881,0.00709,-0.519797,-0.530567,0.669522,0.040769,-0.518244,-0.572851,0.633722,-0.466274,-0.424281,-0.526307,0.570592
146,-0.614459,-0.409741,-0.532341,0.413721,-0.614459,-0.409741,-0.532341,0.413721,-0.614459,-0.409741,-0.532341,0.413721,-0.491536,-0.470465,-0.517422,0.518969,-0.491536,-0.470465,-0.517422,0.518969,-0.491536,-0.470465,-0.517422,0.518969,-0.452495,-0.477481,-0.56132,0.502176,-0.452536,-0.477442,-0.561277,0.502224,-0.452577,-0.477403,-0.561234,0.502272,-0.33566,-0.502676,-0.500738,0.619606,-0.33566,-0.502676,-0.500738,0.619606,-0.33566,-0.502676,-0.500738,0.619606,0.064848,-0.354252,-0.536627,0.763107,-0.001786,-0.52032,-0.53519,0.66546,0.032018,-0.519337,-0.577288,0.629288,-0.473432,-0.42115,-0.527549,0.56585,-0.614459,-0.409741,-0.532341,0.413721,-0.614459,-0.409741,-0.532341,0.413721,-0.614459,-0.409741,-0.532341,0.413721,-0.491536,-0.470465,-0.517422,0.518969,-0.491536,-0.470465,-0.517422,0.518969,-0.491536,-0.470465,-0.517422,0.518969,-0.452495,-0.477481,-0.56132,0.502176,-0.452536,-0.477442,-0.561277,0.502224,-0.452577,-0.477403,-0.561234,0.502272,-0.33566,-0.502676,-0.500738,0.619606,-0.33566,-0.502676,-0.500738,0.619606,-0.33566,-0.502676,-0.500738,0.619606,0.064848,-0.354252,-0.536627,0.763107,-0.001786,-0.52032,-0.53519,0.66546,0.032018,-0.519337,-0.577288,0.629288,-0.473432,-0.42115,-0.527549,0.56585
147,-0.610451,-0.372128,-0.536714,0.448117,-0.61165,-0.370154,-0.535263,0.449849,-0.612843,-0.368175,-0.533806,0.451577,-0.489621,-0.448661,-0.523241,0.534036,-0.489621,-0.448661,-0.523241,0.534036,-0.489621,-0.448661,-0.523241,0.534036,-0.481797,-0.464796,-0.535442,0.514916,-0.484543,-0.461933,-0.532381,0.51808,-0.487272,-0.459053,-0.529301,0.521226,-0.38701,-0.515345,-0.459176,0.611393,-0.392407,-0.511247,-0.452722,0.616187,-0.397762,-0.507092,-0.446218,0.620912,0.051106,-0.36199,-0.5394,0.758551,-0.02133,-0.527164,-0.527899,0.665557,0.010024,-0.5275,-0.566505,0.633021,-0.480976,-0.417329,-0.526709,0.563095,-0.610451,-0.372128,-0.536714,0.448117,-0.61165,-0.370154,-0.535263,0.449849,-0.612843,-0.368175,-0.533806,0.451577,-0.489621,-0.448661,-0.523241,0.534036,-0.489621,-0.448661,-0.523241,0.534036,-0.489621,-0.448661,-0.523241,0.534036,-0.481797,-0.464796,-0.535442,0.514916,-0.484543,-0.461933,-0.532381,0.51808,-0.487272,-0.459053,-0.529301,0.521226,-0.38701,-0.515345,-0.459176,0.611393,-0.392407,-0.511247,-0.452722,0.616187,-0.397762,-0.507092,-0.446218,0.620912,0.051106,-0.36199,-0.5394,0.758551,-0.02133,-0.527164,-0.527899,0.665557,0.010024,-0.5275,-0.566505,0.633021,-0.480976,-0.417329,-0.526709,0.563095
148,-0.587536,-0.341854,-0.550716,0.484406,-0.589952,-0.337667,-0.547257,0.48831,-0.592339,-0.333463,-0.543771,0.49219,-0.475765,-0.437019,-0.527111,0.552102,-0.475765,-0.437019,-0.527111,0.552102,-0.475765,-0.437019,-0.527111,0.552102,-0.489566,-0.461995,-0.516534,0.529225,-0.49282,-0.458521,-0.512779,0.532864,-0.49605,-0.455025,-0.508998,0.536477,-0.404922,-0.51519,-0.427172,0.62301,-0.418885,-0.503902,-0.409943,0.63448,-0.432533,-0.492236,-0.392406,0.645473,0.047122,-0.374076,-0.529727,0.759761,-0.028632,-0.538588,-0.510385,0.669784,-0.000262,-0.539348,-0.54491,0.64201,-0.476816,-0.422599,-0.523118,0.566042,-0.587536,-0.341854,-0.550716,0.484406,-0.589952,-0.337667,-0.547257,0.48831,-0.592339,-0.333463,-0.543771,0.49219,-0.475765,-0.437019,-0.527111,0.552102,-0.475765,-0.437019,-0.527111,0.552102,-0.475765,-0.437019,-0.527111,0.552102,-0.489566,-0.461995,-0.516534,0.529225,-0.49282,-0.458521,-0.512779,0.532864,-0.49605,-0.455025,-0.508998,0.536477,-0.404922,-0.51519,-0.427172,0.62301,-0.418885,-0.503902,-0.409943,0.63448,-0.432533,-0.492236,-0.392406,0.645473,0.047122,-0.374076,-0.529727,0.759761,-0.028632,-0.538588,-0.510385,0.669784,-0.000262,-0.539348,-0.54491,0.64201,-0.476816,-0.422599,-0.523118,0.566042
149,-0.571242,-0.313936,-0.568089,0.502396,-0.573795,-0.309245,-0.563953,0.507034,-0.57631,-0.304532,-0.559779,0.511639,-0.475302,-0.423803,-0.528935,0.560988,-0.475302,-0.423803,-0.528935,0.560988,-0.475302,-0.423803,-0.528935,0.560988,-0.494278,-0.449799,-0.512479,0.539198,-0.496224,-0.447652,-0.510137,0.541415,-0.49816,-0.445496,-0.507785,0.543622,-0.416456,-0.511041,-0.416426,0.626092,-0.434541,-0.495754,-0.393671,0.640644,-0.452065,-0.479828,-0.370409,0.654369,0.045251,-0.376718,-0.533834,0.755683,-0.032519,-0.540469,-0.512628,0.66637,-0.005738,-0.541416,-0.544971,0.64019,-0.477925,-0.420644,-0.525399,0.564448,-0.571242,-0.313936,-0.568089,0.502396,-0.573795,-0.309245,-0.563953,0.507034,-0.57631,-0.304532,-0.559779,0.511639,-0.475302,-0.423803,-0.528935,0.560988,-0.475302,-0.423803,-0.528935,0.560988,-0.475302,-0.423803,-0.528935,0.560988,-0.494278,-0.449799,-0.512479,0.539198,-0.496224,-0.447652,-0.510137,0.541415,-0.49816,-0.445496,-0.507785,0.543622,-0.416456,-0.511041,-0.416426,0.626092,-0.434541,-0.495754,-0.393671,0.640644,-0.452065,-0.479828,-0.370409,0.654369,0.045251,-0.376718,-0.533834,0.755683,-0.032519,-0.540469,-0.512628,0.66637,-0.005738,-0.541416,-0.544971,0.64019,-0.477925,-0.420644,-0.525399,0.564448
150,-0.563295,-0.298979,-0.577006,0.51027,-0.565988,-0.293847,-0.572345,0.515493,-0.568636,-0.288691,-0.567636,0.520673,-0.474322,-0.414324,-0.531289,0.566645,-0.474322,-0.414324,-0.531289,0.566645,-0.474322,-0.414324,-0.531289,0.566645,-0.496346,-0.438629,-0.510926,0.547904,-0.496465,-0.438495,-0.510778,0.548043,-0.496583,-0.43836,-0.51063,0.548181,-0.426093,-0.513542,-0.408276,0.62292,-0.447366,-0.495121,-0.38165,0.63958,-0.467844,-0.475819,-0.354344,0.655102,0.042379,-0.382772,-0.535332,0.751738,-0.036748,-0.545601,-0.512174,0.662304,-0.01132,-0.54672,-0.542437,0.637754,-0.478518,-0.421069,-0.527951,0.561239,-0.563295,-0.298979,-0.577006,0.51027,-0.565988,-0.293847,-0.572345,0.515493,-0.568636,-0.288691,-0.567636,0.520673,-0.474322,-0.414324,-0.531289,0.566645,-0.474322,-0.414324,-0.531289,0.566645,-0.474322,-0.414324,-0.531289,0.566645,-0.496346,-0.438629,-0.510926,0.547904,-0.496465,-0.438495,-0.510778,0.548043,-0.496583,-0.43836,-0.51063,0.548181,-0.426093,-0.513542,-0.408276,0.62292,-0.447366,-0.495121,-0.38165,0.63958,-0.467844,-0.475819,-0.354344,0.655102,0.042379,-0.382772,-0.535332,0.751738,-0.036748,-0.545601,-0.512174,0.662304,-0.01132,-0.54672,-0.542437,0.637754,-0.478518,-0.421069,-0.527951,0.561239
151,-0.560263,-0.296644,-0.580338,0.51119,-0.562155,-0.293044,-0.577047,0.514902,-0.564023,-0.289432,-0.573733,0.518592,-0.473098,-0.413064,-0.532671,0.56729,-0.473098,-0.413064,-0.532671,0.56729,-0.473098,-0.413064,-0.532671,0.56729,-0.496226,-0.43866,-0.511372,0.547573,-0.496226,-0.43866,-0.511372,0.547573,-0.496226,-0.43866,-0.511372,0.547573,-0.428192,-0.514851,-0.40641,0.62162,-0.450939,-0.495049,-0.378009,0.639288,-0.472771,-0.474244,-0.348841,0.65566,0.041743,-0.386754,-0.534608,0.750249,-0.038104,-0.549118,-0.510239,0.660813,-0.013999,-0.55026,-0.538712,0.637814,-0.478336,-0.423558,-0.528901,0.558621,-0.560263,-0.296644,-0.580338,0.51119,-0.562155,-0.293044,-0.577047,0.514902,-0.564023,-0.289432,-0.573733,0.518592,-0.473098,-0.413064,-0.532671,0.56729,-0.473098,-0.413064,-0.532671,0.56729,-0.473098,-0.413064,-0.532671,0.56729,-0.496226,-0.43866,-0.511372,0.547573,-0.496226,-0.43866,-0.511372,0.547573,-0.496226,-0.43866,-0.511372,0.547573,-0.428192,-0.514851,-0.40641,0.62162,-0.450939,-0.495049,-0.378009,0.639288,-0.472771,-0.474244,-0.348841,0.65566,0.041743,-0.386754,-0.534608,0.750249,-0.038104,-0.549118,-0.510239,0.660813,-0.013999,-0.55026,-0.538712,0.637814,-0.478336,-0.423558,-0.528901,0.558621
152,-0.559544,-0.289542,-0.582894,0.513137,-0.561053,-0.286608,-0.580199,0.516183,-0.562547,-0.283665,-0.577487,0.519215,-0.473441,-0.408355,-0.535277,0.567959,-0.473441,-0.408355,-0.535277,0.567959,-0.473441,-0.408355,-0.535277,0.567959,-0.497449,-0.434145,-0.513088,0.548456,-0.497449,-0.434145,-0.513088,0.548456,-0.497449,-0.434145,-0.513088,0.548456,-0.429664,-0.512444,-0.408724,0.621075,-0.453267,-0.49169,-0.379091,0.639594,-0.475869,-0.469849,-0.34862,0.656699,0.040992,-0.389797,-0.540086,0.744771,-0.040649,-0.551192,-0.514806,0.65537,-0.017754,-0.552403,-0.541544,0.633455,-0.478691,-0.421391,-0.532023,0.556988,-0.559544,-0.289542,-0.582894,0.513137,-0.561053,-0.286608,-0.580199,0.516183,-0.562547,-0.283665,-0.577487,0.519215,-0.473441,-0.408355,-0.535277,0.567959,-0.473441,-0.408355,-0.535277,0.567959,-0.473441,-0.408355,-0.535277,0.567959,-0.497449,-0.434145,-0.513088,0.548456,-0.497449,-0.434145,-0.513088,0.548456,-0.497449,-0.434145,-0.513088,0.548456,-0.429664,-0.512444,-0.408724,0.621075,-0.453267,-0.49169,-0.379091,0.639594,-0.475869,-0.469849,-0.34862,0.656699,0.040992,-0.389797,-0.540086,0.744771,-0.040649,-0.551192,-0.514806,0.65537,-0.017754,-0.552403,-0.541544,0.633455,-0.478691,-0.421391,-0.532023,0.556988
153,-0.558136,-0.290659,-0.583976,0.51281,-0.558671,-0.289629,-0.583029,0.513887,-0.559204,-0.288597,-0.58208,0.514961,-0.471549,-0.411908,-0.537151,0.565192,-0.471549,-0.411908,-0.537151,0.565192,-0.471549,-0.411908,-0.537151,0.565192,-0.495499,-0.436822,-0.515064,0.546238,-0.495499,-0.436822,-0.515064,0.546238,-0.495499,-0.436822,-0.515064,0.546238,-0.428423,-0.515015,-0.409993,0.618967,-0.452329,-0.49415,-0.380223,0.637687,-0.475221,-0.472177,-0.349601,0.654976,0.040732,-0.394588,-0.539217,0.74289,-0.041172,-0.55545,-0.51335,0.65288,-0.019321,-0.556639,-0.5386,0.63221,-0.477405,-0.423574,-0.533004,0.555497,-0.558136,-0.290659,-0.583976,0.51281,-0.558671,-0.289629,-0.583029,0.513887,-0.559204,-0.288597,-0.58208,0.514961,-0.471549,-0.411908,-0.537151,0.565192,-0.471549,-0.411908,-0.537151,0.565192,-0.471549,-0.411908,-0.537151,0.565192,-0.495499,-0.436822,-0.515064,0.546238,-0.495499,-0.436822,-0.515064,0.546238,-0.495499,-0.436822,-0.515064,0.546238,-0.428423,-0.515015,-0.409993,0.618967,-0.452329,-0.49415,-0.380223,0.637687,-0.475221,-0.472177,-0.349601,0.654976,0.040732,-0.394588,-0.539217,0.74289,-0.041172,-0.55545,-0.51335,0.65288,-0.019321,-0.556639,-0.5386,0.63221,-0.477405,-0.423574,-0.533004,0.555497
