,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
32,-0.595968,-0.412695,-0.606756,0.326117,-0.595968,-0.412695,-0.606756,0.326117,-0.595968,-0.412695,-0.606756,0.326117,-0.539574,-0.472131,-0.528937,0.454068,-0.539574,-0.472131,-0.528937,0.454068,-0.539574,-0.472131,-0.528937,0.454068,-0.5326,-0.430733,-0.532455,0.497291,-0.543282,-0.417179,-0.519758,0.510547,-0.553619,-0.40336,-0.50673,0.523479,-0.462609,-0.491288,-0.441844,0.591103,-0.506084,-0.446376,-0.385254,0.629451,-0.545216,-0.397633,-0.325358,0.662398,0.030095,-0.454292,-0.61183,0.646821,-0.064165,-0.598369,-0.58655,0.54203,-0.045219,-0.600098,-0.60339,0.523218,-0.510744,-0.441071,-0.556265,0.484939,-0.595968,-0.412695,-0.606756,0.326117,-0.595968,-0.412695,-0.606756,0.326117,-0.595968,-0.412695,-0.606756,0.326117,-0.539574,-0.472131,-0.528937,0.454068,-0.539574,-0.472131,-0.528937,0.454068,-0.539574,-0.472131,-0.528937,0.454068,-0.5326,-0.430733,-0.532455,0.497291,-0.543282,-0.417179,-0.519758,0.510547,-0.553619,-0.40336,-0.50673,0.523479,-0.462609,-0.491288,-0.441844,0.591103,-0.506084,-0.446376,-0.385254,0.629451,-0.545216,-0.397633,-0.325358,0.662398,0.030095,-0.454292,-0.61183,0.646821,-0.064165,-0.598369,-0.58655,0.54203,-0.045219,-0.600098,-0.60339,0.523218,-0.510744,-0.441071,-0.556265,0.484939,-0.595968,-0.412695,-0.606756,0.326117,-0.595968,-0.412695,-0.606756,0.326117,-0.595968,-0.412695,-0.606756,0.326117,-0.539574,-0.472131,-0.528937,0.454068,-0.539574,-0.472131,-0.528937,0.454068,-0.539574,-0.472131,-0.528937,0.454068,-0.5326,-0.430733,-0.532455,0.497291,-0.543282,-0.417179,-0.519758,0.510547,-0.553619,-0.40336,-0.50673,0.523479,-0.462609,-0.491288,-0.441844,0.591103,-0.506084,-0.446376,-0.385254,0.629451,-0.545216,-0.397633,-0.325358,0.662398,0.030095,-0.454292,-0.61183,0.646821,-0.064165,-0.598369,-0.58655,0.54203,-0.045219,-0.600098,-0.60339,0.523218,-0.510744,-0.441071,-0.556265,0.484939
33,-0.594986,-0.413241,-0.607557,0.325727,-0.594986,-0.413241,-0.607557,0.325727,-0.594986,-0.413241,-0.607557,0.325727,-0.539477,-0.47197,-0.52877,0.454545,-0.539477,-0.47197,-0.52877,0.454545,-0.539477,-0.47197,-0.52877,0.454545,-0.532442,-0.430544,-0.532342,0.497744,-0.543084,-0.41704,-0.519677,0.510953,-0.553384,-0.403273,-0.506684,0.52384,-0.462464,-0.491041,-0.441655,0.591563,-0.505925,-0.446133,-0.38501,0.629899,-0.545043,-0.397395,-0.325061,0.662828,0.030214,-0.453919,-0.611915,0.646997,-0.064093,-0.598038,-0.586641,0.542305,-0.045141,-0.599766,-0.603504,0.523475,-0.510755,-0.440924,-0.555997,0.485369,-0.594986,-0.413241,-0.607557,0.325727,-0.594986,-0.413241,-0.607557,0.325727,-0.594986,-0.413241,-0.607557,0.325727,-0.539477,-0.47197,-0.52877,0.454545,-0.539477,-0.47197,-0.52877,0.454545,-0.539477,-0.47197,-0.52877,0.454545,-0.532442,-0.430544,-0.532342,0.497744,-0.543084,-0.41704,-0.519677,0.510953,-0.553384,-0.403273,-0.506684,0.52384,-0.462464,-0.491041,-0.441655,0.591563,-0.505925,-0.446133,-0.38501,0.629899,-0.545043,-0.397395,-0.325061,0.662828,0.030214,-0.453919,-0.611915,0.646997,-0.064093,-0.598038,-0.586641,0.542305,-0.045141,-0.599766,-0.603504,0.523475,-0.510755,-0.440924,-0.555997,0.485369,-0.594986,-0.413241,-0.607557,0.325727,-0.594986,-0.413241,-0.607557,0.325727,-0.594986,-0.413241,-0.607557,0.325727,-0.539477,-0.47197,-0.52877,0.454545,-0.539477,-0.47197,-0.52877,0.454545,-0.539477,-0.47197,-0.52877,0.454545,-0.532442,-0.430544,-0.532342,0.497744,-0.543084,-0.41704,-0.519677,0.510953,-0.553384,-0.403273,-0.506684,0.52384,-0.462464,-0.491041,-0.441655,0.591563,-0.505925,-0.446133,-0.38501,0.629899,-0.545043,-0.397395,-0.325061,0.662828,0.030214,-0.453919,-0.611915,0.646997,-0.064093,-0.598038,-0.586641,0.542305,-0.045141,-0.599766,-0.603504,0.523475,-0.510755,-0.440924,-0.555997,0.485369
34,-0.59496,-0.413564,-0.607374,0.325705,-0.59496,-0.413564,-0.607374,0.325705,-0.59496,-0.413564,-0.607374,0.325705,-0.539514,-0.472206,-0.528474,0.4546,-0.539514,-0.472206,-0.528474,0.4546,-0.539514,-0.472206,-0.528474,0.4546,-0.532717,-0.430727,-0.531792,0.49788,-0.543422,-0.41714,-0.519052,0.511148,-0.553781,-0.403286,-0.50598,0.52409,-0.462522,-0.491239,-0.441296,0.591621,-0.506011,-0.446313,-0.384633,0.629932,-0.545154,-0.397554,-0.324668,0.662833,0.030189,-0.453881,-0.611695,0.647233,-0.064033,-0.598041,-0.586449,0.542516,-0.045033,-0.599771,-0.603361,0.523643,-0.510754,-0.441046,-0.555749,0.485544,-0.59496,-0.413564,-0.607374,0.325705,-0.59496,-0.413564,-0.607374,0.325705,-0.59496,-0.413564,-0.607374,0.325705,-0.539514,-0.472206,-0.528474,0.4546,-0.539514,-0.472206,-0.528474,0.4546,-0.539514,-0.472206,-0.528474,0.4546,-0.532717,-0.430727,-0.531792,0.49788,-0.543422,-0.41714,-0.519052,0.511148,-0.553781,-0.403286,-0.50598,0.52409,-0.462522,-0.491239,-0.441296,0.591621,-0.506011,-0.446313,-0.384633,0.629932,-0.545154,-0.397554,-0.324668,0.662833,0.030189,-0.453881,-0.611695,0.647233,-0.064033,-0.598041,-0.586449,0.542516,-0.045033,-0.599771,-0.603361,0.523643,-0.510754,-0.441046,-0.555749,0.485544,-0.59496,-0.413564,-0.607374,0.325705,-0.59496,-0.413564,-0.607374,0.325705,-0.59496,-0.413564,-0.607374,0.325705,-0.539514,-0.472206,-0.528474,0.4546,-0.539514,-0.472206,-0.528474,0.4546,-0.539514,-0.472206,-0.528474,0.4546,-0.532717,-0.430727,-0.531792,0.49788,-0.543422,-0.41714,-0.519052,0.511148,-0.553781,-0.403286,-0.50598,0.52409,-0.462522,-0.491239,-0.441296,0.591621,-0.506011,-0.446313,-0.384633,0.629932,-0.545154,-0.397554,-0.324668,0.662833,0.030189,-0.453881,-0.611695,0.647233,-0.064033,-0.598041,-0.586449,0.542516,-0.045033,-0.599771,-0.603361,0.523643,-0.510754,-0.441046,-0.555749,0.485544
35,-0.594928,-0.413461,-0.60732,0.325997,-0.594928,-0.413461,-0.60732,0.325997,-0.594928,-0.413461,-0.60732,0.325997,-0.539511,-0.472048,-0.528335,0.454929,-0.539511,-0.472048,-0.528335,0.454929,-0.539511,-0.472048,-0.528335,0.454929,-0.532564,-0.43064,-0.531815,0.498095,-0.543274,-0.417046,-0.51906,0.511373,-0.553638,-0.403187,-0.505974,0.524324,-0.462367,-0.49118,-0.441299,0.591789,-0.505858,-0.446261,-0.384612,0.630106,-0.545003,-0.397508,-0.32462,0.663009,0.030291,-0.453835,-0.611701,0.647254,-0.063955,-0.597998,-0.586459,0.542562,-0.044954,-0.599726,-0.603374,0.523686,-0.510661,-0.441017,-0.555718,0.485703,-0.594928,-0.413461,-0.60732,0.325997,-0.594928,-0.413461,-0.60732,0.325997,-0.594928,-0.413461,-0.60732,0.325997,-0.539511,-0.472048,-0.528335,0.454929,-0.539511,-0.472048,-0.528335,0.454929,-0.539511,-0.472048,-0.528335,0.454929,-0.532564,-0.43064,-0.531815,0.498095,-0.543274,-0.417046,-0.51906,0.511373,-0.553638,-0.403187,-0.505974,0.524324,-0.462367,-0.49118,-0.441299,0.591789,-0.505858,-0.446261,-0.384612,0.630106,-0.545003,-0.397508,-0.32462,0.663009,0.030291,-0.453835,-0.611701,0.647254,-0.063955,-0.597998,-0.586459,0.542562,-0.044954,-0.599726,-0.603374,0.523686,-0.510661,-0.441017,-0.555718,0.485703,-0.594928,-0.413461,-0.60732,0.325997,-0.594928,-0.413461,-0.60732,0.325997,-0.594928,-0.413461,-0.60732,0.325997,-0.539511,-0.472048,-0.528335,0.454929,-0.539511,-0.472048,-0.528335,0.454929,-0.539511,-0.472048,-0.528335,0.454929,-0.532564,-0.43064,-0.531815,0.498095,-0.543274,-0.417046,-0.51906,0.511373,-0.553638,-0.403187,-0.505974,0.524324,-0.462367,-0.49118,-0.441299,0.591789,-0.505858,-0.446261,-0.384612,0.630106,-0.545003,-0.397508,-0.32462,0.663009,0.030291,-0.453835,-0.611701,0.647254,-0.063955,-0.597998,-0.586459,0.542562,-0.044954,-0.599726,-0.603374,0.523686,-0.510661,-0.441017,-0.555718,0.485703
36,-0.594799,-0.413843,-0.607086,0.326182,-0.594799,-0.413843,-0.607086,0.326182,-0.594799,-0.413843,-0.607086,0.326182,-0.53936,-0.472408,-0.52807,0.455043,-0.53936,-0.472408,-0.52807,0.455043,-0.53936,-0.472408,-0.52807,0.455043,-0.532452,-0.43095,-0.531524,0.498256,-0.543112,-0.417436,-0.518836,0.511454,-0.553429,-0.403658,-0.505822,0.524329,-0.462277,-0.491557,-0.440923,0.591827,-0.50576,-0.446694,-0.384295,0.630071,-0.544906,-0.398001,-0.324373,0.662914,0.030274,-0.453946,-0.611451,0.647414,-0.064007,-0.598118,-0.586122,0.542787,-0.045054,-0.599844,-0.603,0.523974,-0.510676,-0.441276,-0.555288,0.485944,-0.594799,-0.413843,-0.607086,0.326182,-0.594799,-0.413843,-0.607086,0.326182,-0.594799,-0.413843,-0.607086,0.326182,-0.53936,-0.472408,-0.52807,0.455043,-0.53936,-0.472408,-0.52807,0.455043,-0.53936,-0.472408,-0.52807,0.455043,-0.532452,-0.43095,-0.531524,0.498256,-0.543112,-0.417436,-0.518836,0.511454,-0.553429,-0.403658,-0.505822,0.524329,-0.462277,-0.491557,-0.440923,0.591827,-0.50576,-0.446694,-0.384295,0.630071,-0.544906,-0.398001,-0.324373,0.662914,0.030274,-0.453946,-0.611451,0.647414,-0.064007,-0.598118,-0.586122,0.542787,-0.045054,-0.599844,-0.603,0.523974,-0.510676,-0.441276,-0.555288,0.485944,-0.594799,-0.413843,-0.607086,0.326182,-0.594799,-0.413843,-0.607086,0.326182,-0.594799,-0.413843,-0.607086,0.326182,-0.53936,-0.472408,-0.52807,0.455043,-0.53936,-0.472408,-0.52807,0.455043,-0.53936,-0.472408,-0.52807,0.455043,-0.532452,-0.43095,-0.531524,0.498256,-0.543112,-0.417436,-0.518836,0.511454,-0.553429,-0.403658,-0.505822,0.524329,-0.462277,-0.491557,-0.440923,0.591827,-0.50576,-0.446694,-0.384295,0.630071,-0.544906,-0.398001,-0.324373,0.662914,0.030274,-0.453946,-0.611451,0.647414,-0.064007,-0.598118,-0.586122,0.542787,-0.045054,-0.599844,-0.603,0.523974,-0.510676,-0.441276,-0.555288,0.485944
37,-0.594866,-0.413376,-0.607137,0.326557,-0.594866,-0.413376,-0.607137,0.326557,-0.594866,-0.413376,-0.607137,0.326557,-0.539327,-0.471949,-0.528207,0.455399,-0.539327,-0.471949,-0.528207,0.455399,-0.539327,-0.471949,-0.528207,0.455399,-0.532441,-0.430449,-0.531599,0.498621,-0.543095,-0.416926,-0.518895,0.511829,-0.553406,-0.40314,-0.505862,0.524713,-0.462195,-0.491089,-0.44107,0.592169,-0.505648,-0.446221,-0.384391,0.630437,-0.544764,-0.397524,-0.324414,0.663297,0.03039,-0.453405,-0.611801,0.647456,-0.0639,-0.597619,-0.586567,0.54287,-0.044928,-0.599344,-0.603477,0.524007,-0.510698,-0.440828,-0.555359,0.486246,-0.594866,-0.413376,-0.607137,0.326557,-0.594866,-0.413376,-0.607137,0.326557,-0.594866,-0.413376,-0.607137,0.326557,-0.539327,-0.471949,-0.528207,0.455399,-0.539327,-0.471949,-0.528207,0.455399,-0.539327,-0.471949,-0.528207,0.455399,-0.532441,-0.430449,-0.531599,0.498621,-0.543095,-0.416926,-0.518895,0.511829,-0.553406,-0.40314,-0.505862,0.524713,-0.462195,-0.491089,-0.44107,0.592169,-0.505648,-0.446221,-0.384391,0.630437,-0.544764,-0.397524,-0.324414,0.663297,0.03039,-0.453405,-0.611801,0.647456,-0.0639,-0.597619,-0.586567,0.54287,-0.044928,-0.599344,-0.603477,0.524007,-0.510698,-0.440828,-0.555359,0.486246,-0.594866,-0.413376,-0.607137,0.326557,-0.594866,-0.413376,-0.607137,0.326557,-0.594866,-0.413376,-0.607137,0.326557,-0.539327,-0.471949,-0.528207,0.455399,-0.539327,-0.471949,-0.528207,0.455399,-0.539327,-0.471949,-0.528207,0.455399,-0.532441,-0.430449,-0.531599,0.498621,-0.543095,-0.416926,-0.518895,0.511829,-0.553406,-0.40314,-0.505862,0.524713,-0.462195,-0.491089,-0.44107,0.592169,-0.505648,-0.446221,-0.384391,0.630437,-0.544764,-0.397524,-0.324414,0.663297,0.03039,-0.453405,-0.611801,0.647456,-0.0639,-0.597619,-0.586567,0.54287,-0.044928,-0.599344,-0.603477,0.524007,-0.510698,-0.440828,-0.555359,0.486246
38,-0.594855,-0.413779,-0.606811,0.326675,-0.594855,-0.413779,-0.606811,0.326675,-0.594855,-0.413779,-0.606811,0.326675,-0.539328,-0.472346,-0.527807,0.45545,-0.539328,-0.472346,-0.527807,0.45545,-0.539328,-0.472346,-0.527807,0.45545,-0.532446,-0.430871,-0.531224,0.498651,-0.543088,-0.417377,-0.518547,0.511821,-0.553388,-0.403621,-0.505543,0.524669,-0.462191,-0.491408,-0.440641,0.592228,-0.505679,-0.446532,-0.38395,0.630461,-0.544827,-0.397825,-0.323966,0.663283,0.030242,-0.453582,-0.611266,0.647845,-0.064001,-0.597838,-0.585935,0.543299,-0.04506,-0.599563,-0.602826,0.524495,-0.510679,-0.441166,-0.554999,0.48637,-0.594855,-0.413779,-0.606811,0.326675,-0.594855,-0.413779,-0.606811,0.326675,-0.594855,-0.413779,-0.606811,0.326675,-0.539328,-0.472346,-0.527807,0.45545,-0.539328,-0.472346,-0.527807,0.45545,-0.539328,-0.472346,-0.527807,0.45545,-0.532446,-0.430871,-0.531224,0.498651,-0.543088,-0.417377,-0.518547,0.511821,-0.553388,-0.403621,-0.505543,0.524669,-0.462191,-0.491408,-0.440641,0.592228,-0.505679,-0.446532,-0.38395,0.630461,-0.544827,-0.397825,-0.323966,0.663283,0.030242,-0.453582,-0.611266,0.647845,-0.064001,-0.597838,-0.585935,0.543299,-0.04506,-0.599563,-0.602826,0.524495,-0.510679,-0.441166,-0.554999,0.48637,-0.594855,-0.413779,-0.606811,0.326675,-0.594855,-0.413779,-0.606811,0.326675,-0.594855,-0.413779,-0.606811,0.326675,-0.539328,-0.472346,-0.527807,0.45545,-0.539328,-0.472346,-0.527807,0.45545,-0.539328,-0.472346,-0.527807,0.45545,-0.532446,-0.430871,-0.531224,0.498651,-0.543088,-0.417377,-0.518547,0.511821,-0.553388,-0.403621,-0.505543,0.524669,-0.462191,-0.491408,-0.440641,0.592228,-0.505679,-0.446532,-0.38395,0.630461,-0.544827,-0.397825,-0.323966,0.663283,0.030242,-0.453582,-0.611266,0.647845,-0.064001,-0.597838,-0.585935,0.543299,-0.04506,-0.599563,-0.602826,0.524495,-0.510679,-0.441166,-0.554999,0.48637
39,-0.594828,-0.412626,-0.607248,0.327365,-0.594828,-0.412626,-0.607248,0.327365,-0.594828,-0.412626,-0.607248,0.327365,-0.539549,-0.471896,-0.528073,0.455346,-0.539549,-0.471896,-0.528073,0.455346,-0.539549,-0.471896,-0.528073,0.455346,-0.53271,-0.43038,-0.531381,0.498625,-0.543224,-0.417031,-0.518847,0.511655,-0.553404,-0.403425,-0.505992,0.524371,-0.462551,-0.491038,-0.440694,0.592213,-0.505978,-0.446159,-0.38404,0.630429,-0.545069,-0.397457,-0.324095,0.663242,0.029895,-0.453111,-0.611821,0.647666,-0.064527,-0.597358,-0.586367,0.543299,-0.045625,-0.599098,-0.603237,0.524505,-0.510861,-0.440214,-0.555245,0.486761,-0.594828,-0.412626,-0.607248,0.327365,-0.594828,-0.412626,-0.607248,0.327365,-0.594828,-0.412626,-0.607248,0.327365,-0.539549,-0.471896,-0.528073,0.455346,-0.539549,-0.471896,-0.528073,0.455346,-0.539549,-0.471896,-0.528073,0.455346,-0.53271,-0.43038,-0.531381,0.498625,-0.543224,-0.417031,-0.518847,0.511655,-0.553404,-0.403425,-0.505992,0.524371,-0.462551,-0.491038,-0.440694,0.592213,-0.505978,-0.446159,-0.38404,0.630429,-0.545069,-0.397457,-0.324095,0.663242,0.029895,-0.453111,-0.611821,0.647666,-0.064527,-0.597358,-0.586367,0.543299,-0.045625,-0.599098,-0.603237,0.524505,-0.510861,-0.440214,-0.555245,0.486761,-0.594828,-0.412626,-0.607248,0.327365,-0.594828,-0.412626,-0.607248,0.327365,-0.594828,-0.412626,-0.607248,0.327365,-0.539549,-0.471896,-0.528073,0.455346,-0.539549,-0.471896,-0.528073,0.455346,-0.539549,-0.471896,-0.528073,0.455346,-0.53271,-0.43038,-0.531381,0.498625,-0.543224,-0.417031,-0.518847,0.511655,-0.553404,-0.403425,-0.505992,0.524371,-0.462551,-0.491038,-0.440694,0.592213,-0.505978,-0.446159,-0.38404,0.630429,-0.545069,-0.397457,-0.324095,0.663242,0.029895,-0.453111,-0.611821,0.647666,-0.064527,-0.597358,-0.586367,0.543299,-0.045625,-0.599098,-0.603237,0.524505,-0.510861,-0.440214,-0.555245,0.486761
40,-0.594922,-0.412684,-0.607063,0.327466,-0.594922,-0.412684,-0.607063,0.327466,-0.594922,-0.412684,-0.607063,0.327466,-0.53965,-0.472009,-0.527863,0.455353,-0.53965,-0.472009,-0.527863,0.455353,-0.53965,-0.472009,-0.527863,0.455353,-0.532796,-0.430459,-0.531194,0.498665,-0.543291,-0.417134,-0.518684,0.511664,-0.553453,-0.403555,-0.505856,0.52435,-0.462619,-0.491031,-0.440501,0.59231,-0.506037,-0.446155,-0.383851,0.6305,-0.54512,-0.397457,-0.323912,0.663289,0.029827,-0.452998,-0.611687,0.647875,-0.064522,-0.597286,-0.58626,0.543493,-0.045599,-0.599028,-0.603157,0.524679,-0.510925,-0.440251,-0.555082,0.486846,-0.594922,-0.412684,-0.607063,0.327466,-0.594922,-0.412684,-0.607063,0.327466,-0.594922,-0.412684,-0.607063,0.327466,-0.53965,-0.472009,-0.527863,0.455353,-0.53965,-0.472009,-0.527863,0.455353,-0.53965,-0.472009,-0.527863,0.455353,-0.532796,-0.430459,-0.531194,0.498665,-0.543291,-0.417134,-0.518684,0.511664,-0.553453,-0.403555,-0.505856,0.52435,-0.462619,-0.491031,-0.440501,0.59231,-0.506037,-0.446155,-0.383851,0.6305,-0.54512,-0.397457,-0.323912,0.663289,0.029827,-0.452998,-0.611687,0.647875,-0.064522,-0.597286,-0.58626,0.543493,-0.045599,-0.599028,-0.603157,0.524679,-0.510925,-0.440251,-0.555082,0.486846,-0.594922,-0.412684,-0.607063,0.327466,-0.594922,-0.412684,-0.607063,0.327466,-0.594922,-0.412684,-0.607063,0.327466,-0.53965,-0.472009,-0.527863,0.455353,-0.53965,-0.472009,-0.527863,0.455353,-0.53965,-0.472009,-0.527863,0.455353,-0.532796,-0.430459,-0.531194,0.498665,-0.543291,-0.417134,-0.518684,0.511664,-0.553453,-0.403555,-0.505856,0.52435,-0.462619,-0.491031,-0.440501,0.59231,-0.506037,-0.446155,-0.383851,0.6305,-0.54512,-0.397457,-0.323912,0.663289,0.029827,-0.452998,-0.611687,0.647875,-0.064522,-0.597286,-0.58626,0.543493,-0.045599,-0.599028,-0.603157,0.524679,-0.510925,-0.440251,-0.555082,0.486846
41,-0.59511,-0.412324,-0.606873,0.327931,-0.59511,-0.412324,-0.606873,0.327931,-0.59511,-0.412324,-0.606873,0.327931,-0.539626,-0.471718,-0.527842,0.455707,-0.539626,-0.471718,-0.527842,0.455707,-0.539626,-0.471718,-0.527842,0.455707,-0.532733,-0.430226,-0.531195,0.498932,-0.543209,-0.416921,-0.518695,0.511914,-0.553353,-0.403361,-0.505878,0.524584,-0.462507,-0.490806,-0.440527,0.592564,-0.505894,-0.445954,-0.383869,0.630747,-0.544949,-0.397284,-0.323924,0.663528,0.03006,-0.452639,-0.611972,0.647846,-0.064209,-0.596956,-0.586731,0.543385,-0.04522,-0.598694,-0.603689,0.52448,-0.51085,-0.439988,-0.555111,0.487129,-0.59511,-0.412324,-0.606873,0.327931,-0.59511,-0.412324,-0.606873,0.327931,-0.59511,-0.412324,-0.606873,0.327931,-0.539626,-0.471718,-0.527842,0.455707,-0.539626,-0.471718,-0.527842,0.455707,-0.539626,-0.471718,-0.527842,0.455707,-0.532733,-0.430226,-0.531195,0.498932,-0.543209,-0.416921,-0.518695,0.511914,-0.553353,-0.403361,-0.505878,0.524584,-0.462507,-0.490806,-0.440527,0.592564,-0.505894,-0.445954,-0.383869,0.630747,-0.544949,-0.397284,-0.323924,0.663528,0.03006,-0.452639,-0.611972,0.647846,-0.064209,-0.596956,-0.586731,0.543385,-0.04522,-0.598694,-0.603689,0.52448,-0.51085,-0.439988,-0.555111,0.487129,-0.59511,-0.412324,-0.606873,0.327931,-0.59511,-0.412324,-0.606873,0.327931,-0.59511,-0.412324,-0.606873,0.327931,-0.539626,-0.471718,-0.527842,0.455707,-0.539626,-0.471718,-0.527842,0.455707,-0.539626,-0.471718,-0.527842,0.455707,-0.532733,-0.430226,-0.531195,0.498932,-0.543209,-0.416921,-0.518695,0.511914,-0.553353,-0.403361,-0.505878,0.524584,-0.462507,-0.490806,-0.440527,0.592564,-0.505894,-0.445954,-0.383869,0.630747,-0.544949,-0.397284,-0.323924,0.663528,0.03006,-0.452639,-0.611972,0.647846,-0.064209,-0.596956,-0.586731,0.543385,-0.04522,-0.598694,-0.603689,0.52448,-0.51085,-0.439988,-0.555111,0.487129
42,-0.594939,-0.412839,-0.606939,0.32747,-0.594939,-0.412839,-0.606939,0.32747,-0.594939,-0.412839,-0.606939,0.32747,-0.539384,-0.472143,-0.527994,0.455378,-0.539384,-0.472143,-0.527994,0.455378,-0.539384,-0.472143,-0.527994,0.455378,-0.532658,-0.430587,-0.531171,0.498727,-0.543136,-0.417292,-0.518684,0.511701,-0.553282,-0.403742,-0.50588,0.524362,-0.46239,-0.491224,-0.440553,0.59229,-0.505777,-0.446425,-0.383974,0.630443,-0.544841,-0.397811,-0.324115,0.663207,0.030073,-0.453017,-0.611653,0.647883,-0.064188,-0.597314,-0.586353,0.543402,-0.045211,-0.599049,-0.603293,0.524532,-0.510713,-0.440327,-0.555132,0.486942,-0.594939,-0.412839,-0.606939,0.32747,-0.594939,-0.412839,-0.606939,0.32747,-0.594939,-0.412839,-0.606939,0.32747,-0.539384,-0.472143,-0.527994,0.455378,-0.539384,-0.472143,-0.527994,0.455378,-0.539384,-0.472143,-0.527994,0.455378,-0.532658,-0.430587,-0.531171,0.498727,-0.543136,-0.417292,-0.518684,0.511701,-0.553282,-0.403742,-0.50588,0.524362,-0.46239,-0.491224,-0.440553,0.59229,-0.505777,-0.446425,-0.383974,0.630443,-0.544841,-0.397811,-0.324115,0.663207,0.030073,-0.453017,-0.611653,0.647883,-0.064188,-0.597314,-0.586353,0.543402,-0.045211,-0.599049,-0.603293,0.524532,-0.510713,-0.440327,-0.555132,0.486942,-0.594939,-0.412839,-0.606939,0.32747,-0.594939,-0.412839,-0.606939,0.32747,-0.594939,-0.412839,-0.606939,0.32747,-0.539384,-0.472143,-0.527994,0.455378,-0.539384,-0.472143,-0.527994,0.455378,-0.539384,-0.472143,-0.527994,0.455378,-0.532658,-0.430587,-0.531171,0.498727,-0.543136,-0.417292,-0.518684,0.511701,-0.553282,-0.403742,-0.50588,0.524362,-0.46239,-0.491224,-0.440553,0.59229,-0.505777,-0.446425,-0.383974,0.630443,-0.544841,-0.397811,-0.324115,0.663207,0.030073,-0.453017,-0.611653,0.647883,-0.064188,-0.597314,-0.586353,0.543402,-0.045211,-0.599049,-0.603293,0.524532,-0.510713,-0.440327,-0.555132,0.486942
