,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
10,0.586497,0.421351,0.574857,-0.384738,0.586497,0.421351,0.574857,-0.384738,0.586497,0.421351,0.574857,-0.384738,0.526692,0.499428,0.492811,-0.479901,0.528164,0.497871,0.491392,-0.481354,0.529632,0.496309,0.489969,-0.482803,0.515463,0.480892,0.504263,-0.498758,0.532434,0.462033,0.485989,-0.51658,0.548714,0.442575,0.467086,-0.533733,0.455071,0.548725,0.396522,-0.57843,0.516899,0.490922,0.325171,-0.621349,0.57144,0.426198,0.249237,-0.655509,-0.030914,0.459642,0.546796,-0.699134,0.064172,0.60977,0.50727,-0.60559,0.03739,0.611996,0.53332,-0.58278,0.498496,0.483846,0.521722,-0.495177
11,0.586107,0.421409,0.575095,-0.384914,0.586107,0.421409,0.575095,-0.384914,0.586107,0.421409,0.575095,-0.384914,0.52734,0.49845,0.491832,-0.481209,0.52734,0.49845,0.491832,-0.481209,0.52734,0.49845,0.491832,-0.481209,0.515959,0.480132,0.503489,-0.499759,0.531407,0.462976,0.486851,-0.51598,0.546285,0.445323,0.469691,-0.531649,0.454253,0.549383,0.397207,-0.577978,0.516877,0.490925,0.325006,-0.621452,0.572035,0.425376,0.24811,-0.655952,-0.03128,0.459774,0.546801,-0.699027,0.06307,0.609966,0.508092,-0.604819,0.037488,0.612071,0.532958,-0.583026,0.498201,0.484001,0.521813,-0.495226
12,0.586496,0.420975,0.575086,-0.38481,0.586496,0.420975,0.575086,-0.38481,0.586496,0.420975,0.575086,-0.38481,0.527575,0.498057,0.492066,-0.481119,0.527575,0.498057,0.492066,-0.481119,0.527575,0.498057,0.492066,-0.481119,0.517106,0.478829,0.502717,-0.500599,0.531159,0.463191,0.487561,-0.515372,0.544739,0.447141,0.471971,-0.529686,0.454086,0.549214,0.397975,-0.577743,0.517359,0.490071,0.324947,-0.621755,0.57299,0.423689,0.24712,-0.656584,-0.031125,0.459593,0.547378,-0.698701,0.062967,0.60978,0.509014,-0.604242,0.038546,0.611809,0.532757,-0.583415,0.498522,0.483638,0.521965,-0.495099
13,0.587025,0.420361,0.575193,-0.384514,0.587025,0.420361,0.575193,-0.384514,0.587025,0.420361,0.575193,-0.384514,0.528236,0.49725,0.492146,-0.481146,0.528236,0.49725,0.492146,-0.481146,0.528236,0.49725,0.492146,-0.481146,0.5185,0.477295,0.501996,-0.501345,0.531291,0.463016,0.488174,-0.514813,0.543688,0.448394,0.473991,-0.527901,0.454461,0.548836,0.398493,-0.577449,0.518273,0.489029,0.324751,-0.621917,0.574278,0.421854,0.246117,-0.657016,-0.03064,0.45926,0.54797,-0.698477,0.063268,0.609451,0.509805,-0.603875,0.039853,0.611429,0.532585,-0.583883,0.499054,0.483021,0.522214,-0.494902
14,0.587508,0.419986,0.574862,-0.384682,0.587508,0.419986,0.574862,-0.384682,0.587508,0.419986,0.574862,-0.384682,0.528544,0.496906,0.492015,-0.481296,0.528544,0.496906,0.492015,-0.481296,0.528544,0.496906,0.492015,-0.481296,0.51946,0.476262,0.501145,-0.502185,0.531025,0.463333,0.488633,-0.514367,0.542268,0.450122,0.475826,-0.526237,0.454443,0.548819,0.39875,-0.577302,0.518694,0.488547,0.324464,-0.622095,0.575016,0.420806,0.245218,-0.657379,-0.030389,0.458995,0.548082,-0.698575,0.063054,0.609258,0.510341,-0.60364,0.040397,0.611179,0.532394,-0.584282,0.499264,0.482707,0.52221,-0.495001
15,0.587184,0.420273,0.574571,-0.385297,0.587184,0.420273,0.574571,-0.385297,0.587184,0.420273,0.574571,-0.385297,0.528106,0.497213,0.491708,-0.481775,0.528106,0.497213,0.491708,-0.481775,0.528106,0.497213,0.491708,-0.481775,0.519666,0.475857,0.500113,-0.503383,0.530092,0.464213,0.488825,-0.514352,0.540258,0.452342,0.477296,-0.525068,0.453792,0.549312,0.39856,-0.577476,0.51845,0.488754,0.323819,-0.622471,0.575093,0.420641,0.244072,-0.657843,-0.030638,0.458845,0.547434,-0.699169,0.062088,0.609269,0.510311,-0.603754,0.039995,0.611118,0.531829,-0.584887,0.498898,0.482968,0.521826,-0.49552
16,0.5873,0.420302,0.574491,-0.385208,0.5873,0.420302,0.574491,-0.385208,0.5873,0.420302,0.574491,-0.385208,0.528141,0.497273,0.491734,-0.481647,0.528141,0.497273,0.491734,-0.481647,0.528141,0.497273,0.491734,-0.481647,0.52022,0.475264,0.499562,-0.503918,0.529647,0.464735,0.489355,-0.513835,0.53886,0.45402,0.478952,-0.523546,0.453567,0.549534,0.398926,-0.57719,0.518536,0.488703,0.323858,-0.622419,0.575415,0.420247,0.243738,-0.657937,-0.030672,0.459163,0.54747,-0.698931,0.061624,0.609581,0.510796,-0.603076,0.040042,0.611378,0.531791,-0.584647,0.49891,0.483216,0.521875,-0.495215
17,0.586921,0.420474,0.574713,-0.385268,0.586921,0.420474,0.574713,-0.385268,0.586921,0.420474,0.574713,-0.385268,0.527827,0.497516,0.491868,-0.481604,0.527827,0.497516,0.491868,-0.481604,0.527827,0.497516,0.491868,-0.481604,0.520525,0.474874,0.498994,-0.504533,0.528973,0.465444,0.489848,-0.513418,0.537251,0.455864,0.480543,-0.522137,0.453167,0.549959,0.39913,-0.576958,0.51836,0.488997,0.323878,-0.622325,0.57542,0.420364,0.243544,-0.65793,-0.030878,0.459267,0.54739,-0.698916,0.06122,0.609701,0.510942,-0.602873,0.040195,0.611446,0.531392,-0.584927,0.498729,0.483372,0.521848,-0.495273
18,0.587009,0.420274,0.574528,-0.385625,0.587009,0.420274,0.574528,-0.385625,0.587009,0.420274,0.574528,-0.385625,0.527797,0.497373,0.491776,-0.481879,0.527797,0.497373,0.491776,-0.481879,0.527797,0.497373,0.491776,-0.481879,0.520915,0.474312,0.498427,-0.505219,0.528509,0.465836,0.490201,-0.513204,0.535965,0.457238,0.481847,-0.521055,0.452933,0.550106,0.399251,-0.576917,0.51832,0.488988,0.323781,-0.622415,0.575529,0.420156,0.243203,-0.658094,-0.031078,0.459173,0.54742,-0.698946,0.060822,0.60964,0.511216,-0.602743,0.040254,0.611342,0.531227,-0.585182,0.498595,0.483363,0.521873,-0.495391
19,0.587127,0.420241,0.574362,-0.38573,0.587127,0.420241,0.574362,-0.38573,0.587127,0.420241,0.574362,-0.38573,0.527761,0.49745,0.491761,-0.481854,0.527761,0.49745,0.491761,-0.481854,0.527761,0.49745,0.491761,-0.481854,0.521336,0.473937,0.497898,-0.505658,0.528189,0.466288,0.490475,-0.512861,0.534929,0.45854,0.482947,-0.519956,0.452782,0.550281,0.39937,-0.576787,0.518387,0.488974,0.323667,-0.62243,0.575761,0.419905,0.242826,-0.65819,-0.031297,0.459364,0.547407,-0.698821,0.060438,0.609823,0.511416,-0.602426,0.04025,0.611487,0.531047,-0.585194,0.498414,0.483542,0.522003,-0.495261
20,0.587124,0.420224,0.574347,-0.385775,0.587124,0.420224,0.574347,-0.385775,0.587124,0.420224,0.574347,-0.385775,0.527755,0.497449,0.491745,-0.481878,0.527755,0.497449,0.491745,-0.481878,0.527755,0.497449,0.491745,-0.481878,0.521824,0.473399,0.497321,-0.506226,0.527889,0.466626,0.490748,-0.5126,0.533866,0.459776,0.484093,-0.51889,0.452829,0.550359,0.399272,-0.576744,0.518506,0.488978,0.323495,-0.622416,0.575935,0.419819,0.242572,-0.658187,-0.03105,0.458696,0.546951,-0.699628,0.060703,0.609291,0.510773,-0.603482,0.041013,0.610933,0.529978,-0.586688,0.498536,0.483345,0.521858,-0.495484
21,0.587123,0.420211,0.574367,-0.385761,0.587123,0.420211,0.574367,-0.385761,0.587123,0.420211,0.574367,-0.385761,0.527688,0.497488,0.491845,-0.48181,0.527688,0.497488,0.491845,-0.48181,0.527688,0.497488,0.491845,-0.48181,0.52215,0.473017,0.496973,-0.506588,0.527478,0.467068,0.491199,-0.512188,0.532739,0.46106,0.485362,-0.517723,0.45273,0.550438,0.399409,-0.576651,0.518441,0.489046,0.323614,-0.622356,0.575898,0.419867,0.242666,-0.658153,-0.031022,0.458761,0.547065,-0.699497,0.060568,0.609352,0.51107,-0.603183,0.041146,0.61097,0.530006,-0.586614,0.49857,0.483294,0.521844,-0.495513
22,0.587174,0.42017,0.574187,-0.385997,0.587174,0.42017,0.574187,-0.385997,0.587174,0.42017,0.574187,-0.385997,0.527683,0.497425,0.491687,-0.48204,0.527683,0.497425,0.491687,-0.48204,0.527683,0.497425,0.491687,-0.48204,0.5223,0.472667,0.496639,-0.507088,0.527056,0.467358,0.491483,-0.512087,0.531758,0.462001,0.486276,-0.517034,0.452526,0.550577,0.399473,-0.576635,0.51835,0.489109,0.323559,-0.622411,0.575896,0.41983,0.242479,-0.658248,-0.031325,0.459343,0.547405,-0.698835,0.060023,0.609844,0.5118,-0.60212,0.04072,0.611436,0.530573,-0.585644,0.498382,0.483513,0.521887,-0.495444
23,0.587143,0.42017,0.574452,-0.385649,0.587143,0.42017,0.574452,-0.385649,0.587143,0.42017,0.574452,-0.385649,0.527696,0.497502,0.491972,-0.481656,0.527696,0.497502,0.491972,-0.481656,0.527696,0.497502,0.491972,-0.481656,0.522766,0.472411,0.496415,-0.507066,0.52692,0.467773,0.491915,-0.511433,0.531033,0.463098,0.487376,-0.51576,0.452561,0.550702,0.399776,-0.576277,0.51835,0.489283,0.32397,-0.62206,0.575874,0.420064,0.242999,-0.657926,-0.031108,0.459256,0.547401,-0.698905,0.060148,0.609776,0.511838,-0.602144,0.041056,0.611358,0.530411,-0.585849,0.498537,0.483395,0.522007,-0.495277
24,0.587184,0.419966,0.574621,-0.385558,0.587184,0.419966,0.574621,-0.385558,0.587184,0.419966,0.574621,-0.385558,0.52769,0.497373,0.492236,-0.481527,0.52769,0.497373,0.492236,-0.481527,0.52769,0.497373,0.492236,-0.481527,0.522911,0.471834,0.496483,-0.507387,0.526484,0.467844,0.492611,-0.511147,0.530026,0.463827,0.48871,-0.514878,0.452639,0.550613,0.399966,-0.576169,0.51841,0.489191,0.32418,-0.621974,0.575917,0.419971,0.243226,-0.657864,-0.031021,0.459119,0.54759,-0.698851,0.060067,0.609657,0.512211,-0.601955,0.041101,0.611229,0.530662,-0.585754,0.498606,0.483124,0.52218,-0.49529
25,0.587333,0.419864,0.574228,-0.386026,0.587333,0.419864,0.574228,-0.386026,0.587333,0.419864,0.574228,-0.386026,0.527738,0.497259,0.49188,-0.481954,0.527738,0.497259,0.49188,-0.481954,0.527738,0.497259,0.49188,-0.481954,0.523073,0.47156,0.496002,-0.507946,0.526225,0.468039,0.492582,-0.511263,0.529354,0.464497,0.48914,-0.514557,0.452418,0.550457,0.39988,-0.576551,0.518282,0.488947,0.323905,-0.622415,0.575855,0.419615,0.242749,-0.658322,-0.031197,0.459225,0.54744,-0.698891,0.059766,0.609776,0.512193,-0.60188,0.040932,0.61133,0.530511,-0.585797,0.498427,0.4833,0.522085,-0.495398
26,0.587393,0.419721,0.57408,-0.386311,0.587393,0.419721,0.57408,-0.386311,0.587393,0.419721,0.57408,-0.386311,0.527702,0.497196,0.491815,-0.482125,0.527702,0.497196,0.491815,-0.482125,0.527702,0.497196,0.491815,-0.482125,0.523321,0.471159,0.495607,-0.508447,0.525998,0.468169,0.4927,-0.511264,0.528659,0.465162,0.489778,-0.514064,0.452405,0.55047,0.399751,-0.576638,0.518228,0.489008,0.323821,-0.622456,0.575771,0.419733,0.242718,-0.658331,-0.031015,0.458548,0.547122,-0.699592,0.060061,0.609216,0.511642,-0.602886,0.04151,0.61076,0.529736,-0.587051,0.498557,0.483071,0.521854,-0.495734
27,0.587361,0.419812,0.57419,-0.386097,0.587361,0.419812,0.57419,-0.386097,0.587361,0.419812,0.57419,-0.386097,0.527679,0.497278,0.491935,-0.481943,0.527679,0.497278,0.491935,-0.481943,0.527679,0.497278,0.491935,-0.481943,0.523526,0.471048,0.495468,-0.508474,0.525811,0.468496,0.492988,-0.510878,0.528084,0.465933,0.490498,-0.51327,0.452442,0.550628,0.399821,-0.57641,0.518319,0.489123,0.323875,-0.622262,0.575906,0.419794,0.24275,-0.658162,-0.031113,0.45862,0.547236,-0.699451,0.059997,0.609264,0.511771,-0.602733,0.041584,0.610798,0.529727,-0.587015,0.498519,0.483104,0.521979,-0.495609
28,0.587295,0.41978,0.574335,-0.386016,0.587295,0.41978,0.574335,-0.386016,0.587295,0.41978,0.574335,-0.386016,0.527687,0.497223,0.492017,-0.481908,0.527687,0.497223,0.492017,-0.481908,0.527687,0.497223,0.492017,-0.481908,0.523659,0.470805,0.495403,-0.508626,0.525638,0.468595,0.493256,-0.510708,0.527607,0.466377,0.491101,-0.512781,0.452408,0.550673,0.399974,-0.576288,0.518321,0.489139,0.324004,-0.62218,0.575936,0.419774,0.242847,-0.658113,-0.031367,0.45908,0.547768,-0.698722,0.059588,0.609624,0.512636,-0.601675,0.041132,0.611146,0.53059,-0.585903,0.498437,0.483168,0.52215,-0.495449
29,0.587492,0.419541,0.57403,-0.386431,0.587492,0.419541,0.57403,-0.386431,0.587492,0.419541,0.57403,-0.386431,0.527624,0.497166,0.491965,-0.482089,0.527624,0.497166,0.491965,-0.482089,0.527624,0.497166,0.491965,-0.482089,0.523761,0.470568,0.49516,-0.508976,0.525396,0.468741,0.493385,-0.510697,0.527025,0.466909,0.491604,-0.512412,0.452322,0.550643,0.399921,-0.57642,0.518188,0.489167,0.323991,-0.622276,0.57577,0.419871,0.242881,-0.658184,-0.031193,0.458659,0.547335,-0.699345,0.059776,0.609303,0.512049,-0.60248,0.041493,0.610821,0.52987,-0.586868,0.498466,0.483074,0.522007,-0.495661
30,0.587592,0.419542,0.573924,-0.386435,0.587592,0.419542,0.573924,-0.386435,0.587592,0.419542,0.573924,-0.386435,0.52771,0.497205,0.491873,-0.482048,0.52771,0.497205,0.491873,-0.482048,0.52771,0.497205,0.491873,-0.482048,0.523997,0.470531,0.494903,-0.509018,0.52532,0.469053,0.493467,-0.51041,0.52664,0.467571,0.492027,-0.511798,0.452441,0.550754,0.399791,-0.576311,0.518331,0.489251,0.323862,-0.622158,0.575932,0.419924,0.242753,-0.658056,-0.031094,0.458555,0.547136,-0.699573,0.059929,0.609227,0.51173,-0.602813,0.041785,0.61074,0.529431,-0.587328,0.498497,0.483091,0.521977,-0.495644
31,0.587633,0.419358,0.573875,-0.386644,0.587633,0.419358,0.573875,-0.386644,0.587633,0.419358,0.573875,-0.386644,0.527709,0.497042,0.491862,-0.482229,0.527709,0.497042,0.491862,-0.482229,0.527709,0.497042,0.491862,-0.482229,0.524036,0.47026,0.494842,-0.509287,0.525087,0.469087,0.493701,-0.510393,0.526135,0.46791,0.492558,-0.511496,0.452271,0.550712,0.399979,-0.576354,0.518172,0.489215,0.324024,-0.622234,0.575783,0.41989,0.242884,-0.65816,-0.031324,0.458592,0.547373,-0.699353,0.059714,0.609237,0.512056,-0.602547,0.041611,0.610741,0.529709,-0.587089,0.498423,0.483118,0.522049,-0.495618
32,0.587868,0.419205,0.57376,-0.386624,0.587868,0.419205,0.57376,-0.386624,0.587868,0.419205,0.57376,-0.386624,0.527883,0.496925,0.49183,-0.482191,0.527883,0.496925,0.49183,-0.482191,0.527883,0.496925,0.49183,-0.482191,0.524343,0.470037,0.494659,-0.509354,0.525136,0.469152,0.493798,-0.510188,0.525926,0.468265,0.492937,-0.511021,0.452401,0.55073,0.40002,-0.576206,0.518368,0.489146,0.324,-0.622137,0.576025,0.419721,0.242785,-0.658092,-0.031388,0.458512,0.547598,-0.699227,0.059821,0.609131,0.512173,-0.602545,0.041818,0.610631,0.529733,-0.587166,0.498472,0.483036,0.522154,-0.495537
33,0.587782,0.418974,0.573914,-0.386776,0.587782,0.418974,0.573914,-0.386776,0.587782,0.418974,0.573914,-0.386776,0.527749,0.496822,0.492059,-0.482211,0.527749,0.496822,0.492059,-0.482211,0.527749,0.496822,0.492059,-0.482211,0.524279,0.469737,0.494795,-0.509565,0.524859,0.469088,0.494165,-0.510177,0.525439,0.468439,0.493534,-0.510787,0.452232,0.550626,0.400304,-0.576241,0.518157,0.489097,0.324316,-0.622187,0.575782,0.419735,0.243134,-0.658167,-0.031486,0.458915,0.548024,-0.698623,0.059602,0.609448,0.512841,-0.601677,0.041499,0.610947,0.530462,-0.586201,0.498429,0.48299,0.522276,-0.495497
34,0.587673,0.419358,0.57393,-0.386502,0.587673,0.419358,0.57393,-0.386502,0.587673,0.419358,0.57393,-0.386502,0.527676,0.497112,0.492029,-0.482023,0.527676,0.497112,0.492029,-0.482023,0.527676,0.497112,0.492029,-0.482023,0.524346,0.469927,0.494619,-0.509492,0.524791,0.469431,0.494137,-0.509959,0.525234,0.468934,0.493654,-0.510426,0.452186,0.550939,0.400246,-0.576018,0.51813,0.489435,0.324313,-0.621945,0.575781,0.420098,0.243189,-0.657916,-0.03152,0.45914,0.547856,-0.698606,0.059522,0.60966,0.512693,-0.601596,0.041439,0.611156,0.530286,-0.586147,0.498395,0.483285,0.522196,-0.495327
35,0.587961,0.418637,0.573898,-0.386894,0.587961,0.418637,0.573898,-0.386894,0.587961,0.418637,0.573898,-0.386894,0.527766,0.496615,0.492262,-0.482198,0.527766,0.496615,0.492262,-0.482198,0.527766,0.496615,0.492262,-0.482198,0.524417,0.469424,0.494862,-0.509646,0.524708,0.469099,0.494546,-0.509953,0.524999,0.468774,0.49423,-0.510259,0.452135,0.550514,0.400678,-0.576165,0.518007,0.489039,0.324746,-0.622133,0.575593,0.419742,0.243619,-0.658148,-0.031449,0.458695,0.548307,-0.698548,0.059749,0.609222,0.513065,-0.6017,0.041747,0.610719,0.530596,-0.586299,0.498629,0.482845,0.522287,-0.495424
36,0.58818,0.418486,0.573758,-0.386932,0.58818,0.418486,0.573758,-0.386932,0.58818,0.418486,0.573758,-0.386932,0.527798,0.496725,0.492354,-0.481955,0.527798,0.496725,0.492354,-0.481955,0.527798,0.496725,0.492354,-0.481955,0.524459,0.469679,0.494955,-0.509277,0.524552,0.469575,0.494855,-0.509375,0.524645,0.469472,0.494754,-0.509473,0.452153,0.550803,0.400817,-0.575777,0.518098,0.489286,0.324888,-0.621789,0.575746,0.419932,0.243755,-0.657843,-0.031407,0.458834,0.548301,-0.698463,0.059903,0.609329,0.512941,-0.601682,0.041964,0.610827,0.530407,-0.586343,0.498664,0.482942,0.522369,-0.49521
