,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
10,0.586498,0.42142,0.574736,-0.384843,0.586498,0.42142,0.574736,-0.384843,0.586498,0.42142,0.574736,-0.384843,0.526508,0.499647,0.492865,-0.479819,0.528227,0.497829,0.491208,-0.481515,0.52994,0.496005,0.489545,-0.483205,0.515321,0.481066,0.504265,-0.498735,0.532413,0.462079,0.485863,-0.516679,0.548806,0.442484,0.466823,-0.533944,0.455252,0.548588,0.396127,-0.578688,0.516677,0.49117,0.325236,-0.621304,0.570914,0.42692,0.249821,-0.655276,-0.030861,0.459795,0.546517,-0.699253,0.063843,0.609966,0.507301,-0.605402,0.037155,0.612172,0.533245,-0.582679,0.498362,0.483916,0.521711,-0.495257
11,0.586112,0.421472,0.574975,-0.385018,0.586112,0.421472,0.574975,-0.385018,0.586112,0.421472,0.574975,-0.385018,0.527253,0.498566,0.49178,-0.481236,0.527253,0.498566,0.49178,-0.481236,0.527253,0.498566,0.49178,-0.481236,0.515837,0.480283,0.503474,-0.499753,0.53137,0.46304,0.486748,-0.516058,0.546327,0.445295,0.469494,-0.531803,0.454456,0.549229,0.396794,-0.578249,0.516641,0.491187,0.325091,-0.621396,0.571471,0.42615,0.248759,-0.655695,-0.031209,0.459912,0.546529,-0.699152,0.062753,0.610148,0.508132,-0.604635,0.037271,0.612233,0.532888,-0.582934,0.498083,0.484053,0.521791,-0.495318
12,0.586504,0.421039,0.574958,-0.384919,0.586504,0.421039,0.574958,-0.384919,0.586504,0.421039,0.574958,-0.384919,0.527529,0.498133,0.491963,-0.481197,0.527529,0.498133,0.491963,-0.481197,0.527529,0.498133,0.491963,-0.481197,0.517001,0.478963,0.502679,-0.500618,0.531113,0.463265,0.487461,-0.515447,0.544749,0.447152,0.471806,-0.529814,0.454298,0.549049,0.397544,-0.578029,0.517119,0.490337,0.325033,-0.621701,0.572411,0.424485,0.247789,-0.656323,-0.031071,0.459744,0.547098,-0.698823,0.062631,0.609975,0.50905,-0.60405,0.038315,0.611984,0.532678,-0.58332,0.498388,0.483707,0.521953,-0.495179
13,0.587025,0.420431,0.575073,-0.384617,0.587025,0.420431,0.575073,-0.384617,0.587025,0.420431,0.575073,-0.384617,0.528192,0.497324,0.492041,-0.481225,0.528192,0.497324,0.492041,-0.481225,0.528192,0.497324,0.492041,-0.481225,0.518416,0.477408,0.501935,-0.501386,0.531229,0.463108,0.48809,-0.514873,0.543648,0.448465,0.473883,-0.527979,0.454684,0.548664,0.39805,-0.577742,0.518024,0.489307,0.324847,-0.621856,0.573677,0.422688,0.246823,-0.656741,-0.030583,0.459412,0.54769,-0.698599,0.062931,0.609647,0.509844,-0.60368,0.039626,0.611604,0.532504,-0.583789,0.498921,0.483088,0.522201,-0.494984
14,0.587509,0.420054,0.574742,-0.384785,0.587509,0.420054,0.574742,-0.384785,0.587509,0.420054,0.574742,-0.384785,0.5285,0.496981,0.49191,-0.481376,0.5285,0.496981,0.49191,-0.481376,0.5285,0.496981,0.49191,-0.481376,0.519398,0.476352,0.501059,-0.50225,0.530949,0.463442,0.488564,-0.514413,0.542178,0.450253,0.475773,-0.526265,0.454676,0.548639,0.398296,-0.577603,0.51844,0.488831,0.324566,-0.62203,0.574399,0.421664,0.24595,-0.657094,-0.030332,0.459147,0.547802,-0.698697,0.062715,0.609454,0.510381,-0.603443,0.040171,0.611354,0.532313,-0.584188,0.499131,0.482774,0.522198,-0.495083
15,0.587184,0.420342,0.574452,-0.3854,0.587184,0.420342,0.574451,-0.3854,0.587184,0.420342,0.574451,-0.3854,0.528061,0.497287,0.491603,-0.481855,0.528061,0.497287,0.491603,-0.481855,0.528061,0.497287,0.491603,-0.481855,0.519626,0.475922,0.500002,-0.503473,0.53,0.464341,0.488771,-0.514383,0.540117,0.452533,0.477302,-0.525043,0.454033,0.549126,0.398096,-0.577784,0.518191,0.489044,0.323926,-0.622404,0.574462,0.421519,0.244827,-0.657552,-0.030581,0.458997,0.547153,-0.699292,0.061748,0.609465,0.510352,-0.603556,0.03977,0.611293,0.531747,-0.584794,0.498765,0.483034,0.521814,-0.495602
16,0.5873,0.420371,0.574371,-0.385311,0.5873,0.420371,0.574371,-0.385311,0.5873,0.420371,0.574371,-0.385311,0.528096,0.497347,0.491629,-0.481727,0.528096,0.497347,0.491629,-0.481727,0.528096,0.497347,0.491629,-0.481727,0.520203,0.475304,0.499424,-0.504034,0.529539,0.464881,0.489317,-0.513852,0.538666,0.454274,0.479017,-0.523467,0.453815,0.549342,0.398455,-0.577502,0.518273,0.488997,0.32397,-0.622349,0.574773,0.421142,0.244511,-0.65764,-0.030614,0.459315,0.547189,-0.699054,0.061283,0.609777,0.510837,-0.602878,0.039818,0.611554,0.531707,-0.584555,0.498777,0.483282,0.521863,-0.495297
17,0.586921,0.420543,0.574593,-0.385371,0.586921,0.420543,0.574593,-0.385371,0.586921,0.420543,0.574593,-0.385371,0.527782,0.497591,0.491763,-0.481684,0.527782,0.497591,0.491763,-0.481684,0.527782,0.497591,0.491763,-0.481684,0.52053,0.474889,0.498831,-0.504674,0.52885,0.465607,0.489825,-0.51342,0.537004,0.456178,0.480666,-0.522004,0.453421,0.549763,0.398654,-0.577275,0.518093,0.489294,0.323993,-0.622253,0.574769,0.421273,0.244331,-0.657627,-0.03082,0.459419,0.547109,-0.699039,0.060878,0.609896,0.510984,-0.602674,0.039972,0.611622,0.531308,-0.584835,0.498597,0.483438,0.521835,-0.495356
18,0.587009,0.420343,0.574409,-0.385728,0.587009,0.420343,0.574409,-0.385728,0.587009,0.420343,0.574409,-0.385728,0.527752,0.497447,0.491671,-0.481958,0.527752,0.497447,0.491671,-0.481958,0.527752,0.497447,0.491671,-0.481958,0.520943,0.474303,0.498239,-0.505384,0.528369,0.466016,0.490194,-0.51319,0.535664,0.457613,0.482028,-0.520869,0.453191,0.549907,0.39877,-0.577237,0.518051,0.489288,0.3239,-0.622342,0.57487,0.421075,0.244002,-0.657787,-0.03102,0.459325,0.547139,-0.699069,0.06048,0.609835,0.511258,-0.602543,0.040031,0.611518,0.531143,-0.585091,0.498463,0.483429,0.52186,-0.495474
19,0.587126,0.420311,0.574243,-0.385833,0.587126,0.420311,0.574243,-0.385833,0.587126,0.420311,0.574243,-0.385833,0.527716,0.497525,0.491656,-0.481933,0.527716,0.497525,0.491656,-0.481933,0.527716,0.497525,0.491656,-0.481933,0.521386,0.473904,0.497685,-0.505848,0.528034,0.466486,0.490483,-0.512833,0.534576,0.458974,0.483184,-0.519717,0.453044,0.550079,0.398884,-0.57711,0.518116,0.489276,0.323788,-0.622355,0.575096,0.420832,0.243635,-0.65788,-0.031238,0.459516,0.547126,-0.698944,0.060095,0.610018,0.511459,-0.602226,0.040027,0.611663,0.530962,-0.585103,0.498282,0.483607,0.521991,-0.495343
20,0.587124,0.420293,0.574228,-0.385878,0.587124,0.420293,0.574228,-0.385878,0.587124,0.420293,0.574228,-0.385878,0.52771,0.497524,0.49164,-0.481957,0.52771,0.497524,0.49164,-0.481957,0.52771,0.497524,0.49164,-0.481957,0.521895,0.473343,0.497084,-0.506438,0.527719,0.466841,0.490771,-0.512558,0.533463,0.460267,0.484383,-0.518599,0.453093,0.550155,0.398784,-0.577069,0.518234,0.489282,0.323618,-0.622341,0.575265,0.420753,0.243387,-0.657875,-0.030992,0.458847,0.546669,-0.699751,0.06036,0.609486,0.510818,-0.603281,0.040791,0.611108,0.529894,-0.586596,0.498403,0.483411,0.521845,-0.495566
21,0.587123,0.420281,0.574247,-0.385864,0.587123,0.420281,0.574247,-0.385864,0.587123,0.420281,0.574247,-0.385864,0.527643,0.497562,0.49174,-0.481889,0.527643,0.497562,0.49174,-0.481889,0.527643,0.497562,0.49174,-0.481889,0.522241,0.472939,0.496713,-0.506823,0.527294,0.467299,0.491237,-0.512133,0.532286,0.461604,0.485704,-0.517383,0.452996,0.550233,0.398918,-0.576977,0.518167,0.489351,0.323737,-0.62228,0.575225,0.420807,0.243487,-0.657839,-0.030964,0.458912,0.546784,-0.69962,0.060224,0.609547,0.511114,-0.602983,0.040924,0.611146,0.529922,-0.586523,0.498437,0.48336,0.521831,-0.495596
22,0.587173,0.420239,0.574068,-0.386099,0.587173,0.420239,0.574068,-0.386099,0.587173,0.420239,0.574068,-0.386099,0.527638,0.4975,0.491582,-0.482119,0.527638,0.4975,0.491582,-0.482119,0.527638,0.4975,0.491582,-0.482119,0.52241,0.472568,0.496356,-0.507344,0.526858,0.467603,0.491533,-0.512018,0.53126,0.462597,0.486666,-0.516647,0.452793,0.55037,0.398981,-0.576962,0.518075,0.489415,0.323684,-0.622334,0.57522,0.420773,0.243304,-0.657932,-0.031266,0.459495,0.547123,-0.698959,0.059679,0.610039,0.511844,-0.601919,0.040498,0.611612,0.530489,-0.585553,0.49825,0.483579,0.521874,-0.495527
23,0.587142,0.420239,0.574333,-0.385752,0.587142,0.420239,0.574333,-0.385752,0.587142,0.420239,0.574333,-0.385752,0.527651,0.497577,0.491868,-0.481735,0.527651,0.497577,0.491868,-0.481735,0.527651,0.497577,0.491868,-0.481735,0.522893,0.472292,0.496112,-0.507342,0.52671,0.468032,0.491977,-0.511353,0.530492,0.463741,0.48781,-0.51533,0.45283,0.550495,0.399282,-0.576605,0.518074,0.489591,0.324095,-0.621983,0.575196,0.42101,0.243827,-0.657608,-0.031049,0.459407,0.54712,-0.699029,0.059804,0.609971,0.511882,-0.601943,0.040834,0.611534,0.530327,-0.585758,0.498405,0.48346,0.521993,-0.49536
24,0.587183,0.420036,0.574502,-0.38566,0.587183,0.420036,0.574502,-0.38566,0.587183,0.420036,0.574502,-0.38566,0.527644,0.497448,0.492131,-0.481606,0.527644,0.497448,0.492131,-0.481606,0.527644,0.497448,0.492131,-0.481606,0.523055,0.471696,0.496161,-0.507681,0.526261,0.468116,0.492685,-0.511055,0.529444,0.464514,0.489186,-0.514406,0.452908,0.550405,0.399472,-0.576499,0.518133,0.489499,0.324306,-0.621896,0.575237,0.42092,0.244056,-0.657545,-0.030962,0.45927,0.547308,-0.698975,0.059723,0.609852,0.512256,-0.601754,0.040879,0.611404,0.530578,-0.585663,0.498474,0.48319,0.522166,-0.495373
25,0.587333,0.419934,0.574109,-0.386129,0.587333,0.419934,0.574109,-0.386129,0.587333,0.419934,0.574109,-0.386129,0.527693,0.497334,0.491776,-0.482033,0.527693,0.497334,0.491776,-0.482033,0.527693,0.497334,0.491776,-0.482033,0.523232,0.471404,0.495661,-0.508258,0.525991,0.468323,0.492668,-0.51116,0.528733,0.465226,0.489657,-0.514045,0.452688,0.550249,0.399385,-0.576881,0.518005,0.489255,0.324032,-0.622337,0.575174,0.420565,0.243582,-0.658003,-0.031138,0.459376,0.547159,-0.699014,0.059422,0.609971,0.512237,-0.601679,0.040711,0.611505,0.530427,-0.585706,0.498295,0.483365,0.522072,-0.495481
26,0.587392,0.41979,0.573961,-0.386413,0.587392,0.41979,0.573961,-0.386413,0.587392,0.41979,0.573961,-0.386413,0.527656,0.497271,0.49171,-0.482204,0.527656,0.497271,0.49171,-0.482204,0.527656,0.497271,0.49171,-0.482204,0.523495,0.470988,0.495249,-0.508775,0.525754,0.468464,0.492796,-0.511151,0.528002,0.465929,0.490331,-0.513516,0.452676,0.550262,0.399255,-0.576968,0.517951,0.489316,0.323948,-0.622378,0.575089,0.420685,0.243553,-0.658011,-0.030956,0.458699,0.546841,-0.699716,0.059717,0.60941,0.511687,-0.602685,0.041289,0.610935,0.529652,-0.58696,0.498425,0.483136,0.52184,-0.495817
27,0.58736,0.419881,0.574072,-0.386199,0.58736,0.419881,0.574072,-0.386199,0.58736,0.419881,0.574072,-0.386199,0.527634,0.497353,0.491831,-0.482022,0.527634,0.497353,0.491831,-0.482022,0.527634,0.497353,0.491831,-0.482022,0.523713,0.470863,0.495095,-0.508816,0.525558,0.468802,0.493093,-0.510757,0.527395,0.466735,0.491084,-0.512689,0.452713,0.550419,0.399324,-0.576741,0.518041,0.489432,0.324002,-0.622183,0.575223,0.420748,0.243586,-0.657842,-0.031054,0.458771,0.546956,-0.699574,0.059653,0.609459,0.511817,-0.602533,0.041362,0.610973,0.529643,-0.586924,0.498387,0.483169,0.521965,-0.495692
28,0.587294,0.41985,0.574216,-0.386118,0.587294,0.41985,0.574216,-0.386118,0.587294,0.41985,0.574216,-0.386118,0.527642,0.497298,0.491913,-0.481987,0.527642,0.497298,0.491913,-0.481987,0.527642,0.497298,0.491913,-0.481987,0.523858,0.470606,0.495017,-0.508981,0.525376,0.46891,0.493369,-0.510578,0.526889,0.46721,0.491716,-0.51217,0.45268,0.550463,0.399477,-0.576619,0.518043,0.489448,0.324131,-0.622102,0.575253,0.420729,0.243683,-0.657792,-0.031309,0.45923,0.547488,-0.698845,0.059244,0.609818,0.512681,-0.601474,0.04091,0.611321,0.530506,-0.585812,0.498305,0.483233,0.522136,-0.495532
29,0.58749,0.419611,0.573911,-0.386534,0.58749,0.419611,0.573911,-0.386534,0.58749,0.419611,0.573911,-0.386534,0.527579,0.497241,0.491861,-0.482168,0.527579,0.497241,0.491861,-0.482168,0.527579,0.497241,0.491861,-0.482168,0.52397,0.470357,0.494762,-0.509344,0.525127,0.469065,0.493506,-0.510561,0.526281,0.46777,0.492247,-0.511775,0.452593,0.550434,0.399424,-0.576751,0.51791,0.489477,0.324119,-0.622197,0.575086,0.420826,0.243718,-0.657863,-0.031135,0.45881,0.547054,-0.699468,0.059432,0.609497,0.512094,-0.60228,0.041271,0.610996,0.529787,-0.586777,0.498334,0.483139,0.521994,-0.495744
30,0.58759,0.419612,0.573805,-0.386537,0.58759,0.419612,0.573805,-0.386537,0.58759,0.419612,0.573805,-0.386537,0.527664,0.49728,0.491769,-0.482127,0.527664,0.49728,0.491769,-0.482127,0.527664,0.49728,0.491769,-0.482127,0.524216,0.470308,0.494493,-0.509397,0.525044,0.469384,0.493594,-0.510267,0.52587,0.468459,0.492695,-0.511136,0.452713,0.550545,0.399293,-0.576642,0.518052,0.489561,0.323989,-0.622079,0.575247,0.420879,0.243591,-0.657735,-0.031035,0.458706,0.546856,-0.699696,0.059585,0.609421,0.511775,-0.602613,0.041563,0.610914,0.529348,-0.587237,0.498366,0.483157,0.521963,-0.495728
31,0.587632,0.419428,0.573756,-0.386746,0.587632,0.419428,0.573756,-0.386746,0.587632,0.419428,0.573756,-0.386746,0.527664,0.497117,0.491758,-0.482307,0.527664,0.497117,0.491758,-0.482307,0.527664,0.497117,0.491758,-0.482307,0.524264,0.470028,0.494421,-0.509675,0.524804,0.469425,0.493835,-0.510243,0.525342,0.468822,0.493249,-0.51081,0.452543,0.550503,0.399481,-0.576685,0.517894,0.489525,0.324152,-0.622155,0.575098,0.420846,0.243723,-0.657838,-0.031266,0.458743,0.547094,-0.699476,0.059371,0.609431,0.512101,-0.602347,0.041389,0.610915,0.529626,-0.586997,0.498291,0.483183,0.522035,-0.495701
32,0.587867,0.419275,0.573641,-0.386727,0.587867,0.419275,0.573641,-0.386727,0.587867,0.419275,0.573641,-0.386727,0.527838,0.497,0.491726,-0.48227,0.527838,0.497,0.491726,-0.48227,0.527838,0.497,0.491726,-0.48227,0.52458,0.469795,0.494227,-0.509753,0.524846,0.469498,0.493939,-0.510033,0.525112,0.4692,0.49365,-0.510312,0.452673,0.55052,0.399522,-0.576538,0.51809,0.489457,0.324128,-0.622057,0.575339,0.420678,0.243625,-0.65777,-0.03133,0.458662,0.547318,-0.69935,0.059478,0.609325,0.512218,-0.602344,0.041596,0.610806,0.52965,-0.587075,0.498341,0.483101,0.52214,-0.49562
33,0.587781,0.419044,0.573795,-0.386879,0.587781,0.419044,0.573795,-0.386879,0.587781,0.419044,0.573795,-0.386879,0.527703,0.496897,0.491954,-0.48229,0.527703,0.496897,0.491954,-0.48229,0.527703,0.496897,0.491954,-0.48229,0.524523,0.469486,0.494356,-0.509972,0.524565,0.469439,0.49431,-0.510016,0.524606,0.469393,0.494265,-0.51006,0.452504,0.550416,0.399806,-0.576574,0.517878,0.489408,0.324445,-0.622108,0.575096,0.420692,0.243974,-0.657844,-0.031428,0.459066,0.547744,-0.698747,0.059259,0.609641,0.512885,-0.601477,0.041277,0.611122,0.530379,-0.586109,0.498298,0.483055,0.522262,-0.49558
34,0.587675,0.419426,0.573808,-0.386607,0.587675,0.419426,0.573808,-0.386607,0.587675,0.419426,0.573808,-0.386607,0.527633,0.497184,0.491922,-0.482105,0.527633,0.497184,0.491922,-0.482105,0.527633,0.497184,0.491922,-0.482105,0.524537,0.469735,0.494241,-0.509839,0.524539,0.469733,0.494238,-0.509841,0.524542,0.46973,0.494236,-0.509843,0.45246,0.550726,0.399747,-0.576353,0.517855,0.48974,0.324437,-0.621869,0.5751,0.421046,0.24402,-0.657598,-0.031465,0.459292,0.547575,-0.698729,0.059177,0.609855,0.512735,-0.601396,0.041215,0.611332,0.530201,-0.586056,0.498261,0.483353,0.522185,-0.495407
35,0.587961,0.418706,0.573778,-0.386997,0.587961,0.418706,0.573778,-0.386997,0.587961,0.418706,0.573778,-0.386997,0.527723,0.496687,0.492155,-0.482279,0.527723,0.496687,0.492155,-0.482279,0.527723,0.496687,0.492155,-0.482279,0.524528,0.469323,0.494576,-0.509903,0.524528,0.469323,0.494576,-0.509903,0.524528,0.469323,0.494576,-0.509903,0.452409,0.550301,0.400179,-0.5765,0.517733,0.489344,0.32487,-0.622057,0.574912,0.42069,0.244452,-0.657829,-0.031395,0.458849,0.548026,-0.69867,0.059404,0.609418,0.513107,-0.6015,0.041523,0.610897,0.53051,-0.586208,0.498494,0.482915,0.522278,-0.495503
36,0.588182,0.418553,0.573636,-0.387037,0.588182,0.418553,0.573636,-0.387037,0.588182,0.418553,0.573636,-0.387037,0.527756,0.496797,0.492246,-0.482037,0.527756,0.496797,0.492246,-0.482037,0.527756,0.496797,0.492246,-0.482037,0.524443,0.469719,0.494814,-0.509394,0.524443,0.469719,0.494814,-0.509394,0.524443,0.469719,0.494814,-0.509394,0.452429,0.550589,0.400317,-0.576114,0.517822,0.489592,0.325013,-0.621713,0.575061,0.420886,0.244592,-0.657522,-0.031352,0.458987,0.54802,-0.698586,0.059559,0.609524,0.512982,-0.601483,0.041741,0.611003,0.530321,-0.586253,0.498529,0.48301,0.522358,-0.49529
