,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
138,0.599398,-0.151948,0.226308,-0.752608,0.435875,-0.43861,-0.19303,-0.761822,0.148197,-0.600336,-0.557385,-0.554036,0.606455,-0.099068,0.109595,-0.781272,0.428199,-0.440736,-0.377212,-0.692899,0.08153,-0.609061,-0.715661,-0.332005,0.615683,0.011241,0.067144,-0.785048,0.470232,-0.397585,-0.467256,-0.634413,0.091278,-0.608983,-0.769631,-0.168748,0.595685,0.142034,0.042831,-0.7894,0.545622,-0.278047,-0.479165,-0.628798,0.235163,-0.565431,-0.772481,-0.168104,-0.088591,0.390624,0.598148,-0.694106,0.153251,0.52276,0.398344,-0.737942,0.177432,0.515055,0.363543,-0.755693,0.457412,0.410663,0.580236,-0.534281
139,0.601179,-0.137502,0.234741,-0.751381,0.447779,-0.424049,-0.179868,-0.766371,0.17,-0.59281,-0.544515,-0.568489,0.606328,-0.086813,0.122004,-0.78099,0.439373,-0.426757,-0.360565,-0.703437,0.104435,-0.603542,-0.705281,-0.356943,0.616494,0.029256,0.086914,-0.782001,0.487628,-0.378338,-0.442051,-0.6509,0.124833,-0.604432,-0.75895,-0.207543,0.592744,0.151359,0.06258,-0.788561,0.55224,-0.263222,-0.456788,-0.645825,0.255699,-0.555763,-0.764374,-0.203662,-0.090475,0.396023,0.59802,-0.690907,0.149617,0.52864,0.40406,-0.731362,0.172666,0.521566,0.371584,-0.748385,0.455185,0.414357,0.581275,-0.532198
140,0.60878,-0.093349,0.25787,-0.74443,0.488446,-0.375163,-0.132785,-0.776557,0.247201,-0.564109,-0.490569,-0.616453,0.603869,-0.037881,0.173437,-0.777063,0.480059,-0.368289,-0.289513,-0.74168,0.192993,-0.573452,-0.654007,-0.454072,0.616057,0.084234,0.153415,-0.768012,0.539221,-0.309616,-0.34766,-0.701791,0.237809,-0.574516,-0.703941,-0.343286,0.577432,0.177439,0.131487,-0.786002,0.566322,-0.210219,-0.373516,-0.70397,0.321796,-0.511233,-0.724571,-0.331789,-0.091506,0.40933,0.594094,-0.686387,0.142045,0.543112,0.41427,-0.716403,0.161786,0.537562,0.38783,-0.731055,0.451593,0.424011,0.580888,-0.52806
141,0.619674,-0.028364,0.286859,-0.730008,0.547785,-0.291085,-0.053517,-0.78252,0.370281,-0.497683,-0.383576,-0.684159,0.594244,0.033082,0.242568,-0.76612,0.527566,-0.275489,-0.183376,-0.782402,0.312453,-0.50655,-0.557726,-0.578552,0.603917,0.150152,0.242536,-0.744254,0.586272,-0.208681,-0.209261,-0.754286,0.373225,-0.497963,-0.591313,-0.512918,0.542049,0.220728,0.223164,-0.779526,0.572572,-0.12124,-0.2524,-0.770556,0.406063,-0.421488,-0.64111,-0.496427,-0.086981,0.42712,0.581416,-0.686992,0.132217,0.563079,0.421451,-0.698456,0.146335,0.559576,0.403753,-0.708833,0.447837,0.436166,0.576847,-0.525783
142,0.629111,0.029723,0.313204,-0.710802,0.595677,-0.204527,0.0288,-0.776214,0.478161,-0.409906,-0.25967,-0.732059,0.580712,0.10025,0.303379,-0.748789,0.561495,-0.178879,-0.076164,-0.804316,0.415708,-0.417683,-0.438539,-0.678536,0.585448,0.20558,0.316609,-0.717458,0.610226,-0.112414,-0.081633,-0.779951,0.473759,-0.400705,-0.458305,-0.636352,0.504869,0.263586,0.294245,-0.767495,0.568383,-0.036193,-0.146065,-0.808885,0.467357,-0.325493,-0.544092,-0.616113,-0.084401,0.434049,0.574557,-0.688739,0.11776,0.573273,0.434677,-0.684505,0.126188,0.571476,0.424551,-0.690831,0.447648,0.442872,0.574453,-0.522953
143,0.634135,0.075484,0.3354,-0.69259,0.62549,-0.128795,0.099325,-0.763092,0.552727,-0.319872,-0.146931,-0.755371,0.569856,0.164215,0.342253,-0.728808,0.586762,-0.086098,0.010287,-0.805104,0.498658,-0.321003,-0.32352,-0.737314,0.568827,0.24938,0.363703,-0.694238,0.620188,-0.033484,0.012118,-0.783644,0.538671,-0.309174,-0.342063,-0.705151,0.477089,0.303514,0.33616,-0.753168,0.564276,0.036423,-0.067838,-0.821988,0.512149,-0.239661,-0.455088,-0.687867,-0.08187,0.436961,0.569651,-0.691274,0.104868,0.578977,0.446485,-0.674121,0.109218,0.578173,0.441403,-0.677459,0.447254,0.444926,0.573456,-0.522641
144,0.637443,0.105392,0.35104,-0.677739,0.641946,-0.073112,0.152124,-0.747942,0.597418,-0.246032,-0.058411,-0.761018,0.561774,0.206167,0.368094,-0.711626,0.598168,-0.017034,0.077719,-0.797411,0.549131,-0.237801,-0.223755,-0.769311,0.557267,0.27906,0.392924,-0.676159,0.622717,0.025373,0.080313,-0.777901,0.578123,-0.232797,-0.24649,-0.742174,0.459381,0.330384,0.36065,-0.741449,0.558734,0.089447,-0.00992,-0.82445,0.539561,-0.170465,-0.378386,-0.732557,-0.078527,0.437078,0.56745,-0.693395,0.097563,0.580725,0.45502,-0.667979,0.100237,0.58027,0.451939,-0.670068,0.448611,0.444284,0.571577,-0.52408
145,0.641147,0.125017,0.365469,-0.663124,0.652705,-0.025987,0.202941,-0.729462,0.629179,-0.175595,0.029505,-0.756591,0.556042,0.235786,0.390251,-0.694929,0.602384,0.043719,0.145097,-0.783689,0.584261,-0.153026,-0.115585,-0.788582,0.55071,0.302753,0.414593,-0.658158,0.623486,0.078778,0.143214,-0.764558,0.608706,-0.156258,-0.148276,-0.763593,0.449954,0.350788,0.376541,-0.729867,0.554182,0.135622,0.044421,-0.820071,0.561095,-0.10336,-0.2955,-0.766269,-0.072822,0.433986,0.568684,-0.694947,0.096476,0.578293,0.462223,-0.665297,0.099008,0.577865,0.459306,-0.667314,0.453842,0.440884,0.568366,-0.525937
146,0.645849,0.159655,0.392477,-0.635099,0.663638,0.046848,0.278077,-0.692866,0.661873,-0.067338,0.155483,-0.730216,0.548423,0.28666,0.423272,-0.661739,0.603298,0.13774,0.241034,-0.747637,0.61849,-0.02024,0.042941,-0.784357,0.544173,0.330986,0.440216,-0.632878,0.621317,0.140143,0.215377,-0.740228,0.633567,-0.065336,-0.031958,-0.770262,0.44349,0.378418,0.392551,-0.711351,0.550776,0.191125,0.106831,-0.805422,0.582566,-0.022365,-0.193534,-0.789089,-0.065391,0.428785,0.574542,-0.694096,0.098458,0.573112,0.473174,-0.661782,0.100767,0.57271,0.470503,-0.663684,0.461946,0.43417,0.565016,-0.528071
147,0.64909,0.185376,0.41311,-0.611276,0.668222,0.095714,0.326472,-0.661615,0.675028,0.004287,0.233812,-0.69975,0.545615,0.315465,0.440369,-0.639423,0.600049,0.192757,0.29496,-0.718181,0.627261,0.061304,0.13617,-0.764358,0.538045,0.352031,0.460139,-0.612253,0.616648,0.182109,0.264256,-0.718854,0.642968,-0.003253,0.045967,-0.764506,0.439536,0.402249,0.403392,-0.694463,0.548173,0.233458,0.149877,-0.789012,0.594592,0.038168,-0.120649,-0.794007,-0.055595,0.424014,0.576508,-0.696246,0.100659,0.568947,0.481104,-0.659323,0.101888,0.568728,0.479678,-0.66036,0.470117,0.427785,0.559395,-0.532042
148,0.650175,0.205683,0.43033,-0.591425,0.669506,0.129592,0.359502,-0.636966,0.679964,0.051783,0.283909,-0.674064,0.543504,0.330675,0.451494,-0.625628,0.595905,0.222799,0.326059,-0.699245,0.62713,0.107006,0.189038,-0.748012,0.536176,0.360283,0.468926,-0.602345,0.614883,0.198011,0.284127,-0.708508,0.64566,0.020304,0.07718,-0.759444,0.43968,0.408769,0.406988,-0.688441,0.54689,0.247631,0.166794,-0.782157,0.59726,0.060756,-0.090736,-0.79458,-0.048354,0.421794,0.578675,-0.696339,0.10014,0.567398,0.490736,-0.653613,0.099912,0.567438,0.490999,-0.653415,0.475909,0.423148,0.555562,-0.53461
149,0.647262,0.23481,0.449218,-0.569315,0.666665,0.172167,0.393018,-0.609469,0.680021,0.107963,0.333254,-0.644095,0.537503,0.355573,0.462713,-0.608733,0.588334,0.263067,0.357144,-0.676097,0.623384,0.163505,0.241994,-0.725326,0.529287,0.370626,0.477607,-0.595301,0.607823,0.219223,0.305205,-0.69953,0.644008,0.052547,0.111537,-0.755018,0.435517,0.418619,0.409397,-0.683723,0.541889,0.266972,0.182974,-0.775631,0.597308,0.090222,-0.060653,-0.794609,-0.046883,0.42001,0.578041,-0.698042,0.094396,0.567013,0.497542,-0.649644,0.092926,0.567256,0.499224,-0.648352,0.477469,0.422686,0.550655,-0.538646
150,0.646194,0.253469,0.464077,-0.550291,0.665937,0.195809,0.414018,-0.588877,0.680546,0.13664,0.360767,-0.622924,0.535959,0.368908,0.470797,-0.595823,0.585114,0.284582,0.376369,-0.659546,0.621102,0.19385,0.27347,-0.708427,0.527234,0.381992,0.485506,-0.58343,0.605673,0.238861,0.325146,-0.685847,0.646048,0.080719,0.144352,-0.745164,0.43617,0.429929,0.41261,-0.674292,0.541843,0.285464,0.20004,-0.764788,0.601235,0.116616,-0.029617,-0.789962,-0.044882,0.417933,0.57837,-0.699147,0.091883,0.565745,0.502351,-0.647405,0.089995,0.566049,0.504508,-0.645725,0.480841,0.422897,0.548683,-0.537491
151,0.636782,0.286146,0.487574,-0.52431,0.65422,0.243653,0.452041,-0.555237,0.668826,0.200106,0.414552,-0.58376,0.52492,0.398367,0.48561,-0.574409,0.5697,0.331178,0.411713,-0.629488,0.605927,0.259016,0.331635,-0.675116,0.511942,0.405803,0.503709,-0.565258,0.588973,0.282615,0.366316,-0.66261,0.636872,0.145449,0.210804,-0.727187,0.426047,0.44924,0.420593,-0.663151,0.529472,0.320924,0.230739,-0.750618,0.59538,0.169869,0.024535,-0.784899,-0.046411,0.419245,0.578766,-0.697933,0.086641,0.567545,0.507631,-0.642415,0.084072,0.567931,0.510533,-0.640111,0.480307,0.425012,0.5437,-0.54135
152,0.628364,0.314629,0.51125,-0.494763,0.642227,0.285269,0.48785,-0.51785,0.654718,0.2553,0.46341,-0.539831,0.519862,0.41819,0.49636,-0.555416,0.55977,0.363038,0.437178,-0.603106,0.593851,0.304106,0.373443,-0.644516,0.499639,0.425768,0.522245,-0.544373,0.573179,0.319975,0.405856,-0.635896,0.624638,0.201855,0.273831,-0.702921,0.420661,0.468843,0.429758,-0.646946,0.520144,0.355274,0.263464,-0.730628,0.589744,0.221294,0.082033,-0.772335,-0.046488,0.416277,0.581811,-0.697172,0.082673,0.565223,0.515614,-0.638617,0.079215,0.565718,0.519509,-0.635451,0.483324,0.424959,0.540233,-0.542176
153,0.611654,0.345124,0.54429,-0.458821,0.61728,0.334959,0.536626,-0.467762,0.622736,0.324702,0.528814,-0.476575,0.513094,0.439144,0.510022,-0.532695,0.545702,0.397898,0.467036,-0.570758,0.575002,0.35424,0.421219,-0.60536,0.485155,0.446555,0.542922,-0.520048,0.552162,0.360421,0.449714,-0.602471,0.604045,0.264416,0.344188,-0.668393,0.414522,0.494313,0.442139,-0.623169,0.506601,0.399411,0.305792,-0.700227,0.577396,0.287729,0.156597,-0.747866,-0.047332,0.414808,0.58638,-0.694156,0.078831,0.563928,0.524903,-0.632652,0.07428,0.564545,0.529988,-0.628398,0.486144,0.425566,0.538233,-0.541168
154,0.603886,0.354152,0.55935,-0.443876,0.60423,0.353564,0.558918,-0.44442,0.604574,0.352975,0.558485,-0.444964,0.511688,0.448804,0.516998,-0.519099,0.538888,0.415751,0.483344,-0.550571,0.563957,0.381054,0.447779,-0.579866,0.477254,0.455112,0.555631,-0.506336,0.538517,0.380654,0.475858,-0.581946,0.588268,0.298058,0.385911,-0.645116,0.412645,0.50582,0.450026,-0.609383,0.498312,0.421681,0.330796,-0.681502,0.567118,0.323274,0.200373,-0.730562,-0.048654,0.410789,0.591758,-0.691887,0.076383,0.560067,0.532972,-0.629628,0.071078,0.560765,0.538907,-0.624556,0.488975,0.424458,0.538261,-0.539458
155,0.592157,0.367986,0.574727,-0.428515,0.592157,0.367986,0.574727,-0.428515,0.592157,0.367986,0.574727,-0.428515,0.507044,0.457986,0.522599,-0.509947,0.527829,0.433868,0.498275,-0.533739,0.547469,0.408807,0.472869,-0.556373,0.468936,0.464263,0.563974,-0.49648,0.523953,0.401142,0.496562,-0.563902,0.570533,0.331561,0.421154,-0.622245,0.4095,0.514903,0.45354,-0.601237,0.48869,0.440452,0.348357,-0.667707,0.55454,0.353979,0.233666,-0.71595,-0.051952,0.410346,0.5931,-0.69076,0.072586,0.559764,0.535978,-0.627793,0.067005,0.560459,0.542207,-0.622421,0.488083,0.426402,0.538158,-0.538834
156,0.588533,0.379553,0.582179,-0.413082,0.588533,0.379553,0.582179,-0.413082,0.588533,0.379553,0.582179,-0.413082,0.510636,0.464994,0.521432,-0.501139,0.524957,0.448763,0.505472,-0.517233,0.538762,0.432092,0.489015,-0.532819,0.46418,0.470224,0.570997,-0.487226,0.511086,0.418765,0.516553,-0.544609,0.552317,0.362657,0.456374,-0.595944,0.405111,0.523107,0.461758,-0.590783,0.475694,0.459859,0.372611,-0.650696,0.536517,0.387176,0.275819,-0.697258,-0.054495,0.408033,0.597972,-0.687728,0.069049,0.557442,0.543712,-0.623593,0.062489,0.558215,0.551007,-0.617156,0.488946,0.425799,0.538754,-0.537932
157,0.589354,0.383808,0.583197,-0.406491,0.589354,0.383808,0.583197,-0.406491,0.589354,0.383808,0.583197,-0.406491,0.515024,0.463541,0.517519,-0.50205,0.525643,0.451463,0.505728,-0.513926,0.53598,0.439141,0.493663,-0.525525,0.463622,0.46935,0.572796,-0.486487,0.50379,0.425947,0.52693,-0.535827,0.53991,0.379121,0.476829,-0.58086,0.399682,0.523771,0.469394,-0.587867,0.46326,0.468478,0.390529,-0.642966,0.519261,0.405524,0.305277,-0.68755,-0.057009,0.406824,0.600487,-0.686046,0.06565,0.556315,0.548399,-0.620857,0.058292,0.557134,0.556555,-0.613556,0.488321,0.425532,0.540744,-0.536714
158,0.589498,0.386054,0.584352,-0.402477,0.589498,0.386054,0.584352,-0.402477,0.589498,0.386054,0.584352,-0.402477,0.518855,0.461355,0.513688,-0.50405,0.526405,0.452721,0.505291,-0.512467,0.533811,0.443964,0.496757,-0.520744,0.466816,0.467626,0.570528,-0.487758,0.500422,0.431472,0.532523,-0.528988,0.531236,0.392911,0.491548,-0.567266,0.399381,0.528517,0.471805,-0.581863,0.457251,0.479329,0.402102,-0.632043,0.509111,0.423841,0.327115,-0.673914,-0.057585,0.407398,0.601468,-0.684797,0.064211,0.55682,0.550794,-0.618429,0.056021,0.557704,0.559822,-0.610268,0.487993,0.425404,0.542122,-0.535722
159,0.591165,0.384106,0.583175,-0.4036,0.591165,0.384106,0.583175,-0.4036,0.591165,0.384106,0.583175,-0.4036,0.521382,0.4587,0.511275,-0.506314,0.526521,0.452791,0.505533,-0.512047,0.531594,0.446824,0.499726,-0.517716,0.469637,0.465061,0.568508,-0.489855,0.49649,0.436278,0.538338,-0.52283,0.521582,0.405947,0.506259,-0.553951,0.396802,0.530843,0.476258,-0.577869,0.448352,0.488085,0.415504,-0.622985,0.495323,0.440342,0.350506,-0.66174,-0.058169,0.40716,0.602115,-0.68432,0.063342,0.556592,0.552052,-0.617601,0.054648,0.557513,0.561623,-0.608911,0.487571,0.424868,0.543534,-0.535101
160,0.587849,0.386579,0.586099,-0.401844,0.587849,0.386579,0.586099,-0.401844,0.587849,0.386579,0.586099,-0.401844,0.519275,0.459075,0.512281,-0.507121,0.52081,0.457333,0.510579,-0.508834,0.52234,0.455585,0.508872,-0.510542,0.467761,0.463689,0.568828,-0.492572,0.486409,0.444088,0.548119,-0.515517,0.504237,0.423737,0.526485,-0.537593,0.389752,0.532302,0.482357,-0.576264,0.433853,0.497014,0.431299,-0.61541,0.474775,0.458083,0.37708,-0.650046,-0.059865,0.406633,0.600769,-0.685669,0.060672,0.556467,0.551769,-0.618235,0.051271,0.557412,0.562125,-0.608834,0.485883,0.425484,0.543944,-0.53573
161,0.587475,0.3865,0.58605,-0.402537,0.587475,0.3865,0.58605,-0.402537,0.587475,0.3865,0.58605,-0.402537,0.520875,0.457297,0.509387,-0.509993,0.520875,0.457297,0.509387,-0.509993,0.520875,0.457297,0.509387,-0.509993,0.472642,0.459108,0.562765,-0.499124,0.485181,0.445837,0.54872,-0.514524,0.497347,0.432223,0.534254,-0.52953,0.391989,0.531527,0.479239,-0.57806,0.431716,0.499798,0.433351,-0.613213,0.468884,0.465107,0.384896,-0.644731,-0.060123,0.407059,0.600396,-0.685721,0.059511,0.556988,0.552385,-0.617328,0.049226,0.557991,0.563679,-0.607033,0.48544,0.425795,0.543921,-0.535907
162,0.586695,0.38427,0.585932,-0.405967,0.586695,0.38427,0.585932,-0.405967,0.586695,0.38427,0.585932,-0.405967,0.520591,0.454859,0.50827,-0.513565,0.520605,0.454843,0.508255,-0.513581,0.520619,0.454828,0.508239,-0.513596,0.476088,0.453929,0.5577,-0.506222,0.483253,0.446293,0.549571,-0.515035,0.490296,0.438543,0.541303,-0.523718,0.392819,0.529029,0.476935,-0.581683,0.428913,0.500212,0.435016,-0.613663,0.4629,0.468937,0.39096,-0.642629,-0.061339,0.407558,0.599441,-0.686152,0.058082,0.557598,0.551723,-0.617505,0.047367,0.55861,0.563476,-0.6068,0.483781,0.426145,0.54487,-0.536165
163,0.585599,0.384858,0.586347,-0.406392,0.585599,0.384858,0.586347,-0.406392,0.585599,0.384858,0.586347,-0.406392,0.520088,0.45492,0.507735,-0.51455,0.520088,0.45492,0.507735,-0.51455,0.520088,0.45492,0.507735,-0.51455,0.47913,0.450621,0.552962,-0.511477,0.480587,0.449067,0.551303,-0.513265,0.482039,0.447508,0.549638,-0.515047,0.394335,0.528853,0.474051,-0.583172,0.426361,0.503391,0.436987,-0.611438,0.456747,0.475992,0.398243,-0.637351,-0.062078,0.408214,0.59842,-0.686587,0.05709,0.558339,0.550923,-0.617642,0.04596,0.559365,0.563113,-0.606549,0.482933,0.427189,0.544888,-0.53608
164,0.585062,0.385168,0.58716,-0.405699,0.585062,0.385168,0.58716,-0.405699,0.585062,0.385168,0.58716,-0.405699,0.520437,0.45392,0.507288,-0.51552,0.520437,0.45392,0.507288,-0.51552,0.520437,0.45392,0.507288,-0.51552,0.480452,0.448789,0.551457,-0.513469,0.480452,0.448789,0.551457,-0.513469,0.480452,0.448789,0.551457,-0.513469,0.396922,0.526769,0.471073,-0.585711,0.425354,0.50409,0.438072,-0.610787,0.452493,0.479877,0.403739,-0.634005,-0.062182,0.40803,0.598629,-0.686504,0.05679,0.558178,0.551417,-0.617374,0.045232,0.559234,0.564069,-0.605836,0.482896,0.426985,0.545062,-0.536099
165,0.584648,0.385321,0.587596,-0.405518,0.584648,0.385321,0.587596,-0.405518,0.584648,0.385321,0.587596,-0.405518,0.520079,0.453767,0.507614,-0.515695,0.520079,0.453767,0.507614,-0.515695,0.520079,0.453767,0.507614,-0.515695,0.479607,0.448538,0.552225,-0.513651,0.479607,0.448538,0.552225,-0.513651,0.479607,0.448538,0.552225,-0.513651,0.398492,0.525571,0.469065,-0.587331,0.422613,0.506378,0.441111,-0.608605,0.44581,0.48608,0.412194,-0.628551,-0.062332,0.408053,0.598659,-0.686451,0.056639,0.5582,0.551492,-0.617302,0.044771,0.559277,0.564478,-0.60545,0.482745,0.426969,0.545148,-0.53616
166,0.584291,0.385549,0.587698,-0.40567,0.584291,0.385549,0.587698,-0.40567,0.584291,0.385549,0.587698,-0.40567,0.519638,0.454381,0.507922,-0.515295,0.519638,0.454381,0.507922,-0.515295,0.519638,0.454381,0.507922,-0.515295,0.479985,0.449105,0.551571,-0.513506,0.479985,0.449105,0.551571,-0.513506,0.479985,0.449105,0.551571,-0.513506,0.402064,0.525233,0.46469,-0.588675,0.422419,0.509006,0.441168,-0.606503,0.442119,0.491991,0.416963,-0.623391,-0.062232,0.408335,0.59865,-0.6863,0.056715,0.558444,0.551505,-0.617062,0.044542,0.559547,0.564811,-0.604907,0.482936,0.427329,0.544672,-0.536185
167,0.584327,0.385239,0.587963,-0.405527,0.584327,0.385239,0.587963,-0.405527,0.584327,0.385239,0.587963,-0.405527,0.519751,0.454856,0.508416,-0.514275,0.519751,0.454856,0.508416,-0.514275,0.519751,0.454856,0.508416,-0.514275,0.48008,0.45005,0.552053,-0.512071,0.48008,0.45005,0.552053,-0.512071,0.48008,0.45005,0.552053,-0.512071,0.408109,0.527849,0.458982,-0.58665,0.425022,0.514329,0.439705,-0.601234,0.441487,0.500267,0.419964,-0.615185,-0.062299,0.408585,0.599277,-0.685598,0.05692,0.558561,0.552036,-0.616463,0.044524,0.559685,0.565565,-0.604074,0.483406,0.427759,0.54472,-0.535371
168,0.584434,0.385096,0.587829,-0.405703,0.584434,0.385096,0.587829,-0.405703,0.584434,0.385096,0.587829,-0.405703,0.520135,0.454652,0.507909,-0.514567,0.520136,0.454652,0.507909,-0.514567,0.520136,0.454652,0.507909,-0.514567,0.481105,0.449938,0.550977,-0.512366,0.481105,0.449938,0.550977,-0.512366,0.481105,0.449938,0.550977,-0.512366,0.41165,0.527331,0.454876,-0.587839,0.425328,0.516362,0.439314,-0.599558,0.438714,0.505038,0.423451,-0.610865,-0.062759,0.408437,0.59955,-0.685405,0.057059,0.558354,0.551817,-0.616833,0.044635,0.559485,0.565391,-0.604416,0.483295,0.427916,0.544868,-0.535195
169,0.583344,0.385979,0.588937,-0.404826,0.583344,0.385979,0.588937,-0.404826,0.583344,0.385979,0.588937,-0.404826,0.51938,0.455367,0.508662,-0.513954,0.51938,0.455367,0.508662,-0.513954,0.51938,0.455367,0.508662,-0.513954,0.480351,0.450818,0.55162,-0.511607,0.480351,0.450818,0.55162,-0.511607,0.480351,0.450818,0.55162,-0.511607,0.412931,0.527253,0.453058,-0.588414,0.422909,0.519284,0.441756,-0.596945,0.432733,0.511126,0.430295,-0.605259,-0.063398,0.408736,0.599623,-0.685104,0.056908,0.558577,0.551541,-0.616892,0.044417,0.559708,0.565183,-0.604418,0.482929,0.428414,0.545053,-0.534938
170,0.583064,0.386422,0.589306,-0.404269,0.583064,0.386422,0.589306,-0.404269,0.583064,0.386422,0.589306,-0.404269,0.519427,0.455759,0.508711,-0.51351,0.519427,0.455759,0.508711,-0.51351,0.519427,0.455759,0.508711,-0.51351,0.480152,0.451618,0.551947,-0.510734,0.480152,0.451618,0.551947,-0.510734,0.480152,0.451618,0.551947,-0.510734,0.416707,0.527822,0.448829,-0.588483,0.423583,0.52232,0.441085,-0.59431,0.430386,0.516729,0.433265,-0.600034,-0.063549,0.409398,0.599803,-0.684537,0.057066,0.559102,0.551516,-0.616425,0.044394,0.56025,0.565329,-0.603781,0.482957,0.428959,0.545131,-0.534396
171,0.583533,0.38545,0.588962,-0.405021,0.583533,0.38545,0.588962,-0.405021,0.583533,0.38545,0.588962,-0.405021,0.519299,0.455432,0.509201,-0.513443,0.519299,0.455432,0.509201,-0.513443,0.519299,0.455432,0.509201,-0.513443,0.479952,0.451375,0.552492,-0.510548,0.479952,0.451375,0.552492,-0.510548,0.479952,0.451375,0.552492,-0.510548,0.417836,0.52636,0.447681,-0.589864,0.421339,0.523561,0.443735,-0.592838,0.424823,0.520737,0.439769,-0.595786,-0.063732,0.408805,0.600563,-0.684208,0.057263,0.558464,0.552061,-0.616496,0.044454,0.55963,0.566039,-0.603687,0.483137,0.428479,0.545229,-0.534518
172,0.583593,0.385901,0.588615,-0.405008,0.583593,0.385901,0.588615,-0.405008,0.583593,0.385901,0.588615,-0.405008,0.519124,0.455743,0.509038,-0.513507,0.519124,0.455743,0.509038,-0.513507,0.519124,0.455743,0.509038,-0.513507,0.479894,0.451977,0.552245,-0.510338,0.479894,0.451977,0.552245,-0.510338,0.479894,0.451977,0.552245,-0.510338,0.419771,0.525469,0.444779,-0.591478,0.420692,0.524732,0.443742,-0.592257,0.42161,0.523994,0.442703,-0.593033,-0.064175,0.409061,0.600527,-0.684045,0.057375,0.558649,0.551526,-0.616797,0.044575,0.559816,0.565497,-0.604014,0.482898,0.428958,0.545158,-0.534422
173,0.582928,0.386252,0.589061,-0.404983,0.582928,0.386252,0.589061,-0.404983,0.582928,0.386252,0.589061,-0.404983,0.518929,0.456603,0.509054,-0.512923,0.518929,0.456603,0.509054,-0.512923,0.518929,0.456603,0.509054,-0.512923,0.479959,0.452591,0.551892,-0.510114,0.479959,0.452591,0.551892,-0.510114,0.479959,0.452591,0.551892,-0.510114,0.420696,0.526376,0.443432,-0.591026,0.420696,0.526376,0.443432,-0.591026,0.420696,0.526376,0.443432,-0.591026,-0.064345,0.409337,0.600303,-0.684061,0.057402,0.558901,0.551084,-0.616961,0.044472,0.560078,0.565192,-0.604063,0.482871,0.429523,0.544918,-0.534238
174,0.582453,0.386345,0.589148,-0.405452,0.582453,0.386345,0.589148,-0.405452,0.582453,0.386345,0.589148,-0.405452,0.518391,0.456467,0.509052,-0.51359,0.518391,0.456467,0.509052,-0.51359,0.518391,0.456467,0.509052,-0.51359,0.479535,0.452791,0.551826,-0.510407,0.479535,0.452791,0.551826,-0.510407,0.479535,0.452791,0.551826,-0.510407,0.420194,0.52672,0.443393,-0.591105,0.420194,0.52672,0.443393,-0.591105,0.420194,0.52672,0.443393,-0.591105,-0.064968,0.409613,0.600084,-0.684029,0.056777,0.55919,0.550973,-0.616857,0.043722,0.560362,0.565207,-0.603841,0.482219,0.429813,0.545087,-0.534422
175,0.581642,0.385568,0.589402,-0.406984,0.581642,0.385568,0.589402,-0.406984,0.581642,0.385568,0.589402,-0.406984,0.517705,0.456671,0.509279,-0.513876,0.517705,0.456671,0.509279,-0.513876,0.517705,0.456671,0.509279,-0.513876,0.479144,0.453328,0.551712,-0.51042,0.479144,0.453328,0.551712,-0.51042,0.479144,0.453328,0.551712,-0.51042,0.41943,0.527444,0.443731,-0.590749,0.41943,0.527444,0.443731,-0.590749,0.41943,0.527444,0.443731,-0.590749,-0.065834,0.410046,0.599911,-0.683838,0.05595,0.559613,0.550946,-0.616573,0.042732,0.560777,0.565339,-0.603403,0.481707,0.430699,0.545179,-0.534076
176,0.58172,0.385806,0.589623,-0.406324,0.58172,0.385806,0.589623,-0.406324,0.58172,0.385806,0.589623,-0.406324,0.517972,0.456757,0.509331,-0.513478,0.517972,0.456757,0.509331,-0.513478,0.517972,0.456757,0.509331,-0.513478,0.479499,0.453502,0.551685,-0.509962,0.479499,0.453502,0.551685,-0.509962,0.479499,0.453502,0.551685,-0.509962,0.420026,0.527668,0.443467,-0.590323,0.420026,0.527668,0.443467,-0.590323,0.420026,0.527668,0.443467,-0.590323,-0.065907,0.410077,0.60025,-0.683515,0.056167,0.559572,0.551077,-0.616473,0.042893,0.560746,0.565528,-0.603243,0.481862,0.430763,0.545349,-0.53371
