0.55392,0.92079,0.035305,0.077486,0.93549,0.020684,0.98457,0.76936,0.48135,0.59636,0.0014238,0.14703,0.30024,0.078377,0.40625,0.0080447,0.7514,0.24519,0.50082,0.185,0.099671,0.22316,0.56044
0.55578,0.93297,0.039986,0.088174,0.94901,0.024227,0.97058,0.76212,0.46476,0.59684,0.0018701,0.13942,0.27645,0.074675,0.42067,0.0094608,0.75232,0.23946,0.51079,0.23122,0.089902,0.22118,0.56658
0.5585,0.93997,0.041155,0.070087,0.96215,0.027082,0.96621,0.75513,0.44432,0.62545,0.0030228,0.1481,0.2758,0.071788,0.40742,0.011846,0.7504,0.2436,0.51779,0.22992,0.11818,0.23178,0.5848
0.5598,0.94887,0.04053,0.06138,0.98413,0.030104,0.97337,0.763,0.43427,0.62565,0.0045638,0.14597,0.28687,0.069766,0.39012,0.01322,0.75022,0.26232,0.54155,0.26805,0.11693,0.20896,0.58794
0.56029,0.95543,0.052575,0.071893,0.98332,0.031663,0.974,0.77787,0.46186,0.62057,0.0055054,0.1419,0.29184,0.06631,0.42797,0.014488,0.75444,0.26457,0.5337,0.23348,0.12151,0.20735,0.58993
0.56179,0.96845,0.051786,0.075509,0.97809,0.032931,0.97461,0.77103,0.49287,0.62264,0.0055038,0.14503,0.27916,0.063283,0.41091,0.015998,0.75586,0.25891,0.52861,0.19261,0.12598,0.19754,0.58123
0.56399,0.96146,0.051944,0.079041,0.99017,0.036525,0.97773,0.75119,0.52301,0.63554,0.0068494,0.15156,0.27072,0.057372,0.40975,0.017384,0.76211,0.25026,0.5099,0.21666,0.12783,0.19619,0.58434
0.56622,0.97403,0.05356,0.090799,1,0.042408,0.97939,0.73195,0.55742,0.6375,0.0084058,0.15943,0.26633,0.052697,0.3901,0.018926,0.76977,0.24948,0.51882,0.1958,0.12965,0.1717,0.58633
0.56924,0.97989,0.056029,0.080652,0.99675,0.043706,0.98101,0.73669,0.56371,0.63638,0.01046,0.16707,0.26206,0.049942,0.38598,0.019703,0.7757,0.26375,0.53051,0.16429,0.15022,0.17078,0.58726
0.57181,0.97932,0.052889,0.096874,0.99783,0.048803,0.97912,0.73461,0.56092,0.64381,0.012582,0.1745,0.2579,0.04903,0.39264,0.021165,0.78661,0.27764,0.53647,0.21277,0.14633,0.16645,0.58918
0.57524,0.99543,0.057576,0.099996,0.99706,0.051756,0.99233,0.7194,0.58465,0.62916,0.013277,0.18319,0.25751,0.048127,0.41288,0.022716,0.79012,0.28517,0.5393,0.24763,0.15317,0.14343,0.59205
0.57684,0.99467,0.06595,0.087335,0.99817,0.056832,0.99165,0.70171,0.55273,0.63479,0.013593,0.17753,0.25351,0.045502,0.41903,0.02461,0.79707,0.28398,0.57292,0.25727,0.15983,0.15818,0.5929
0.57837,0.99997,0.07101,0.088776,0.99522,0.061328,0.9987,0.70669,0.55503,0.63886,0.015616,0.17809,0.25477,0.041223,0.43133,0.026254,0.8004,0.29123,0.57804,0.2267,0.15601,0.16174,0.59374
0.58077,0.99095,0.076776,0.093329,0.9946,0.065926,1,0.7052,0.5526,0.64619,0.016518,0.17124,0.26106,0.03735,0.4503,0.027544,0.80906,0.30404,0.59039,0.23114,0.18231,0.16522,0.59862
0.58132,0.98623,0.084556,0.088855,0.99007,0.067308,0.98926,0.68497,0.52983,0.6437,0.017269,0.17186,0.26565,0.034622,0.45884,0.02953,0.81654,0.31243,0.60465,0.19526,0.18838,0.16863,0.59939
0.58173,0.97986,0.088506,0.093326,0.98006,0.070049,0.98547,0.69279,0.48752,0.64915,0.018493,0.16217,0.25981,0.035834,0.42706,0.031109,0.82568,0.32186,0.59919,0.16673,0.18438,0.16077,0.59899
0.58269,0.98509,0.094465,0.097701,0.97589,0.071133,0.98374,0.6882,0.49876,0.636,0.019217,0.17203,0.26579,0.035378,0.42599,0.032403,0.83185,0.3243,0.58894,0.16676,0.19955,0.16734,0.60365
0.5829,0.98281,0.10236,0.094715,0.96805,0.073759,0.98206,0.68979,0.5017,0.64156,0.019485,0.17428,0.27495,0.033319,0.41832,0.033663,0.84291,0.33728,0.59079,0.14434,0.19769,0.14256,0.6082
0.58376,0.97673,0.10592,0.10031,0.95334,0.076577,0.98042,0.6801,0.49312,0.64569,0.020429,0.16623,0.26442,0.032879,0.41085,0.035927,0.85331,0.34487,0.59738,0.16565,0.20757,0.11532,0.60573
0.58418,0.98563,0.11002,0.090302,0.95712,0.079787,0.97883,0.67067,0.46909,0.66462,0.02215,0.16001,0.27337,0.031229,0.40718,0.036889,0.86347,0.34459,0.61798,0.18647,0.20831,0.11541,0.61127
0.58483,0.98512,0.11882,0.08629,0.96084,0.081559,0.98449,0.65825,0.46804,0.67584,0.022954,0.17361,0.26776,0.026167,0.4036,0.038556,0.87432,0.34432,0.62874,0.15986,0.20904,0.10273,0.61277
0.58574,0.98834,0.12266,0.08239,0.95365,0.087023,0.98198,0.66339,0.47469,0.68258,0.022972,0.17413,0.27325,0.025234,0.43386,0.039839,0.88143,0.35272,0.63717,0.16958,0.2072,0.10301,0.61812
0.58613,0.9825,0.13381,0.082641,0.94665,0.087143,0.98158,0.68483,0.48541,0.67624,0.02364,0.18723,0.2772,0.02431,0.44188,0.04164,0.89057,0.36092,0.63424,0.17439,0.20339,0.10697,0.61484
0.58657,0.98569,0.13603,0.08567,0.9312,0.089205,0.97515,0.69456,0.47346,0.68296,0.025056,0.20407,0.27172,0.023937,0.4168,0.043349,0.89776,0.36641,0.65091,0.11289,0.2127,0.11085,0.61354
0.58662,0.98161,0.13819,0.087125,0.94018,0.089971,0.97375,0.69053,0.46592,0.68801,0.02582,0.21253,0.27559,0.021551,0.41333,0.044429,0.90817,0.36703,0.65629,0.13321,0.22872,0.1204,0.61873
0.58663,0.97251,0.14293,0.096675,0.93709,0.093001,0.98201,0.68966,0.47237,0.69583,0.025931,0.22596,0.27633,0.019208,0.43611,0.045639,0.91675,0.37123,0.65713,0.13378,0.23364,0.14536,0.61558
0.58678,0.96517,0.15073,0.10454,0.9341,0.095775,0.98166,0.68882,0.46826,0.69672,0.027295,0.22855,0.28305,0.016315,0.43518,0.046976,0.92591,0.36825,0.67538,0.084964,0.21477,0.1361,0.61963
0.58804,0.96147,0.15264,0.11606,0.93119,0.098255,0.98303,0.70113,0.46427,0.71669,0.029966,0.23377,0.28367,0.015481,0.42839,0.048956,0.93041,0.36777,0.67597,0.11052,0.21306,0.14511,0.61918
0.58865,0.96474,0.15649,0.1288,0.91687,0.099899,0.98268,0.68431,0.46351,0.71624,0.031778,0.23357,0.29277,0.014654,0.42175,0.05089,0.93566,0.36731,0.6789,0.10149,0.19911,0.17245,0.61358
0.58929,0.96604,0.15898,0.13352,0.91096,0.10346,0.98779,0.69353,0.45969,0.72248,0.033262,0.23338,0.29197,0.011553,0.42938,0.052329,0.93963,0.37239,0.68786,0.14046,0.20184,0.17818,0.61145
0.58914,0.98227,0.1693,0.12963,0.90846,0.10619,0.98555,0.68238,0.46288,0.72864,0.034518,0.23319,0.29949,0.0093836,0.41719,0.054227,0.94309,0.37528,0.67806,0.13134,0.19019,0.21938,0.61716
0.58996,0.98522,0.17337,0.13061,0.89813,0.10961,0.9852,0.68689,0.46223,0.73474,0.035665,0.24439,0.29704,0.007497,0.41092,0.055788,0.95121,0.36677,0.68498,0.11712,0.18703,0.22717,0.62026
0.59032,0.99433,0.17316,0.13298,0.89906,0.11296,0.98304,0.68116,0.45859,0.74193,0.034654,0.25169,0.30716,0.0048415,0.4079,0.057663,0.95644,0.36635,0.69175,0.12635,0.20795,0.2381,0.62825
0.59033,1,0.17951,0.14358,0.89366,0.11532,0.98354,0.67053,0.47143,0.74011,0.036948,0.2527,0.31551,0.0051425,0.41787,0.059684,0.95853,0.37352,0.7042,0.15414,0.22038,0.24557,0.62289
0.59113,0.99624,0.18161,0.14798,0.87761,0.11647,0.98484,0.66733,0.47444,0.73839,0.038726,0.25368,0.32644,0.00092202,0.44103,0.062343,0.95946,0.38055,0.70083,0.16283,0.23833,0.24775,0.63164
0.59293,0.99894,0.18879,0.15607,0.8743,0.11948,0.98276,0.66914,0.45481,0.74551,0.040281,0.26776,0.33987,0.00022411,0.43241,0.064424,0.96339,0.37878,0.71467,0.21214,0.25241,0.2499,0.63616
0.59594,0.98439,0.19192,0.16028,0.88302,0.1269,0.98152,0.66606,0.47672,0.75868,0.041537,0.2756,0.34101,0,0.43411,0.066934,0.96946,0.38023,0.71125,0.21607,0.26622,0.25202,0.64371
0.59909,0.98543,0.19665,0.17156,0.88415,0.13326,0.98204,0.6845,0.47964,0.75949,0.044243,0.28087,0.33975,0.00081799,0.42575,0.069393,0.9729,0.37972,0.72685,0.24191,0.27029,0.26723,0.65274
0.60705,0.97171,0.20554,0.1757,0.86896,0.14009,0.97884,0.68532,0.50266,0.77212,0.047535,0.27942,0.35106,0.0053983,0.42867,0.073893,0.9796,0.3884,0.73245,0.26468,0.27641,0.2792,0.64921
0.61469,0.96112,0.21314,0.16821,0.85647,0.15076,0.97064,0.65343,0.5314,0.78254,0.049904,0.27824,0.35227,0.0058426,0.43158,0.078532,0.97967,0.38545,0.71692,0.30444,0.27307,0.26932,0.64568
0.62226,0.96408,0.21625,0.17949,0.84871,0.16085,0.96514,0.64513,0.51655,0.79904,0.052358,0.29553,0.3624,0.0093743,0.42978,0.084012,0.98419,0.37838,0.75269,0.33221,0.26972,0.28628,0.64305
0.62943,0.97504,0.2272,0.18812,0.84499,0.16931,0.9579,0.61485,0.52028,0.79813,0.053615,0.30238,0.37134,0.013722,0.45925,0.089491,0.98317,0.39143,0.74061,0.337,0.29865,0.30387,0.6435
0.63677,0.97522,0.23211,0.1912,0.82845,0.1763,0.9547,0.59904,0.51472,0.80578,0.056908,0.29986,0.3776,0.01935,0.49581,0.094545,0.98769,0.38096,0.73457,0.38676,0.32757,0.28587,0.64703
0.64331,0.9695,0.23637,0.2001,0.82474,0.18551,0.93976,0.59289,0.53774,0.81482,0.058627,0.31366,0.39159,0.02294,0.51997,0.1004,0.98558,0.37801,0.74922,0.42751,0.34315,0.2866,0.64024
0.64913,0.96516,0.24848,0.21587,0.80921,0.19125,0.92732,0.59371,0.54147,0.80921,0.059696,0.309,0.38477,0.024666,0.55181,0.10626,0.98121,0.38039,0.75223,0.4423,0.34583,0.29295,0.63581
0.65426,0.94276,0.26071,0.21895,0.80415,0.19992,0.93587,0.63905,0.5452,0.80968,0.060304,0.31478,0.39519,0.025926,0.55001,0.11047,0.97944,0.37744,0.7423,0.44809,0.36141,0.29368,0.63137
0.65908,0.94155,0.26613,0.23261,0.8082,0.21151,0.92767,0.62539,0.53035,0.81015,0.061834,0.31708,0.39491,0.030739,0.56591,0.11478,0.97876,0.37643,0.74402,0.46187,0.37915,0.29442,0.63182
0.66411,0.94764,0.2677,0.24045,0.79132,0.22147,0.92717,0.64016,0.51265,0.82914,0.063553,0.30278,0.38155,0.031184,0.54286,0.11993,0.98294,0.365,0.72073,0.48864,0.38183,0.30326,0.62992
0.66781,0.9586,0.28211,0.25173,0.79537,0.23139,0.92995,0.65278,0.49494,0.82491,0.065923,0.30856,0.3893,0.033143,0.54813,0.12433,0.9852,0.3618,0.74659,0.48544,0.40301,0.31773,0.63109
0.67261,0.96156,0.29203,0.25825,0.79199,0.23855,0.92001,0.64877,0.47652,0.82565,0.067831,0.31675,0.39288,0.035393,0.56167,0.12803,0.98493,0.37461,0.74787,0.49523,0.41085,0.35655,0.63154
0.67758,0.96626,0.3026,0.2682,0.79604,0.24718,0.90854,0.68285,0.46525,0.82972,0.070745,0.30968,0.39409,0.038167,0.57521,0.13294,0.98467,0.36948,0.7608,0.49202,0.42815,0.37663,0.63923
0.68081,0.94802,0.31251,0.27128,0.78693,0.25622,0.89783,0.67884,0.48469,0.83157,0.073576,0.31412,0.39619,0.039194,0.58875,0.13815,0.98072,0.37501,0.76036,0.48882,0.43987,0.37736,0.63823
0.68389,0.94995,0.31845,0.27542,0.7822,0.26506,0.88635,0.69575,0.48557,0.8442,0.075757,0.31882,0.39591,0.039639,0.61764,0.1425,0.98675,0.37739,0.7694,0.5066,0.44427,0.37248,0.62909
0.68627,0.93484,0.32323,0.28432,0.76533,0.27719,0.87314,0.69658,0.49215,0.83859,0.079049,0.30934,0.38403,0.039617,0.60993,0.14704,0.98975,0.38074,0.7806,0.52038,0.43533,0.39756,0.63117
0.68878,0.92877,0.33945,0.29322,0.75722,0.28473,0.86417,0.6974,0.49588,0.828,0.081146,0.31619,0.39951,0.042683,0.62111,0.15178,0.99351,0.38846,0.78404,0.52118,0.43758,0.4089,0.63469
0.6913,0.93798,0.34988,0.29974,0.76566,0.29595,0.85866,0.69393,0.53462,0.83483,0.084082,0.31849,0.40161,0.045748,0.59806,0.15628,0.99736,0.39836,0.78188,0.54895,0.45144,0.41525,0.63514
0.69375,0.91523,0.36211,0.30837,0.74473,0.30717,0.84872,0.69046,0.56407,0.85105,0.086913,0.32775,0.39747,0.047241,0.58268,0.16082,0.9971,0.39638,0.80644,0.53176,0.45369,0.43284,0.63722
0.69555,0.9168,0.37653,0.31145,0.74271,0.31784,0.85227,0.68914,0.55208,0.8587,0.089093,0.33005,0.39986,0.049783,0.60094,0.16503,0.99868,0.40821,0.806,0.4846,0.47702,0.43607,0.63839
0.69547,0.91247,0.38992,0.3111,0.74203,0.32521,0.84908,0.70605,0.52794,0.86525,0.090729,0.34037,0.40077,0.0518,0.6015,0.16915,0.99951,0.4009,0.80556,0.47241,0.48486,0.42307,0.64047
0.69568,0.90362,0.39868,0.30837,0.75047,0.33517,0.84935,0.71599,0.52596,0.85743,0.094189,0.33678,0.39782,0.052535,0.61976,0.17444,1,0.40425,0.80512,0.4782,0.50819,0.44315,0.64888
0.69616,0.89164,0.40462,0.31621,0.73528,0.34656,0.83537,0.70018,0.55183,0.85569,0.09746,0.34497,0.39754,0.052222,0.63861,0.17879,0.99421,0.4013,0.82365,0.471,0.52377,0.46324,0.65421
0.6963,0.88139,0.40721,0.32616,0.74675,0.35723,0.82717,0.6817,0.5427,0.86473,0.10094,0.34486,0.41153,0.054997,0.64448,0.1839,0.99135,0.40877,0.8327,0.44582,0.52989,0.49644,0.65539
0.69575,0.86316,0.41379,0.32687,0.7373,0.36753,0.81396,0.66643,0.53357,0.84336,0.10449,0.3319,0.41274,0.05882,0.63736,0.18848,0.99142,0.40364,0.83614,0.44661,0.53042,0.51028,0.65819
0.69597,0.85709,0.41754,0.34026,0.72785,0.37799,0.81423,0.6533,0.52515,0.84743,0.10767,0.33527,0.41513,0.065439,0.64854,0.19316,0.99116,0.40505,0.83958,0.46539,0.51933,0.50289,0.66171
0.69612,0.85866,0.42463,0.35603,0.73359,0.38942,0.79832,0.64501,0.51031,0.8443,0.11115,0.32124,0.4318,0.066175,0.67507,0.19776,0.99274,0.40404,0.83526,0.47418,0.54825,0.48989,0.6694
0.69596,0.84981,0.42723,0.36968,0.70625,0.39901,0.78588,0.63189,0.53976,0.84477,0.11325,0.32113,0.44579,0.068716,0.65497,0.20259,0.99248,0.40327,0.83654,0.51494,0.55609,0.49312,0.67292
0.69666,0.85764,0.44511,0.37753,0.7103,0.40801,0.7667,0.62305,0.51562,0.85989,0.11654,0.32343,0.45473,0.073296,0.65552,0.20723,0.9959,0.4025,0.85162,0.52872,0.56996,0.48261,0.67826
0.6969,0.84878,0.45619,0.37955,0.71873,0.41743,0.76524,0.63085,0.52006,0.86285,0.1191,0.33617,0.46872,0.079391,0.69267,0.21271,0.9938,0.40804,0.8417,0.49954,0.56102,0.48647,0.68106
0.69768,0.85348,0.46444,0.38845,0.72717,0.42702,0.76474,0.62684,0.54594,0.86221,0.12174,0.33606,0.46725,0.083156,0.64955,0.2179,0.99421,0.40921,0.85807,0.48235,0.5766,0.4872,0.67988
0.69766,0.86131,0.47719,0.38915,0.70455,0.43715,0.76232,0.60621,0.54967,0.86765,0.12476,0.34049,0.45122,0.082843,0.65542,0.22286,0.98732,0.40941,0.84427,0.48814,0.59993,0.49043,0.67725
0.69679,0.84169,0.48878,0.37822,0.68768,0.44782,0.75585,0.60703,0.51268,0.87448,0.12724,0.34761,0.46253,0.086142,0.62529,0.22791,0.98371,0.4033,0.86452,0.46296,0.60777,0.50489,0.68078
0.69598,0.82519,0.50332,0.37893,0.67519,0.45795,0.75439,0.63413,0.54498,0.87633,0.12885,0.32876,0.45333,0.089673,0.59456,0.23339,0.98052,0.39938,0.85676,0.44178,0.62164,0.5331,0.67164
0.69701,0.82815,0.5144,0.38201,0.66,0.46733,0.75813,0.62798,0.57443,0.87569,0.13204,0.33347,0.45722,0.094021,0.58449,0.23812,0.97807,0.40589,0.84295,0.49552,0.64324,0.54507,0.67444
0.69621,0.82834,0.51866,0.38509,0.6357,0.47449,0.75243,0.61218,0.5753,0.88722,0.13642,0.32854,0.45158,0.093475,0.57974,0.24317,0.97337,0.40294,0.85976,0.47034,0.62269,0.52644,0.68195
0.69503,0.81636,0.53308,0.39267,0.63367,0.48424,0.74846,0.6248,0.59832,0.88907,0.14034,0.32736,0.45517,0.093686,0.58029,0.24879,0.97453,0.39877,0.86665,0.5141,0.61203,0.52156,0.69343
0.69408,0.82245,0.55328,0.40289,0.63029,0.48977,0.7445,0.63045,0.57705,0.89921,0.14445,0.31895,0.45221,0.095179,0.60151,0.25409,0.97352,0.40649,0.86793,0.51889,0.6203,0.52229,0.6899
0.69273,0.82854,0.56487,0.42579,0.62118,0.49898,0.74227,0.64736,0.55005,0.92511,0.14829,0.32232,0.43499,0.10203,0.60974,0.25901,0.97175,0.42705,0.87698,0.58562,0.65654,0.52052,0.69759
0.69099,0.82872,0.5861,0.4265,0.63232,0.50836,0.73233,0.62887,0.57879,0.93055,0.15177,0.32462,0.44392,0.1058,0.59967,0.26412,0.96998,0.43162,0.88818,0.56843,0.64588,0.53749,0.70672
0.68988,0.84732,0.60167,0.43883,0.63029,0.51941,0.71989,0.6297,0.5918,0.93213,0.15506,0.3221,0.471,0.11084,0.60022,0.26937,0.96343,0.43933,0.89334,0.56024,0.64081,0.57693,0.7135
0.68789,0.83673,0.61494,0.44535,0.63434,0.52824,0.71342,0.60692,0.58982,0.94365,0.15861,0.31369,0.48231,0.11181,0.58248,0.27467,0.95797,0.43517,0.90066,0.58701,0.66802,0.57766,0.71956
0.68567,0.84143,0.62653,0.47408,0.63704,0.53816,0.70445,0.58629,0.58426,0.94551,0.16282,0.30555,0.49393,0.11255,0.59602,0.28052,0.95176,0.43125,0.90583,0.57481,0.65349,0.59462,0.71367
0.68408,0.84022,0.63979,0.47372,0.64244,0.54587,0.69201,0.59194,0.57584,0.96781,0.16677,0.31026,0.49365,0.11584,0.62491,0.28679,0.94923,0.43145,0.90754,0.56262,0.62175,0.6197,0.71648
0.68131,0.84041,0.65433,0.48844,0.6448,0.55508,0.70076,0.5949,0.596,0.95999,0.16977,0.31122,0.50496,0.11862,0.65616,0.29237,0.94528,0.43892,0.87865,0.55442,0.62055,0.62293,0.72
0.67916,0.83468,0.66091,0.49495,0.63231,0.56596,0.68909,0.58875,0.56901,0.95907,0.17295,0.30174,0.51242,0.12268,0.66202,0.2971,0.94201,0.43597,0.87261,0.53823,0.62108,0.6374,0.72208
0.6771,0.82583,0.67417,0.50279,0.64649,0.57697,0.6936,0.61103,0.57274,0.96562,0.17679,0.28745,0.50559,0.12673,0.67261,0.30225,0.93873,0.42744,0.88553,0.54402,0.61429,0.64375,0.72162
0.67488,0.82879,0.68589,0.5035,0.62961,0.58819,0.69137,0.63545,0.5829,0.97107,0.18054,0.28252,0.50413,0.13108,0.66254,0.30778,0.93436,0.42764,0.90621,0.60177,0.62988,0.67445,0.7237
0.67314,0.82585,0.69517,0.50526,0.62016,0.59811,0.67315,0.62179,0.58091,0.96076,0.18365,0.30114,0.51842,0.13385,0.67904,0.31091,0.93301,0.41209,0.9131,0.60756,0.63987,0.68017,0.72415
0.67116,0.83055,0.7074,0.51521,0.62252,0.60548,0.67188,0.62261,0.59393,0.97947,0.18757,0.29889,0.52319,0.13867,0.68963,0.31616,0.93275,0.40065,0.91266,0.60436,0.64427,0.67529,0.7246
0.66919,0.82621,0.71732,0.52517,0.61003,0.61632,0.66021,0.62343,0.5948,0.98243,0.19076,0.29664,0.52142,0.13864,0.70612,0.32229,0.92989,0.39019,0.93119,0.64012,0.65039,0.66478,0.73626
0.66688,0.81875,0.73007,0.52587,0.60496,0.62219,0.66395,0.59851,0.63997,0.96714,0.19403,0.29894,0.5146,0.14375,0.72733,0.32781,0.92594,0.38917,0.92127,0.68487,0.63199,0.65427,0.73364
0.66498,0.79913,0.73716,0.52658,0.58809,0.63048,0.65401,0.58539,0.64727,0.97397,0.19768,0.30123,0.53127,0.14344,0.70723,0.33282,0.92827,0.38089,0.93031,0.68967,0.62907,0.65813,0.73481
0.66213,0.79792,0.74142,0.53891,0.58471,0.63952,0.64755,0.57655,0.63242,0.97444,0.20005,0.28935,0.53248,0.14749,0.68949,0.33844,0.92323,0.37891,0.926,0.71644,0.65799,0.65324,0.72875
0.65999,0.78768,0.7525,0.53485,0.57526,0.65074,0.64108,0.56558,0.58971,0.97739,0.20258,0.28576,0.5322,0.15231,0.70067,0.34369,0.91702,0.38347,0.94064,0.73521,0.66971,0.66209,0.7292
0.65825,0.78334,0.75843,0.54137,0.54522,0.65865,0.63711,0.56157,0.59058,0.97897,0.20531,0.27976,0.52032,0.15613,0.67762,0.34973,0.91047,0.38246,0.94796,0.749,0.65862,0.6572,0.732
0.65652,0.76511,0.76771,0.54578,0.54319,0.66656,0.62795,0.55274,0.61932,0.9916,0.21043,0.27724,0.50964,0.15867,0.68053,0.35548,0.90803,0.388,0.95485,0.7368,0.66302,0.67416,0.7348
0.65327,0.76043,0.77815,0.54754,0.53543,0.67778,0.62321,0.56321,0.64234,0.99953,0.21592,0.27231,0.5043,0.16016,0.64214,0.36134,0.9066,0.41268,0.97511,0.7326,0.66354,0.65866,0.73453
0.65033,0.76686,0.78459,0.55062,0.52631,0.68607,0.6177,0.57584,0.64035,1,0.22215,0.2722,0.5067,0.16783,0.59607,0.36719,0.90265,0.40949,0.96303,0.71941,0.67139,0.65627,0.73823
0.6451,0.7382,0.79002,0.55265,0.51551,0.69453,0.60873,0.56486,0.6005,0.97974,0.22664,0.27209,0.50374,0.17066,0.58895,0.37318,0.90239,0.4012,0.9531,0.68923,0.66073,0.65139,0.73072
0.64099,0.75507,0.79724,0.55097,0.5118,0.70169,0.5988,0.54691,0.57636,0.98021,0.23259,0.28509,0.50733,0.17396,0.58951,0.3786,0.89953,0.39704,0.96818,0.66805,0.669,0.644,0.73027
0.63658,0.75664,0.80317,0.54374,0.49965,0.70814,0.5956,0.54558,0.57723,0.97598,0.23863,0.29569,0.50556,0.18157,0.59006,0.38366,0.90111,0.39942,0.9699,0.68683,0.68458,0.62538,0.72276
0.63144,0.74466,0.80911,0.5492,0.50505,0.71534,0.59587,0.56303,0.60311,0.98143,0.24486,0.29906,0.51301,0.18668,0.58531,0.38853,0.9042,0.42095,0.97162,0.70061,0.68124,0.63173,0.72086
0.62733,0.72191,0.81684,0.5314,0.49863,0.72234,0.59095,0.56385,0.61041,0.97112,0.25082,0.30591,0.53503,0.19458,0.57583,0.39476,0.90025,0.434,0.97118,0.68442,0.70069,0.62996,0.71895
0.62283,0.70854,0.82792,0.54612,0.47602,0.7295,0.58949,0.5577,0.65201,0.95942,0.2552,0.3058,0.54516,0.20149,0.58642,0.39967,0.89739,0.42572,0.99919,0.68522,0.69176,0.61696,0.70837
0.61886,0.68127,0.83784,0.55607,0.44868,0.73632,0.57454,0.5419,0.66502,0.95381,0.26005,0.30916,0.5422,0.2084,0.58461,0.4053,0.89453,0.41307,0.97978,0.66403,0.69056,0.62331,0.70647
0.6161,0.65851,0.83876,0.55677,0.43922,0.74407,0.56557,0.53092,0.68161,0.97363,0.265,0.32217,0.53271,0.21525,0.56687,0.41097,0.88731,0.41012,0.98107,0.70379,0.70271,0.62966,0.71017
0.61253,0.6375,0.85099,0.55272,0.43281,0.75269,0.56334,0.5178,0.68891,0.97299,0.27104,0.32206,0.5351,0.2221,0.57805,0.41616,0.88445,0.39966,0.9733,0.71358,0.71485,0.61416,0.70592
0.60818,0.64672,0.86027,0.55924,0.41323,0.75935,0.55687,0.52559,0.67407,0.96489,0.27596,0.32302,0.53869,0.23099,0.57861,0.42123,0.87757,0.40107,0.98795,0.6834,0.7171,0.6124,0.71035
0.60398,0.62396,0.86916,0.54593,0.40243,0.76434,0.54963,0.51676,0.6435,0.96923,0.28037,0.31702,0.54881,0.23814,0.58979,0.42662,0.87286,0.39909,0.97242,0.68419,0.73096,0.64309,0.71315
