Scenario,Time,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,ECG,AX,AY,AZ,QW,QX,QY,QZ,CS,CA,CG,CM
Wait,26:01.2,29337,29329,2777,5286,1973,3528,6354,1160,3036,2083,1388,2588,1019,29478,29447,29496,29456,5818,2113,1318,1296,2078,10050,1555,20830,17296,3172,1309,1388,3067,17727,29324,1393281024,26,68,972,13692,397,64995,56563,0,1,3,0
Wait,26:01.3,29364,29337,2742,5326,1924,3506,6341,1173,3071,2043,1371,2553,1015,29474,29430,29509,29438,5818,2096,1357,1291,2122,10019,1590,20909,17081,3177,1283,1375,3014,17731,29386,1393348480,23,67,972,13692,397,64995,56563,0,1,3,0
Wait,26:01.4,29342,29403,2772,5348,1946,3555,6363,1177,3062,2052,1388,2588,1010,29434,29482,29438,29438,5844,2118,1296,1248,2109,10054,1529,20816,16844,3164,1305,1371,3032,17793,29311,1393417472,23,67,977,13692,397,64995,56563,0,1,3,0
Wait,26:01.5,29346,29443,2768,5339,1977,3555,6363,1182,3062,2056,1397,2592,997,29491,29500,29474,29465,5875,2104,1309,1296,2109,10081,1568,20447,16541,3186,1291,1362,3062,17828,29377,1393486336,23,67,974,13692,397,64995,56563,0,1,3,0
Wait,26:01.6,29364,29298,2781,5352,1977,3533,6372,1168,3045,2043,1393,2548,1019,29465,29438,29416,29438,5791,2118,1318,1283,2109,10023,1564,20610,16312,3146,1283,1384,3019,17767,29408,1393552896,24,69,977,13692,397,64995,56563,0,1,3,0
Wait,26:01.7,29395,29390,2755,5321,1968,3585,6385,1173,3058,2025,1349,2583,1041,29474,29487,29434,29456,5831,2083,1313,1256,2087,10006,1582,20460,16523,3212,1283,1375,3014,17731,29373,1393619584,25,65,972,13692,397,64995,56563,0,1,3,0
Wait,26:01.8,29408,29337,2781,5308,1981,3528,6336,1168,3049,2087,1327,2562,966,29434,29465,29430,29496,5840,2100,1287,1291,2061,10028,1555,20904,16497,3150,1296,1353,3005,17749,29399,1393686656,25,67,972,13692,397,64995,56563,0,1,3,0
Wait,26:01.9,29280,29368,2821,5361,1977,3541,6385,1173,3023,2052,1344,2592,1015,29430,29443,29403,29421,5827,2083,1283,1265,2104,10050,1582,20869,16844,3146,1309,1340,3036,17784,29355,1393753856,27,68,973,13692,397,64995,56563,0,1,3,0
Wait,26:02.0,29346,29390,2746,5304,1999,3541,6389,1173,3010,2039,1419,2579,988,29412,29496,29474,29416,5818,2144,1313,1291,2104,10085,1595,20377,16923,3168,1291,1379,3023,17745,29364,1393821056,23,64,975,13692,397,64995,56563,0,1,3,0
Wait,26:02.1,29368,29342,2724,5339,1990,3524,6367,1186,3010,1977,1410,2592,1032,29425,29469,29430,29438,5805,2131,1313,1287,2104,10015,1577,20452,17129,3137,1335,1397,3032,17740,29346,1393888256,23,66,973,13692,397,64995,56563,0,1,3,0
Wait,26:02.2,29333,29373,2759,5330,1959,3541,6394,1212,3027,1995,1375,2610,1015,29452,29469,29456,29478,5857,2100,1300,1256,2104,10041,1551,20874,16624,3181,1287,1406,3005,17762,29351,1393954944,23,67,976,13692,397,64995,56563,0,1,3,0
Wait,26:02.3,29351,29364,2764,5348,1981,3528,6376,1164,3019,2030,1388,2562,1001,29425,29438,29474,29434,5822,2148,1283,1287,2104,10063,1564,20641,16272,3172,1287,1410,3045,17789,29333,1394020992,25,66,973,13692,397,64995,56563,0,1,3,0
Wait,26:02.4,29359,29381,2772,5330,1981,3555,6420,1168,3023,2012,1366,2570,1023,29504,29452,29456,29518,5840,2122,1327,1335,2091,10023,1586,21471,17340,3216,1300,1379,3010,17784,29373,1394087552,23,65,974,13692,397,64995,56563,0,1,3,0
Wait,26:02.5,29346,29333,2786,5321,1959,3585,6402,1186,3023,2074,1401,2557,1010,29434,29434,29430,29447,5818,2153,1309,1313,2100,10019,1573,21058,17222,3221,1344,1357,3014,17740,29315,1394154240,26,66,972,13692,397,64995,56563,0,1,3,0
Wait,26:02.6,29399,29368,2755,5330,1990,3577,6376,1177,3067,2039,1357,2562,993,29474,29562,29474,29460,5822,2074,1309,1305,2069,10019,1568,20922,16848,3133,1318,1406,3005,17736,29395,1394220800,26,68,974,13692,397,64995,56563,0,1,3,0
Wait,26:02.7,29351,29346,2803,5343,1990,3555,6389,1160,3067,2034,1379,2605,1028,29513,29430,29474,29482,5835,2109,1318,1278,2109,10050,1577,22473,18672,3164,1296,1401,3023,17727,29359,1394286336,23,67,973,13692,397,64995,56563,0,1,3,0
Wait,26:02.8,29333,29399,2742,5326,1973,3546,6350,1190,3010,2052,1393,2592,993,29474,29487,29465,29482,5831,2113,1322,1283,2074,10050,1595,23128,18663,3159,1313,1401,3032,17740,29342,1394352256,23,66,973,13692,397,64995,56563,0,1,3,0
Wait,26:02.9,29386,29351,2777,5321,1959,3581,6354,1217,3058,2012,1331,2583,993,29469,29408,29465,29430,5879,2131,1349,1278,2078,10032,1608,22882,19059,3186,1318,1371,3036,17745,29355,1394418304,24,70,972,13692,397,64995,56563,0,1,3,0
Wait,26:03.0,29355,29368,2724,5326,1924,3572,6402,1204,3067,2047,1397,2570,1010,29496,29491,29504,29482,5871,2100,1327,1309,2100,10050,1560,23563,18808,3172,1265,1371,3032,17775,29342,1394486528,24,70,972,13692,397,64995,56563,0,1,3,0
Wait,26:03.1,29364,29355,2742,5326,1942,3563,6394,1186,3049,2017,1357,2562,1015,29469,29469,29456,29438,5809,2157,1331,1252,2113,10050,1573,22438,19291,3164,1318,1384,3032,17775,29381,1394552192,23,66,973,13692,397,64995,56563,0,1,3,0
Wait,26:03.2,29355,29337,2764,5343,1973,3563,6363,1186,3036,2065,1357,2575,1001,29482,29390,29399,29434,5822,2087,1305,1278,2078,10032,1564,25215,21638,3159,1278,1366,3045,17789,29333,1394617856,24,68,972,13692,397,64995,56563,0,1,3,0
Wait,26:03.3,29355,29412,2764,5295,1964,3528,6389,1177,3023,2065,1362,2579,984,29496,29452,29443,29447,5849,2113,1335,1261,2078,10054,1546,25611,21678,3137,1283,1379,2997,17780,29368,1394685568,25,67,972,13692,397,64995,56563,0,1,3,0
Wait,26:03.4,29355,29315,2755,5295,1955,3524,6407,1177,3045,2030,1375,2504,1006,29478,29425,29465,29469,5866,2109,1366,1291,2069,9979,1529,29465,29425,3146,1305,1397,3010,17723,29359,1394751616,23,67,974,13692,397,64995,56563,0,1,3,0
Wait,26:03.5,29351,29368,2808,5330,1977,3528,6416,1221,3041,2052,1401,2548,984,29438,29408,29434,29456,5871,2157,1335,1305,2074,10059,1533,29438,27892,3120,1270,1393,3058,17701,29359,1394817792,26,68,972,13692,397,64995,56563,0,1,3,0
Wait,26:03.6,29307,29293,2733,5317,1995,3577,6385,1146,3036,2043,1415,2583,971,29447,29438,29399,29443,5827,2122,1313,1283,2109,10067,1555,29430,28327,3150,1318,1397,3054,17740,29351,1394883456,23,68,973,13692,397,64995,56563,0,1,3,0
Wait,26:03.7,29351,29469,2742,5339,1986,3537,6389,1151,3045,2034,1388,2592,1010,29522,29469,29500,29496,5844,2122,1291,1305,2083,10041,1586,29548,29522,3164,1313,1344,3010,17767,29408,1394951040,26,67,972,13692,397,64995,56563,0,1,3,0
Wait,26:03.8,29491,29381,2746,5343,1990,3568,6398,1177,3027,2056,1384,2592,997,29399,29425,29337,29311,5857,2131,1335,1305,2113,10028,1560,29276,27729,3155,1265,1371,3036,17780,29496,1395019776,24,65,973,13692,397,64995,56563,0,1,3,0
Wait,26:03.9,29390,29342,2772,5321,1981,3555,6407,1190,3049,2043,1406,2619,1001,29443,29474,29416,29456,5809,2122,1331,1318,2100,10010,1551,29509,29469,3150,1274,1371,3036,17740,29329,1395085184,25,68,974,13692,397,64995,56563,0,1,3,0
Wait,26:04.0,29386,29377,2750,5339,1977,3537,6394,1173,3027,2047,1379,2575,1019,29465,29456,29425,29474,5932,2118,1287,1265,2104,10032,1599,29408,29438,3164,1327,1366,3027,17784,29333,1395151104,25,66,972,13692,397,64995,56563,0,1,3,0
Wait,26:04.1,29351,29416,2750,5321,1955,3550,6385,1177,3019,2096,1388,2566,993,29513,29465,29491,29469,5919,2104,1318,1239,2100,10019,1520,29544,29434,3190,1322,1384,3049,17841,29320,1395218432,23,65,972,13692,397,64995,56563,0,1,3,0
Wait,26:04.2,29346,29425,2786,5330,1942,3537,6354,1190,3045,2003,1379,2583,997,29504,29478,29474,29421,5901,2122,1327,1278,2087,10050,1590,29434,29460,3186,1287,1410,3045,17846,29377,1395286272,26,69,976,13692,397,64995,56563,0,1,3,0
Wait,26:04.3,29355,29346,2772,5352,1955,3568,6389,1182,3036,2030,1406,2562,993,29456,29425,29460,29482,5906,2096,1322,1270,2126,10041,1555,29465,29474,3190,1300,1397,3027,17815,29329,1395352448,23,69,973,13692,397,64995,56563,0,1,3,0
Wait,26:04.4,29342,29416,2759,5330,1973,3568,6394,1221,3027,2043,1401,2575,997,29482,29403,29434,29469,5910,2140,1296,1296,2087,10015,1612,29447,29447,3172,1327,1371,3019,17802,29386,1395420672,24,67,973,13692,397,64995,56563,0,1,3,0
Wait,26:04.5,29373,29359,2707,5339,1981,3541,6367,1186,3010,2047,1340,2579,1001,29487,29390,29425,29425,5915,2122,1327,1291,2118,10015,1533,29412,29377,3199,1287,1371,3062,17841,29342,1395488640,26,66,972,13692,397,64995,56563,0,1,3,0
Wait,26:04.6,29311,29421,2737,5339,1973,3541,6376,1182,3023,2034,1340,2570,1059,29526,29465,29465,29452,5888,2100,1300,1261,2104,10063,1573,29421,29482,3199,1318,1388,3049,17824,29386,1395556736,23,70,972,13692,397,64995,56563,0,1,3,0
Wait,26:04.7,29346,29346,2777,5321,1968,3524,6336,1212,3041,2047,1397,2553,966,29469,29443,29482,29425,5871,2113,1270,1270,2078,10050,1560,29474,29443,3212,1309,1366,3032,17802,29425,1395624192,23,67,975,13692,397,64995,56563,0,1,3,0
Wait,26:04.8,29377,29377,2755,5343,1959,3581,6389,1195,3054,2069,1379,2531,1023,29487,29487,29452,29469,5893,2113,1309,1270,2100,10023,1542,29513,29443,3190,1322,1349,3032,17824,29403,1395690112,24,65,973,13692,397,64995,56563,0,1,3,0
Wait,26:04.9,29364,29333,2772,5334,1986,3533,6389,1177,3062,2052,1366,2522,997,29460,29452,29438,29412,5888,2122,1353,1239,2100,10045,1564,29465,29430,3172,1309,1397,3027,17806,29342,1395756288,22,68,976,13692,397,64995,56563,0,1,3,0
Wait,26:05.0,29395,29368,2737,5330,1946,3559,6389,1168,3058,2039,1362,2548,997,29526,29474,29469,29478,5919,2131,1274,1283,2061,10001,1577,29478,29465,3199,1274,1423,3019,17797,29434,1395824256,25,68,975,13692,397,64995,56563,0,1,3,0
Wait,26:05.1,29447,29381,2759,5312,1986,3506,6411,1173,3023,2043,1344,2557,1019,29421,29342,29302,29333,5923,2091,1274,1287,2109,10041,1551,29289,29390,3155,1313,1393,3014,17837,29403,1395892352,27,66,973,13692,397,64995,56563,0,1,3,0
Wait,26:05.2,29359,29395,2733,5356,1981,3541,6385,1208,3001,2039,1362,2570,1019,29531,29465,29474,29474,5875,2100,1313,1270,2083,10041,1577,29496,29456,3216,1331,1384,3023,17824,29351,1395957888,25,69,973,13692,397,64995,56563,0,1,3,0
Wait,26:05.3,29487,29403,2764,5308,1995,3537,6407,1155,3014,2034,1335,2566,1019,29425,29364,29311,29232,5871,2126,1305,1270,2113,9993,1564,29381,29346,3181,1344,1401,3062,17824,29438,1396026624,26,70,975,13692,397,64995,56563,0,1,3,0
Wait,26:05.4,29329,29333,2733,5308,1955,3520,6420,1186,3058,2017,1375,2570,1010,29513,29443,29399,29482,5871,2104,1313,1270,2087,10010,1551,29491,29434,3186,1300,1375,3027,17802,29381,1396091904,25,69,975,13692,397,64995,56563,0,1,3,0
Wait,26:05.5,29368,29355,2755,5334,1977,3572,6394,1186,3005,2043,1375,2553,1001,29469,29465,29469,29452,5897,2087,1309,1270,2078,10023,1551,29513,29478,3208,1335,1375,3045,17854,29399,1396159488,22,65,974,13692,397,64995,56563,0,1,3,0
Wait,26:05.6,29346,29364,2768,5343,1981,3568,6385,1204,3027,2047,1384,2557,984,29482,29438,29438,29447,5866,2144,1331,1283,2065,10045,1604,29456,29421,3234,1344,1388,3067,17824,29351,1396225408,25,70,975,13692,397,64995,56563,0,1,3,0
Wait,26:05.7,29412,29390,2742,5348,1986,3541,6380,1190,3014,2039,1388,2583,1037,29504,29434,29460,29465,5857,2113,1313,1287,2104,9997,1564,29518,29491,3194,1291,1375,3023,17811,29381,1396291072,24,68,973,13692,397,64995,56563,0,1,3,0
Wait,26:05.8,29412,29377,2790,5339,1986,3559,6389,1195,3067,2030,1375,2553,1037,29496,29487,29460,29469,5910,2083,1331,1296,2087,10041,1564,29482,29478,3190,1318,1393,3067,17863,29381,1396357504,22,65,973,13692,397,64995,56563,0,1,3,0
Wait,26:05.9,29403,29403,2755,5304,1977,3541,6367,1173,3032,2056,1371,2575,1032,29504,29482,29469,29496,5901,2087,1322,1327,2096,10001,1582,29500,29478,3186,1331,1371,3062,17828,29377,1396423424,27,66,976,13692,397,64995,56563,0,1,3,0
Wait,26:06.0,29333,29381,2790,5312,1946,3550,6433,1199,3027,2047,1366,2583,1037,29447,29474,29452,29478,5919,2100,1318,1278,2118,10059,1546,29487,29412,3216,1318,1401,3062,17850,29351,1396491264,23,68,973,13692,397,64995,56563,0,1,3,0
Wait,26:06.1,29315,29447,2777,5330,1964,3577,6376,1173,3054,2043,1384,2535,1006,29526,29504,29522,29482,5866,2126,1305,1305,2100,10023,1582,29469,29425,3150,1296,1388,3019,17881,29395,1396558848,24,67,972,13692,397,64995,56563,0,1,3,0
Wait,26:06.2,29377,29329,2790,5334,1937,3572,6363,1177,3041,2008,1375,2588,997,29531,29430,29447,29430,5893,2083,1327,1287,2096,10059,1599,29465,29452,3199,1309,1375,3071,17837,29395,1396624768,23,66,975,13692,397,64995,56563,0,1,3,0
Wait,26:06.3,29368,29320,2786,5361,1995,3581,6372,1186,3032,2025,1397,2610,1037,29509,29500,29456,29482,5932,2135,1300,1287,2131,10072,1560,29478,29469,3164,1335,1393,3027,17819,29324,1396689792,26,69,975,13692,397,64995,56563,0,1,3,0
Wait,26:06.4,29399,29271,2742,5326,1946,3568,6385,1160,3049,2030,1349,2570,984,29482,29478,29421,29456,5906,2074,1287,1296,2104,10010,1560,29460,29438,3199,1322,1375,3036,17833,29377,1396757248,25,66,975,13692,397,64995,56563,0,1,3,0
Wait,26:06.5,29430,29452,2755,5295,1990,3563,6385,1182,3036,2039,1393,2610,1010,29465,29408,29346,29324,5884,2109,1305,1291,2096,10067,1520,29368,29355,3238,1300,1362,3049,17868,29416,1396826752,23,67,971,13692,397,64995,56563,0,1,3,0
Wait,26:06.6,29425,29430,2755,5273,1946,3524,6332,1239,3027,2052,1375,2566,979,29474,29469,29474,29460,5827,2083,1300,1283,2091,10028,1546,29443,29474,3186,1283,1401,3041,17833,29390,1396891520,24,67,976,13692,397,64995,56563,0,1,3,0
Wait,26:06.7,29399,29359,2759,5321,1955,3550,6363,1173,3067,2065,1366,2548,1045,29504,29443,29395,29438,5901,2118,1305,1296,2096,9988,1582,29434,29438,3221,1305,1375,3093,17859,29390,1396958208,24,67,974,13692,397,64995,56563,0,1,3,0
Wait,26:06.8,29342,29377,2755,5352,1977,3528,6358,1186,3071,2052,1379,2557,984,29487,29460,29526,29487,5844,2126,1309,1296,2087,10006,1573,29496,29434,3208,1296,1388,3036,17846,29373,1397025536,24,68,973,13692,397,64995,56563,0,1,3,0
Wait,26:06.9,29438,29355,2759,5326,1999,3572,6372,1177,3027,2047,1393,2553,1028,29469,29368,29416,29373,5875,2135,1335,1287,2100,10037,1542,29416,29377,3177,1327,1362,3049,17841,29452,1397094144,27,66,972,13692,397,64995,56563,0,1,3,0
Wait,26:07.0,29443,29377,2750,5330,2003,3546,6380,1164,3058,2043,1366,2553,1006,29447,29364,29346,29395,5888,2104,1335,1265,2087,10001,1573,29403,29381,3186,1318,1379,3019,17819,29496,1397162368,25,67,973,13692,397,64995,56563,0,1,3,0
Wait,26:07.1,29315,29403,2759,5317,1968,3546,6394,1182,3023,2025,1406,2553,971,29434,29421,29403,29452,5893,2148,1340,1278,2096,10054,1582,29386,29456,3190,1296,1397,3080,17841,29302,1397227904,24,66,973,13692,397,64995,56563,0,1,3,0
Wait,26:07.2,29355,29368,2746,5304,1990,3541,6389,1186,3019,2021,1375,2575,979,29456,29465,29447,29460,5813,2104,1296,1270,2087,9988,1538,29452,29482,3186,1313,1384,3036,17802,29355,1397295744,24,67,975,13692,397,64995,56563,0,1,3,0
Wait,26:07.3,29381,29324,2724,5295,1986,3594,6398,1173,3076,2034,1419,2597,975,29478,29443,29456,29460,5844,2113,1291,1274,2083,10015,1577,29443,29434,3190,1313,1375,3062,17833,29315,1397361664,25,70,977,13692,397,64995,56563,0,1,3,0
Wait,26:07.4,29329,29412,2742,5286,2012,3520,6380,1217,3032,2030,1401,2601,1041,29465,29491,29430,29465,5866,2109,1309,1318,2118,10010,1595,29465,29474,3221,1318,1371,3032,17859,29377,1397430016,25,67,973,13692,397,64995,56563,0,1,3,0
Wait,26:07.5,29329,29333,2746,5312,1999,3537,6358,1173,2997,2030,1406,2583,1019,29487,29447,29373,29438,5827,2100,1296,1313,2091,10059,1577,29430,29469,3177,1300,1397,3036,17846,29346,1397495680,23,66,972,13692,397,64995,56563,0,1,3,0
Wait,26:07.6,29351,29395,2781,5348,1951,3568,6363,1186,3010,2065,1371,2605,1045,29478,29478,29443,29425,5862,2122,1309,1283,2065,10028,1590,29438,29509,3203,1300,1397,3010,17850,29368,1397562240,24,66,972,13692,397,64995,56563,0,1,3,0
Wait,26:07.7,29381,29416,2764,5326,1968,3546,6363,1173,3019,1999,1366,2601,971,29518,29447,29478,29469,5871,2131,1318,1287,2069,10054,1551,29460,29496,3194,1287,1371,3010,17881,29381,1397630208,22,68,973,13692,397,64995,56563,0,1,3,0
Wait,26:07.8,29342,29377,2764,5317,1981,3533,6358,1173,3058,2047,1371,2597,1032,29500,29443,29425,29434,5866,2118,1327,1256,2069,9997,1573,29452,29421,3137,1318,1437,3080,17837,29302,1397697792,24,67,972,13692,397,64995,56563,0,1,3,0
Wait,26:07.9,29403,29403,2790,5312,1981,3537,6424,1212,3032,2043,1366,2544,1023,29478,29478,29482,29482,5906,2104,1300,1265,2047,10019,1604,29456,29500,3177,1287,1366,3036,17837,29373,1397764224,24,67,973,13692,397,64995,56563,0,1,3,0
Wait,26:08.0,29425,29364,2746,5295,1973,3572,6389,1164,3023,2056,1441,2575,1010,29460,29324,29368,29434,5840,2148,1340,1261,2091,10045,1573,29395,29315,3159,1278,1362,3014,17859,29403,1397832704,25,69,975,13692,397,64995,56563,0,1,3,0
Wait,26:08.1,29373,29395,2724,5299,1973,3559,6389,1182,3032,2065,1432,2583,1037,29513,29460,29504,29496,5901,2122,1313,1265,2087,10015,1568,29540,29535,3216,1309,1415,3054,17854,29377,1397900800,25,67,975,13692,397,64995,56563,0,1,3,0
Wait,26:08.2,29368,29355,2733,5304,1995,3555,6345,1168,3054,2030,1362,2570,1010,29456,29421,29478,29425,5897,2126,1300,1270,2113,10032,1577,29421,29403,3208,1278,1410,3049,17775,29355,1397969024,23,68,973,13692,397,64995,56563,0,1,3,0
Wait,26:08.3,29390,29373,2772,5312,1990,3541,6332,1182,3076,2043,1388,2610,1010,29469,29474,29496,29482,5884,2148,1313,1283,2083,9997,1586,29421,29465,3181,1322,1393,3067,17863,29403,1398037376,30,70,974,13692,397,64995,56563,0,1,3,0
Wait,26:08.4,29399,29373,2764,5282,2003,3550,6380,1204,3058,2052,1410,2601,993,29474,29438,29416,29395,5840,2096,1291,1283,2047,10023,1546,29421,29443,3181,1335,1415,3098,17837,29386,1398104448,26,70,975,13692,397,64995,56563,0,1,3,0
Wait,26:08.5,29333,29377,2786,5312,1999,3563,6376,1151,3032,2047,1371,2601,1010,29548,29491,29469,29487,5888,2113,1318,1270,2052,10089,1573,29491,29474,3155,1287,1375,3041,17859,29337,1398173696,23,66,970,13692,397,64995,56563,0,1,3,0
Wait,26:08.6,29399,29456,2746,5348,2030,3559,6345,1204,3058,2087,1419,2583,1037,29469,29434,29465,29460,5871,2144,1331,1287,2100,10081,1582,29452,29430,3216,1313,1366,3067,17881,29421,1398242304,26,70,973,13692,397,64995,56563,0,1,3,0
Wait,26:08.7,29364,29311,2764,5321,1959,3581,6372,1182,3027,2065,1410,2579,1032,29531,29535,29465,29500,5893,2122,1291,1296,2078,10028,1612,29491,29465,3216,1305,1384,2997,17859,29333,1398310016,25,67,973,13692,397,64995,56563,0,1,3,0
Wait,26:08.8,29412,29386,2733,5317,1986,3520,6372,1168,3062,2069,1353,2557,1015,29548,29447,29447,29482,5866,2104,1305,1226,2122,10019,1560,29469,29465,3190,1313,1406,3041,17859,29390,1398377472,25,68,972,13692,397,64995,56563,0,1,3,0
Wait,26:08.9,29364,29364,2794,5304,1968,3555,6376,1204,3058,2025,1366,2592,1001,29491,29452,29421,29452,5849,2153,1349,1287,2100,10006,1542,29447,29408,3177,1335,1384,3023,17837,29351,1398446080,22,67,975,13692,397,64995,56563,0,1,3,0
Wait,26:09.0,29430,29447,2737,5299,2021,3590,6336,1190,3067,2047,1388,2566,993,29482,29377,29452,29368,5893,2104,1340,1283,2074,10059,1582,29368,29399,3186,1340,1353,3076,17894,29509,1398517248,23,69,972,13692,397,64995,56563,0,1,3,0
Wait,26:09.1,29416,29355,2755,5321,1990,3546,6376,1190,3027,2052,1393,2540,1028,29478,29456,29430,29416,5888,2113,1327,1296,2096,10006,1551,29438,29469,3190,1283,1384,3041,17885,29460,1398586240,24,66,974,13692,397,64995,56563,0,1,3,0
Wait,26:09.2,29395,29377,2803,5304,1986,3568,6407,1168,3049,2047,1393,2570,1019,29465,29504,29513,29438,5831,2126,1309,1261,2074,10050,1573,29478,29496,3212,1322,1423,3019,17872,29386,1398652800,23,64,971,13692,397,64995,56563,0,1,3,0
Wait,26:09.3,29329,29351,2746,5339,1977,3563,6350,1190,3054,2061,1366,2592,993,29478,29390,29403,29443,5875,2104,1305,1270,2104,10037,1568,29452,29425,3208,1291,1397,3067,17824,29351,1398719616,26,68,974,13692,397,64995,56563,0,1,3,0
Wait,26:09.4,29311,29355,2759,5339,1959,3559,6402,1177,3058,2047,1406,2566,984,29469,29491,29456,29430,5893,2153,1322,1243,2100,10045,1582,29496,29487,3208,1305,1401,3062,17841,29355,1398785792,26,68,973,13692,397,64995,56563,0,1,3,0
Wait,26:09.5,29333,29421,2768,5334,1968,3537,6407,1199,3032,2030,1415,2557,1041,29465,29518,29452,29465,5937,2131,1331,1313,2091,10023,1617,29421,29478,3172,1318,1401,3036,17872,29320,1398853888,26,65,972,13692,397,64995,56563,0,1,3,0
Wait,26:09.6,29381,29355,2777,5312,1977,3577,6376,1234,3014,2043,1410,2588,1028,29452,29447,29465,29425,5879,2118,1309,1278,2104,10019,1564,29456,29443,3194,1309,1375,3062,17824,29342,1398920064,24,69,973,13692,397,64995,56563,0,1,3,0
Wait,26:09.7,29416,29421,2790,5317,1990,3546,6385,1186,3032,2017,1366,2553,1006,29474,29403,29465,29443,5862,2109,1287,1283,2109,10006,1582,29478,29460,3172,1340,1384,3041,17876,29329,1398987520,26,70,975,13692,397,64995,56563,0,1,3,0
Wait,26:09.8,29377,29368,2777,5348,1955,3524,6380,1151,3010,2030,1410,2588,1010,29478,29460,29434,29421,5893,2109,1305,1300,2109,10037,1586,29408,29443,3186,1309,1406,3023,17841,29311,1399054592,25,68,976,13692,397,64995,56563,0,1,3,0
Wait,26:09.9,29395,29351,2750,5343,1924,3546,6336,1186,3049,2030,1393,2566,1019,29513,29478,29491,29438,5901,2122,1322,1313,2091,10041,1590,29408,29416,3190,1313,1401,3054,17885,29434,1399121920,22,66,974,13692,397,64995,56563,0,1,3,0
Wait,26:10.0,29333,29337,2742,5308,1995,3502,6354,1177,3062,2039,1366,2570,984,29518,29456,29487,29434,5857,2104,1318,1261,2100,10045,1599,29465,29460,3172,1327,1388,3005,17846,29373,1399189120,26,69,972,13692,397,64995,56563,0,1,3,0
