p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23
0.098148,0.091624,0.9646,0.89949,0.046668,0.90821,0.15529,0.067105,0.2282,0.21616,0.79896,0.23034,0.28004,0.12376,0.18597,0.39445,0.16105,0.28702,0.13024,0.53182,0.63966,0.94229,0.06461
0.097032,0.095392,0.9642,0.8969,0.043878,0.90807,0.15758,0.094152,0.25985,0.21704,0.80488,0.22293,0.26002,0.12646,0.19129,0.39617,0.16536,0.28834,0.13525,0.48476,0.63594,0.93884,0.064519
0.096751,0.10295,0.96019,0.90285,0.043782,0.90792,0.1486,0.093391,0.25026,0.2191,0.80895,0.22098,0.25696,0.125,0.18788,0.39974,0.165,0.2855,0.15351,0.56196,0.62498,0.92916,0.06105
0.096819,0.10966,0.96274,0.91734,0.052085,0.90919,0.15089,0.09263,0.24068,0.2176,0.81456,0.21903,0.26455,0.12562,0.19063,0.404,0.16537,0.28937,0.16974,0.56318,0.65854,0.93381,0.067275
0.095276,0.11638,0.96234,0.93687,0.052781,0.90879,0.1556,0.1019,0.25701,0.21663,0.81774,0.21291,0.25955,0.12722,0.18465,0.40641,0.16607,0.28078,0.17678,0.55411,0.63535,0.91355,0.060722
0.095014,0.11551,0.97129,0.94282,0.049357,0.91141,0.15861,0.089285,0.24801,0.22859,0.82213,0.22507,0.24825,0.12881,0.20744,0.40977,0.1675,0.26228,0.18383,0.54899,0.6294,0.90699,0.059896
0.094578,0.12581,0.97089,0.95032,0.051479,0.91157,0.16089,0.086245,0.25433,0.23131,0.82593,0.22024,0.25148,0.13322,0.20352,0.40847,0.16878,0.26199,0.20005,0.57475,0.65239,0.89233,0.048789
0.093889,0.12684,0.9777,0.96326,0.050749,0.91173,0.1619,0.077279,0.24475,0.23337,0.83077,0.21283,0.25084,0.13323,0.2222,0.41347,0.16915,0.26299,0.15817,0.55856,0.62196,0.91816,0.0415
0.092423,0.12324,0.9773,0.95253,0.050019,0.90999,0.16932,0.072415,0.25637,0.232,0.83669,0.21088,0.24826,0.13482,0.20492,0.41779,0.16809,0.27262,0.17643,0.58114,0.61379,0.92219,0.039353
0.091209,0.11881,0.98493,0.94141,0.045169,0.9088,0.16918,0.08533,0.25974,0.23288,0.83955,0.23138,0.25585,0.13764,0.19432,0.42046,0.16952,0.28065,0.13914,0.58949,0.63734,0.91251,0.04176
0.090267,0.12173,0.98518,0.96249,0.045231,0.90791,0.1709,0.092319,0.25782,0.23151,0.84273,0.21404,0.2741,0.13447,0.22173,0.42356,0.16842,0.27749,0.1151,0.58754,0.61637,0.90035,0.037703
0.089734,0.1276,0.99118,0.95991,0.042441,0.90697,0.17191,0.067397,0.24116,0.23067,0.84667,0.21658,0.27346,0.14047,0.19982,0.42808,0.16858,0.26154,0.086467,0.57847,0.62489,0.9106,0.03159
0.088695,0.13158,0.98651,1,0.040285,0.90633,0.17362,0.074386,0.24218,0.22812,0.85151,0.21591,0.2704,0.14426,0.2072,0.43118,0.16875,0.27532,0.086889,0.56544,0.61895,0.92585,0.027386
0.088084,0.14293,0.99054,0.9788,0.039555,0.90698,0.16835,0.085478,0.24791,0.22846,0.85176,0.21685,0.28041,0.14818,0.1966,0.43592,0.16445,0.27217,0.076098,0.58407,0.63971,0.92427,0.022595
0.088483,0.15322,0.98932,0.9797,0.034705,0.90634,0.16622,0.08654,0.27249,0.22762,0.85539,0.22612,0.27493,0.15149,0.21734,0.44182,0.16515,0.2591,0.069894,0.59242,0.64879,0.9501,0.018538
0.087347,0.17087,0.99253,0.98566,0.028429,0.90786,0.15924,0.087603,0.30708,0.22494,0.8587,0.203,0.28058,0.15211,0.21341,0.44772,0.16371,0.25306,0.077451,0.61738,0.65731,0.96223,0.018447
0.086056,0.17106,0.98639,0.98501,0.030551,0.90802,0.16024,0.096415,0.3081,0.22581,0.86157,0.17411,0.28382,0.15492,0.20332,0.44991,0.16117,0.26684,0.086537,0.60514,0.63411,0.95318,0.0163
0.084764,0.17967,0.98303,0.98398,0.026335,0.90738,0.15255,0.11343,0.31677,0.22431,0.8637,0.14523,0.27881,0.15554,0.20402,0.45396,0.159,0.27903,0.091546,0.62694,0.65488,0.94599,0.014153
0.082443,0.1826,0.9805,0.99342,0.027031,0.90619,0.14799,0.10036,0.33546,0.23047,0.86715,0.14777,0.25879,0.15775,0.2001,0.45124,0.15736,0.27875,0.089929,0.58304,0.64837,0.95874,0.013915
0.081074,0.19373,0.9801,0.98075,0.026935,0.9058,0.14842,0.12331,0.34414,0.23081,0.87018,0.14742,0.27268,0.16313,0.2234,0.45206,0.15556,0.29413,0.075061,0.56369,0.67637,0.93287,0.011034
0.078676,0.19771,0.97396,0.94791,0.034604,0.90866,0.14315,0.12665,0.32689,0.23406,0.8752,0.15124,0.27834,0.16485,0.20869,0.45637,0.15429,0.3175,0.06427,0.55461,0.67321,0.9425,0.010209
0.0755,0.20421,0.96995,0.93369,0.036568,0.91073,0.14301,0.12771,0.35147,0.2385,0.88018,0.13807,0.27528,0.16926,0.20733,0.46068,0.15142,0.33,0.062653,0.57325,0.69397,0.94965,0.0093834
0.073101,0.2145,0.97103,0.92606,0.044236,0.90954,0.13846,0.13698,0.34955,0.24281,0.88353,0.13323,0.28045,0.16499,0.21677,0.4624,0.15015,0.31981,0.065623,0.57842,0.70026,0.95679,0.0097334
0.070178,0.2229,0.97423,0.91999,0.046992,0.91056,0.13818,0.13029,0.36882,0.24474,0.88702,0.11845,0.28562,0.1683,0.22209,0.46719,0.14905,0.33071,0.072671,0.53849,0.71379,0.94462,0.013315
0.068537,0.22225,0.97301,0.91934,0.038656,0.90826,0.13861,0.14321,0.38515,0.24205,0.88929,0.11362,0.30823,0.17002,0.22073,0.47055,0.14544,0.32052,0.080228,0.53654,0.72232,0.92124,0.01249
0.065963,0.22812,0.97261,0.91521,0.039352,0.90467,0.14404,0.11418,0.40443,0.24635,0.89125,0.11615,0.30129,0.17174,0.20808,0.47434,0.14598,0.31481,0.078611,0.54884,0.74809,0.87357,0.016218
0.061855,0.23378,0.97008,0.9262,0.047813,0.90323,0.13506,0.10704,0.40781,0.24617,0.89533,0.1296,0.27303,0.17773,0.23343,0.47394,0.14487,0.32443,0.072407,0.50811,0.73435,0.88071,0.012161
0.058679,0.23587,0.97115,0.92711,0.048509,0.90149,0.13421,0.088046,0.41648,0.24243,0.8985,0.1347,0.29565,0.17407,0.24749,0.4764,0.14397,0.32831,0.079964,0.50933,0.72841,0.85235,0.0094267
0.056805,0.24532,0.97518,0.92802,0.043659,0.9003,0.13521,0.070874,0.40984,0.23579,0.90167,0.11159,0.29258,0.18166,0.28158,0.47717,0.13983,0.32387,0.084973,0.46939,0.74694,0.82398,0.009336
0.055513,0.24088,0.97396,0.91031,0.043722,0.89775,0.13693,0.081965,0.42382,0.23838,0.90516,0.11958,0.32149,0.18386,0.26687,0.47846,0.1384,0.31783,0.06297,0.42866,0.73821,0.82303,0.0071889
0.05259,0.2457,0.9793,0.88212,0.042992,0.89712,0.13237,0.084851,0.41659,0.23925,0.90649,0.12468,0.29953,0.1796,0.26346,0.47902,0.13877,0.32458,0.05014,0.4093,0.71502,0.83578,0.0082733
0.050871,0.25431,0.98398,0.88303,0.038775,0.89697,0.13152,0.09412,0.42055,0.24065,0.90814,0.11856,0.32844,0.18718,0.2621,0.48095,0.13697,0.32686,0.0684,0.44218,0.72855,0.81551,0.0028945
0.048725,0.25724,0.98145,0.88394,0.036778,0.89633,0.12811,0.097462,0.41686,0.24272,0.91117,0.10122,0.32974,0.1911,0.26743,0.48108,0.13516,0.32498,0.080035,0.46398,0.72539,0.79213,0.0097077
0.047181,0.26121,0.9817,0.87127,0.04096,0.89409,0.12412,0.092598,0.41788,0.24531,0.91605,0.096382,0.35865,0.20295,0.25015,0.47999,0.13517,0.33588,0.064657,0.45491,0.74893,0.78308,0.01138
0.044433,0.26793,0.98278,0.87373,0.04229,0.89204,0.12199,0.097763,0.42714,0.23695,0.92058,0.090262,0.37933,0.21591,0.23081,0.48013,0.13283,0.33816,0.042654,0.45217,0.73297,0.81452,0.0060009
0.042364,0.26076,0.97729,0.87968,0.040926,0.89085,0.12927,0.088797,0.4258,0.23426,0.9233,0.092801,0.3782,0.21751,0.26079,0.47952,0.13082,0.33947,0.052249,0.48425,0.7248,0.81045,0.0017972
0.039966,0.25632,0.96394,0.88718,0.035284,0.89372,0.12785,0.11767,0.42976,0.23223,0.92616,0.092454,0.36448,0.22142,0.27279,0.47917,0.12935,0.33216,0.046045,0.47914,0.70939,0.80077,0.0028816
0.038072,0.24725,0.96141,0.87451,0.029008,0.89388,0.11944,0.1046,0.4514,0.24353,0.92934,0.10461,0.39097,0.22155,0.2961,0.48041,0.12755,0.34307,0.010791,0.49144,0.69121,0.7967,0
0.036431,0.25586,0.95887,0.87542,0.031764,0.89183,0.11488,0.11159,0.44417,0.24612,0.93144,0.097212,0.39032,0.22388,0.29474,0.4824,0.12718,0.34566,0,0.51403,0.70029,0.77893,0.004316
0.035392,0.26615,0.96208,0.87633,0.024061,0.89303,0.11973,0.098518,0.44283,0.24515,0.93524,0.091092,0.38096,0.22878,0.28414,0.48274,0.12681,0.34826,0.029473,0.52554,0.69879,0.78856,0.0078976
0.033149,0.26529,0.96168,0.88771,0.026025,0.89344,0.11575,0.10779,0.4409,0.24259,0.93855,0.10037,0.34592,0.22769,0.28022,0.48282,0.12538,0.36779,0.029894,0.54813,0.71232,0.80381,0.0064849
0.03314,0.27558,0.96259,0.88513,0.027355,0.89446,0.10677,0.092437,0.41306,0.24175,0.93991,0.09585,0.35787,0.23527,0.28759,0.48247,0.12501,0.36623,0.048154,0.53906,0.71862,0.79662,0.0043377
0.031246,0.28692,0.97022,0.91009,0.028685,0.89407,0.1015,0.13362,0.43234,0.23696,0.94309,0.10801,0.36741,0.23369,0.31295,0.48488,0.12263,0.38001,0.059789,0.52682,0.76609,0.79006,0.018936
0.029955,0.301,0.97195,0.9044,0.040474,0.89478,0.10136,0.098665,0.38447,0.24073,0.94491,0.10895,0.34738,0.23871,0.32752,0.48798,0.12514,0.38261,0.071423,0.52804,0.78741,0.7997,0.018699
0.028994,0.30393,0.97663,0.91385,0.036258,0.89715,0.098658,0.1134,0.38549,0.24227,0.94683,0.098657,0.35934,0.23823,0.37343,0.4906,0.12403,0.3852,0.065219,0.53242,0.77423,0.80123,0.017286
0.027703,0.31064,0.97771,0.91631,0.038222,0.89565,0.09353,0.13452,0.3759,0.24143,0.94893,0.092538,0.36451,0.24361,0.37618,0.49253,0.1235,0.3862,0.065641,0.51227,0.7655,0.78907,0.0288
0.025732,0.31188,0.97452,0.8982,0.037492,0.89366,0.091967,0.12556,0.36926,0.24059,0.95148,0.079363,0.35079,0.24252,0.36353,0.49261,0.12133,0.36322,0.072689,0.50241,0.77625,0.7607,0.022833
0.024771,0.31944,0.97182,0.90105,0.027729,0.89112,0.10238,0.10064,0.35968,0.24028,0.9542,0.067471,0.33755,0.2501,0.36166,0.49269,0.11895,0.37988,0.08891,0.46168,0.792,0.75663,0.026562
0.022955,0.32047,0.96716,0.89187,0.035398,0.89048,0.10168,0.11355,0.34008,0.24234,0.95629,0.057183,0.35144,0.25561,0.34181,0.49234,0.11695,0.36713,0.078119,0.48744,0.79329,0.74446,0.024414
0.020128,0.33455,0.96955,0.89433,0.034034,0.89335,0.10525,0.13285,0.3411,0.24097,0.95856,0.061005,0.34838,0.26649,0.34508,0.49501,0.11859,0.37388,0.078541,0.47124,0.81183,0.71921,0.031962
0.01841,0.34779,0.96849,0.90533,0.031244,0.89056,0.10383,0.11568,0.29794,0.24831,0.95837,0.056168,0.35209,0.27089,0.34783,0.49631,0.11876,0.36241,0.076924,0.497,0.83537,0.73446,0.033634
0.017118,0.35345,0.96809,0.90624,0.02576,0.88746,0.09542,0.11309,0.2966,0.25037,0.95987,0.052935,0.35727,0.2742,0.3511,0.49686,0.11622,0.36916,0.081933,0.43886,0.86615,0.70921,0.032809
0.015069,0.36395,0.96687,0.89706,0.022336,0.88436,0.097708,0.12646,0.31058,0.25125,0.96166,0.04393,0.37116,0.2808,0.37183,0.4979,0.11458,0.36472,0.093567,0.41554,0.89415,0.72445,0.031249
0.014361,0.36688,0.96794,0.90456,0.019546,0.88422,0.10071,0.12342,0.29864,0.25041,0.96347,0.057372,0.36567,0.28362,0.39719,0.50057,0.11437,0.37723,0.080738,0.37877,0.90768,0.71228,0.027927
0.012739,0.3597,0.95803,0.89849,0.016122,0.88247,0.10243,0.098501,0.292,0.25247,0.96574,0.062477,0.36454,0.29499,0.39121,0.49996,0.11241,0.36704,0.089824,0.41481,0.88726,0.69201,0.029746
0.011098,0.37105,0.9714,0.89784,0.021731,0.88263,0.097156,0.1137,0.28772,0.24939,0.96968,0.042247,0.3639,0.30147,0.39654,0.50025,0.1113,0.3626,0.076995,0.41207,0.86685,0.68234,0.027599
0.0097878,0.36198,0.971,0.89875,0.022427,0.87849,0.093169,0.12068,0.30405,0.25132,0.973,0.029073,0.37343,0.30099,0.40134,0.50149,0.10971,0.36072,0.10188,0.41329,0.8559,0.67329,0.023542
0.0075639,0.37522,0.97486,0.89268,0.023123,0.87595,0.094173,0.13998,0.32804,0.25628,0.97374,0.020067,0.35583,0.31285,0.39074,0.50459,0.10934,0.35756,0.10485,0.40422,0.85496,0.69413,0.023892
0.00602,0.38193,0.97299,0.89359,0.026038,0.87525,0.092753,0.13284,0.3214,0.2503,0.97462,0.026454,0.37603,0.31408,0.38887,0.50768,0.10914,0.36719,0.11852,0.39515,0.83399,0.68197,0.03144
0.0051562,0.38865,0.96603,0.8879,0.021822,0.8743,0.085771,0.12798,0.33537,0.24643,0.97626,0.033162,0.37926,0.31152,0.40755,0.50914,0.1093,0.36275,0.083269,0.375,0.84752,0.67291,0.034434
0.00301,0.39999,0.95989,0.88182,0.021884,0.87231,0.081784,0.14089,0.34699,0.24611,0.97669,0.032815,0.37813,0.31483,0.39027,0.5099,0.10713,0.37078,0.081142,0.34535,0.85159,0.65514,0.034196
0.00061126,0.40018,0.95949,0.87071,0.01846,0.87358,0.087922,0.16384,0.34507,0.24356,0.97712,0.019641,0.36005,0.32034,0.39097,0.51115,0.1057,0.3689,0.047926,0.34657,0.86512,0.62615,0.03528
0,0.40605,0.95843,0.86308,0.019949,0.87319,0.08964,0.17265,0.34373,0.23876,0.97754,0.0022975,0.39138,0.32315,0.39835,0.5117,0.10443,0.3699,0.034587,0.3098,0.87587,0.6333,0.045472
0.0014288,0.40351,0.95377,0.85894,0.017793,0.87501,0.091928,0.15183,0.32413,0.24082,0.98027,0.013174,0.3859,0.33123,0.39494,0.51178,0.10496,0.36386,0.039596,0.32447,0.87938,0.61864,0.047144
0.0023524,0.41022,0.95402,0.85985,0.022609,0.87222,0.082236,0.13876,0.31514,0.2417,0.98313,0,0.39397,0.34162,0.409,0.51165,0.1046,0.35367,0.053269,0.30511,0.89068,0.64509,0.055279
0.0037035,0.42051,0.94706,0.87279,0.026791,0.87158,0.075824,0.13982,0.3032,0.24376,0.98432,0.013763,0.40205,0.35189,0.38504,0.51358,0.10513,0.33805,0.072039,0.32375,0.94094,0.62171,0.061505
0.0055792,0.42807,0.94092,0.88068,0.023209,0.8715,0.084958,0.16459,0.31717,0.2383,0.9869,0.014699,0.39899,0.36387,0.38574,0.51503,0.10567,0.33936,0.063796,0.32497,0.94445,0.60705,0.070375
0.0063279,0.43562,0.94331,0.8781,0.026757,0.87196,0.0804,0.14742,0.33115,0.24089,0.9899,0.019803,0.37654,0.3811,0.38438,0.51697,0.10637,0.33365,0.10907,0.31273,0.96521,0.61669,0.073369
0.0077762,0.43855,0.95012,0.89064,0.021115,0.87212,0.07955,0.13845,0.30861,0.23662,0.99169,0.033567,0.39044,0.38819,0.3671,0.51937,0.10547,0.32345,0.10541,0.27912,0.97596,0.62072,0.081504
0.0085249,0.43769,0.94316,0.88806,0.020385,0.87038,0.076847,0.12538,0.30197,0.24621,0.99364,0.037388,0.38737,0.39687,0.36318,0.51966,0.106,0.31486,0.10125,0.26293,0.97224,0.59235,0.095515
0.010556,0.4423,0.93981,0.88586,0.018229,0.8703,0.073002,0.12416,0.27177,0.24299,0.99529,0.044097,0.38673,0.40445,0.36387,0.52043,0.1076,0.32161,0.099121,0.24278,0.99801,0.59887,0.097921
0.01181,0.4387,0.9358,0.91082,0.011319,0.8699,0.072866,0.1234,0.26748,0.24848,0.99752,0.046315,0.39239,0.40837,0.36457,0.5249,0.11101,0.31014,0.090879,0.27566,0.99707,0.6029,0.10929
0.013841,0.43153,0.92819,0.90009,0.0056762,0.86871,0.067024,0.12264,0.24789,0.24421,0.99781,0.062644,0.38496,0.41803,0.39456,0.5299,0.10958,0.3268,0.091301,0.25946,0.99113,0.58575,0.11155
0.01595,0.43551,0.93221,0.89092,0.00146,0.86943,0.064891,0.11778,0.22593,0.24443,0.99869,0.054921,0.36688,0.41914,0.38858,0.53094,0.10921,0.3278,0.094271,0.28838,0.99019,0.58168,0.12438
0.017398,0.44117,0.92394,0.90734,0.00073,0.87063,0.064042,0.143,0.22931,0.24583,0.99989,0.068684,0.37059,0.42941,0.38722,0.5343,0.10958,0.34158,0.10132,0.30702,0.99871,0.59132,0.12929
0.019429,0.44052,0.91928,0.91019,0,0.86864,0.065759,0.1582,0.21972,0.24381,1,0.086295,0.3467,0.43699,0.38124,0.53861,0.11028,0.32851,0.083902,0.33277,1,0.56794,0.1292
0.022063,0.44261,0.91888,0.90256,0.00069619,0.87181,0.067477,0.17567,0.21014,0.24587,0.99737,0.084345,0.32474,0.44885,0.37064,0.54356,0.11135,0.32535,0.092988,0.3514,0.95733,0.58318,0.12896
0.024949,0.45037,0.92274,0.89494,0.010425,0.87007,0.064773,0.19087,0.24767,0.24331,0.99609,0.091053,0.32846,0.44898,0.35747,0.54665,0.11152,0.31676,0.082197,0.33521,0.9486,0.5573,0.14165
0.026727,0.45056,0.9166,0.90942,0.007001,0.86617,0.062069,0.18418,0.27166,0.23786,0.99607,0.10193,0.32152,0.4485,0.35406,0.54885,0.10971,0.32894,0.08058,0.3293,0.93042,0.52333,0.14391
0.028078,0.44529,0.9103,0.92895,0.013243,0.86713,0.066211,0.17293,0.29565,0.24163,0.99479,0.09581,0.32717,0.45229,0.35219,0.55269,0.10902,0.33569,0.10088,0.39701,0.91446,0.54667,0.15028
0.030459,0.45642,0.90268,0.90736,0.021546,0.86514,0.065362,0.18585,0.30197,0.24198,0.99522,0.1022,0.30521,0.4523,0.34827,0.55605,0.10955,0.35779,0.098752,0.32937,0.92576,0.55631,0.15269
0.03319,0.45661,0.90294,0.90827,0.022876,0.8634,0.063799,0.18691,0.28473,0.24286,0.99704,0.081968,0.29149,0.45133,0.33098,0.56153,0.11009,0.35335,0.094587,0.2918,0.90034,0.52483,0.16552
0.035046,0.46985,0.90106,0.89909,0.024206,0.86602,0.061095,0.19618,0.27809,0.24083,0.99792,0.092845,0.29908,0.45733,0.32501,0.56695,0.113,0.35754,0.10622,0.29302,0.90664,0.52325,0.17821
0.038864,0.4673,0.89427,0.90659,0.031875,0.86593,0.062242,0.21912,0.28441,0.24408,0.99605,0.088009,0.2965,0.46124,0.33906,0.57402,0.11153,0.36685,0.1041,0.2982,0.8929,0.5522,0.17856
0.040895,0.46371,0.89321,0.89897,0.033997,0.86339,0.066384,0.22019,0.28543,0.24548,0.99481,0.087661,0.28472,0.46137,0.34182,0.58018,0.1117,0.37072,0.12032,0.26459,0.88696,0.57803,0.17759
0.043179,0.4639,0.88707,0.91035,0.038972,0.86275,0.07181,0.24359,0.26819,0.24451,0.99124,0.096935,0.28165,0.46407,0.33789,0.58587,0.11063,0.37619,0.11411,0.2761,0.88824,0.58206,0.18132
0.044355,0.46767,0.88241,0.92173,0.045848,0.8626,0.065969,0.26243,0.2586,0.24129,0.98659,0.096267,0.29361,0.47055,0.36376,0.59336,0.10936,0.38007,0.12575,0.30819,0.90177,0.57239,0.19856
0.046484,0.46596,0.87987,0.911,0.043058,0.86387,0.070824,0.25939,0.27258,0.24692,0.9841,0.10137,0.27795,0.46946,0.36446,0.60112,0.11047,0.37563,0.13993,0.30624,0.90306,0.56582,0.20288
0.047757,0.46994,0.8939,0.89833,0.042487,0.86483,0.066266,0.26866,0.2842,0.24898,0.98219,0.11385,0.28118,0.47338,0.38314,0.60607,0.10851,0.36544,0.17399,0.26947,0.89489,0.56985,0.20984
0.048506,0.47119,0.8812,0.90933,0.037637,0.86499,0.0667,0.27564,0.30053,0.25342,0.97925,0.1119,0.29313,0.47351,0.35918,0.61271,0.10761,0.38497,0.20142,0.25723,0.8767,0.55769,0.21474
0.050887,0.46212,0.88375,0.91218,0.036907,0.85999,0.071555,0.29494,0.3092,0.24849,0.97585,0.11701,0.27311,0.47523,0.37324,0.62115,0.10691,0.37478,0.20898,0.28932,0.86798,0.5424,0.22096
0.05249,0.46147,0.88483,0.91464,0.045209,0.85689,0.075127,0.31378,0.32554,0.24646,0.97385,0.108,0.25309,0.47157,0.36058,0.62822,0.10728,0.3745,0.19819,0.28658,0.8765,0.54955,0.22587
0.053414,0.45892,0.88803,0.90507,0.046539,0.85841,0.074277,0.32305,0.33127,0.24786,0.97104,0.10348,0.23937,0.47268,0.3546,0.63619,0.10745,0.38668,0.22766,0.26643,0.87556,0.54859,0.23533
0.054862,0.45259,0.88321,0.89899,0.048661,0.85801,0.077278,0.34417,0.32993,0.24465,0.96688,0.11564,0.21741,0.47977,0.33989,0.64119,0.10655,0.3864,0.22554,0.25024,0.88186,0.54203,0.24287
0.057068,0.44542,0.88854,0.89331,0.049358,0.85602,0.083987,0.34524,0.30798,0.23735,0.9624,0.12812,0.22742,0.49065,0.35395,0.64847,0.10544,0.37781,0.22341,0.21663,0.8709,0.55416,0.24014
0.059177,0.44751,0.89404,0.88258,0.044349,0.85508,0.087559,0.35861,0.31194,0.23585,0.96068,0.13034,0.22678,0.49934,0.38599,0.65342,0.10614,0.38744,0.2167,0.18302,0.86941,0.60491,0.25165
0.061227,0.44391,0.88938,0.87999,0.034587,0.85468,0.084855,0.36742,0.31296,0.22801,0.95606,0.13577,0.22566,0.50582,0.4021,0.65932,0.10885,0.37725,0.23954,0.16367,0.84343,0.59025,0.2617
0.063686,0.43484,0.88898,0.88245,0.033857,0.85214,0.092848,0.38033,0.28806,0.22361,0.95235,0.12548,0.22937,0.51401,0.39817,0.6685,0.10615,0.38527,0.23538,0.14431,0.82747,0.5731,0.25882
0.065717,0.42388,0.8894,0.87832,0.032493,0.85285,0.09699,0.3814,0.27612,0.21987,0.94958,0.13219,0.22873,0.52489,0.42353,0.67604,0.10742,0.37636,0.19961,0.1661,0.79927,0.57464,0.26122
0.069205,0.40935,0.89047,0.87069,0.035249,0.85547,0.088724,0.38064,0.28479,0.22259,0.94618,0.12447,0.23003,0.5293,0.4083,0.68221,0.10812,0.36905,0.18627,0.11509,0.77608,0.55686,0.27391
0.072441,0.40217,0.89302,0.86811,0.032459,0.85182,0.094149,0.37167,0.2705,0.22294,0.94418,0.13117,0.23762,0.53847,0.42698,0.68695,0.10488,0.3758,0.1867,0.088603,0.77013,0.5721,0.27764
0.074297,0.40068,0.89262,0.85195,0.034581,0.85285,0.0933,0.37501,0.2509,0.2192,0.94078,0.14205,0.24522,0.54287,0.43847,0.69518,0.10292,0.36561,0.19833,0.096945,0.78867,0.52941,0.28636
0.077883,0.39183,0.89353,0.84277,0.027671,0.85516,0.093734,0.37607,0.24426,0.2206,0.93829,0.15132,0.23827,0.55473,0.41862,0.69944,0.10107,0.36948,0.19213,0.05305,0.8022,0.47924,0.29009
0.080516,0.38739,0.88953,0.82661,0.016482,0.85556,0.091601,0.39309,0.25588,0.22504,0.93458,0.16477,0.21583,0.57147,0.41727,0.70513,0.10087,0.37335,0.18796,0.085928,0.77399,0.48888,0.28545
0.084257,0.37832,0.8906,0.81898,0.016545,0.85658,0.086472,0.3823,0.24688,0.22301,0.93271,0.17147,0.21713,0.58187,0.40461,0.7122,0.1014,0.37147,0.1996,0.097436,0.78752,0.49851,0.2949
0.08792,0.3823,0.88233,0.80631,0.024847,0.85699,0.082485,0.37926,0.24496,0.21637,0.9313,0.16119,0.22666,0.59653,0.4125,0.71646,0.098659,0.38238,0.2046,0.094698,0.77657,0.48884,0.30054
0.090631,0.37976,0.88406,0.80063,0.02697,0.85906,0.084203,0.38032,0.24067,0.21368,0.92943,0.16918,0.2173,0.6079,0.40858,0.72373,0.096282,0.39041,0.21165,0.13391,0.77285,0.51467,0.31573
0.09377,0.38374,0.88218,0.78951,0.03036,0.85946,0.084637,0.38139,0.22873,0.21521,0.92801,0.17973,0.20115,0.61988,0.39335,0.72704,0.096079,0.39172,0.2345,0.13829,0.80085,0.52181,0.32651
0.096831,0.38203,0.87899,0.79042,0.030422,0.85858,0.084357,0.40843,0.18263,0.21424,0.92569,0.18195,0.17677,0.62758,0.40073,0.73316,0.095138,0.39016,0.23492,0.14584,0.80213,0.54017,0.33082
0.099891,0.38496,0.8699,0.80141,0.026998,0.85819,0.083508,0.42363,0.16833,0.21274,0.92338,0.17744,0.18872,0.63468,0.40811,0.73837,0.093869,0.39276,0.26439,0.13598,0.80342,0.55853,0.33573
0.1026,0.38157,0.86376,0.76857,0.02199,0.85669,0.085796,0.41238,0.16935,0.21071,0.92151,0.20082,0.17306,0.64715,0.38415,0.74379,0.093871,0.40238,0.27807,0.15778,0.81918,0.54636,0.34195
0.10524,0.37609,0.86336,0.7559,0.028391,0.86066,0.088084,0.41755,0.16507,0.21449,0.92009,0.20015,0.16806,0.6579,0.3982,0.74948,0.093873,0.42735,0.28308,0.18353,0.80322,0.52609,0.35596
0.10847,0.36975,0.85427,0.72965,0.027661,0.85812,0.090372,0.39627,0.16079,0.21761,0.9176,0.20109,0.1587,0.66988,0.37424,0.75374,0.09367,0.41844,0.27891,0.19187,0.81675,0.50583,0.36292
0.11178,0.36995,0.85518,0.74065,0.025504,0.85477,0.094656,0.40509,0.15709,0.21149,0.91681,0.21613,0.13431,0.68015,0.39292,0.75732,0.096338,0.43222,0.30634,0.18993,0.80802,0.50737,0.36988
0.11374,0.36109,0.8556,0.73845,0.032539,0.85438,0.10008,0.40205,0.16577,0.203,0.91449,0.20873,0.15499,0.68883,0.37102,0.76227,0.095069,0.43066,0.29759,0.19827,0.82377,0.479,0.37156
0.11697,0.34466,0.85586,0.73082,0.033235,0.85215,0.10166,0.40903,0.16973,0.20163,0.91217,0.22666,0.14127,0.70228,0.37172,0.76817,0.095441,0.40928,0.31585,0.17179,0.81783,0.47244,0.37587
0.12132,0.35116,0.85972,0.72126,0.038052,0.8531,0.10209,0.42423,0.17605,0.19789,0.90999,0.25165,0.13384,0.70986,0.3791,0.77455,0.095074,0.41348,0.31169,0.18646,0.83581,0.47398,0.38342
0.12405,0.35135,0.86014,0.70859,0.039382,0.85056,0.11065,0.41936,0.16411,0.19296,0.90979,0.28081,0.13078,0.72013,0.37774,0.77859,0.095404,0.3937,0.31007,0.14257,0.83487,0.46492,0.39229
0.1266,0.34881,0.86777,0.7029,0.041504,0.85048,0.11922,0.42681,0.14746,0.18737,0.90657,0.28591,0.12771,0.7293,0.38307,0.78148,0.096473,0.39757,0.29469,0.17544,0.81446,0.44217,0.39734
0.13034,0.34353,0.86803,0.73097,0.049965,0.85119,0.11965,0.42605,0.14317,0.18759,0.90377,0.28556,0.11447,0.74238,0.36835,0.78759,0.09828,0.39313,0.29919,0.18695,0.85748,0.44931,0.41208
0.13315,0.34372,0.87484,0.75049,0.048443,0.85024,0.12579,0.44489,0.16775,0.18319,0.89974,0.29772,0.098812,0.75265,0.37779,0.79069,0.099717,0.38326,0.2884,0.24357,0.82928,0.45645,0.42286
